"ID","asset","scale","offsetX","offsetY","offsetZ","rotationX","rotationY","rotationZ"
267,"Art\Prop\Constructed\Container\Chua\PRP_Chua_Container_004.m3",1,0,0,0,0,0,0
268,"Art\Prop\Constructed\Rug\Chua\PRP_Chua_Rug_000.m3",1,0,0,0,0,0,0
269,"Art\Prop\Constructed\ControlPanel\Shiphand\PRP_ControlPanel_ShipHand_Lever_000.m3",1,0,0,0,0,0,0
270,"Art\Prop\Constructed\LampPost\Defiance\PRP_Defiance_LampPost_001.m3",1,0,0,0,0,0,0
271,"Art\Prop\Constructed\Bottles\Marauder\PRP_Bottles_MarauderSlurpieCup_000.m3",1,0,0,0,0,0,0
272,"Art\Prop\Constructed\HitchingPost\SanctuaryCommon\PRP_HitchingPost_SanctuaryCommonMedium_Brown_000.m3",1,0,0,0,0,0,0
273,"Art\Prop\Constructed\MISC\PRP_Fan_RadiatorWallMount_Orange_000.m3",2,0,0.230446,-0.301649,90,0,0
274,"Art\Prop\Natural\Grass\WildField_Algoroc\PRP_Grass_WildField_Algoroc_000.m3",1,0,0,0,0,0,0
275,"Art\Prop\Natural\Grass\HayBales\PRP_Hay_Large_Bales_Square_000.m3",0.833333,0,-0.216066,0,0,0,0
276,"Art\Prop\Natural\Grass\HayBales\PRP_Hay_Large_Bales_000.m3",0.5,0,0,0,0,0,0
278,"Art\Prop\Natural\Plant\Habanerobloom\PRP_Habanerobloom_RoseFlowerThorn_GreenRed_000.m3",1,0,0,0,0,0,0
279,"Art\Prop\Natural\Plant\Habanerobloom\PRP_Habanerobloom_RoseFlowerThorn_GreenRed_002.m3",1,0,0,0,0,0,0
280,"Art\Prop\Constructed\Jar\Aurin\PRP_Jar_AurinFlowerPot_PinkBrown_000.m3",0.25,0,0,0,0,0,0
281,"Art\Prop\Constructed\Jar\PRP_Jar_LoppJar_Skinny_Tan_000.m3",1,0,0,0,0,0,0
282,"Art\Prop\Constructed\Jar\PRP_Jar_LoppJar_Tan_000.m3",0.8,0,0,0.0229691,0,0,0
283,"Art\Prop\Constructed\Television\Marauders\PRP_Monitor_Marauder_002.m3",0.769231,0,0,-0.872406,90,0,0
284,"Art\Prop\Constructed\PictureFrames\Chua\PRP_PictureFrames_Chua_002.m3",2.5,-0.000510366,0.000760533,0.000202524,90,0,0
285,"Art\Prop\Constructed\Light\PRP_Light_FluorescentBarHanging_Red_000.m3",0.666667,0,-7.58182,0,180,0,0
286,"Art\Prop\Constructed\Sign\PRP_Sign_NeonBeerGOP_Green_000.m3",1,0,0,-0.124033,90,0,0
287,"Art\Prop\Constructed\Sign\PRP_Sign_NeonBeerStar_Green_000.m3",1.25,0,0,-0.12,90,0,0
288,"Art\Prop\Constructed\Sign\PRP_Sign_NeonOctopusTriangle_Green_000.m3",1,0,0,-0.126089,90,0,0
289,"Art\Prop\Natural\Stump\PointyPine\PRP_Stump_PointyPine_003.m3",1,0,0,0,0,0,0
290,"Art\Prop\Natural\Pelts\PRP_Pelt_Pumera_000.m3",1,0,0,0,0,0,0
291,"Art\Prop\Natural\Pelts\PRP_Pelt_Girok_000.m3",1,0,0,0,0,0,0
292,"Art\Prop\Natural\Tree\Bent_Deciduous_String\PRP_Tree_BentDeciduousString_Yellow_000.m3",1,0,0,0,0,0,0
293,"Art\Prop\Natural\Tree\Deciduous_RootyMangrove\PRP_Tree_Deciduous_RootyMangrove_Purple_000.m3",0.4,0,0,0,0,0,0
294,"Art\Prop\Constructed\Pillar\Aurin\PRP_Pillar_AurinSharpPoint_000.m3",0.322581,0,0,0,0,0,0
295,"Art\Prop\Natural\Tree\Bent_SharpNeedles\PRP_Tree_Bent_SharpNeedles_Olive_000.m3",1,0,0,0,0,0,0
296,"Art\Prop\Natural\Tree\Bent_SharpNeedles\PRP_Tree_Bent_SharpNeedlesDead_Olive_000.m3",1,0,0,0,0,0,0
297,"Art\Prop\Natural\Tree\PointyPine\PRP_Tree_PointyPine_001.m3",1,0,0,0,0,0,0
298,"Art\Prop\Natural\Tree\PointyPine\PRP_Tree_PointyPine_002.m3",1,0,0,0,0,0,0
299,"Art\Prop\Natural\Tree\TallStraight_Multiple\PRP_Tree_TallStraight_MultipleBare_Brown_000.m3",1,0,0,0,0,0,0
300,"Art\Prop\Natural\Tree\Withered_Pointy_Pine\PRP_Tree_Withered_PointyPine_003.m3",1,0,0,0,0,0,0
301,"Art\Prop\Constructed\Trough\SanctuaryCommon\PRP_Trough_SanctuaryCommonWater_Brown_000.m3",1,0,0,0,0,0,0
302,"Art\Prop\Constructed\Vent\PRP_Vent_Hinged_Shiphand_000.m3",1,0,0,0,0,0,0
303,"Art\Prop\Constructed\Window\Aurin\PRP_Window_AurinLeafStoneFrame_000.m3",0.5,0,0.363435,0.0988053,90,0,0
304,"Art\Prop\Constructed\PictureFrames\Marauder\PRP_PictureFrame_Painting_RMC_000.m3",2,0,0,-0.164937,90,0,0
305,"Art\Prop\Constructed\PictureFrames\PRP_PictureFrame_GranokPortrait_000.m3",1,0,0,-0.272141,90,0,0
306,"Art\Prop\Constructed\PictureFrames\PRP_PictureFrame_GranokDrapePortrait_Red_000.m3",1,0,0,-0.279828,90,0,0
307,"Art\Prop\Constructed\Bed\Drakken\PRP_Bed_Drakken_BrownGreen_000.m3",1,0,0,0,0,0,0
308,"Art\Prop\Constructed\Chair\Granok\PRP_Chair_BigRoundWorn_Red_000.m3",1,0,0,0,0,0,0
309,"Art\Prop\Constructed\Chair\SanctuaryCommon\PRP_Chair_SanctuaryCommonBarStool_Red_000.m3",1,0,0,0,0,0,0
310,"Art\Prop\Constructed\Chair\CaptainsChair\PRP_CaptainsChair_MetalWoodTall_BrownGray_000.m3",0.571429,0,0,0,0,0,0
311,"Art\Prop\Constructed\Chair\Defiance\PRP_Chair_Defiance_000.m3",1,0,0,0,0,0,0
312,"Art\Prop\Constructed\Chair\SanctuaryCommon\PRP_Chair_GranokRock_Grey_000.m3",1,0,0,0,0,0,0
313,"Art\Prop\Constructed\Table\Chua\PRP_Chua_Table_000.m3",0.666667,0,0,0,0,0,0
314,"Art\Prop\Constructed\Table\DefianceMilitary\PRP_DefianceMilitary_Table_000.m3",0.708707,0,0,0,0,0,0
315,"Art\Prop\Constructed\Table\Defiance\PRP_Table_Defiance_000.m3",1,0,0,0,0,0,0
316,"Art\Prop\Constructed\Table\Drakken\PRP_Table_Drakken_002.m3",1,0,0,0,0,0,0
317,"Art\Prop\Constructed\Table\PRP_Table_ImperiumMilitaryBasic_Grey_000.m3",1,0,0,0,0,0,0
318,"Art\Prop\Constructed\Table\PRP_Table_PicnicBoardsFold_Brown_003.m3",1,0,0,0,0,0,0
319,"Art\Prop\Constructed\Rug\Defiance\PRP_Rug_Defiance_000.m3",1,0,0,0,0,0,0
320,"Art\Prop\Constructed\Rug\Defiance\PRP_Rug_Defiance_001.m3",1,-0.1,0,-1.1,0,0,0
321,"Art\Prop\Constructed\Rug\Drakken\PRP_Rug_Drakken_000.m3",1,0,0,0,0,0,0
322,"Art\Prop\Constructed\BookCase\Chua\PRP_Bookcase_Chua_MetalPipesTan_000.m3",1,0,0,0,0,0,0
323,"Art\Prop\Constructed\BookCase\Chua\PRP_Bookcase_Chua_SmallMetalPipes_000.m3",1,0,0,0,0,0,0
324,"Art\Prop\Constructed\Bookshelf\Defiance\prp_bookshelf_defiance_001.m3",1,-0.003469,0,-0.172893,0,0,0
325,"Art\Prop\Constructed\Bookshelf\Dominion\PRP_Bookshelf_Dominion_000.m3",1,0,0,0,0,0,0
326,"Art\Prop\Constructed\Book\PRP_Book_SmugglerGrimoire_Brown_000.m3",1,0,0,0,0,0,0
327,"Art\Prop\Constructed\Book\PRP_Books_Generic_005.m3",1,0,0,0,0,0,0
328,"Art\Prop\Constructed\Book\PRP_Books_Generic_006.m3",1,0,0,0,0,0,0
329,"Art\Prop\Constructed\Book\PRP_Books_Generic_000.m3",1,0,0,0,0,0,0
330,"Art\Prop\Constructed\Book\PRP_Books_Generic_001.m3",1,0,0,0,0,0,0
331,"Art\Prop\Constructed\Book\PRP_Books_Generic_002.m3",1,0,0,0,0,0,0
332,"Art\Prop\Constructed\Book\PRP_Books_Generic_003.m3",1,0,0,0,0,0,0
333,"Art\Prop\Constructed\Book\PRP_Books_Generic_004.m3",1,0,0,0,0,0,0
334,"Art\Prop\Constructed\Cabinet\Drakken\PRP_Cabinet_Drakken_Brown_000.m3",0.769231,0,0,0,0,0,0
335,"Art\Prop\Constructed\Cabinet\Drakken\PRP_Cabinet_Drakken_Brown_001.m3",0.769231,0,0,0,0,0,0
336,"Art\Prop\Constructed\Cabinet\PRP_Cabinet_SanctuaryCommon_Brown_000.m3",1,0,0,0,0,0,0
337,"Art\Prop\Constructed\Cannon\PRP_Cannon_DefianceLarge_OrangeSilver_000.m3",0.769231,0,0,-0.814752,0,0,0
338,"Art\Prop\Constructed\Chest\PRP_Chest_BeltedLock_SilverBrown_000.m3",1,0,0,0,0,0,0
339,"Art\Prop\Constructed\Chest\PRP_Chest_SmugglerHandles_BrownGold_000.m3",1,0,0,0,0,0,0
340,"Art\Prop\Constructed\Clock\PRP_Clock_SCTownHall_Green_001.m3",1,0,0.527346,-0.0470249,90,0,0
341,"Art\Prop\Constructed\Container\PRP_Box_CardboardShippingTape_Brown_000.m3",1,0,0,0,0,0,0
342,"Art\Prop\Constructed\Container\PRP_Box_CardboardShippingTape_Brown_001.m3",1,0,0,0,0,0,0
343,"Art\Prop\Constructed\Container\PRP_Box_CardboardShippingTape_Brown_002.m3",1,0,0,0,0,0,0
344,"Art\Prop\Constructed\Couch\Chua\PRP_Couch_Chua_RoundMetalPillows_000.m3",1,0,0,0,0,0,0
345,"Art\Prop\Constructed\Desk\SanctuaryCommon\PRP_SanctuaryCommon_Desk_000.m3",1,0,0,0,0,0,0
346,"Art\Prop\Constructed\Desk\Chua\PRP_Desk_Chua_ScreenPanelTan_000.m3",0.740741,0.222444,0,0,0,0,0
347,"Art\Prop\Constructed\Fireplace\Defiance\PRP_Wood_FireWoodStack_000.m3",1.33333,0,0,0,0,0,0
348,"Art\Prop\Constructed\FlowerPot\SanctuaryCommon\PRP_FlowerPot_SanctuaryCommonSmall_Grey_000.m3",1,0,0,0,0,0,0
349,"Art\Prop\Constructed\Food\Marauder\BerryBatch\PRP_Food_MarauderBerryBatch_Purple_001.m3",1,0.00107745,-0.00246411,-0.00384124,0,0,180
350,"Art\Prop\Constructed\Food\Human\PRP_Human_Cheese_000.m3",1,0,0,0,0,0,0
351,"Art\Prop\Constructed\Food\Human\PRP_Human_Banana_000.m3",1,0,0,0,0,0,0
352,"Art\Prop\Constructed\Food\Human\PRP_Human_FruitBowl_000.m3",1,0,0,0,0,0,0
353,"Art\Prop\Constructed\Food\Human\PRP_Human_Steak_000.m3",1,0,0,0,0,0,0
354,"Art\Prop\Constructed\Bar\SanctuaryCommon\PRP_BarBench_SanctuaryCommon_Brown_000.m3",1,0,0,0,0,0,0
355,"Art\Prop\Constructed\Bar\SanctuaryCommon\PRP_Mug_SCGlass_001.m3",1,0,0,0,0,0,0
356,"Art\Prop\Constructed\Bar\SanctuaryCommon\PRP_Mug_SCGlass_002.m3",1,0,0,0,0,0,0
357,"Art\Prop\Constructed\Bar\SanctuaryCommon\PRP_ShotGlass_SCGlass_001.m3",1,0,0,0,0,0,0
358,"Art\Prop\Constructed\Bar\SanctuaryCommon\PRP_ShotGlass_SCGlass_002.m3",1,0,0,0,0,0,0
359,"Art\Prop\Constructed\Food\Human\PRP_Human_EmptyBowl_000.m3",1,0,0,0,0,0,0
360,"Art\Prop\Constructed\JujuStick\PRP_Mask_Moodie_001.m3",1,0,0,0,0,0,0
361,"Art\Prop\Constructed\MISC\PRP_Dartboard_Generic_Black_000.m3",1,0,0,0,90,0,0
362,"Art\Prop\Constructed\MISC\Candles\PRP_GenericCandle_Yellow_006.m3",1,0,0,0,0,0,0
363,"Art\Prop\Constructed\MISC\Candles\PRP_GenericCandle_Yellow_007.m3",1,0,0,0,0,0,0
364,"Art\Prop\Constructed\MISC\Candles\PRP_GenericCandle_Yellow_008.m3",1,0,0,0,0,0,0
365,"Art\Prop\Constructed\PictureFrames\Drakken\PRP_PictureFrame_Drakken_008.m3",1,-0.00943475,0.090711,-0.21783,90,0,0
366,"Art\Prop\Constructed\Shelves\Defiance\PRP_Shelves_DefianceMetalBrackets_000.m3",1,0,-0.0656659,0,90,0,0
367,"Art\Prop\Constructed\Shelves\Marauder\PRP_Shelves_MarauderMetalGrated_001.m3",1,0.00232144,0,-0.110158,90,0,0
368,"Art\Prop\Constructed\TargetDummy\PRP_TargetDummy_Generic_000.m3",1,0,0,0,0,0,0
369,"Art\Prop\Constructed\Television\Marauders\PRP_Monitor_Marauder_007.m3",0.285714,0,0,-6.00732,90,0,0
370,"Art\Prop\Constructed\Tools\Plates\PRP_Plates_Generic_000.m3",1,0,0,0,0,0,0
371,"Art\Prop\Constructed\Tools\Pots_and_Pans\PRP_Tools_PotsPans_001.m3",1,0,0,0,0,0,0
372,"Art\Prop\Constructed\Window\Aurin\PRP_Window_AurinBugWoodFrames_000.m3",0.8,0.119763,0,0.110157,90,0,0
373,"Art\Prop\Constructed\Window\Aurin\PRP_Window_AurinLeavesWoodFrame_001.m3",0.3,-9.53674e-07,5.96046e-08,0,90,-3.20165e-07,0
374,"Art\Prop\Constructed\Map\PRP_Map_RMC_004.m3",1,0,0,0,0,0,0
375,"Art\Prop\Constructed\Jar\Aurin\PRP_Jar_AurinFlowerPot_PinkBrown_001.m3",0.25,0,0,0,0,0,0
376,"Art\Prop\Constructed\Jar\Aurin\PRP_Jar_AurinFlowerPot_PinkBrown_002.m3",0.444444,0,0,0,0,0,0
377,"Art\Prop\Constructed\Pillar\Aurin\PRP_Pillar_AurinLadyBugMushroomCap_000.m3",0.47619,0,0,0,0,0,0
378,"Art\Prop\Constructed\Window\Aurin\PRP_Window_AurinRoundWoodFrame_Orange_000.m3",1,0,0,0,90,0,0
379,"Art\Prop\Constructed\Window\Aurin\PRP_Window_AurinRoundBranchFrame_Pink_000.m3",1,0,0,0,90,0,0
380,"Art\Prop\Constructed\Crate\Bandit\PRP_Crate_Bandit_000.m3",1,0,0,0,0,0,0
381,"Art\Prop\Constructed\Crate\Bandit\PRP_Crate_Bandit_001.m3",1,0,0,0,0,0,0
382,"Art\Prop\Constructed\Crate\Marauder\PRP_Crate_MarauderCrate_000.m3",1,0,0,0,0,0,0
383,"Art\Prop\Constructed\Crate\PRP_Crate_SmugglerWeapon_Brown_000.m3",1,0,0,0,0,0,0
384,"Art\Prop\Constructed\Chair\Drakken\PRP_Chair_FancyBoneDrakken_Brown_000.m3",1,0,0,0,0,0,0
385,"Art\Prop\Constructed\Bench\Drakken\PRP_Bench_BoneWrapDrakken_Brown_000.m3",1,0,0,0,0,0,0
386,"Art\Prop\Constructed\Banner\Drakken\PRP_Banner_WoodHornWrapDrakken_Brown_000.m3",1,0,0,0,0,0,0
387,"Art\Prop\Natural\Tree\TallStraight_Multiple\PRP_Tree_TallStraight_Multiple_Corrupt_Brown_001.m3",1,0,0,0,0,0,0
388,"Art\Prop\Natural\Tree\TallStraight_Multiple\PRP_Tree_TallStraight_Multiple_Corrupt_Brown_004.m3",1,0,0,0,0,0,0
389,"Art\Prop\Natural\Tree\Swirly_Orchard_Cypress\PRP_Tree_SwirlyOrchardCypress_FruitBasket_000.m3",1,0,0,0,0,0,0
390,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_Creepy_Sienna_002.m3",1,0,0,0,0,0,0
391,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_Creepy_Sienna_005.m3",1,0,0,0,0,0,0
392,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_DreadmoorBullRush_Creepy_Green_002.m3",1,0,0,0,0,0,0
393,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_Green_001.m3",1,0,0,0,0,0,0
394,"Art\Prop\Natural\Plant\BullRush\PRP_Plant_BullRush_LargeGroup_Green_000.m3",1,0,0,0,0,0,0
395,"Art\Prop\Constructed\MachineGun\Marauder\PRP_Marauder_TripodGun_000.m3",1,0,0,0,0,0,0
396,"Art\Prop\Constructed\Platforms\Marauder\PRP_Platform_MarauderLandingPad_002.m3",1,0,0,0,0,0,0
397,"Art\Prop\Natural\Plant\LeafyStalkTall\PRP_plant_LeafyStalkTall_green_001.m3",1,0,0,0,0,0,0
398,"Art\Prop\Natural\Plant\WeepingCup\PRP_Plant_WeepingCup_Blue_000.m3",1,0,0,0,0,0,0
399,"Art\Prop\Natural\Plant\WeepingCup\PRP_Plant_WeepingCup_Blue_003.m3",1,0,0,0,0,0,0
400,"Art\Prop\Natural\Plant\Pumpkin\PRP_Pumpkin_OrangePumpkin_Orange_000.m3",1,0,0,0,0,0,0
401,"Art\Prop\Natural\Plant\Pumpkin\PRP_Pumpkin_OrangePumpkin_Orange_001.m3",1,0,0,0,0,0,0
402,"Art\Prop\Natural\Cobwebs\PRP_Cobweb_Droopy_MidHang_000.m3",0.5,0,0,-0.0178079,90,0,0
403,"Art\Prop\Natural\Cobwebs\PRP_Cobweb_MemBrainLike_MidHang_000.m3",0.5,0,4.09911,-0.0199654,90,0,0
404,"Art\Prop\Natural\Cobwebs\PRP_Cobweb_StarShape_SquareFit_000.m3",0.5,0,0,-0.0503004,90,0,0
405,"Art\Prop\Natural\Plant\LeafyStalkTall\PRP_plant_LeafyStalkTall_green_003.m3",1,0,0,0,0,0,0
406,"Art\Prop\Housing\Decor\Roof\Aurin\PRP_Roof_Aurin_Small_C.m3",1,0.433799,12.0334,-3.50592,0,0,0
407,"Art\Prop\Housing\Decor\Door\Aurin\PRP_Door_Aurin_B.m3",1,0,5,0.000339821,90,0,0
408,"Art\Prop\Housing\Decor\Door\Aurin\PRP_Door_Aurin_C.m3",1,0,5,0.000339821,90,0,0
409,"Art\Prop\Housing\Decor\Entry\Aurin\PRP_Entry_Aurin_B.m3",1,0,5,0,90,0,0
410,"Art\Prop\Housing\Decor\Entry\Granok\PRP_Entry_Granok_B.m3",1,0,5,0,90,0,0
411,"Art\Prop\Housing\Decor\Entry\Granok\PRP_Entry_Granok_C.m3",1,0,5,0,90,0,0
412,"Art\Prop\Housing\Decor\Door\Granok\PRP_Door_Granok_B.m3",1.17647,0,4.66477,0,90,0,0
413,"Art\Prop\Housing\Decor\Entry\Exile\PRP_Entry_Exile_B.m3",1,0,5,0,90,0,0
414,"Art\Prop\Constructed\Bar\SanctuaryCommon\PRP_BarONLY_SanctuaryCommon_Brown_000.m3",1,0,0,0,0,0,0
417,"Art\Prop\Constructed\Couch\Defiance\PRP_Defiance_Couch_000.m3",1,0,0,0,0,0,0
418,"Art\Prop\Constructed\Rug\Aurin\PRP_Rug_AurinCarrot_000.m3",1,0,0,0,0,0,0
419,"Art\Prop\Constructed\Generator\PRP_Generator_SancComPowerPole_Brown_000.m3",0.769231,-0.412743,0,0.162894,0,0,0
420,"Art\Prop\Constructed\LampPost\PRP_Lamp_Drakken_Wallhang_Small_001.m3",1,0,0,0,90,0,0
421,"Art\Prop\Constructed\LampPost\PRP_LampPost_AurinCurledHanging_004.m3",0.588235,-0.0208214,0,-0.0807561,0,0,0
422,"Art\Prop\Constructed\Light\PRP_Lampost_SancCommonHooked_Grey_000.m3",1,0,0,0,0,0,0
423,"Art\Prop\Constructed\Light\Chua\PRP_Chua_Light_Sign_000.m3",1.42857,0,0.191357,-0.166879,90,0,0
424,"Art\Prop\Constructed\Light\Granok\PRP_Light_Granok_Hanging_000.m3",0.7,0,0,-0.362286,90,0,0
425,"Art\Prop\Constructed\Antenae\PRP_Eldan_Antenae_Light_Grey_000.m3",0.588235,0,0,0,0,0,0
426,"Art\Prop\Constructed\Light\Aurin\PRP_Light_Aurin_WallLamp_004_Owl.m3",0.666667,0,0.000991899,0,90,0,0
427,"Art\Prop\Constructed\Light\Chua\PRP_Light_Chua_SpotLight_000.m3",0.333333,0,0,0,90,0,0
428,"Art\Prop\Constructed\Light\Defiance\PRP_Defiance_HangingLight_000.m3",1,0,0,0,0,180,180
429,"Art\Prop\Constructed\Light\Mine\PRP_Light_MetalHanging_gray_002.m3",1,0,0.0338117,0.284606,0,180,180
430,"Art\Prop\Constructed\Light\PRP_Light_HangingSpot_000.m3",0.5,0,0,0.00138251,0,180,180
431,"Art\Prop\Constructed\PictureFrames\Defiance\PRP_Defiance_PictureFrame_000.m3",1,0.00961133,0,-0.010235,90,0,0
432,"Art\Prop\Constructed\PictureFrames\Defiance\PRP_Defiance_PictureFrame_001.m3",1.25,0,0,-0.1,90,0,0
433,"Art\Prop\Constructed\PictureFrames\Defiance\PRP_Defiance_PictureFrame_002.m3",1.25,0,0,0,90,0,0
434,"Art\Prop\Constructed\PictureFrames\Defiance\PRP_Defiance_PictureFrame_003.m3",1.25,0,0,0,90,0,0
435,"Art\Prop\Constructed\PictureFrames\SanctuaryCommon\PRP_PictureFrame_TrioDecorativeSM_Grey_001.m3",1,0,0,-0.1,90,0,0
436,"Art\Prop\Constructed\PictureFrames\SanctuaryCommon\PRP_PictureFrame_WoodSM_Brown_001.m3",1,0,-0.00562314,-0.0271039,90,0,0
437,"Art\Prop\Constructed\Plushies\PRP_Plushie_Snolug_000.m3",1,0,0,0,0,0,0
438,"Art\Prop\Constructed\Plushies\PRP_Plushie_Yeti_000.m3",1,0,0,0,0,0,0
439,"Art\Prop\Constructed\Plushies\PRP_Plushie_Protostar_000.m3",1,0,0,0,0,0,0
440,"Art\Prop\Constructed\Plushies\PRP_Plushie_Rowsdower_000.m3",1,0,0,0,0,0,0
441,"Art\Prop\Constructed\Plushies\PRP_Plushie_Lopp_001.m3",1,0,0,0,0,0,0
442,"Art\Prop\Constructed\Plushies\PRP_Plushie_Grund_000.m3",1,0,0,0,0,0,0
443,"Art\Prop\Constructed\Plushies\PRP_Plushie_Gorgonoth_000.m3",1,0,0,0,0,0,0
444,"Art\Prop\Constructed\WeaponRack\Drakken\PRP_Quest_Sword_003.m3",1,0,0,0,0,0,0
445,"Art\Prop\Constructed\Taxidermy\PRP_Taxidermy_MalverineSwordStanding_Brown_000.m3",1,0,0,0,0,0,0
446,"Art\Prop\Constructed\Weapon\Marauder\PRP_Weapon_Pistol_RMC_000.m3",1,0,0,0,0,0,0
447,"Art\Prop\Constructed\FlowerPot\PRP_Flowerpot_Generic_000.m3",1,0,0,0,0,0,0
448,"Art\Prop\Constructed\FlowerPot\PRP_Flowerpot_Generic_001.m3",1,0,0,0,0,0,0
449,"Art\Prop\Constructed\Bed\Aurin\PRP_Aurin_Bed_001.m3",1,0,0,0,0,0,0
450,"Art\Prop\Constructed\Bed\Chua\PRP_Bed_Chua_RoundBlanketsMetal_000.m3",1,0,0,0,0,0,0
451,"Art\Prop\Constructed\Bed\Defiance\PRP_Bed_Defiance_000.m3",1,0,0,0,0,0,0
452,"Art\Prop\Constructed\Bed\Granok\PRP_Bed_Stone_Granok_000.m3",1,0,0,0,0,0,0
453,"Art\Prop\Constructed\Bed\Imperium\PRP_Bed_Imperium_000.m3",1,0,0,0,0,0,0
454,"Art\Prop\Constructed\Bed\Marauder\PRP_Bed_MarauderCot_001.m3",1,0,0.0212326,-0.00972714,90,0,0
455,"Art\Prop\Constructed\Bed\Sanctuary\PRP_Bed_CotMedicalIV_Grey_000.m3",1,0,0,0,0,0,0
456,"Art\Prop\Constructed\Bed\Sanctuary\PRP_Bed_CotMedicalIV_Grey_001.m3",1,0,0,0,0,0,0
457,"Art\Prop\Constructed\Bed\Sleepingbag_Bandit\PRP_Sleepingbag_Bandit_002.m3",1,0,0,0,0,0,0
458,"Art\Prop\Constructed\Bed\Sleepingbag_Bandit\PRP_Sleepingbag_Bandit_003.m3",1,0,0,0,0,0,0
459,"Art\Prop\Constructed\Bench\Imperium\PRP_Bench_Imperium_000.m3",1,0,0,0,0,0,0
460,"Art\Prop\Constructed\Bench\Pell\PRP_Bench_Pell_001.m3",1,0,0,0,0,0,0
461,"Art\Prop\Constructed\Bench\ShipHand\PRP_Shiphand_Bench_000.m3",1,0,0,0,0,0,0
462,"Art\Prop\Constructed\Bench\ShipHand\PRP_Shiphand_Bench_001.m3",1,0,0,0,0,0,0
463,"Art\Prop\Constructed\Bench\ShipHand\PRP_Shiphand_Bench_002.m3",1,0,0,0,0,0,0
464,"Art\Prop\Constructed\Bench\ShipHand\PRP_Shiphand_Bench_003.m3",1,0,0,0,0,0,0
465,"Art\Prop\Constructed\Book\Aurin\PRP_Aurin_Books_000.m3",1,0,0,0,0,0,0
466,"Art\Prop\Constructed\BookCase\Aurin\PRP_BookCase_AurinTree_000.m3",1,0,0,0,0,0,0
467,"Art\Prop\Constructed\BookShelf\PRP_Bookshelf_TallTrophyCabinet_Wood_000.m3",1,0,0,0,0,0,0
468,"Art\Prop\Constructed\Busts\Defiance\PRP_Busts_Defiance_001.m3",1,0,0,0,90,0,0
469,"Art\Prop\Constructed\Busts\Drakken\PRP_Bust_Drakken_3SkullsRoundShield_001.m3",1,0,0,0,90,0,0
470,"Art\Prop\Constructed\Busts\Drakken\PRP_Bust_MountedWallHanging_PurpleGrey_001.m3",1,0,0,0,90,0,0
471,"Art\Prop\Constructed\Busts\SanctuaryCommon\PRP_Bust_AnimalHead_BlueGreyPink_001.m3",1,0,0,0,90,0,0
472,"Art\Prop\Constructed\Busts\SanctuaryCommon\PRP_Bust_SkullwithAntlers_Ivory_001.m3",1,0,0,0,90,0,0
473,"Art\Prop\Constructed\Busts\SanctuaryCommon\PRP_Bust_SkullwithTusks_Ivory_001.m3",1,0,0,0,90,0,0
474,"Art\Prop\Constructed\Canopy\Pell\PRP_Canopy_PellAwning_003.m3",1,0,0,0,0,0,0
475,"Art\Prop\Constructed\Canopy\Pell\PRP_Canopy_PellAwning_004.m3",1,0,0,0,0,0,0
476,"Art\Prop\Constructed\Canopy\Pell\PRP_Canopy_PellAwning_002.m3",1,0,0,0,0,0,0
477,"Art\Prop\Constructed\Canopy\PRP_Canopy_AwningWoodPegs_Brown_000.m3",1,0,0,0,0,0,0
478,"Art\Prop\Constructed\Canopy\PRP_Canopy_AwningWoodPegs_Brown_001.m3",1,0,0,0,0,0,0
479,"Art\Prop\Constructed\Canopy\PRP_Canopy_AwningWoodPegs_Brown_003.m3",1,0,0,0,0,0,0
480,"Art\Prop\Constructed\Canopy\PRP_Canopy_Dreadmoore_001.m3",1,0,0,0,0,0,0
481,"Art\Prop\Constructed\Canopy\PRP_Canopy_ShopAwning_000.m3",0.3,0,0,0,90,0,0
482,"Art\Prop\Constructed\Canopy\SanctuaryCommon\PRP_Canopy_SCShantyTarp_Grey_000.m3",1,0,0,0,0,0,0
483,"Art\Prop\Constructed\Chair\Aurin\PRP_Chair_AurinLeaf_000.m3",1,0,0,0,0,0,0
484,"Art\Prop\Constructed\Chair\Chua\PRP_Chair_Chua_RoundMetalControlPanel_000.m3",0.9,0,0,0,0,0,0
485,"Art\Prop\Constructed\Chair\Chua\PRP_Chair_Chua_StoolRoundPipes_000.m3",1,0,0,0,0,0,0
486,"Art\Prop\Constructed\Chair\Drakken\PRP_Chair_Throne_Drakken_000.m3",0.667,0,0,0,0,0,0
487,"Art\Prop\Constructed\Chair\Drakken\PRP_Chair_Throne_DrakkenStairs_001.m3",1,0,0,0,0,0,0
488,"Art\Prop\Constructed\Chair\Imperium\PRP_Chair_Imperium_000.m3",1,0,0,0,0,0,0
489,"Art\Prop\Constructed\Chair\Marauders\PRP_Chair_Marauders_002.m3",1,0,0,0,0,0,0
490,"Art\Prop\Constructed\Chimney\SanctuaryCommon\SCFat\PRP_Chimney_SCFat_000.m3",1,0,0,0,0,0,0
