"ID","assetPath","assetTexture0","assetTexture1","modelTextureId0","modelTextureId1","creatureMaterialEnum","scale","hitRadius","walkLand","walkAir","walkWater","walkHover","runLand","runAir","runWater","runHover","itemVisualTypeIdFeet","swimWaterDepth","race","sex","itemDisplayId00","itemDisplayId01","itemDisplayId02","itemDisplayId03","itemDisplayId04","itemDisplayId05","itemDisplayId06","itemDisplayId07","itemDisplayId08","itemDisplayId09","itemDisplayId10","itemDisplayId11","itemDisplayId12","itemDisplayId13","itemDisplayId14","itemDisplayId15","itemDisplayId16","itemDisplayId17","itemDisplayId18","itemDisplayId19","modelMeshId00","modelMeshId01","modelMeshId02","modelMeshId03","modelMeshId04","modelMeshId05","modelMeshId06","modelMeshId07","modelMeshId08","modelMeshId09","modelMeshId10","modelMeshId11","modelMeshId12","modelMeshId13","modelMeshId14","modelMeshId15","groundOffsetHover","groundOffsetFly"
101,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_ImperiumMilitary_White_000.m3","","",0,0,1,1,2.1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
103,"Art\Prop\Constructed\Radar\PRP_RadarStation_ImperiumMilitary_White_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
105,"Art\Prop\Constructed\Ruins\PRP_Ruins_EldanMediumMisc_Grey_001.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
107,"Art\Prop\Constructed\Ship\PRP_Ship_SmugglerCruiser_White_000.m3","","",0,0,4,1,2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
108,"Art\Prop\Constructed\Ship\PRP_Ship_SmugglerFighter_RustBrown_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
109,"Art\Prop\Constructed\Ship\PRP_Ship_SmugglerFighterCrashed_RustBrown_000.m3","","",0,0,0,1,4,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
111,"Art\Prop\Constructed\Tools\PRP_Tools_ImperiumTechTool_Bronze_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
112,"Art\Prop\Constructed\Torch\Falkrin\PRP_FalkrinTorchBLUE_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
113,"Art\Prop\Constructed\WantedPost\PRP_WantedPost_OldWooden_BrownGrey_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
115,"Art\Prop\Constructed\WheelBarrow\SanctuaryCommon\PRP_WheelBarrow_SanctuaryCommonMedium_Grey_000.m3","","",0,0,2,1,2.5,3,9,2.25,3,10,30,7.5,10,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
116,"Art\Prop\Constructed\BotReprogrammer\PRP_BotReprogrammer_Protostar_BrownGrey_000.m3","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
117,"Art\Prop\Constructed\Cage\SlaveCage\PRP_Marauders_SlaveCage_000.m3","","",0,0,0,1,1.4,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
118,"Art\Prop\Interactive\ExplodingMurgHut\PRP_Hut_EplodingMurgHut_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
119,"Art\Prop\Constructed\Rock\AlgerocExplode\PRP_Rock_AlgerocExplode_Rust_001.M3","","",0,0,0,1,5,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
121,"Art\Prop\Constructed\Sensor\SanctuaryCommon\PRP_Sensor_SanctuaryCommon_Grey_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
122,"Art\Prop\Constructed\VindHarvester\PRP_VindHarvester_Yellow_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
123,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_RibsAnimalClean_Tan_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
124,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_RibsAnimalClean_Tan_003.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
125,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_RibwithMeat_Tan_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
126,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_RoanSkullClean_Tan_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
127,"Art\Prop\Natural\Bush\StreakThorn\PRP_Bush_StreakThorn_OrangeGreen_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
128,"Art\Prop\Natural\Bush\WiggleWeed\PRP_Bush_WiggleWeedFat_Green_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
129,"Art\Prop\Natural\BushTree\DagonTail\PRP_BushTree_DagonTailStraight_GreenGrey_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
130,"Art\Prop\Natural\Egg\Skug\Prp_Egg_Skug_Peach_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
131,"Art\Prop\Natural\Egg\Vulcarrion\PRP_Egg_Vulcarrion_Cream_000.m3","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
133,"Art\Prop\Natural\Flowers\purplepalmflower\PRP_Flower_PurplePalm_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
134,"Art\Prop\Natural\Flowers\StarFlower\PRP_Flower_PurpleStarFlower_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
135,"Art\Prop\Natural\Nest\Prp_Eggs_Vind_Swirly_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"Art\Prop\Natural\Nest\Prp_Eggs_Vind_Swirly_002.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"Art\Prop\Natural\Nest\Prp_Eggs_Vind_Swirly_003.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"Art\Prop\Natural\Plant\PRP_Alien_AlgerocMushroom_Blue_000.m3","","",0,0,0,1,1.5,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
141,"Art\Prop\Natural\Plant\PRP_Fern_AlgerocFlower_BlueGreen_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
143,"Art\Prop\Natural\Rock\PlatedSlantyDark\PRP_Rock_PlatedSlantyMini_DarkGrey_008.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
145,"Art\Prop\Natural\Rock\SimpleRock\PRP_Rock_SimpleRockSmall_DarkGrey_003.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
147,"Art\Prop\Natural\Slime\Skug\PRP_Slime_SkugThickMini_GreenDark_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
149,"Art\Prop\Placeholder\PRP_Placeholder_SmallHouse_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
151,"Art\Prop\Constructed\Chest\PRP_Loot_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
154,"Game\Current\Client\GamePreview_Creature.m3","","",0,0,0,1,1,8,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
157,"Art\Creature\Garr\Garr.m3","","",0,0,0,1,3,2.5,5,7,5,10,5,9,5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
158,"Art\Mount\Speeder\PRP_Mount_ImperiumSpeeder_WhiteGold_000.m3","","",0,0,0,1,1,10,11,5,5,15,30,9,15,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
159,"","","",0,0,7,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,3,1,309,2226,2227,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
160,"Art\NPC\Vehicles\Defiance\Ship_DefianceTransport_000\Ship_DefianceTransport_000.m3","","",0,0,0,1,1,30,30,30,30,200,200,200,200,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
164,"Art\Creature\Pumera\Pumera.M3","Art\Creature\Pumera\CRT_Pumera_A_Color.DDS","Art\Creature\Pumera\CRT_Pumera_Normal.DDS",1,2,3,1,2.6,2.5,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
166,"Art\Character\Eshara\Male\Eshara_M.m3","","",0,0,0,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
167,"Art\Character\Eshara\Female\Eshara_F.m3","","",0,0,0,1,1.7,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
168,"Art\Creature\Falkrin\Falkrin_F\Falkrin_F.m3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
169,"","","",0,0,0,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,315,640,316,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
170,"Art\Prop\Constructed\Dungeon_Editor_Kits\Mine_Kit\SnakeEyeMine\Crystals\PRP_Crystals_AlgorocMineCrystal_Blue_002.M3","","",0,0,0,0.25,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
171,"Art\Prop\Natural\Plant\PRP_Alien_AlgerocMushroom_Blue_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
172,"Art\Prop\Natural\Flowers\purplepalmflower\PRP_Flower_PurplePalm_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
173,"Art\Prop\Constructed\Machinery\Protostar\PRP_Machinery_ProtostarCollector_000.m3","","",0,0,0,1,4,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
174,"Art\Prop\Constructed\Book\PRP_Book_ImperiumMilitaryTortureLog_Brown_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
175,"Art\NPC\Vehicles\Protostar\Container_ProtostarMobileTank_000\Container_ProtostarMobileTank_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
176,"Art\Prop\Constructed\Chest\PRP_Chest_BeltedLock_SilverBrown_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
177,"Art\Prop\Constructed\Chest\Eldan_LoreStone_Chest\PRP_Eldan_LoreStone_Chest_000.M3","","",0,0,0,0.25,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
178,"Art\Prop\Constructed\Junk\SanctuaryCommon\PRP_Junk_SanctuaryCommonCorragatedTin_BrownRust_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
179,"Art\Prop\Constructed\BotReprogrammer\PRP_BotReprogrammer_Protostar_BrownGrey_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
180,"Art\Prop\Natural\Nest\Vulcarrion\Prp_Nest_Vulcarrion_BrownDark_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
181,"Art\Prop\Constructed\BotParts\PRP_BotParts_SaboteurbotHeadless_Rust_000.M3","","",0,0,1,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
182,"Art\Prop\Constructed\Junk\SanctuaryCommon\PRP_Junk_SanctuaryCommonWoodPlank_Brown_002.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
183,"Art\Prop\Constructed\Crate\PRP_Crate_ImperiumAmmoLong_Black_000.M3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
184,"Art\Prop\Constructed\Shrine\Murgh\PRP_Shrine_Murgh_000.m3","","",0,0,0,1,2.2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
186,"Art\Creature\Vulcarrion\Vulcarrion.M3","","",0,0,3,0.5,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
187,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_LegwithMeat_Tan_000.M3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
188,"Art\Prop\Constructed\Explosive\Murgh\PRP_Explosive_Murgh_000.m3","","",0,0,0,1,2.2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
189,"Art\Prop\Constructed\Junk\SanctuaryCommon\PRP_Junk_SanctuaryCommonWoodPlank_Brown_001.M3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
190,"Art\Prop\Constructed\Junk\SanctuaryCommon\PRP_Junk_SanctuaryCommonWoodPlank_Brown_000.M3","","",0,0,0,0.4,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
191,"Art\Prop\Constructed\Food\Pell\PRP_Food_PellHangingFruit_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
192,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_ImperiumMilitary_White_000.m3","","",0,0,1,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
193,"Art\Prop\Constructed\Catapult\Falkrin\PRP_Catapult_MurgFlinger_000.m3","","",0,0,0,0.8,3,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
196,"Art\Prop\Constructed\Book\PRP_Book_SmugglerGrimoire_Brown_000.M3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
197,"Art\Prop\Constructed\Book\PRP_Book_ImperiumMilitaryTortureLog_Brown_000.M3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
198,"Art\Prop\Constructed\Barrel\PRP_Barrel_KegMetal_SilverWhite_000.M3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
199,"Art\Prop\Constructed\Crate\PRP_Crate_FramedWood_SilverBrown_000.M3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
200,"Art\Prop\Constructed\Bags\Pell\PRP_Bags_PellHangingBag_000.m3","","",0,0,0,1,1.9,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
201,"Art\Prop\Constructed\Crate\PRP_Crate_FramedWood_SilverBrown_000.M3","","",0,0,0,1,1.9,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
202,"Art\Creature\Roan\Roan.M3","Art\Creature\Roan\Roan_F\CRT_Roan_F_Orange_Color.tex","Art\Creature\Roan\crt_roan_dxtnormal.tex",1,2,3,1,4,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
203,"Art\Prop\Constructed\Graves\PRP_Grave_DirtPileSmall_Brown_000.M3","","",0,0,0,1,1.9,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
204,"Art\Prop\Natural\Log\PRP_Log_CharredPine_Ash_000.M3","","",0,0,0,1,1.9,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
205,"Art\Terrain\Grass\Clutter\Clutter_Grass_CrispLongDirectional_GreenDarkDesaturated_004.M3","","",0,0,0,1.5,1.9,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
