"ID","missileType","castStage","originUnitEnum","targetFlags","modelPath","fxPath","beamPath","beamSource","beamTarget","itemSlot","costumeSide","modelAttachmentIdCaster","modelAttachmentIdTarget","clientDelay","modelEventIdDelayedBy","flags","duration","frequency","speedMps","accMpss","revolverNestedMissileInitDelay","revolverNestedMissileSubDelay","spell4ClientMissileIdNested","revolverMissileImpactAssetPath","missileRevolverTrackId","birthAnchorPath","deathAnchorPath","trajAnchorPath","birthDuration","birthAnchorAngleMin","birthAnchorAngleMax","deathAnchorAngleMin","deathAnchorAngleMax","deathAnchorSpace","itemSlotIdObj","objCostumeSide","trajPoseFullBlendDistance","trajAnchorPlaySpeed","parabolaHeightScale","rotateX","rotateY","rotateZ","scale","endScale","phaseFlags","telegraphDamageIdAttach","soundEventIdBirth","soundEventIdLoopStart","soundEventIdLoopStop","soundEventIdDeath","beamDiffuseColor","missileDiffuseColor"
124,0,0,0,2,"Art\FX\Model\Missiles\Tracer_Ring_PPL\Tracer_Ring_PPL.m3","","",0,0,0,1,2,14,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
125,0,0,0,2,"Art\FX\Model\Missiles\Tracer_Ring_PPL\Tracer_Ring_PPL.m3","","",0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
126,1,0,0,2,"Art\FX\Model\Channels\Dual_Linear_YLW\Dual_Linear_YLW.m3","","",0,0,0,0,11,14,267,0,1,750,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
127,0,0,0,2,"Art\FX\Model\Missiles\Skug_ToxicSpit\Skug_ToxicSpit.m3","","",0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
128,1,0,0,2,"Art\FX\Placeholder\CH_RED.m3","","",0,0,0,1,46,46,267,0,1,1000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
129,1,0,0,2,"Art\FX\Model\Channels\Dual_Shock_YLW\Dual_Shock_YLW.m3","","",0,0,0,1,2,46,267,0,1,1000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
130,1,0,0,6,"Art\FX\Model\Channels\Dual_Shock_YLW\Dual_Shock_YLW.m3","","",0,0,0,1,46,46,267,0,1,1000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
133,2,0,0,2,"Art\FX\Model\Missiles\Gun_CometDual_PPL\Gun_CometDual_PPL.m3","","",0,0,20,1,16,14,267,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
134,0,0,0,2,"Art\FX\Model\Missiles\Gun_CometDual_PPL\Gun_CometDual_PPL.m3","","",0,0,20,0,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
135,2,0,0,2,"Art\FX\Model\Missiles\Gun_CometDual_PPL\Gun_CometDual_PPL.m3","","",0,0,20,1,10,14,0,0,2,5000,1000,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
137,0,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_v2_PPL.m3","","",0,0,20,0,16,14,200,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
138,0,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_v2_PPL.m3","","",0,0,20,1,16,14,200,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
139,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,0,3,9,0,0,1,3000,500,10,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
140,0,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
141,0,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_v2_PPL.m3","","",0,0,20,0,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
142,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,0,3,9,0,0,1,3000,500,10,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
143,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_YLW\Dual_Wave_YLW.m3","","",0,0,0,0,11,21,0,0,1,3000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
145,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,0,3,9,0,0,1,3000,500,10,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
146,1,0,0,2,"","","",0,0,0,1,8,8,0,0,1,500,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
149,2,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,267,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
150,0,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
151,2,0,0,2,"Art\FX\Model\Channels\Dual_Wave_YLW\Dual_Wave_YLW.m3","","",0,0,0,1,10,14,0,0,3,500,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
152,0,0,0,2,"Art\FX\Model\Missiles\Infuse_TriFlame_RED\Infuse_TriFlame_RED.m3","","",0,0,0,1,12,14,300,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
154,1,0,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","",0,0,0,1,10,14,0,0,1,750,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
155,2,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,267,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
156,0,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
157,2,0,0,6,"Art\FX\Model\Missiles\Fire_Ball_01_OGE\Fire_Ball_01_OGE_12.m3","","",0,0,0,0,2,21,0,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
158,2,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,267,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
159,0,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
160,0,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_OGE_12.m3","","",0,0,0,1,8,14,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
161,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
162,1,0,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","",0,0,0,1,10,14,0,0,1,750,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
163,2,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,267,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
164,0,0,0,2,"Art\FX\Model\Missiles\Gun_Comet_PPL\Gun_Comet_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
166,0,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_OGE_12.m3","","",0,0,0,1,12,14,300,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
167,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,1,15,15,0,0,1,6000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
168,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,1,2,46,0,0,1,1000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
169,2,0,0,2,"Art\FX\Model\Missiles\Short_Comet_BLE\Short_Comet_BLE.m3","","",0,0,0,1,21,14,0,0,2,0,0,25,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
170,0,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_OGE_12.m3","","",0,0,0,1,12,14,300,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
173,2,0,0,2,"Art\FX\Model\Spells\Skug_ToxicSpit\Skug_ToxicSpit_12.M3","","",0,0,0,0,15,14,250,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
174,0,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_OGE_12.m3","","",0,0,0,1,12,14,300,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
175,1,0,0,6,"Art\FX\Model\Channels\Shock_Beam_PPL\Shock_Beam_200m_PPL.m3","","",0,0,0,1,22,22,0,0,1,11000000,1067,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
176,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
178,1,0,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","",0,0,0,1,11,8,0,0,1,300000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
179,1,0,0,2,"Art\FX\Placeholder\CH_BLE.m3","","",0,0,0,1,10,14,0,0,1,2300,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
180,1,0,0,2,"Art\FX\Model\Channels\Dual_WaveShadow_PPL\Dual_WaveShadow_PPL.m3","","",0,0,0,1,10,15,0,0,1,12096000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
182,1,0,0,2,"Art\FX\Model\Channels\Dual_WaveShadow_PPL\Dual_WaveShadow_PPL.m3","","",0,0,0,1,10,10,0,0,1,600000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
185,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_14.m3","","",0,0,0,1,14,14,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
186,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_2.m3","","",0,0,0,1,2,2,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
187,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_3.m3","","",0,0,0,0,3,3,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
188,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_14.m3","","",0,0,0,1,14,14,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
189,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_49.m3","","",0,0,0,1,49,49,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
190,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_50.m3","","",0,0,0,0,50,50,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
192,0,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
193,0,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_v2_PPL.m3","","",0,0,20,0,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
194,0,0,0,6,"Art\FX\Placeholder\Flux\Ball_NoArms.m3","","",0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
195,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_2.m3","","",0,0,0,1,2,2,0,0,1,180000,100,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
196,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_3.m3","","",0,0,0,0,3,3,0,0,1,180000,100,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
197,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_14.m3","","",0,0,0,1,14,14,0,0,1,180000,100,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
198,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_49.m3","","",0,0,0,1,49,49,0,0,1,180000,100,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
199,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Select_GRN\Bubble_Select_GRN_50.m3","","",0,0,0,0,50,50,0,0,1,180000,100,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
200,1,0,0,2,"Art\FX\Model\Channels\Dual_WaveShadow_PPL\Dual_WaveShadow_PPL.m3","","",0,0,0,1,10,14,0,0,1,2500,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
201,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_2.m3","","",0,0,0,1,2,2,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
202,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_3.m3","","",0,0,0,0,3,3,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
203,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_49.m3","","",0,0,0,1,49,49,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
204,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_50.m3","","",0,0,0,0,3,3,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
205,1,0,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","",0,0,0,1,46,46,0,0,1,7500,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
206,0,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_OGE_12.m3","","",0,0,0,1,12,14,300,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
207,2,0,0,2,"Art\FX\Model\Missiles\Gun_CometDual_PPL\Gun_CometDual_PPL.m3","","",0,0,20,1,10,8,0,0,2,40000,1000,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
208,1,0,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","",0,0,0,1,15,46,0,0,1,7500,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
209,1,0,0,2,"Art\FX\Model\Channels\Dual_Linear_YLW\Dual_Linear_YLW.m3","","",0,0,0,1,10,46,0,0,1,750,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
210,0,0,0,2,"Art\FX\Model\Missiles\Fire_BallDual_OGE\Fire_BallDual_OSet_OGE.m3","","",0,0,0,1,10,14,267,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
211,1,0,0,2,"Art\FX\Model\Channels\Dual_Linear_YLW\TST_Dual_Linear_YLW.m3","","",0,0,0,1,10,14,267,0,1,750,750,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
213,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_14.m3","","",0,0,0,1,14,14,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
214,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_2.m3","","",0,0,0,1,2,2,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
215,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_3.m3","","",0,0,0,0,3,3,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
216,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_49.m3","","",0,0,0,1,49,49,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
217,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_50.m3","","",0,0,0,0,3,3,0,0,1,180000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
218,1,0,0,2,"Art\FX\Flux\Channels\Bubble_Activate_GRN\Bubble_Activate_GRN_2.m3","","",0,0,0,1,2,2,0,0,1,20000,6667,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
219,1,0,0,2,"Art\FX\Model\Channels\Dual_Linear_YLW\Dual_Linear_YLW.m3","","",0,0,0,1,10,46,0,0,1,2000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
220,0,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_OGE_12.m3","","",0,0,0,1,12,14,300,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
228,1,0,0,2,"Art\FX\Model\Channels\Shock_Beam_02_OGE\Shock_Beam_02_OGE.m3","","",0,0,20,0,43,22,0,0,1,600000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
229,1,0,0,2,"Art\FX\Model\Channels\Shock_Beam_02_OGE\Shock_Beam_02_OGE.m3","","",0,0,20,0,43,23,0,0,1,600000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
230,1,0,0,2,"Art\FX\Model\Channels\Shock_Beam_02_OGE\Shock_Beam_02_OGE.m3","","",0,0,20,0,43,24,0,0,1,600000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
231,3,0,0,2,"Art\FX\Orbs\OT\SpeedIn_OpenLRB_YLW\SpeedIn_OpenLRB_YLW.m3","","",0,0,0,0,0,0,267,0,4,0,0,0,0,267,1000,709,"Art\FX\Model\Impacts\Shock_Ball_GLD\Shock_Ball_GLD.m3",4,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
232,2,0,0,2,"Art\FX\Model\Spells\Skug_ToxicSpit\Skug_ToxicSpit_12.M3","","",0,0,0,0,21,14,250,0,2,0,0,30,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
233,0,0,0,0,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
234,0,0,0,0,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,20,0,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
235,0,0,0,0,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,20,1,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
236,0,0,0,0,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_v2_PPL.m3","","",0,0,20,0,16,14,100,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
239,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,0,3,8,0,0,1,3000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
240,1,0,0,2,"Art\FX\Model\Channels\Dual_Wave_TRQ\Dual_Wave_TRQ.m3","","",0,0,0,0,10,21,0,0,1,120000,1000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
