"ID","localizedTextIdDisplayString","type","data0","data1","data2","data3","data4","data5","data6"
1087,112476,1,12086,12087,12088,12089,12090,12092,12093
1088,268839,1,12324,0,0,0,0,0,0
1089,268840,1,12325,0,0,0,0,0,0
1090,0,9,11457,11458,11459,11460,11664,11665,11666
1091,0,9,11670,11671,11672,11673,11674,11675,11676
1092,0,9,11677,11678,11679,0,0,0,0
1093,0,11,1090,1091,1092,0,0,0,0
1096,112740,1,12070,12071,12343,0,0,0,0
1098,0,1,12342,0,0,0,0,0,0
1099,112863,1,11821,11822,0,0,0,0,0
1100,0,1,12323,0,0,0,0,0,0
1102,113212,1,12347,12383,61591,61542,0,0,0
1104,112096,1,11775,11776,11777,0,0,0,0
1105,113567,11,1075,1104,0,0,0,0,0
1106,0,1,12521,13150,13151,0,0,0,0
1108,0,1,11907,11910,11912,11913,11915,11917,11917
1109,0,1,11913,12511,12512,12513,0,0,0
1110,114080,11,1108,1109,0,0,0,0,0
1112,114226,1,12487,12488,0,0,0,0,0
1113,0,9,11963,11962,11956,12883,12884,18499,0
1115,114658,3,340,0,0,0,0,0,0
1116,114661,3,166,167,391,0,0,0,0
1117,268842,3,166,0,0,0,0,0,0
1119,115465,1,11987,0,0,0,0,0,0
1121,115740,1,12701,0,0,0,0,0,0
1123,0,1,3185,4826,0,0,0,0,0
1124,115952,1,12738,0,0,0,0,0,0
1125,116071,1,12758,0,0,0,0,0,0
1127,116482,1,9573,9574,10265,9591,9592,0,0
1128,0,3,171,665,0,0,0,0,0
1129,0,1,12954,12960,12961,12962,12963,12964,0
1130,0,1,14119,36507,47683,36513,47683,17592,0
1131,0,1,0,0,0,0,0,0,0
1132,0,9,12304,12461,12305,12463,12464,12465,12466
1134,0,1,12800,13015,0,0,0,0,0
1135,0,1,12799,13011,0,0,0,0,0
1136,0,1,11117,12802,12803,24108,24109,0,0
1137,0,1,12798,13012,0,0,0,0,0
1138,0,1,12804,13007,13008,13010,13521,15581,25374
1139,0,1,12745,12746,12747,12759,13112,0,0
1140,0,1,13093,0,0,0,0,0,0
1141,0,1,13095,0,0,0,0,0,0
1142,0,1,13096,0,0,0,0,0,0
1143,0,9,12593,12594,0,0,0,0,0
1144,0,9,12589,12587,0,0,0,0,0
1145,118849,1,13092,0,0,0,0,0,0
1146,118902,1,13106,0,0,0,0,0,0
1147,0,1,13113,0,0,0,0,0,0
1148,0,1,13106,13125,13126,13127,0,0,0
1149,119097,1,13123,0,0,0,0,0,0
1150,571343,1,12996,0,0,0,0,0,0
1151,268854,1,13145,0,0,0,0,0,0
1152,0,9,12326,12327,12328,12330,12331,12332,0
1153,0,1,13113,0,0,0,0,0,0
1154,0,1,13276,0,0,0,0,0,0
1155,119862,1,13124,0,0,0,0,0,0
1158,120093,1,13326,0,0,0,0,0,0
1159,0,9,12537,11998,0,0,0,0,0
1160,120104,11,1159,959,0,0,0,0,0
1161,120134,1,12754,17287,17288,17286,61549,61550,0
1162,268862,1,2516,2517,12753,12754,0,0,0
1163,120150,1,13329,0,0,0,0,0,0
1165,120215,1,13363,0,0,0,0,0,0
1166,0,1,13367,0,0,0,0,0,0
1167,120236,1,13368,0,0,0,0,0,0
1168,120274,1,13378,0,0,0,0,0,0
1169,120294,1,13382,0,0,0,0,0,0
1170,268863,1,13388,0,0,0,0,0,0
1171,0,11,1132,1172,1457,1458,0,0,0
1172,0,9,12306,12467,12307,12468,0,0,0
1173,120380,1,13396,0,0,0,0,0,0
1174,120421,1,0,0,0,0,0,0,0
1175,0,1,13389,0,0,0,0,0,0
1177,0,11,1160,1113,1891,6406,7235,0,0
1178,120557,1,13413,0,0,0,0,0,0
1179,120600,1,13413,0,0,0,0,0,0
1181,120860,1,12762,12763,12764,12740,12742,12743,12741
1182,120874,1,0,12754,0,0,0,0,0
1183,120897,1,13435,0,0,0,0,0,0
1184,120954,1,2409,61556,61554,0,0,0,0
1186,0,1,11912,11915,12513,11907,11910,0,0
1187,0,1,13103,0,0,0,0,0,0
1189,121519,9,12263,12264,0,0,0,0,0
1190,0,11,1191,1192,0,0,0,0,0
1191,0,9,12477,12478,12479,12480,0,0,0
1192,0,9,12326,12327,12328,12330,12332,0,0
1193,0,1,13515,13516,13517,0,0,0,0
1194,0,1,13526,13527,0,0,0,0,0
1195,268864,1,13536,0,0,0,0,0,0
1196,121959,1,13537,13536,0,0,0,0,0
1197,0,1,13490,0,0,0,0,0,0
1198,122139,9,12247,12248,0,0,0,0,0
1199,122141,9,12245,12246,12247,12248,12293,12294,0
1200,122145,9,12249,12250,12251,0,0,0,0
1201,123343,9,12240,12241,12242,12243,12244,16808,16809
1202,123346,9,12269,12270,12271,0,0,0,0
1203,0,9,12256,12257,12258,12259,12260,12596,0
1204,0,9,12266,12267,12268,0,0,0,0
1205,0,1,12952,13013,13014,13437,0,0,0
1206,122524,1,13567,12921,0,0,0,0,0
1208,0,1,12799,13011,0,0,0,0,0
1209,0,1,13573,0,0,0,0,0,0
1211,0,1,13203,0,0,0,0,0,0
1212,0,1,11117,12802,12803,0,0,0,0
1214,0,1,13006,12811,12812,12916,13053,0,0
1215,0,1,11907,11913,11910,11081,0,0,0
1216,123367,1,13561,0,0,0,0,0,0
1217,0,1,12744,12745,12746,12747,12759,13112,13636
1218,0,11,1201,1202,1433,1702,0,0,0
1219,0,1,7534,0,0,0,0,0,0
1220,0,1,13652,0,0,0,0,0,0
1221,0,9,12310,12458,12311,12755,0,0,0
1222,123529,1,13103,13669,0,0,0,0,0
1223,123568,3,267,0,0,0,0,0,0
1224,123748,1,13569,0,0,0,0,0,0
1225,123771,1,13495,0,0,0,0,0,0
1226,123784,1,13677,0,0,0,0,0,0
1227,123978,11,1203,1204,1430,1706,0,0,0
1228,123980,1,13699,0,0,0,0,0,0
1229,124224,1,13291,15469,15470,0,0,0,0
1230,124432,1,13712,13820,0,0,0,0,0
1231,124438,1,13677,0,0,0,0,0,0
1232,124453,9,12667,0,0,0,0,0,0
1233,0,9,13140,13141,0,0,0,0,0
1234,124849,1,13819,0,0,0,0,0,0
1235,124862,1,13809,0,0,0,0,0,0
1236,124897,1,13759,13760,13761,13762,0,0,0
1237,0,1,13821,13757,0,0,0,0,0
1238,0,1,13821,13757,0,0,0,0,0
1239,124951,9,13146,13147,13148,0,0,0,0
1240,125037,1,12739,13783,13784,13786,13785,0,0
1241,125110,1,13840,13842,14394,0,0,0,0
1242,0,9,13064,0,0,0,0,0,0
1243,0,9,13059,13060,13061,13062,0,0,0
1244,0,11,1242,1243,0,0,0,0,0
1245,0,1,13844,0,0,0,0,0,0
1246,0,1,26145,26146,26175,26338,26339,0,0
1247,0,1,13841,13732,13733,13735,13734,13736,13737
1248,125176,1,13858,0,0,0,0,0,0
1249,125220,1,13832,13833,0,0,0,0,0
1250,125333,1,13812,0,0,0,0,0,0
1251,0,1,13738,13739,13740,13741,13837,62034,0
1252,0,11,1247,1251,0,0,0,0,0
1253,0,1,13720,13721,13722,13723,13724,13831,26285
1255,0,9,13076,13077,13078,13078,13079,13080,13081
1256,0,9,13082,13083,13084,13096,13097,13098,13099
1257,0,9,13100,13101,13102,13103,13104,0,0
1258,0,11,1255,1256,1257,1308,1311,0,0
1259,125459,1,13779,13780,13781,13782,0,0,0
1260,268865,1,13887,0,0,0,0,0,0
1261,125522,1,13881,13986,0,0,0,0,0
1262,125514,1,13798,0,0,0,0,0,0
1263,125576,9,13142,13143,13144,16925,13145,0,0
1264,0,9,13406,13407,13408,13409,13405,0,0
1265,125698,1,13902,13903,13904,0,0,0,0
1267,125783,1,13932,13934,13935,0,0,0,0
1268,125808,1,13937,13938,13939,0,0,0,0
1269,125881,1,13799,0,0,0,0,0,0
1270,126071,1,13964,0,0,0,0,0,0
1271,0,1,13885,13960,0,0,0,0,0
1273,126338,1,14000,0,0,0,0,0,0
1277,126573,1,14036,0,0,0,0,0,0
1278,126825,1,14050,0,0,0,0,0,0
1279,126900,1,14053,0,0,0,0,0,0
1280,127008,1,13763,13764,13765,61576,0,0,0
1281,0,11,12388,12389,0,0,0,0,0
1282,0,1,14100,14102,4064,0,0,0,0
1284,127253,1,14114,0,0,0,0,0,0
1286,127401,1,14133,0,0,0,0,0,0
1287,127406,1,14134,0,0,0,0,0,0
1288,127723,1,14169,0,0,0,0,0,0
1289,127744,1,17805,17806,17807,20931,20932,13763,61601
1291,127939,1,13726,0,0,0,0,0,0
1292,127940,1,13725,0,0,0,0,0,0
1293,127941,1,14174,0,0,0,0,0,0
1294,127986,1,12739,13783,13784,13786,13785,14193,14186
1295,127987,9,13119,13120,13121,13434,16816,16814,0
1296,127991,9,13146,13147,13148,16821,16815,16870,0
1298,128122,1,14218,0,0,0,0,0,0
1299,128131,1,14210,0,0,0,0,0,0
1301,128212,9,13129,13130,13131,13132,13133,13134,16978
1302,268860,1,14245,0,0,0,0,0,0
1303,268861,1,14246,0,0,0,0,0,0
1304,128278,1,14247,0,0,0,0,0,0
1305,128401,1,13759,13760,13761,13762,0,0,0
1306,268859,1,14269,0,0,0,0,0,0
1307,128438,9,13119,13120,13121,0,0,0,0
1308,0,9,13405,13406,13407,13408,13409,13477,13478
1309,268857,1,14281,0,0,0,0,0,0
1310,268858,1,14282,0,0,0,0,0,0
1311,0,9,13479,13480,13481,13482,25770,0,0
1312,0,1,14297,0,0,0,0,0,0
1313,0,1,13742,0,0,0,0,0,0
1314,128787,1,13792,0,0,0,0,0,0
1315,268856,1,14314,0,0,0,0,0,0
1316,128880,1,14133,0,0,0,0,0,0
1317,129088,1,14342,14344,14343,14345,14935,0,0
1318,268866,1,14369,0,0,0,0,0,0
1319,129189,1,14370,0,0,0,0,0,0
1320,129208,1,13763,13764,13765,14136,61576,0,0
1321,0,1,11251,0,0,0,0,0,0
1322,0,1,11251,0,0,0,0,0,0
1323,129462,1,14165,0,0,0,0,0,0
1324,129463,1,14165,0,0,0,0,0,0
1325,129557,1,14395,14396,14402,0,0,0,0
1326,129577,9,14397,0,0,0,0,0,0
1327,119265,1,14535,0,0,0,0,0,0
1329,0,1,14342,14343,14344,14345,0,0,0
1330,129953,9,13912,13913,13914,0,0,0,0
1333,130031,9,13753,13745,13921,0,0,0,0
1334,0,9,13907,0,0,0,0,0,0
1335,130076,1,14371,14372,14373,14820,0,0,0
1336,130100,1,14371,14372,14373,0,0,0,0
1337,130180,1,14503,0,0,0,0,0,0
1341,130326,1,14514,0,0,0,0,0,0
1342,268867,1,14492,14523,14386,14524,14385,14525,0
1344,0,9,13951,13952,13953,0,0,0,0
1345,130448,1,14527,0,0,0,0,0,0
1346,0,1,14417,14418,14544,14529,14540,0,0
1347,0,1,14379,14380,0,0,0,0,0
1348,0,1,14382,14383,14384,14501,14912,0,0
1349,0,1,14372,14373,14371,0,0,0,0
1350,0,1,14386,14524,14523,14385,14525,0,0
1351,0,11,1349,1350,0,0,0,0,0
1352,268855,1,14550,0,0,0,0,0,0
1353,268871,1,14311,14346,0,0,0,0,0
1354,268872,1,14347,14348,0,0,0,0,0
1355,130572,1,15197,15198,0,0,0,0,0
1356,130727,1,14570,0,0,0,0,0,0
1357,0,9,13862,13863,13864,13865,13868,13869,13870
1358,0,9,13871,13872,13873,13874,13934,13935,0
1359,0,11,1357,1358,0,0,0,0,0
1361,130781,9,13967,0,0,0,0,0,0
1363,0,9,13877,13878,13879,13880,14011,0,0
1364,130895,1,14371,14372,14373,0,0,0,0
1365,0,1,14464,14461,14462,14465,14468,0,0
1368,131234,1,14461,14462,14464,14465,14468,0,0
1369,131383,1,14646,0,0,0,0,0,0
1376,131715,3,166,170,0,0,0,0,0
1377,131906,1,14753,0,0,0,0,0,0
1378,0,1,14763,0,0,0,0,0,0
1379,0,1,14430,14435,14437,14433,14436,14438,14434
1380,0,1,14512,14508,0,0,0,0,0
1381,0,11,1379,1380,0,0,0,0,0
1383,0,1,14760,0,0,0,0,0,0
1384,132169,1,14779,0,0,0,0,0,0
1386,132230,4,166,170,0,0,0,0,0
1387,132233,1,14791,0,0,0,0,0,0
1388,132274,1,14785,0,0,0,0,0,0
1394,0,1,14382,14383,14384,14501,14538,0,0
1395,132807,1,14379,14380,0,0,0,0,0
1396,0,9,13778,13779,13866,13867,0,0,0
1397,0,1,14842,0,0,0,0,0,0
1398,0,1,14841,0,0,0,0,0,0
1399,268873,1,14379,14380,0,0,0,0,0
1400,132932,1,14382,14383,14384,14501,0,0,0
1401,133075,1,14884,0,0,0,0,0,0
1402,0,1,14763,0,0,0,0,0,0
1403,268868,1,14386,14385,0,0,0,0,0
1404,268869,1,14525,14524,0,0,0,0,0
1406,133172,1,14912,0,0,0,0,0,0
1409,162556,1,18138,18151,18154,18155,18337,18026,0
1411,133570,11,1403,1404,0,0,0,0,0
1412,133574,1,14503,0,0,0,0,0,0
1419,0,1,14759,0,0,0,0,0,0
1420,0,9,14590,0,0,0,0,0,0
1423,0,1,15269,0,0,0,0,0,0
1426,0,1,15191,15192,15193,0,0,0,0
1427,0,1,15194,15195,15196,0,0,0,0
1428,0,1,14759,0,0,0,0,0,0
1429,0,9,14633,0,0,0,0,0,0
1430,0,9,12966,12967,12968,12969,12970,12971,12665
1431,140488,1,15263,15262,0,0,0,0,0
1432,0,1,14838,0,0,0,0,0,0
1433,143459,1,15442,0,0,0,0,0,0
1434,143578,1,15201,14342,14343,14344,14345,0,0
1435,0,1,15472,0,0,0,0,0,0
1436,143766,1,15201,15202,15152,15203,15204,15286,15228
1437,143767,1,14342,14344,14343,14345,14311,14346,0
1438,143768,11,1436,1437,0,0,0,0,0
1439,143872,1,15413,0,0,0,0,0,0
1440,144003,9,13646,13642,13135,13643,13137,13136,13138
1441,144007,9,13640,13471,0,0,0,0,0
1442,144008,11,1440,1441,0,0,0,0,0
1443,144351,1,15473,0,0,0,0,0,0
1444,144414,1,13675,0,0,0,0,0,0
1445,144470,1,15451,0,0,0,0,0,0
1446,144637,1,15520,0,0,0,0,0,0
1447,144732,1,15517,0,0,0,0,0,0
1448,144735,1,14615,0,0,0,0,0,0
1449,0,1,14288,14291,14292,14293,0,0,0
1452,145077,9,13997,13998,13999,14000,14001,14002,14003
1454,0,9,14958,0,0,0,0,0,0
1455,268875,1,14617,0,0,0,0,0,0
1456,0,1,15647,15648,15649,15650,0,0,0
1457,145586,9,12308,12309,12470,12471,12472,12473,12474
1458,145587,9,12312,12313,12315,12316,0,0,0
1459,0,1,15616,0,0,0,0,0,0
1460,0,1,13623,0,0,0,0,0,0
1461,0,1,14316,0,0,0,0,0,0
1462,0,1,14639,0,0,0,0,0,0
1463,150950,1,12844,11945,11948,13116,13117,13959,51126
1464,150952,1,12212,13549,12213,13118,0,0,0
1465,0,1,15684,0,0,0,0,0,0
1466,146138,1,20796,20797,61548,0,0,0,0
1467,146163,9,12617,12618,12619,12620,12621,0,0
1469,146243,1,15269,0,0,0,0,0,0
1472,268876,1,15822,0,0,0,0,0,0
1473,268877,1,15824,0,0,0,0,0,0
1474,146833,1,15825,0,0,0,0,0,0
1475,146892,1,15862,0,0,0,0,0,0
1478,146969,1,15867,0,0,0,0,0,0
1479,146970,1,15868,0,0,0,0,0,0
1480,147073,9,13152,13153,13637,16927,16928,16929,0
1483,147515,1,15714,15715,15716,15717,15718,15719,0
1484,147526,1,15743,15744,15745,15746,0,0,0
1485,147528,1,15709,15710,15711,15712,15713,0,0
1486,147676,1,15917,0,0,0,0,0,0
1490,268879,9,0,0,0,0,0,0,0
1491,268881,1,15924,15925,0,0,0,0,0
1493,147808,1,15929,15930,15931,15933,15935,15936,0
1495,147874,1,15945,0,0,0,0,0,0
1497,268874,1,15959,0,0,0,0,0,0
1503,148235,1,16063,0,0,0,0,0,0
1504,148257,9,15386,15387,15388,0,0,0,0
1505,148259,1,16069,0,0,0,0,0,0
1506,148441,1,16079,0,0,0,0,0,0
1515,0,1,16184,16186,15790,15784,15782,0,0
1516,0,1,15942,0,0,0,0,0,0
1517,0,1,16184,16186,0,0,0,0,0
1518,148883,1,3009,3010,3011,0,0,0,0
1525,0,1,16230,0,0,0,0,0,0
1530,149618,9,15179,15181,0,0,0,0,0
1531,0,1,13074,11950,11953,11951,12525,1,0
1534,149839,1,16358,16359,0,0,0,0,0
1537,149815,1,16358,16359,0,0,0,0,0
1541,150102,1,0,0,0,0,0,0,0
1543,150116,9,15137,15138,15139,15140,15141,15142,15143
1544,150117,9,15144,15145,15146,15147,15148,15149,15150
1545,150118,9,15151,15152,15153,15154,15155,15156,15157
1546,150119,9,15158,15159,15160,15161,15162,15163,15164
1547,150120,9,15165,15166,15167,15168,15169,15170,15171
1548,150121,9,15172,0,0,0,0,0,0
1549,150122,11,1543,1544,1545,1546,1547,1548,0
1550,150131,9,15066,15067,15068,15069,15070,15071,15072
1551,150132,9,15073,15074,15075,15076,15077,15078,15079
1552,150133,9,15080,15670,15671,0,0,0,0
1553,150134,11,1550,1551,1552,0,0,0,0
1554,150140,9,15173,15174,15175,15176,15177,15178,15407
1555,268884,1,15726,15729,15730,15731,15732,15733,15734
1556,268885,1,15735,15736,15737,15738,15739,15740,15741
1557,268886,1,15742,15907,15943,0,0,0,0
1558,150483,11,1555,1556,1557,0,0,0,0
1559,150543,1,15720,15721,15722,15723,0,0,0
1560,150560,1,16535,0,0,0,0,0,0
1561,150625,1,15929,15930,15931,15933,15935,15936,0
1562,0,1,15743,15744,15745,15746,15747,15748,0
1563,0,1,15749,15750,16736,0,0,0,0
1564,0,11,1562,1563,0,0,0,0,0
1566,0,1,15714,15715,15716,15717,15718,15719,0
1567,151025,1,16371,0,0,0,0,0,0
1568,0,1,16586,0,0,0,0,0,0
1569,151360,9,15386,15387,15388,0,0,0,0
1570,0,1,16611,14464,14468,0,0,0,0
1571,0,1,16612,16613,0,0,0,0,0
1572,0,11,1570,1571,0,0,0,0,0
1573,0,1,16615,22349,22346,22347,22348,0,0
1574,147753,1,15924,15925,0,0,0,0,0
1575,151482,1,16358,16359,0,0,0,0,0
1576,151649,9,16017,0,0,0,0,0,0
1577,0,1,16637,16644,0,0,0,0,0
1578,151700,1,12754,17286,17287,17288,61549,61550,0
1579,151721,1,16645,16646,16647,0,0,0,0
1580,0,1,16649,0,0,0,0,0,0
1581,151856,9,14025,14026,14027,14860,14861,14862,16017
1582,0,1,16655,0,0,0,0,0,0
1583,151907,1,16663,0,0,0,0,0,0
1584,0,9,16040,16041,16042,0,0,0,0
1585,151946,1,16665,16666,0,0,0,0,0
1587,0,1,16680,0,0,0,0,0,0
1588,152100,1,21670,21671,21667,21669,0,0,0
1589,0,1,14435,14438,14433,14437,14430,16702,0
1590,152296,1,16694,16695,16696,16697,0,0,0
1591,152298,1,16699,16700,0,0,0,0,0
1592,0,1,16718,0,0,0,0,0,0
1601,152403,1,16727,0,0,0,0,0,0
1602,152432,1,16732,0,0,0,0,0,0
1603,0,1,16699,16700,18588,0,0,0,0
1604,152658,11,8709,8710,10824,0,0,0,0
1605,0,1,16778,14573,17217,35134,48834,61638,61748
1606,0,1,2409,61554,61556,0,0,0,0
1607,153398,1,12739,12740,12741,12742,12743,19796,16884
1608,153481,1,16807,0,0,0,0,0,0
1609,0,9,16040,16041,16042,0,0,0,0
1610,153540,1,12744,12745,12746,12747,12759,0,0
1611,153786,9,16220,0,0,0,0,0,0
1612,153794,1,16895,16896,0,0,0,0,0
1613,153795,1,16887,0,0,0,0,0,0
1614,153796,1,16885,16886,0,0,0,0,0
1615,268888,9,16273,16274,0,0,0,0,0
1616,153819,2,16789,0,0,0,0,0,0
1617,153835,1,16897,16898,0,0,0,0,0
1618,153840,1,16918,0,0,0,0,0,0
1619,153861,1,12745,12746,12747,12759,0,0,0
1620,153953,9,16337,0,0,0,0,0,0
1621,154185,1,16952,16954,0,0,0,0,0
1622,0,1,14430,14435,14437,14433,16702,16707,0
1623,0,1,20819,20818,12752,12748,0,0,0
1624,154228,1,16950,16951,0,0,0,0,0
1625,154425,9,12240,12241,0,0,0,0,0
1626,154461,1,14430,16702,14437,14433,14435,0,0
1627,268890,1,14398,14461,14464,14468,14574,16610,16611
1628,154481,1,16612,16613,16639,16640,16648,16914,16915
1629,154493,11,1627,1628,10194,0,0,0,0
1631,154628,4,219,0,0,0,0,0,0
1637,155071,1,17027,0,0,0,0,0,0
1639,155187,1,17071,17072,0,0,0,0,0
1640,155192,1,17059,0,0,0,0,0,0
1641,0,1,17075,12516,11950,11951,11953,12525,0
1642,0,11,1641,1130,0,0,0,0,0
1643,0,1,17206,17207,14610,14611,14616,14618,14612
1644,0,1,17076,0,0,0,0,0,0
1645,0,1,14613,17131,17212,17211,17344,17189,14614
1646,0,11,1643,1645,1683,7754,0,0,0
1647,155417,1,17040,17039,0,0,0,0,0
1648,155435,9,16663,16664,16665,16692,16693,0,0
1649,0,1,17158,0,0,0,0,0,0
1650,155551,1,17074,17040,17039,0,0,0,0
1653,155609,1,17086,17087,17088,17089,61754,0,0
1654,155610,1,14600,61713,14598,22356,22355,0,0
1655,155623,9,14041,14043,14044,14047,14048,14049,0
1656,155624,9,14050,14051,14052,14054,14055,0,0
1657,155625,9,14056,14057,14058,14059,14060,0,0
1658,155626,9,14065,14066,14067,16679,16680,0,0
1659,155627,11,1799,1800,8714,0,0,0,0
1660,155725,9,16764,16765,16766,0,0,0,0
1661,155747,1,17191,0,0,0,0,0,0
1662,268843,1,17150,0,0,0,0,0,0
1663,155892,1,17208,0,0,0,0,0,0
1664,155777,9,16659,16660,16661,16662,16658,0,0
1665,268891,11,0,0,0,0,0,0,0
1668,0,1,17076,17406,17407,17408,18478,0,0
1669,156114,1,17232,0,0,0,0,0,0
1670,156126,1,17150,0,0,0,0,0,0
1671,156212,1,17061,0,0,0,0,0,0
1672,0,1,22373,22374,0,0,0,0,0
1673,0,1,17128,0,0,0,0,0,0
1674,156329,9,16868,16869,0,0,0,0,0
1675,156358,9,13146,13147,13148,16815,16821,0,0
1676,156598,1,17318,0,0,0,0,0,0
1677,156599,1,5007,0,0,0,0,0,0
1678,156600,1,5006,0,0,0,0,0,0
1679,156660,1,14271,0,0,0,0,0,0
1681,156674,4,167,171,0,0,0,0,0
1682,0,1,17263,0,0,0,0,0,0
1683,0,1,17338,17340,48840,61721,61720,61760,0
1684,156837,1,17359,17361,0,0,0,0,0
1686,0,1,20898,20899,20900,20901,61605,61577,0
1687,157026,1,17107,17110,0,0,0,0,0
1688,157044,1,17359,17361,0,0,0,0,0
1689,157050,1,17371,0,0,0,0,0,0
1691,157102,1,17397,17398,17399,0,0,0,0
1692,157182,9,17049,18221,0,0,0,0,0
1695,0,3,166,0,0,0,0,0,0
1696,0,1,17459,17551,0,0,0,0,0
1697,0,1,17471,17552,0,0,0,0,0
1698,0,3,167,0,0,0,0,0,0
1699,268893,1,17360,0,0,0,0,0,0
1701,157582,1,17286,17287,17288,20216,61549,61550,0
1702,157603,9,16254,12620,16888,16035,0,0,0
1703,157608,1,19106,17660,0,0,0,0,0
1704,157611,1,17519,17520,61652,0,0,0,0
1705,157614,1,18821,18822,19184,19185,18934,61655,61731
1706,157618,9,16123,12596,16118,16119,16120,16121,16122
1707,157626,11,1737,1739,1740,1741,1742,1743,1744
1708,0,1,17527,17526,17525,17529,17669,17656,17538
1709,0,1,17550,0,0,0,0,0,0
1710,0,1,17549,0,0,0,0,0,0
1712,157777,1,4148,20937,20215,61566,61561,0,0
1713,157801,1,17563,17558,17559,17560,0,0,0
1714,157824,1,17581,0,0,0,0,0,0
1715,157829,1,17409,0,0,0,0,0,0
1716,157859,1,17290,17291,17292,17293,17294,17295,17296
1717,157860,1,17427,17428,17429,17431,17432,0,0
1718,157861,11,1716,1717,0,0,0,0,0
1719,158068,1,17585,17586,0,0,0,0,0
1720,158082,1,17242,17243,17244,17248,17249,17251,17252
1721,0,1,17629,20404,20405,0,0,0,0
1722,158266,1,17634,0,0,0,0,0,0
1723,0,1,17548,17627,17676,0,0,0,0
1724,158338,1,19747,0,0,0,0,0,0
1725,158414,1,17507,17508,17509,17510,21922,21923,61623
1726,0,1,17677,0,0,0,0,0,0
1727,158489,1,13803,17651,0,0,0,0,0
1728,158560,1,17558,17559,17560,17563,0,0,0
1729,158566,1,17692,17693,14863,0,0,0,0
1730,158666,1,17271,0,0,0,0,0,0
1731,158696,1,15830,8335,8334,0,0,0,0
1732,0,1,17656,17669,0,0,0,0,0
1733,158827,1,17747,17638,0,0,0,0,0
1734,0,1,17537,17528,0,0,0,0,0
1735,0,11,1708,1734,0,0,0,0,0
1736,158983,1,17765,18215,0,0,0,0,0
1737,0,1,13981,14032,17282,17289,17290,17291,17292
1738,159373,1,17786,0,0,0,0,0,0
1739,0,1,17293,17294,17295,17296,17329,17330,17331
1740,0,1,17427,17428,17429,0,17431,17432,17444
1741,0,1,17445,17447,17533,17535,17556,17558,17559
1742,0,1,17560,17563,17638,17639,17640,17641,17642
1743,0,1,17643,17644,17659,17720,17723,17724,17729
1744,0,1,17730,17747,17760,17779,17780,17781,0
1746,159530,1,17803,0,0,0,0,0,0
1747,0,1,17848,0,0,0,0,0,0
1748,159898,1,17890,17898,0,0,0,0,0
1750,160127,1,17911,17913,17873,18991,0,0,0
1751,160126,1,17876,17896,17891,21810,17908,21811,0
1752,160125,11,1750,1751,0,0,0,0,0
1753,0,1,17970,0,0,0,0,0,0
1754,0,11,1755,1756,2267,2238,2281,0,0
1755,0,1,17873,21878,21877,21879,21880,21881,21882
1756,0,1,21883,21884,21885,21886,22137,21706,17919
1758,160564,1,18154,18337,0,0,0,0,0
1759,160567,1,18563,0,0,0,0,0,0
1761,160918,1,18107,18119,18120,0,0,0,0
1762,0,1,18143,0,0,0,0,0,0
1767,161226,1,18170,18171,18172,18178,0,0,0
1768,161230,9,17865,0,0,0,0,0,0
1772,161606,1,5007,15824,0,0,0,0,0
1773,161609,1,15830,18253,0,0,0,0,0
1774,0,1,18103,0,0,0,0,0,0
1775,268895,11,1781,1782,0,0,0,0,0
1776,161943,1,17871,22273,48829,0,0,0,0
1777,268896,9,17573,17575,17576,17565,17566,0,0
1778,161956,9,17595,17597,17598,17599,17600,0,0
1779,161957,11,1777,1778,0,0,0,0,0
1780,161993,1,18230,18232,18233,0,0,0,0
1781,162034,1,18318,18004,18005,0,0,0,0
1782,161845,1,18319,18320,18321,18322,18323,18324,0
1783,162039,1,17900,37469,17907,61697,61737,0,0
1784,0,1,18273,18271,0,0,0,0,0
1785,0,9,17837,17838,17839,0,0,0,0
1786,268897,1,18361,18363,0,0,0,0,0
1787,162190,1,18362,18364,0,0,0,0,0
1789,162264,1,18159,18351,0,0,0,0,0
1790,162269,1,18157,18280,0,0,0,0,0
1791,162342,1,17507,17508,17509,17509,21922,21923,61623
1792,0,1,61733,14414,14415,19185,19184,18934,61655
1793,162444,1,17504,17505,15263,61705,0,0,0
1794,162477,1,16699,16700,0,0,0,0,0
1796,162537,1,17094,17097,17098,17099,17120,17121,17122
1797,0,1,18406,0,0,0,0,0,0
1799,268898,1,14610,14611,14616,14618,14612,14613,17340
1800,162635,1,17131,17212,17211,17344,17189,14614,17338
1801,162641,1,18273,18271,18278,19134,0,0,0
1804,162810,1,18417,18418,18380,0,0,0,0
1805,268899,9,17762,17763,17870,17871,0,0,0
1806,268900,9,17764,17765,17766,17872,17873,17874,0
1807,268901,9,17767,17768,17875,17876,0,0,0
1808,268902,11,1805,1806,1807,0,0,0,0
1809,268903,9,17837,17838,17839,0,0,0,0
1810,268904,9,17879,17880,17881,17882,17883,0,0
1811,268905,11,1809,1810,2108,0,0,0,0
1812,268906,9,17865,17866,17867,17868,0,0,0
1813,268907,1,18337,0,0,0,0,0,0
1814,162823,11,1812,1813,0,0,0,0,0
1815,162875,1,18429,18430,18431,0,0,0,0
1816,162886,1,18429,18430,18431,0,0,0,0
1817,162890,1,18414,0,0,0,0,0,0
1818,162908,1,18138,18151,18155,18026,0,0,0
