"ID","assetPath","flags","type","screenPath","screenModelPath","chunkBounds00","chunkBounds01","chunkBounds02","chunkBounds03","plugAverageHeight","localizedTextIdName","minItemLevel","maxItemLevel","primeLevelOffset","primeLevelMax","veteranTierScalingType","heroismMenaceLevel","rewardRotationContentId"
456,"Map\NeighborhoodTest002",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
457,"Map\HousingPlugSets",0,4,"","",10,4,11,5,16385,0,0,0,0,0,0,0,0
458,"Map\NeighborhoodTest003",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
459,"Map\DynamicEventTestMap",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
460,"Map\HousingPlugs00",0,4,"","",23,55,24,56,8191,0,0,0,0,0,0,0,0
461,"Map\HousingPlugs00",0,4,"","",39,39,41,41,8191,0,0,0,0,0,0,0,0
463,"Map\HousingPlugs00",0,4,"","",55,39,56,40,8191,0,0,0,0,0,0,0,0
464,"Map\HousingPlugs00",0,4,"","",39,55,40,56,8191,0,0,0,0,0,0,0,0
465,"Map\InteriorMetrics",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
466,"Map\NeighborhoodTest002NewSize",0,2,"","",976,976,1087,1071,0,0,0,0,0,0,0,0,0
467,"Map\TerritoryPVP",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
469,"Map\JoeTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
471,"Map\JoeTestPlugs",0,4,"","",1,1,2,2,16383,0,0,0,0,0,0,0,0
474,"Map\JoeTestPlugs",0,4,"","",5,1,7,2,16383,0,0,0,0,0,0,0,0
475,"Map\steepnessTests",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
476,"Map\MurkmireTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
477,"Map\DougTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
478,"Map\EasternMurkmire",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
479,"Map\Eastern51Plugs",0,4,"","",7,1,8,2,8191,0,0,0,0,0,0,0,0
481,"Map\SteveTest2",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
482,"Map\Eastern51Plugs",0,4,"","",13,1,15,3,8190,0,0,0,0,0,0,0,0
483,"Map\Eastern51Plugs",0,4,"","",9,5,11,7,8190,0,0,0,0,0,0,0,0
484,"Map\Eastern51Plugs",0,4,"","",13,5,15,7,8189,0,0,0,0,0,0,0,0
485,"Map\Eastern51Plugs",0,4,"","",1,9,3,11,8191,0,0,0,0,0,0,0,0
486,"Map\IceFlowTest",0,4,"","",1,1,2,2,8191,0,0,0,0,0,0,0,0
487,"Map\Eastern51Plugs",0,4,"","",5,9,7,11,8198,0,0,0,0,0,0,0,0
488,"Map\IceFlowTest",0,4,"","",4,1,5,2,8191,0,0,0,0,0,0,0,0
489,"Map\IceFlowTest",0,4,"","",1,4,2,5,8191,0,0,0,0,0,0,0,0
490,"Map\IceFlowTest",0,4,"","",4,4,5,5,8191,0,0,0,0,0,0,0,0
491,"Map\IceFlowTest",0,4,"","",7,1,8,2,8191,0,0,0,0,0,0,0,0
492,"Map\IceFlowTest",0,4,"","",10,1,11,2,8191,0,0,0,0,0,0,0,0
493,"Map\IceFlowTest",0,4,"","",7,4,8,5,8191,0,0,0,0,0,0,0,0
494,"Map\IceFlowTest",0,4,"","",10,4,11,5,8191,0,0,0,0,0,0,0,0
495,"Map\IceFlowTest",0,4,"","",1,7,2,8,8191,0,0,0,0,0,0,0,0
496,"Map\Eastern51Plugs",0,4,"","",1,13,3,15,8195,0,0,0,0,0,0,0,0
497,"Map\Eastern51Plugs",0,4,"","",5,13,7,15,8192,0,0,0,0,0,0,0,0
498,"Map\Eastern51Plugs",0,4,"","",9,9,11,11,8194,0,0,0,0,0,0,0,0
499,"Map\Eastern51Plugs",0,4,"","",13,9,15,11,8198,0,0,0,0,0,0,0,0
500,"Map\Eastern51Plugs",0,4,"","",9,13,11,15,8196,0,0,0,0,0,0,0,0
501,"Map\Eastern51Plugs",0,4,"","",13,13,15,15,8193,0,0,0,0,0,0,0,0
502,"Map\Eastern51Plugs",0,4,"","",17,1,19,3,8194,0,0,0,0,0,0,0,0
503,"Map\Eastern51Plugs",0,4,"","",21,1,23,3,8187,0,0,0,0,0,0,0,0
504,"Map\Eastern51Plugs",0,4,"","",17,5,19,7,8184,0,0,0,0,0,0,0,0
505,"Map\Eastern51Plugs",0,4,"","",21,5,23,7,8194,0,0,0,0,0,0,0,0
506,"Map\Eastern51Plugs",0,4,"","",25,1,27,3,8193,0,0,0,0,0,0,0,0
507,"Map\Eastern51Plugs",0,4,"","",29,1,31,3,8191,0,0,0,0,0,0,0,0
508,"Map\Eastern51Plugs",0,4,"","",25,5,27,7,8197,0,0,0,0,0,0,0,0
509,"Map\Eastern51Plugs",0,4,"","",29,5,31,7,8185,0,0,0,0,0,0,0,0
510,"Map\Eastern51Plugs",0,4,"","",17,9,19,11,8195,0,0,0,0,0,0,0,0
511,"Map\Eastern51Plugs",0,4,"","",21,9,23,11,8196,0,0,0,0,0,0,0,0
512,"Map\Eastern51Plugs",0,4,"","",17,13,19,15,8195,0,0,0,0,0,0,0,0
513,"Map\Eastern51Plugs",0,4,"","",21,13,23,15,8188,0,0,0,0,0,0,0,0
514,"Map\IceFlowTest",0,4,"","",4,7,5,8,8191,0,0,0,0,0,0,0,0
515,"Map\IceFlowTest",0,4,"","",1,10,2,11,8191,0,0,0,0,0,0,0,0
516,"Map\IceFlowTest",0,4,"","",4,10,5,11,8191,0,0,0,0,0,0,0,0
517,"Map\IceFlowTest",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
518,"Map\IceFlowTest",0,4,"","",10,7,11,8,8191,0,0,0,0,0,0,0,0
519,"Map\IceFlowTest",0,4,"","",7,10,8,11,8191,0,0,0,0,0,0,0,0
520,"Map\IceFlowTest",0,4,"","",10,10,11,11,8191,0,0,0,0,0,0,0,0
521,"Map\IceFlowTest",0,4,"","",13,10,14,11,8191,0,0,0,0,0,0,0,0
522,"Map\IceFlowTest",0,4,"","",10,13,11,14,8191,0,0,0,0,0,0,0,0
523,"Map\IceFlowTest",0,4,"","",13,13,14,14,8191,0,0,0,0,0,0,0,0
524,"Map\IceFlowTest",0,4,"","",16,1,17,2,8191,0,0,0,0,0,0,0,0
525,"Map\IceFlowTest",0,4,"","",19,1,20,2,8191,0,0,0,0,0,0,0,0
526,"Map\IceFlowTest",0,4,"","",16,4,17,5,8191,0,0,0,0,0,0,0,0
527,"Map\IceFlowTest",0,4,"","",19,4,20,5,8191,0,0,0,0,0,0,0,0
528,"Map\IceFlowTest",0,4,"","",22,1,23,2,8191,0,0,0,0,0,0,0,0
529,"Map\IceFlowTest",0,4,"","",25,1,26,2,8191,0,0,0,0,0,0,0,0
530,"Map\IceFlowTest",0,4,"","",22,4,23,5,8191,0,0,0,0,0,0,0,0
531,"Map\IceFlowTest",0,4,"","",25,4,26,5,8191,0,0,0,0,0,0,0,0
532,"Map\IceFlowTest",0,4,"","",16,7,17,8,8191,0,0,0,0,0,0,0,0
533,"Map\IceFlowTest",0,4,"","",19,7,20,8,8191,0,0,0,0,0,0,0,0
534,"Map\IceFlowTest",0,4,"","",16,10,17,11,8191,0,0,0,0,0,0,0,0
535,"Map\IceFlowTest",0,4,"","",19,10,20,11,8191,0,0,0,0,0,0,0,0
536,"Map\IceFlowTest",0,4,"","",22,7,23,8,8191,0,0,0,0,0,0,0,0
537,"Map\IceFlowTest",0,4,"","",25,7,26,8,8191,0,0,0,0,0,0,0,0
538,"Map\TileTesting",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
539,"Map\EasternNWFunQABackup",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
540,"Map\TravisEasternBackup",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
541,"Map\Eastern51Plugs",0,4,"","",25,9,27,11,8191,0,0,0,0,0,0,0,0
542,"Map\Eastern51Plugs",0,4,"","",29,9,31,11,8175,0,0,0,0,0,0,0,0
543,"Map\Eastern51Plugs",0,4,"","",1,7,2,8,8193,0,0,0,0,0,0,0,0
544,"Map\Eastern51Plugs",0,4,"","",4,7,5,8,8193,0,0,0,0,0,0,0,0
545,"Map\SimpowWorldArt",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
546,"Map\Eastern51Plugs",0,4,"","",7,7,8,8,8190,0,0,0,0,0,0,0,0
548,"Map\Eastern51Plugs",0,4,"","",10,19,17,26,8191,0,0,0,0,0,0,0,0
549,"Map\Eastern51Plugs",0,4,"","",19,19,26,26,8191,0,0,0,0,0,0,0,0
550,"Map\Eastern51Plugs",0,4,"","",46,1,53,8,8191,0,0,0,0,0,0,0,0
551,"Map\Eastern51Plugs",0,4,"","",37,10,44,17,8191,0,0,0,0,0,0,0,0
552,"Map\Eastern51Plugs",0,4,"","",25,13,27,15,8189,0,0,0,0,0,0,0,0
553,"Map\Eastern51Plugs",0,4,"","",29,13,31,15,8187,0,0,0,0,0,0,0,0
554,"Map\FluxBubbleSetup",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
555,"Map\FluxEventSetup",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
556,"Map\EasternWigwalli",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
559,"Map\Eastern51Plugs",0,4,"","",1,16,2,17,8194,0,0,0,0,0,0,0,0
560,"Map\Eastern51Plugs",0,4,"","",4,16,5,17,8194,0,0,0,0,0,0,0,0
561,"Map\Eastern51Plugs",0,4,"","",1,19,2,20,8188,0,0,0,0,0,0,0,0
562,"Map\Eastern51Plugs",0,4,"","",4,19,5,20,8190,0,0,0,0,0,0,0,0
563,"Map\Eastern51Plugs",0,4,"","",7,16,8,17,8198,0,0,0,0,0,0,0,0
564,"Map\Eastern51Plugs",0,4,"","",10,16,11,17,8194,0,0,0,0,0,0,0,0
565,"Map\Eastern51Plugs",0,4,"","",7,19,8,20,8193,0,0,0,0,0,0,0,0
566,"Map\Eastern51Plugs",0,4,"","",1,22,2,23,8195,0,0,0,0,0,0,0,0
567,"Map\Eastern51Plugs",0,4,"","",4,22,5,23,8191,0,0,0,0,0,0,0,0
568,"Map\Eastern51Plugs",0,4,"","",1,25,3,27,8191,0,0,0,0,0,0,0,0
570,"Map\Eastern51Plugs",0,4,"","",4,25,5,26,8191,0,0,0,0,0,0,0,0
571,"Map\Eastern51Plugs",0,4,"","",7,22,8,23,8191,0,0,0,0,0,0,0,0
572,"Map\Eastern51Plugs",0,4,"","",7,25,8,26,8191,0,0,0,0,0,0,0,0
573,"Map\Eastern51Plugs",0,4,"","",10,28,11,29,8191,0,0,0,0,0,0,0,0
574,"Map\WesternPaintedZones",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
575,"Map\Eastern51Plugs",0,4,"","",1,29,3,31,8191,0,0,0,0,0,0,0,0
576,"Map\Eastern51Plugs",0,4,"","",13,28,14,29,8191,0,0,0,0,0,0,0,0
577,"Map\EasternMurkmireSocketTEST",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
578,"Map\HousingPlugs00",0,4,"","",54,54,58,58,8221,0,0,0,0,0,0,0,0
579,"Map\RussellCTest02Plugmap",0,4,"","",1,1,13,13,8192,0,0,0,0,0,0,0,0
580,"Map\RussellCTest02Plugmap",0,4,"","",15,1,27,13,8192,0,0,0,0,0,0,0,0
581,"Map\RussellCTest02Plugmap",0,4,"","",60,30,61,31,8191,0,0,0,0,0,0,0,0
582,"Map\HousingPlugs00",0,4,"","",70,6,74,10,8191,0,0,0,0,0,0,0,0
583,"Map\HousingPlugs00",0,4,"","",86,6,90,10,8236,0,0,0,0,0,0,0,0
584,"Map\HousingPlugs00",0,4,"","",70,22,74,26,8191,0,0,0,0,0,0,0,0
585,"Map\Eastern51Plugs",0,4,"","",5,29,7,31,8193,0,0,0,0,0,0,0,0
587,"Map\EasternGameMapBounds",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
588,"Map\HousingPlugs00",0,4,"","",87,23,88,24,8193,0,0,0,0,0,0,0,0
589,"Map\HousingPlugs00",0,4,"","",103,7,104,8,8190,0,0,0,0,0,0,0,0
590,"Map\HousingPlugs00",0,4,"","",119,7,120,8,8192,0,0,0,0,0,0,0,0
591,"Map\HousingPlugs00",0,4,"","",103,23,104,24,8194,0,0,0,0,0,0,0,0
592,"Map\HousingPlugs00",0,4,"","",119,23,120,24,8184,0,0,0,0,0,0,0,0
593,"Map\markTestWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
594,"Map\HousingPlugs00",0,4,"","",71,39,72,41,8190,0,0,0,0,0,0,0,0
595,"Map\HousingPlugs00",0,4,"","",87,39,88,41,8191,0,0,0,0,0,0,0,0
596,"Map\HousingPlugs00",0,4,"","",71,55,72,56,8193,0,0,0,0,0,0,0,0
597,"Map\HousingPlugs00",0,4,"","",87,55,88,56,8193,0,0,0,0,0,0,0,0
598,"Map\HousingPlugs00",0,4,"","",103,39,104,40,8193,0,0,0,0,0,0,0,0
599,"Map\HousingPlugs00",0,4,"","",119,39,120,41,8192,0,0,0,0,0,0,0,0
600,"Map\HousingPlugs00",0,4,"","",103,55,104,57,8188,0,0,0,0,0,0,0,0
601,"Map\HousingPlugs00",0,4,"","",119,55,120,56,8191,0,0,0,0,0,0,0,0
602,"Map\HousingPlugs00",0,4,"","",7,71,8,73,8191,0,0,0,0,0,0,0,0
603,"Map\HousingPlugs00",0,4,"","",23,71,24,73,8209,0,0,0,0,0,0,0,0
604,"Map\HousingPlugs00",0,4,"","",7,87,8,88,8190,0,0,0,0,0,0,0,0
605,"Map\HousingPlugs00",0,4,"","",23,87,24,88,8192,0,0,0,0,0,0,0,0
606,"Map\HousingPlugs00",0,4,"","",39,71,40,73,8192,0,0,0,0,0,0,0,0
607,"Map\Eastern51Plugs",0,4,"","",29,17,31,19,8191,0,0,0,0,0,0,0,0
608,"Map\Eastern51Plugs",0,4,"","",29,21,31,23,8191,0,0,0,0,0,0,0,0
609,"Map\Eastern51Plugs",0,4,"","",17,29,19,31,8188,0,0,0,0,0,0,0,0
610,"Map\Eastern51Plugs",0,4,"","",21,29,23,31,8187,0,0,0,0,0,0,0,0
611,"Map\HousingPlugs00",0,4,"","",54,71,57,73,8191,0,0,0,0,0,0,0,0
612,"Map\EasternPSCFluxBubbles",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
613,"Map\NeighborhoodBatchCountTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
614,"Map\DansEastern",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
615,"Map\EasternThermockMockup",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
616,"Map\JoeTestPlugs",0,4,"","",1,5,3,7,8191,0,0,0,0,0,0,0,0
617,"Map\HousingHouseInteriorDemo",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
618,"Map\Jwagner",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
619,"Map\PvZPrototype",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
620,"Map\HousingPlugs00",0,4,"","",39,87,40,88,8191,0,0,0,0,0,0,0,0
621,"Map\HousingPlugs00",0,4,"","",55,87,57,89,8191,0,0,0,0,0,0,0,0
622,"Map\JLRTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
623,"Map\PewPewPlugMap",0,4,"","",13,5,15,7,8191,0,0,0,0,0,0,0,0
624,"Map\jackwater",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
625,"Map\QuestTestIsland",0,0,"","",991,992,1100,1100,0,0,0,0,0,0,0,0,0
626,"Map\ShivercragCave",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Olyssia_000.m3",1014,1016,1038,1035,0,0,0,0,0,0,0,0,0
627,"Map\HousingPlugs00",0,4,"","",7,103,9,105,8191,0,0,0,0,0,0,0,0
629,"Map\Central",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
630,"Map\LightGuardianHold",0,1,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
631,"Map\jackocean",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
632,"Map\smoretLayerTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
633,"Map\MocarskiTestMap",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
634,"Map\ArinTestLandofWhatnot",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
635,"Map\RussellCTest02Plugmap",0,4,"","",28,10,29,11,8191,0,0,0,0,0,0,0,0
636,"Map\JoeTestTSO",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",990,990,1050,1070,0,0,0,0,0,0,0,0,0
637,"Map\RussellCTest02Plugmap",0,4,"","",28,13,29,14,8191,0,0,0,0,0,0,0,0
638,"Map\DreamScape",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
639,"Map\Eastern51Plugs",0,4,"","",16,16,17,17,8191,0,0,0,0,0,0,0,0
640,"Map\CivicsPlugMap",0,4,"","",1,1,2,2,8191,0,0,0,0,0,0,0,0
641,"Map\CivicsPlugMap",0,4,"","",4,1,5,2,8191,0,0,0,0,0,0,0,0
642,"Map\CivicsPlugMap",0,4,"","",1,4,2,5,8191,0,0,0,0,0,0,0,0
643,"Map\CivicsPlugMap",0,4,"","",4,4,5,5,8191,0,0,0,0,0,0,0,0
644,"Map\CivicsPlugMap",0,4,"","",7,1,8,2,8191,0,0,0,0,0,0,0,0
645,"Map\DeraduneScaleTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
647,"Map\Eastern",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Alizar_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
648,"Map\TravisWesternTestCopy",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
649,"Map\InteriorLightingTestZone",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
650,"Map\Eastern51Plugs",0,4,"","",29,25,31,27,8180,0,0,0,0,0,0,0,0
651,"Map\Eastern51Plugs",0,4,"","",25,29,27,31,8191,0,0,0,0,0,0,0,0
652,"Map\Eastern51Plugs",0,4,"","",29,29,31,31,8191,0,0,0,0,0,0,0,0
653,"Map\Eastern51Plugs",0,4,"","",33,1,35,3,8191,0,0,0,0,0,0,0,0
655,"Map\Eastern51Plugs",0,4,"","",19,16,21,18,8175,0,0,0,0,0,0,0,0
656,"Map\HousingPlugs00",0,4,"","",23,103,24,104,8191,0,0,0,0,0,0,0,0
657,"Map\HousingPlugs00",0,4,"","",7,119,8,120,8175,0,0,0,0,0,0,0,0
658,"Map\HousingPlugs00",0,4,"","",23,119,24,120,8193,0,0,0,0,0,0,0,0
659,"Map\HousingPlugs00",0,4,"","",39,103,40,104,8197,0,0,0,0,0,0,0,0
660,"Map\HousingPlugs00",0,4,"","",55,103,56,104,8183,0,0,0,0,0,0,0,0
661,"Map\HousingPlugs00",0,4,"","",39,119,40,120,8176,0,0,0,0,0,0,0,0
662,"Map\HousingPlugs00",0,4,"","",55,119,56,120,8191,0,0,0,0,0,0,0,0
664,"Map\WesternTestBed",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
665,"Map\BeckyTestWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
666,"Map\HousingPlugs00",0,4,"","",71,71,73,73,8191,0,0,0,0,0,0,0,0
667,"Map\HousingPlugs00",0,4,"","",87,71,89,73,8192,0,0,0,0,0,0,0,0
668,"Map\HousingPlugs00",0,4,"","",71,87,73,89,8191,0,0,0,0,0,0,0,0
669,"Map\ToSOVault",0,1,"","",1015,1000,1060,1040,0,0,0,0,0,0,0,0,0
670,"Map\ToSOTabernacle",0,1,"","",1000,1007,1050,1050,0,0,0,0,0,0,0,0,0
671,"Map\SpacePrototype",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
672,"Map\Eastern51Plugs",0,4,"","",37,1,41,4,8195,0,0,0,0,0,0,0,0
673,"Map\HousingPlugs00",0,4,"","",87,87,88,88,8191,0,0,0,0,0,0,0,0
674,"Map\HousingPlugs00",0,4,"","",103,71,105,73,8194,0,0,0,0,0,0,0,0
675,"Map\HousingPlugs00",0,4,"","",119,71,121,73,8191,0,0,0,0,0,0,0,0
676,"Map\RussellCTest02Plugmap",0,4,"","",1,16,2,17,8191,0,0,0,0,0,0,0,0
677,"Map\marktest2",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
679,"Map\RussellCTest02Plugmap",0,4,"","",4,16,5,17,8191,0,0,0,0,0,0,0,0
680,"Map\RussellCTest02Plugmap",0,4,"","",1,19,2,20,8191,0,0,0,0,0,0,0,0
681,"Map\ThaydPrototype00",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
682,"Map\Eastern51Plugs",0,4,"","",33,5,35,7,8191,0,0,0,0,0,0,0,0
683,"Map\HousingPlugs00",0,4,"","",103,87,105,89,8191,0,0,0,0,0,0,0,0
684,"Map\HousingPlugs00",0,4,"","",119,87,121,89,8191,0,0,0,0,0,0,0,0
685,"Map\HousingPlugs00",0,4,"","",71,103,73,105,8191,0,0,0,0,0,0,0,0
686,"Map\HousingPlugs00",0,4,"","",87,103,89,105,8191,0,0,0,0,0,0,0,0
687,"Map\HousingPlugs00",0,4,"","",71,119,73,121,8191,0,0,0,0,0,0,0,0
688,"Map\HousingPlugs00",0,4,"","",87,119,89,121,8191,0,0,0,0,0,0,0,0
689,"Map\Eastern51Plugs",0,4,"","",22,16,23,17,8192,0,0,0,0,0,0,0,0
690,"Map\Eastern51Plugs",0,4,"","",34,10,35,11,8191,0,0,0,0,0,0,0,0
691,"Map\JasonTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
692,"Map\HousingPlugs00",0,4,"","",103,103,104,104,8193,0,0,0,0,0,0,0,0
693,"Map\HousingPlugs00",0,4,"","",119,103,120,104,8191,0,0,0,0,0,0,0,0
694,"Map\HousingPlugs00",0,4,"","",103,119,104,121,8191,0,0,0,0,0,0,0,0
695,"Map\HousingPlugs00",0,4,"","",119,119,120,120,8161,0,0,0,0,0,0,0,0
696,"Map\RussellCTest02Plugmap",0,4,"","",4,19,5,20,8191,0,0,0,0,0,0,0,0
697,"Map\Eastern51Plugs",0,4,"","",37,7,38,8,8191,0,0,0,0,0,0,0,0
698,"Map\HousingPlugs00",0,4,"","",135,7,136,8,8194,0,0,0,0,0,0,0,0
699,"Map\HousingPlugs00",0,4,"","",151,7,152,8,8165,0,0,0,0,0,0,0,0
700,"Map\HousingPlugs00",0,4,"","",135,23,136,24,8191,0,0,0,0,0,0,0,0
701,"Map\HousingPlugs00",0,4,"","",151,23,152,24,8191,0,0,0,0,0,0,0,0
702,"Map\HousingPlugs00",0,4,"","",167,7,168,8,8195,0,0,0,0,0,0,0,0
703,"Map\HousingPlugs00",0,4,"","",183,7,184,9,8191,0,0,0,0,0,0,0,0
704,"Map\HousingPlugs00",0,4,"","",167,23,168,25,8190,0,0,0,0,0,0,0,0
705,"Map\HousingPlugs00",0,4,"","",183,23,184,25,8187,0,0,0,0,0,0,0,0
706,"Map\HousingPlugs00",0,4,"","",135,39,136,40,8192,0,0,0,0,0,0,0,0
707,"Map\HousingPlugs00",0,4,"","",151,39,152,40,8194,0,0,0,0,0,0,0,0
708,"Map\HousingPlugs00",0,4,"","",135,55,136,56,8191,0,0,0,0,0,0,0,0
709,"Map\HousingPlugs00",0,4,"","",151,55,152,56,8191,0,0,0,0,0,0,0,0
710,"Map\HousingPlugs00",0,4,"","",167,39,168,41,8195,0,0,0,0,0,0,0,0
711,"Map\HousingPlugs00",0,4,"","",183,39,184,41,8191,0,0,0,0,0,0,0,0
712,"Map\HousingPlugs00",0,4,"","",167,55,168,57,8191,0,0,0,0,0,0,0,0
713,"Map\HousingPlugs00",0,4,"","",183,55,184,56,8191,0,0,0,0,0,0,0,0
714,"Map\HousingPlugs00",0,4,"","",199,7,200,8,8191,0,0,0,0,0,0,0,0
715,"Map\HousingPlugs00",0,4,"","",215,7,216,8,8191,0,0,0,0,0,0,0,0
716,"Map\NateTestArea",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
717,"Map\Eastern51Plugs",0,4,"","",40,7,41,8,8191,0,0,0,0,0,0,0,0
718,"Map\JPACK",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
722,"Map\KristyRomero",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
723,"Map\MattCoutras",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
724,"Map\Worldtestzone",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
725,"Map\TimTTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
726,"Map\JasonTestDungeon",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
727,"Map\jordenland",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
728,"Map\HalonRing",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
737,"Map\KevinTestWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
738,"Map\DungeonPreview",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
739,"Map\DerekTestMapPlugs",0,4,"","",6,6,9,9,8191,0,0,0,0,0,0,0,0
740,"Map\DerekTestMapPlugs",0,4,"","",38,6,41,9,8191,0,0,0,0,0,0,0,0
741,"Map\DerekTestMapPlugs",0,4,"","",6,38,9,41,8191,0,0,0,0,0,0,0,0
742,"Map\DerekTestMapPlugs",0,4,"","",38,38,42,42,8191,0,0,0,0,0,0,0,0
743,"Map\DerekTestMapPlugs",0,4,"","",70,6,73,9,8191,0,0,0,0,0,0,0,0
744,"Map\Magnos",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
745,"Map\JoseDungeonWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
746,"Map\JoeTestPlugs",0,4,"","",39,7,41,9,8191,0,0,0,0,0,0,0,0
747,"Map\SquidBanePlugMap",0,4,"","",6,7,9,9,8191,0,0,0,0,0,0,0,0
748,"Map\Lumos",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
750,"Map\Eastern",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Alizar_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
751,"Map\Eastern51Plugs",0,4,"","",5,37,10,42,8193,0,0,0,0,0,0,0,0
752,"Map\TRLargePlug",0,4,"","",3,3,13,13,8191,0,0,0,0,0,0,0,0
753,"Map\TRLargePlug",0,4,"","",35,3,45,13,8191,0,0,0,0,0,0,0,0
754,"Map\Eastern51Plugs",0,4,"","",39,39,40,40,8191,0,0,0,0,0,0,0,0
755,"Map\Eastern51Plugs",0,4,"","",71,7,72,8,8191,0,0,0,0,0,0,0,0
756,"Map\Eastern51Plugs",0,4,"","",103,7,104,8,8191,0,0,0,0,0,0,0,0
757,"Map\Eastern51Plugs",0,4,"","",71,39,72,40,8191,0,0,0,0,0,0,0,0
