"ID","quest2Id","quest2RewardTypeId","objectId","objectAmount","flags"
7817,6724,1,77017,1,1
7818,6724,1,77018,1,1
7819,6724,1,77019,1,1
7820,6708,1,77020,1,1
7821,6708,1,77021,1,1
7822,6708,1,77022,1,1
7823,6708,1,77023,1,1
7824,6714,1,77024,1,1
7825,6714,1,77025,1,1
7826,6714,1,77026,1,1
7827,6714,1,77027,1,1
7828,6706,1,77028,1,1
7829,6750,1,77029,1,1
7830,6750,1,77030,1,1
7831,6750,1,77031,1,1
7832,6750,1,77032,1,1
7833,6752,1,77033,1,1
7834,7640,1,77034,1,1
7835,7640,1,77035,1,1
7836,7640,1,77036,1,1
7837,6755,1,77037,1,1
7838,6755,1,77038,1,1
7839,6755,1,77039,1,1
7840,6755,1,77040,1,1
7841,6810,1,77041,1,1
7842,6810,1,77042,1,1
7843,6810,1,77043,1,1
7844,5648,1,77044,1,1
7845,5648,1,77045,1,1
7846,5260,1,77046,1,1
7847,5260,1,77047,1,1
7848,5260,1,77048,1,1
7849,5260,1,77049,1,1
7850,5260,1,77050,1,1
7851,5260,1,77051,1,1
7852,5126,1,77052,1,1
7853,5041,1,77053,1,1
7854,5041,1,77054,1,1
7855,5041,1,77055,1,1
7856,5041,1,77056,1,1
7857,5057,1,77057,1,1
7858,5057,1,77058,1,1
7859,5057,1,77059,1,1
7860,5057,1,77060,1,1
7861,5064,1,77061,1,1
7862,5064,1,77062,1,1
7863,5064,1,77063,1,1
7864,5064,1,77064,1,1
7865,5068,1,77065,1,1
7866,5068,1,77066,1,1
7867,5068,1,77067,1,1
7868,5068,1,77068,1,1
7869,5078,1,77069,1,1
7870,5078,1,77070,1,1
7871,5078,1,77071,1,1
7872,5078,1,77072,1,1
7873,5111,1,77073,1,1
7874,5111,1,77074,1,1
7875,5111,1,77075,1,1
7876,5112,1,77076,1,1
7877,5112,1,77077,1,1
7878,5112,1,77078,1,1
7879,5360,1,77079,1,1
7880,5360,1,77080,1,1
7881,5360,1,77081,1,1
7882,5360,1,77082,1,1
7883,5360,1,77083,1,1
7884,5360,1,77084,1,1
7885,5361,1,77085,1,1
7886,5374,1,77086,1,1
7887,5374,1,77087,1,1
7888,5374,1,77088,1,1
7889,5374,1,77089,1,1
7890,5387,1,77090,1,1
7891,5387,1,77091,1,1
7892,5387,1,77092,1,1
7893,5387,1,77093,1,1
7894,5390,1,77094,1,1
7895,5390,1,77095,1,1
7896,5390,1,77096,1,1
7897,5390,1,77097,1,1
7898,5347,1,77098,1,1
7899,5347,1,77099,1,1
7900,5347,1,77100,1,1
7901,5347,1,77101,1,1
7902,5350,1,77102,1,1
7903,5350,1,77103,1,1
7904,5350,1,77104,1,1
7905,5350,1,77105,1,1
7906,5397,1,77106,1,1
7907,5397,1,77107,1,1
7908,5397,1,77108,1,1
7909,5398,1,77109,1,1
7910,5398,1,77110,1,1
7911,5398,1,77111,1,1
7912,5719,1,77112,1,1
7913,5719,1,77113,1,1
7914,5719,1,77114,1,1
7915,5727,1,77115,1,1
7916,5727,1,77116,1,1
7917,5727,1,77117,1,1
7918,5727,1,77118,1,1
7919,5727,1,77119,1,1
7920,5727,1,77120,1,1
7921,5721,1,77121,1,1
7922,5722,1,77122,1,1
7923,5756,1,77123,1,1
7924,5756,1,77124,1,1
7925,5756,1,77125,1,1
7926,5574,1,77126,1,1
7927,5574,1,77127,1,1
7928,5574,1,77128,1,1
7929,5578,1,77129,1,1
7930,5578,1,77130,1,1
7931,5578,1,77131,1,1
7932,5587,1,77132,1,1
7933,5541,1,77133,1,1
7934,5541,1,77134,1,1
7935,5541,1,77135,1,1
7936,5541,1,77136,1,1
7937,5545,1,77137,1,1
7938,5545,1,77138,1,1
7939,5545,1,77139,1,1
7940,5545,1,77140,1,1
7941,5547,1,77141,1,1
7942,5547,1,77142,1,1
7943,5547,1,77143,1,1
7944,5835,1,77144,1,1
7945,5835,1,77145,1,1
7946,5835,1,77146,1,1
7947,5835,1,77147,1,1
7948,5835,1,77148,1,1
7949,5835,1,77149,1,1
7950,9041,1,77150,1,1
7951,9041,1,77151,1,1
7952,9041,1,77152,1,1
7953,9041,1,77153,1,1
7954,9042,1,77154,1,1
7955,9042,1,77155,1,1
7956,9042,1,77156,1,1
7957,9042,1,77157,1,1
7958,5896,1,77158,1,1
7959,5896,1,77159,1,1
7960,5896,1,77160,1,1
7961,5896,1,77161,1,1
7962,5894,1,77162,1,1
7963,5894,1,77163,1,1
7964,5887,1,77164,1,1
7965,5887,1,77165,1,1
7966,5887,1,77166,1,1
7967,5887,1,77167,1,1
7968,5893,1,77168,1,1
7969,5893,1,77169,1,1
7970,5851,1,77170,1,1
7971,5851,1,77171,1,1
7972,5851,1,77172,1,1
7973,5851,1,77173,1,1
7974,5854,1,77174,1,1
7975,5854,1,77175,1,1
7976,5854,1,77176,1,1
7977,5854,1,77177,1,1
7978,5884,1,77178,1,1
7979,5884,1,77179,1,1
7980,5884,1,77180,1,1
7981,5884,1,77181,1,1
7982,5826,1,77182,1,1
7983,5826,1,77183,1,1
7984,5826,1,77184,1,1
7985,5826,1,77185,1,1
7986,5935,1,77186,1,1
7987,5935,1,77187,1,1
7988,5935,1,77188,1,1
7989,5935,1,77189,1,1
7990,5932,1,77190,1,1
7991,5932,1,77191,1,1
7992,5932,1,77192,1,1
7993,5932,1,77193,1,1
7994,5932,1,77194,1,1
7995,5932,1,77195,1,1
7996,8109,1,77196,1,1
7997,8109,1,77197,1,1
7998,8109,1,77198,1,1
7999,8109,1,77199,1,1
8000,8109,1,77200,1,1
8001,8109,1,77201,1,1
8002,7858,1,77202,1,1
8003,7858,1,77203,1,1
8004,7858,1,77204,1,1
8005,7858,1,77205,1,1
8006,7864,1,77206,1,1
8007,7864,1,77207,1,1
8008,7864,1,77208,1,1
8009,7864,1,77209,1,1
8010,7864,1,77210,1,1
8011,7864,1,77211,1,1
8012,7859,1,77212,1,1
8013,7859,1,77213,1,1
8014,7859,1,77214,1,1
8015,7859,1,77215,1,1
8016,7859,1,77216,1,1
8017,7859,1,77217,1,1
8018,7859,1,77218,1,1
8019,7859,1,77219,1,1
8020,7859,1,77220,1,1
8021,7859,1,77221,1,1
8022,7922,1,77222,1,1
8023,7922,1,77223,1,1
8024,7922,1,77224,1,1
8025,7922,1,77225,1,1
8026,7997,1,77226,1,1
8027,7997,1,77227,1,1
8028,7997,1,77228,1,1
8029,7997,1,77229,1,1
8030,7722,1,77230,1,1
8031,7726,1,77231,1,1
8032,7726,1,77232,1,1
8033,7726,1,77233,1,1
8034,7726,1,77234,1,1
8035,7723,1,77235,1,1
8036,7727,1,77236,1,1
8037,7727,1,77237,1,1
8038,7727,1,77238,1,1
8039,7727,1,77239,1,1
8040,7738,1,77240,1,1
8041,7738,1,77241,1,1
8042,7738,1,77242,1,1
8043,7738,1,77243,1,1
8044,7744,1,77244,1,1
8045,7744,1,77245,1,1
8046,7744,1,77246,1,1
8047,7744,1,77247,1,1
8048,7744,1,77248,1,1
8049,7744,1,77249,1,1
8050,7744,1,77250,1,1
8051,7744,1,77251,1,1
8052,7744,1,77252,1,1
8053,7744,1,77253,1,1
8054,7744,1,77254,1,1
8055,7744,1,77255,1,1
8056,7739,1,77256,1,1
8057,7739,1,77257,1,1
8058,7739,1,77258,1,1
8059,7739,1,77259,1,1
8060,7745,1,77260,1,1
8061,7745,1,77261,1,1
8062,7745,1,77262,1,1
8063,7745,1,77263,1,1
8064,7745,1,77264,1,1
8065,7745,1,77265,1,1
8066,7745,1,77266,1,1
8067,7745,1,77267,1,1
8068,7745,1,77268,1,1
8069,7745,1,77269,1,1
8070,7745,1,77270,1,1
8071,7745,1,77271,1,1
8072,7884,1,77272,1,1
8073,7884,1,77273,1,1
8074,7884,1,77274,1,1
8075,7884,1,77275,1,1
8076,7885,1,77276,1,1
8077,7885,1,77277,1,1
8078,7885,1,77278,1,1
8079,7885,1,77279,1,1
8080,7942,1,77280,1,1
8081,7943,1,77281,1,1
8082,7943,1,77282,1,1
8083,7943,1,77283,1,1
8084,7943,1,77284,1,1
8085,7948,1,77285,1,1
8086,7948,1,77286,1,1
8087,7948,1,77287,1,1
8088,7948,1,77288,1,1
8089,8008,1,77289,1,1
8090,8009,1,77290,1,1
8091,8009,1,77291,1,1
8092,8009,1,77292,1,1
8093,8009,1,77293,1,1
8094,8014,1,77294,1,1
8095,8014,1,77295,1,1
8096,8014,1,77296,1,1
8097,8014,1,77297,1,1
8098,6182,1,77298,1,1
8099,6182,1,77299,1,1
8100,6182,1,77300,1,1
8101,6182,1,77301,1,1
8102,6182,1,77302,1,1
8103,6182,1,77303,1,1
8104,6185,1,77304,1,1
8105,6185,1,77305,1,1
8106,6185,1,77306,1,1
8107,6185,1,77307,1,1
8108,6446,1,77308,1,1
8109,6446,1,77309,1,1
8110,6472,1,77310,1,1
8111,6472,1,77311,1,1
8112,6472,1,77312,1,1
8113,6472,1,77313,1,1
8114,6472,1,77314,1,1
8115,6472,1,77315,1,1
8116,6186,1,77316,1,1
8117,6186,1,77317,1,1
8118,6186,1,77318,1,1
8119,6186,1,77319,1,1
8120,6447,1,77320,1,1
8121,6447,1,77321,1,1
8122,6430,1,77322,1,1
8123,6151,1,77323,1,1
8124,6151,1,77324,1,1
8125,6151,1,77325,1,1
8126,6159,1,77326,1,1
8127,6159,1,77327,1,1
8128,6159,1,77328,1,1
8129,6156,1,77329,1,1
8130,6528,1,77330,1,1
8131,6528,1,77331,1,1
8132,6528,1,77332,1,1
8133,6528,1,77333,1,1
8134,6444,1,77334,1,1
8135,6444,1,77335,1,1
8136,6444,1,77336,1,1
8137,6444,1,77337,1,1
8138,6455,1,77338,1,1
8139,6455,1,77339,1,1
8140,6455,1,77340,1,1
8141,6463,1,77341,1,1
8142,6463,1,77342,1,1
8143,6463,1,77343,1,1
8144,6460,1,77344,1,1
8145,6529,1,77345,1,1
8146,6529,1,77346,1,1
8147,6529,1,77347,1,1
8148,6529,1,77348,1,1
8149,6445,1,77349,1,1
8150,6445,1,77350,1,1
8151,6445,1,77351,1,1
8152,6445,1,77352,1,1
8153,6160,1,77353,1,1
8154,6160,1,77354,1,1
8155,6160,1,77355,1,1
8156,6164,1,77356,1,1
8157,6164,1,77357,1,1
8158,6164,1,77358,1,1
8159,6164,1,77359,1,1
8160,6170,1,77360,1,1
8161,6170,1,77361,1,1
8162,6433,1,77362,1,1
8163,6433,1,77363,1,1
8164,6433,1,77364,1,1
8165,6433,1,77365,1,1
8166,6492,1,77366,1,1
8167,6492,1,77367,1,1
8168,6492,1,77368,1,1
8169,6496,1,77369,1,1
8170,6496,1,77370,1,1
8171,6496,1,77371,1,1
8172,6496,1,77372,1,1
8173,6502,1,77373,1,1
8174,6502,1,77374,1,1
8175,6443,1,77375,1,1
8176,6443,1,77376,1,1
8177,6443,1,77377,1,1
8178,6443,1,77378,1,1
8179,6271,1,77379,1,1
8180,6271,1,77380,1,1
8181,6271,1,77381,1,1
8182,6271,1,77382,1,1
8183,6372,1,77383,1,1
8184,6372,1,77384,1,1
8185,6372,1,77385,1,1
8186,6175,1,77386,1,1
8187,6175,1,77387,1,1
8188,6175,1,77388,1,1
8189,6175,1,77389,1,1
8190,8914,1,77390,1,1
8191,8914,1,77391,1,1
8192,8914,1,77392,1,1
8193,6237,1,77393,1,1
8194,6237,1,77394,1,1
8195,6237,1,77395,1,1
8196,6237,1,77396,1,1
8197,6393,1,77397,1,1
8198,6393,1,77398,1,1
8199,6242,1,77399,1,1
8200,6242,1,77400,1,1
8201,6242,1,77401,1,1
8202,6242,1,77402,1,1
8203,6389,1,77403,1,1
8204,6389,1,77404,1,1
8205,6371,1,77405,1,1
8206,6371,1,77406,1,1
8207,6371,1,77407,1,1
8208,6371,1,77408,1,1
8209,6356,1,77409,1,1
8210,6356,1,77410,1,1
8211,6356,1,77411,1,1
8212,6356,1,77412,1,1
8213,6362,1,77413,1,1
8214,6362,1,77414,1,1
8215,6362,1,77415,1,1
8216,6362,1,77416,1,1
8217,7904,1,77417,1,1
8218,7904,1,77418,1,1
8219,7904,1,77419,1,1
8220,7904,1,77420,1,1
8221,7904,1,77421,1,1
8222,7904,1,77422,1,1
8223,7911,1,77423,1,1
8224,8110,1,77424,1,1
8225,8110,1,77425,1,1
8226,8110,1,77426,1,1
8227,8110,1,77427,1,1
8228,7909,1,77428,1,1
8229,7909,1,77429,1,1
8230,7909,1,77430,1,1
8231,7909,1,77431,1,1
8232,7752,1,77432,1,1
8233,7752,1,77433,1,1
8234,7752,1,77434,1,1
8235,7752,1,77435,1,1
8236,7754,1,77436,1,1
8237,7754,1,77437,1,1
8238,7754,1,77438,1,1
8239,7754,1,77439,1,1
8240,8075,1,77440,1,1
8241,8075,1,77441,1,1
8242,8075,1,77442,1,1
8243,8075,1,77443,1,1
8244,8077,1,77444,1,1
8245,8077,1,77445,1,1
8246,8077,1,77446,1,1
8247,8077,1,77447,1,1
8248,7784,1,77448,1,1
8249,7784,1,77449,1,1
8250,7784,1,77450,1,1
8251,7784,1,77451,1,1
8252,7792,1,77452,1,1
8253,7792,1,77453,1,1
8254,7792,1,77454,1,1
8255,7792,1,77455,1,1
8256,7760,1,77456,1,1
8257,7763,1,77457,1,1
8258,7763,1,77458,1,1
8259,7763,1,77459,1,1
8260,7763,1,77460,1,1
8261,7768,1,77461,1,1
8262,7768,1,77462,1,1
8263,7216,1,77463,1,1
8264,7216,1,77464,1,1
8265,7216,1,77465,1,1
8266,7216,1,77466,1,1
8267,7216,1,77467,1,1
8268,7216,1,77468,1,1
8269,7212,1,77469,1,1
8270,7212,1,77470,1,1
8271,7212,1,77471,1,1
8272,7161,1,77472,1,1
8273,7161,1,77473,1,1
8274,7161,1,77474,1,1
8275,7164,1,77475,1,1
8276,7164,1,77476,1,1
8277,7164,1,77477,1,1
8278,7164,1,77478,1,1
8279,7168,1,77479,1,1
8280,7168,1,77480,1,1
8281,7176,1,77481,1,1
8282,7176,1,77482,1,1
8283,7176,1,77483,1,1
8284,7176,1,77484,1,1
8285,7180,1,77485,1,1
8286,7180,1,77486,1,1
8287,7180,1,77487,1,1
8288,7180,1,77488,1,1
8289,7150,1,77489,1,1
8290,7150,1,77490,1,1
8291,7150,1,77491,1,1
8292,7150,1,77492,1,1
8293,7151,1,77493,1,1
8294,7151,1,77494,1,1
8295,7151,1,77495,1,1
8296,7145,1,77496,1,1
8297,7188,1,77497,1,1
8298,7188,1,77498,1,1
8299,7188,1,77499,1,1
8300,7190,1,77500,1,1
8301,7426,1,77501,1,1
8302,7426,1,77502,1,1
8303,7426,1,77503,1,1
8304,7426,1,77504,1,1
8305,7396,1,77505,1,1
8306,7398,1,77506,1,1
8307,7398,1,77507,1,1
8308,7398,1,77508,1,1
8309,7404,1,77509,1,1
8310,7404,1,77510,1,1
8311,7404,1,77511,1,1
8312,7404,1,77512,1,1
8313,7372,1,77513,1,1
8314,7372,1,77514,1,1
8315,7372,1,77515,1,1
8316,7372,1,77516,1,1
8317,7378,1,77517,1,1
8318,7378,1,77518,1,1
8319,7378,1,77519,1,1
8320,7378,1,77520,1,1
8321,8568,1,77521,1,1
8322,8568,1,77522,1,1
8323,8568,1,77523,1,1
8324,8568,1,77524,1,1
8325,7379,1,77525,1,1
8326,7379,1,77526,1,1
8327,7379,1,77527,1,1
8328,7379,1,77528,1,1
8329,7413,1,77529,1,1
8330,7413,1,77530,1,1
8331,7413,1,77531,1,1
8332,7413,1,77532,1,1
8333,7391,1,77533,1,1
8334,7391,1,77534,1,1
8344,7161,1,77472,1,1
8345,7161,1,77473,1,1
8346,7161,1,77474,1,1
8347,7164,1,77475,1,1
8348,7164,1,77476,1,1
8349,7164,1,77477,1,1
8350,7164,1,77478,1,1
8369,7188,1,77497,1,1
8371,7188,1,77499,1,1
8377,7396,1,77505,1,1
8385,7372,1,77513,1,1
8386,7372,1,77514,1,1
8387,7372,1,77515,1,1
8388,7372,1,77516,1,1
8389,7378,1,77517,1,1
8390,7378,1,77518,1,1
8391,7378,1,77519,1,1
8392,7378,1,77520,1,1
8393,8568,1,77521,1,1
8394,8568,1,77522,1,1
8395,8568,1,77523,1,1
8396,8568,1,77524,1,1
8397,7379,1,77525,1,1
8398,7379,1,77526,1,1
8399,7379,1,77527,1,1
8400,7379,1,77528,1,1
8407,7662,1,77535,1,1
8408,7677,1,77536,1,1
8409,7677,1,77537,1,1
8410,7677,1,77538,1,1
8411,7677,1,77539,1,1
8412,7675,1,77540,1,1
8413,7675,1,77541,1,1
8414,7675,1,77542,1,1
8415,7705,1,77543,1,1
8416,7705,1,77544,1,1
8417,7705,1,77545,1,1
8418,7708,1,77546,1,1
8419,7708,1,77547,1,1
8420,7708,1,77548,1,1
8421,7708,1,77549,1,1
8422,7896,1,77550,1,1
8423,7896,1,77551,1,1
8424,7896,1,77552,1,1
8425,7896,1,77553,1,1
8426,7710,1,77554,1,1
8427,7710,1,77555,1,1
8428,7966,1,77556,1,1
8429,7966,1,77557,1,1
8430,7971,1,77558,1,1
8431,7691,1,77559,1,1
8432,7691,1,77560,1,1
8433,7691,1,77561,1,1
8434,7692,1,77562,1,1
8435,7692,1,77563,1,1
8436,8021,1,77564,1,1
8437,8021,1,77565,1,1
8438,8021,1,77566,1,1
8439,8844,1,77567,1,1
8440,8844,1,77568,1,1
8441,8025,1,77569,1,1
8442,8025,1,77570,1,1
8443,8025,1,77571,1,1
8444,8025,1,77572,1,1
8445,8848,1,77573,1,1
8446,8848,1,77574,1,1
8447,8848,1,77575,1,1
8448,8848,1,77576,1,1
8449,8159,1,77577,1,1
8450,8159,1,77578,1,1
8451,8159,1,77579,1,1
8452,8581,1,77580,1,1
8453,8581,1,77581,1,1
8454,8600,1,77582,1,1
8455,8600,1,77583,1,1
8456,8355,1,77584,1,1
8457,8355,1,77585,1,1
8458,8357,1,77586,1,1
8459,9017,1,77587,1,1
8460,9017,1,77588,1,1
8461,9017,1,77589,1,1
8462,9017,1,77590,1,1
8463,9017,1,77591,1,1
8464,9017,1,77592,1,1
8465,9017,1,77593,1,1
8466,9017,1,77594,1,1
8467,9017,1,77595,1,1
8468,9017,1,77596,1,1
8469,9017,1,77597,1,1
8470,9017,1,77598,1,1
8471,9161,1,77599,1,1
8479,8876,1,77607,1,1
8512,9736,1,77640,1,1
8513,9736,1,77641,1,1
8514,9736,1,77642,1,1
8515,9742,1,77643,1,1
8516,9742,1,77644,1,1
8517,9742,1,77645,1,1
8518,9742,1,77646,1,1
8519,9742,1,77647,1,1
8520,9742,1,77648,1,1
8521,9742,1,77649,1,1
8522,8052,1,77535,1,1
8523,8132,1,77540,1,1
8524,8132,1,77541,1,1
8525,8132,1,77542,1,1
8530,8133,1,77536,1,1
8531,8133,1,77537,1,1
8532,8133,1,77539,1,1
8533,8133,1,77538,1,1
8534,8134,1,77536,1,1
8535,8134,1,77537,1,1
8536,8134,1,77538,1,1
8537,8134,1,77539,1,1
8538,8849,1,77563,1,1
8539,8849,1,77562,1,1
8540,8031,1,77543,1,1
8541,8031,1,77544,1,1
8542,8031,1,77545,1,1
8543,8034,1,77546,1,1
8544,8034,1,77547,1,1
8545,8034,1,77548,1,1
8546,8034,1,77549,1,1
8547,8036,1,77554,1,1
8548,8036,1,77555,1,1
8549,8040,1,77550,1,1
8550,8040,1,77551,1,1
8551,8040,1,77552,1,1
8552,8040,1,77553,1,1
8553,8105,1,77559,1,1
8554,8105,1,77560,1,1
8555,8105,1,77561,1,1
8556,8046,1,77556,1,1
8557,8046,1,77557,1,1
8558,8050,1,77558,1,1
8559,8987,1,77580,1,1
8560,8987,1,77581,1,1
8561,8845,1,77567,1,1
8563,7678,1,77536,1,1
8564,7678,1,77537,1,1
8565,7678,1,77538,1,1
8566,7678,1,77539,1,1
8567,5939,1,76696,1,1
8568,5939,1,76697,1,1
8569,3479,1,13327,1,1
8578,3170,1,77661,1,1
8584,10100,1,80875,1,0
8586,6760,1,80875,1,0
8588,10101,1,80875,1,0
8589,10102,1,92281,1,0
8591,10103,1,92281,1,0
8593,10104,1,92282,1,0
8595,10105,1,92282,1,0
8597,10106,1,92282,1,0
8599,10107,1,92283,1,0
8601,10094,3,7,50,0
8602,10095,3,7,50,0
8603,7057,1,80875,1,0
8606,10115,1,81280,1,1
8608,10116,1,81279,1,1
8610,10117,1,81278,1,1
8612,10115,1,81891,1,1
8613,10116,1,81891,1,1
8614,10117,1,81891,1,1
8616,10125,1,9496,1,1
8617,10125,1,9497,1,1
8618,10125,1,9498,1,1
8619,10125,1,54897,1,1
8624,10125,1,71833,2,0
8625,10126,1,54678,1,1
8626,10126,1,54679,1,1
8627,10126,1,71833,1,0
8628,10127,1,9503,1,1
8629,10127,1,9504,1,1
8630,10127,1,26295,1,1
8631,10127,1,54902,1,1
8636,10127,1,71833,3,0
8637,10128,1,17816,1,1
8638,10128,1,16330,1,1
8639,10128,1,13059,1,1
8641,10128,1,54912,1,1
8646,10128,1,71834,1,0
8647,10115,1,81244,4,1
8649,10116,1,81245,4,1
8651,10130,1,13060,1,1
8652,10130,1,1156,1,1
8653,10130,1,13985,1,1
8654,10130,1,54917,1,1
8659,10130,1,71834,2,0
8660,10131,1,13060,1,1
8661,10131,1,1156,1,1
8662,10131,1,13985,1,1
8663,10131,1,54917,1,1
8668,10131,1,71834,2,0
8669,10132,1,54922,1,1
8672,10132,1,54925,1,1
8674,10132,1,71834,3,0
8675,10096,1,83312,1,0
8676,10097,1,83312,1,0
8677,10117,1,83609,1,1
8680,10046,1,83668,15,0
8681,10047,1,83668,15,0
8682,10048,1,83668,15,0
8683,10049,1,83668,15,0
8684,10050,1,83668,15,0
8685,10051,1,83668,15,0
8686,10052,1,83668,15,0
8687,10053,1,83668,15,0
8688,10055,1,83668,15,0
8689,10056,1,83668,15,0
8690,10057,1,83668,25,0
8691,10058,1,83668,25,0
8692,10059,1,83668,100,0
8693,10060,1,83668,100,0
8694,10061,1,83668,15,0
8695,10062,1,83668,15,0
8696,10063,1,83668,15,0
8697,10064,1,83668,15,0
8698,10079,1,83668,15,0
8699,10080,1,83668,15,0
8700,10081,1,83668,15,0
8701,10082,1,83668,15,0
8702,10092,1,83668,15,0
8703,10093,1,83668,15,0
8705,10117,1,81301,1,1
8706,10117,1,81274,1,1
8707,10115,1,81276,1,1
8708,10115,1,81272,1,1
8709,10116,1,81276,1,1
8710,10116,1,81272,1,1
8711,10162,1,84956,1,0
8712,10209,4,1,50,0
8713,10210,1,81821,4,0
8714,10210,1,81866,2,0
8715,10210,1,82659,1,0
8716,10211,1,81821,4,0
8717,10211,1,81867,2,0
8718,10211,1,82659,1,0
8719,10212,4,9,50,0
8720,10213,1,81824,4,0
8721,10213,1,81868,2,0
8722,10213,1,82659,1,0
8723,10214,4,15,50,0
8724,10215,4,66,50,0
8725,10276,1,81827,4,0
8726,10276,1,81869,2,0
8727,10276,1,82659,1,0
8728,10277,1,81821,4,0
8729,10277,1,81867,2,0
8730,10277,1,82659,1,0
8731,10287,1,81821,4,0
8732,10287,1,81866,2,0
8733,10287,1,82659,1,0
8734,10291,4,1,50,0
8735,10296,1,81827,4,0
8736,10296,1,81869,2,0
8737,10296,1,82659,1,0
8738,10297,4,66,50,0
8739,10278,4,9,50,0
8740,10333,1,82659,1,0
8741,10333,1,81868,2,0
8742,10333,1,81824,4,0
8743,10334,4,15,50,0
8744,10136,3,3,50,0
8752,8869,1,84630,1,1
8753,8869,1,84631,1,1
8754,8869,1,84646,1,1
8755,8869,1,84632,1,1
8756,8869,1,84661,1,1
8757,8869,1,84662,1,1
8758,8869,1,84660,1,1
8759,8870,1,84644,1,1
8760,8870,1,84645,1,1
8761,8870,1,84646,1,1
8762,8870,1,84660,1,1
8763,8870,1,84661,1,1
8764,8870,1,84662,1,1
8765,8870,1,84632,1,1
8766,8872,1,84633,1,1
8767,8872,1,84634,1,1
8768,8872,1,84658,1,1
8769,8872,1,84664,1,1
8770,8872,1,84665,1,1
8771,8872,1,84666,1,1
8772,8872,1,84667,1,1
8773,8873,1,84647,1,1
8774,8873,1,84648,1,1
8775,8873,1,84659,1,1
8776,8873,1,84668,1,1
8777,8873,1,84669,1,1
8778,8873,1,84670,1,1
8779,8873,1,84671,1,1
8780,9084,1,84635,1,1
8781,9084,1,84636,1,1
8782,9084,1,84637,1,1
8783,9084,1,84672,1,1
8784,9084,1,84673,1,1
8785,9084,1,84674,1,1
8786,9084,1,84675,1,1
8787,9085,1,84649,1,1
8788,9085,1,84650,1,1
8789,9085,1,84651,1,1
8790,9085,1,84676,1,1
8791,9085,1,84677,1,1
8792,9085,1,84678,1,1
8793,9085,1,84679,1,1
8794,9086,1,84638,1,1
8795,9086,1,84639,1,1
8796,9086,1,84640,1,1
8797,9086,1,84680,1,1
8798,9086,1,84681,1,1
8799,9086,1,84682,1,1
8800,9086,1,84683,1,1
8801,9088,1,84641,1,1
8802,9088,1,84642,1,1
8803,9088,1,84643,1,1
8804,9088,1,84688,1,1
8805,9088,1,84689,1,1
8806,9088,1,84690,1,1
8807,9088,1,84691,1,1
8808,9089,1,84652,1,1
8809,9089,1,84653,1,1
8810,9089,1,84654,1,1
8811,9089,1,84684,1,1
8812,9089,1,84685,1,1
8813,9089,1,84686,1,1
8814,9089,1,84687,1,1
8815,9090,1,84655,1,1
8816,9090,1,84656,1,1
8817,9090,1,84657,1,1
8818,9090,1,84692,1,1
8819,9090,1,84693,1,1
8820,9090,1,84694,1,1
8821,9090,1,84695,1,1
8822,8845,1,84771,1,1
8823,8845,1,77568,1,1
8824,10208,1,84956,1,0
8825,10162,1,84804,1,1
8826,10162,1,84805,1,1
8827,10162,1,84806,1,1
8829,10208,1,84804,1,1
8830,10208,1,84805,1,1
8831,10208,1,84806,1,1
8833,6734,1,76778,1,1
8834,6734,1,76779,1,1
8835,6734,1,76780,1,1
8836,6734,1,76781,1,1
8867,3777,1,28015,1,1
8868,5574,1,28661,1,1
8869,5574,1,28660,1,1
8870,5574,1,28662,1,1
8871,5574,1,28663,1,1
8872,6343,1,15709,1,1
8873,6343,1,16351,1,1
8874,6343,1,28648,1,1
8881,10146,3,4,75,0
8882,10152,3,4,75,0
8883,10158,3,4,75,0
8884,10159,3,4,75,0
8885,10160,3,4,75,0
8886,10161,3,4,75,0
8887,10216,3,4,75,0
8888,10218,3,4,75,0
8889,10219,3,4,75,0
8890,10226,3,4,75,0
8891,10228,3,4,75,0
8892,10229,3,4,75,0
8893,10279,3,4,75,0
8894,10280,3,4,75,0
8895,10281,3,4,75,0
8896,10313,3,4,75,0
8897,10314,3,4,75,0
8898,10315,3,4,75,0
8899,10345,3,4,75,0
8900,10346,3,4,75,0
8901,10347,3,4,75,0
8902,10375,3,4,75,0
8903,10376,3,4,75,0
8904,10377,3,4,75,0
8905,10168,3,4,100,0
8906,10170,3,4,100,0
8907,10171,3,4,100,0
8908,10178,3,4,100,0
8909,10180,3,4,100,0
8910,10181,3,4,100,0
8911,10236,3,4,100,0
8912,10238,3,4,100,0
8913,10239,3,4,100,0
8914,10246,3,4,100,0
8915,10248,3,4,100,0
8916,10249,3,4,100,0
8917,10290,3,4,100,0
8918,10292,3,4,100,0
8919,10293,3,4,100,0
8920,10323,3,4,100,0
8921,10324,3,4,100,0
8922,10325,3,4,100,0
8923,10355,3,4,100,0
8924,10356,3,4,100,0
8925,10357,3,4,100,0
8926,10385,3,4,100,0
8927,10386,3,4,100,0
8928,10387,3,4,100,0
8929,10188,3,4,125,0
8930,10190,3,4,125,0
8931,10191,3,4,125,0
8932,10198,3,4,125,0
8933,10200,3,4,125,0
8934,10201,3,4,125,0
8935,10256,3,4,125,0
8936,10258,3,4,125,0
8937,10259,3,4,125,0
8938,10266,3,4,125,0
8939,10268,3,4,125,0
8940,10269,3,4,125,0
8941,10303,3,4,125,0
8942,10304,3,4,125,0
