"ID","filter","userTextFilterClassEnum","deploymentRegionEnum","languageId","wordFilterTypeEnum"
3927,"gangbanging",2,0,2,0
3928,"gangbangs",2,0,2,0
3929,"garce",2,0,3,0
3930,"garces",2,0,3,0
3931,"gaskammer",2,0,2,0
3932,"gay",2,0,3,0
3933,"gays",2,0,3,0
3934,"geblasen",2,0,2,0
3935,"gebummst",2,0,2,0
3936,"gebumst",2,0,2,0
3937,"gefickt",2,0,2,0
3938,"gefickter",2,0,2,0
3939,"gefingert",2,0,2,0
3940,"gehirnamputiert",2,0,2,0
3941,"geil",0,0,2,0
3942,"genital",2,0,2,0
3943,"genitalia",1,0,2,0
3944,"genitalien",2,0,2,0
3945,"genitalius",1,0,2,0
3946,"genozid",1,0,2,0
3947,"gepimpert",2,0,2,0
3948,"gepoppt",2,0,2,0
3949,"gerbiling",2,0,3,0
3950,"gestapo",2,0,2,0
3951,"gewichst",2,0,2,0
3952,"gewixt",2,0,2,0
3953,"glandu",2,0,3,0
3954,"göbbels",2,0,2,0
3955,"god",2,0,3,0
3956,"gode",2,0,3,0
3957,"godemichet",2,0,3,0
3958,"godemichets",2,0,3,0
3959,"godes",2,0,3,0
3960,"gods",2,0,3,0
3961,"goebbels",2,0,2,0
3962,"goering",2,0,2,0
3963,"gogol",2,0,3,0
3964,"goldenshower",1,0,3,0
3965,"gonsessesurgonzesse",2,0,3,0
3966,"gonzessespourgonzesses",2,0,3,0
3967,"gonzessessurgonzesses",2,0,3,0
3968,"goring",2,0,2,0
3969,"göring",2,0,2,0
3970,"gouine",2,0,3,0
3971,"gouines",2,0,3,0
3972,"grognasse",2,0,3,0
3973,"guenipe",2,0,3,0
3974,"guidoune",2,0,3,0
3975,"guidounes",2,0,3,0
3976,"h1tl3r",2,0,3,0
3977,"h1tler",2,0,3,0
3978,"hackfresse",2,0,2,0
3979,"hakenkreuz",2,0,2,0
3980,"heilhitler",1,0,2,0
3981,"heroin",1,0,2,0
3982,"herumbumsen",2,0,2,0
3983,"herumhuren",2,0,2,0
3984,"heydrich",1,0,2,0
3985,"himmler",2,0,2,0
3986,"himmler",0,0,3,0
3987,"hirnamputiert",2,0,2,0
3988,"hitier",2,0,3,0
3989,"hitl3r",2,0,3,0
3990,"hitl4r",0,0,1,0
3991,"hitl4r",1,0,2,0
3992,"hitl4r",2,0,3,0
3993,"hitlar",0,0,1,0
3994,"hitlar",1,0,2,0
3995,"hitlar",2,0,3,0
3996,"hitler",0,0,1,0
3997,"hitler",2,0,2,0
3998,"hitler",2,0,3,0
3999,"hitlera",0,0,1,0
4000,"hitlera",2,0,3,0
4001,"hitlers",0,0,1,0
4002,"hitlers",2,0,3,0
4003,"hitller",0,0,1,0
4004,"hitller",2,0,3,0
4005,"hitlor",0,0,1,0
4006,"hitlor",2,0,3,0
4007,"hitlor",0,0,3,0
4008,"hitlur",1,0,2,0
4009,"hiv",1,0,2,0
4010,"hiv",1,0,3,0
4011,"hj",2,0,2,0
4012,"hodensack",2,0,2,0
4013,"holocaust",1,0,2,0
4014,"holocauste",1,0,3,0
4015,"holokaust",1,0,2,0
4016,"hommepourhomme",2,0,3,0
4017,"hommespourhommes",2,0,3,0
4018,"hommessurhommes",2,0,3,0
4019,"hommesurhomme",2,0,3,0
4020,"homo",2,0,2,0
4021,"homo",2,0,3,0
4022,"homos",2,0,3,0
4023,"homosexuel",2,0,3,0
4024,"homosexuels",2,0,3,0
4025,"hosenscheisser",2,0,2,0
4026,"hure",2,0,2,0
4027,"huren",2,0,2,0
4028,"hurenbock",2,0,2,0
4029,"hurendreck",2,0,2,0
4030,"hurenhaus",2,0,2,0
4031,"hurensohn",2,0,2,0
4032,"idiot",2,0,2,0
4033,"inzest",2,0,2,0
4034,"jihad",2,0,2,0
4035,"josefstalin",1,0,2,0
4036,"josephgoebbels",1,0,2,0
4037,"josephmangela",1,0,2,0
4038,"josephstalin",1,0,2,0
4039,"josephstaline",0,0,3,0
4040,"josephstallin",1,0,2,0
4041,"jouir",2,0,3,0
4042,"judenbengel",2,0,2,0
4043,"judensau",2,0,2,0
4044,"judenschwein",2,0,2,0
4045,"juif",2,0,3,0
4046,"juter",2,0,3,0
4047,"kackbirne",2,0,2,0
4048,"kacke",2,0,2,0
4049,"kacken",2,0,2,0
4050,"kacker",2,0,2,0
4051,"kackfrosch",2,0,2,0
4052,"kackspecht",2,0,2,0
4053,"kanake",2,0,2,0
4054,"kartoffelfresser",2,0,2,0
4055,"kastrat",2,0,2,0
4056,"kastraten",2,0,2,0
4057,"kastration",2,0,2,0
4058,"kastrieren",2,0,2,0
4059,"kastrierte",2,0,2,0
4060,"kinderficker",2,0,2,0
4061,"kinderporno",2,0,2,0
4062,"kinderpornos",2,0,2,0
4063,"kinderschänder",2,0,2,0
4064,"kitzler",2,0,2,0
4065,"kkk",2,0,3,0
4066,"klit",2,0,2,0
4067,"klitoris",2,0,2,0
4068,"kokshase",2,0,2,0
4069,"kommunistensau",2,0,2,0
4070,"kommunistenschwein",2,0,2,0
4071,"koprophil",2,0,2,0
4072,"koprophiler",2,0,2,0
4073,"koprophilie",2,0,2,0
4074,"kopulation",2,0,2,0
4075,"kopulieren",2,0,2,0
4076,"kopuliert",2,0,2,0
4077,"kotfresser",2,0,2,0
4078,"kotzbrocken",2,0,2,0
4079,"kotze",2,0,2,0
4080,"kotzen",2,0,2,0
4081,"kukluxklan",2,0,3,0
4082,"kunnilingus",2,0,2,0
4083,"kz",2,0,2,0
4084,"ladouche",0,0,1,0
4085,"lakritznase",2,0,2,0
4086,"lakritznasen",2,0,2,0
4087,"latino",2,0,3,0
4088,"latinos",2,0,3,0
4089,"latrinenlakritze",2,0,2,0
4090,"lavement",2,0,3,0
4091,"lavements",2,0,3,0
4092,"lecken",0,0,1,0
4093,"leckmich",0,0,1,0
4094,"lesbic",2,0,3,0
4095,"lesbienne",2,0,3,0
4096,"lesbiennes",2,0,3,0
4097,"lesbos",2,0,3,0
4098,"lilo",0,0,1,0
4099,"lope",2,0,3,0
4100,"lopes",2,0,3,0
4101,"lopette",2,0,3,0
4102,"lopettes",2,0,3,0
4103,"luder",0,0,1,0
4104,"luder",0,0,2,0
4105,"lust",0,0,1,0
4106,"lust",0,0,2,0
4107,"lustbefriedigung",0,0,1,0
4108,"lustbefriedigung",0,0,2,0
4109,"lustboy",0,0,1,0
4110,"lustboy",0,0,2,0
4111,"lustbub",0,0,1,0
4112,"lustbub",0,0,2,0
4113,"luzifer",0,0,2,0
4114,"maisonclose",2,0,3,0
4115,"mamelon",1,0,3,0
4116,"mamelons",1,0,3,0
4117,"mamelu",2,0,3,0
4118,"mamelue",2,0,3,0
4119,"mamelues",2,0,3,0
4120,"mamelus",2,0,3,0
4121,"maso",2,0,3,0
4122,"masochisme",2,0,3,0
4123,"masochist",0,0,1,0
4124,"masochist",0,0,2,0
4125,"masochiste",2,0,3,0
4126,"masturbation",2,0,2,0
4127,"masturbation",2,0,3,0
4128,"masturbe",0,0,1,0
4129,"masturbe",0,0,2,0
4130,"masturbe",2,0,3,0
4131,"masturber",0,0,1,0
4132,"masturber",0,0,2,0
4133,"masturber",2,0,3,0
4134,"masturbieren",2,0,2,0
4135,"mecpourmec",2,0,3,0
4136,"mecspourmecs",2,0,3,0
4137,"mecssurmecs",2,0,3,0
4138,"mecsurmec",2,0,3,0
4139,"meinkampf",2,0,3,0
4140,"menopause",0,0,1,0
4141,"menopause",0,0,2,0
4142,"menstrual",0,0,1,0
4143,"menstrual",0,0,2,0
4144,"menstruation",0,0,1,0
4145,"menstruation",0,0,2,0
4146,"meth",2,0,3,0
4147,"milf",0,0,1,0
4148,"milf",0,0,2,0
4149,"milf",0,0,3,0
4150,"modermöse",2,0,2,0
4151,"moese",2,0,2,0
4152,"mongo",2,0,2,0
4153,"mongol",2,0,3,0
4154,"mongole",2,0,3,0
4155,"moricaud",2,0,3,0
4156,"moricaude",2,0,3,0
4157,"moricaudes",2,0,3,0
4158,"moricauds",2,0,3,0
4159,"moscoutaire",2,0,3,0
4160,"moscoutaires",2,0,3,0
4161,"mothafahqer",2,0,3,0
4162,"mothafucka",2,0,3,0
4163,"mothafucker",2,0,2,0
4164,"mothafucker",2,0,3,0
4165,"mothafuker",2,0,2,0
4166,"mothafuker",2,0,3,0
4167,"mothafukkah",2,0,3,0
4168,"mothafukker",2,0,3,0
4169,"mothafukr",2,0,3,0
4170,"motherfcker",2,0,2,0
4171,"motherfcker",2,0,3,0
4172,"motherfocker",2,0,2,0
4173,"motherfocker",2,0,3,0
4174,"motherfuck",2,0,2,0
4175,"motherfuck",2,0,3,0
4176,"motherfucka",2,0,3,0
4177,"motherfucker",2,0,3,0
4178,"motherfukkah",2,0,3,0
4179,"motherfukker",2,0,3,0
4180,"motherfuucker",2,0,3,0
4181,"muschi",2,0,2,0
4182,"muschis",2,0,2,0
4183,"musolini",0,0,1,0
4184,"musolini",2,0,3,0
4185,"musollini",0,0,1,0
4186,"musollini",2,0,3,0
4187,"mussolini",0,0,1,0
4188,"mussolini",2,0,2,0
4189,"mussolini",2,0,3,0
4190,"mussollini",0,0,1,0
4191,"mussollini",2,0,3,0
4192,"muthafocka",2,0,3,0
4193,"muthafucka",2,0,2,0
4194,"muthafucka",2,0,3,0
4195,"muthafucker",2,0,3,0
4196,"muthafugga",2,0,2,0
4197,"muthafugga",2,0,3,0
4198,"muthafukah",2,0,3,0
4199,"muthafuker",2,0,3,0
4200,"muthafukkah",2,0,3,0
4201,"muthafukker",2,0,3,0
4202,"muthasucka",2,0,2,0
4203,"muthasucka",2,0,3,0
4204,"mutherfucker",2,0,2,0
4205,"mutherfucker",2,0,3,0
4206,"mutterficker",2,0,2,0
4207,"mutterkreuz",2,0,2,0
4208,"nackt",0,0,2,0
4209,"nationalsozialismus",2,0,2,0
4210,"nationalsozialist",2,0,2,0
4211,"nationalsozialistisch",2,0,2,0
4212,"natomatratze",2,0,2,0
4213,"naturgeil",2,0,2,0
4214,"natursekt",2,0,2,0
4215,"nazi",2,0,2,0
4216,"nazi",2,0,3,0
4217,"nazies",2,0,2,0
4218,"nazis",2,0,2,0
4219,"nazis",2,0,3,0
4220,"nazischwein",2,0,2,0
4221,"negroide",2,0,3,0
4222,"negroides",2,0,3,0
4223,"negros",2,0,3,0
4224,"négros",2,0,3,0
4225,"nekrofil",2,0,2,0
4226,"nekrofilie",2,0,2,0
4227,"nekrophil",2,0,2,0
4228,"nekrophile",2,0,2,0
4229,"nekrophilie",2,0,2,0
4230,"niakoué",2,0,3,0
4231,"niakoués",2,0,3,0
4232,"nibard",2,0,3,0
4233,"nibards",2,0,3,0
4234,"nichon",2,0,3,0
4235,"nichons",2,0,3,0
4236,"nigga",2,0,2,0
4237,"niggas",2,0,2,0
4238,"nigger",2,0,2,0
4239,"niggers",2,0,2,0
4240,"nippel",2,0,2,0
4241,"niqua",2,0,3,0
4242,"niquai",2,0,3,0
4243,"niquaient",2,0,3,0
4244,"niquais",2,0,3,0
4245,"niquait",2,0,3,0
4246,"niquames",2,0,3,0
4247,"niquant",2,0,3,0
4248,"niquas",2,0,3,0
4249,"niquasse",2,0,3,0
4250,"niquassent",2,0,3,0
4251,"niquasses",2,0,3,0
4252,"niquassiez",2,0,3,0
4253,"niquassions",2,0,3,0
4254,"niquat",2,0,3,0
4255,"niquates",2,0,3,0
4256,"niquent",2,0,3,0
4257,"niquer",2,0,3,0
4258,"niquera",2,0,3,0
4259,"niquerai",2,0,3,0
4260,"niqueraient",2,0,3,0
4261,"niquerais",2,0,3,0
4262,"niquerait",2,0,3,0
4263,"niqueras",2,0,3,0
4264,"niquerent",2,0,3,0
4265,"niquerez",2,0,3,0
4266,"niqueriez",2,0,3,0
4267,"niquerions",2,0,3,0
4268,"niquerons",2,0,3,0
4269,"niqueront",2,0,3,0
4270,"niques",2,0,3,0
4271,"niqueur",2,0,3,0
4272,"niquez",2,0,3,0
4273,"niquiez",2,0,3,0
4274,"niquions",2,0,3,0
4275,"niquons",2,0,3,0
4276,"notgeil",2,0,2,0
4277,"ns",2,0,2,0
4278,"nsdap",2,0,2,0
4279,"ntm",2,0,3,0
4280,"nutte",2,0,2,0
4281,"nutten",2,0,2,0
4282,"nymphe",2,0,2,0
4283,"nympho",2,0,3,0
4284,"nymphoman",2,0,2,0
4285,"nymphomane",2,0,3,0
4286,"nymphomanen",2,0,2,0
4287,"nymphomanes",2,0,3,0
4288,"nymphomanie",2,0,2,0
4289,"nymphomanie",2,0,3,0
4290,"nymphos",2,0,3,0
4291,"onanieren",2,0,2,0
4292,"oral",2,0,2,0
4293,"oralsex",2,0,2,0
4294,"oralverkehr",2,0,2,0
4295,"orgasme",2,0,3,0
4296,"orgasmen",2,0,2,0
4297,"orgasmes",2,0,3,0
4298,"orgasmique",2,0,3,0
4299,"orgasmus",0,0,1,0
4300,"orgasmus",2,0,2,0
4301,"orgasmus",0,0,2,0
4302,"orgaszmo",0,0,1,0
4303,"orgaszmo",0,0,2,0
4304,"orgazmia",0,0,1,0
4305,"orgazmia",0,0,2,0
4306,"orgazmo",0,0,1,0
4307,"orgazmo",0,0,2,0
4308,"orgiaque",2,0,3,0
4309,"orgie",2,0,2,0
4310,"orgie",2,0,3,0
4311,"orgien",2,0,2,0
4312,"orgies",2,0,3,0
4313,"osamabenladen",0,0,1,0
4314,"osamabenladen",2,0,3,0
4315,"osamabin",0,0,1,0
4316,"osamabin",2,0,3,0
4317,"osamabinhidin",0,0,1,0
4318,"osamabinhidin",2,0,3,0
4319,"osamabinladen",0,0,1,0
4320,"osamabinladen",0,0,1,0
4321,"osamabinladen",2,0,3,0
4322,"osamabinladen",2,0,3,0
4323,"osamabinladin",0,0,1,0
4324,"osamabinladin",2,0,3,0
4325,"osamamabinladin",0,0,1,0
4326,"osamamabinladin",2,0,3,0
4327,"osmabushladin",0,0,1,0
4328,"osmabushladin",2,0,3,0
4329,"p3ni5",2,0,3,0
4330,"paluchar",2,0,3,0
4331,"palucher",2,0,3,0
4332,"partousard",2,0,3,0
4333,"partouse",2,0,3,0
4334,"partousent",2,0,3,0
4335,"partouser",2,0,3,0
4336,"partouses",2,0,3,0
4337,"partouseur",2,0,3,0
4338,"partouseuse",2,0,3,0
4339,"partouzard",2,0,3,0
4340,"partouzarde",2,0,3,0
4341,"partouzardes",2,0,3,0
4342,"partouzards",2,0,3,0
4343,"partouze",2,0,3,0
4344,"partouzent",2,0,3,0
4345,"partouzer",2,0,3,0
4346,"partouzes",2,0,3,0
4347,"partouzeur",2,0,3,0
4348,"partouzeurs",2,0,3,0
4349,"partouzez",2,0,3,0
4350,"partouzons",2,0,3,0
4351,"pd",2,0,3,0
4352,"pecker",2,0,3,0
4353,"pedofile",2,0,2,0
4354,"pedofilie",2,0,2,0
4355,"pedophile",2,0,2,0
4356,"pedophilie",2,0,2,0
4357,"peepshow",2,0,3,0
4358,"peepshows",2,0,3,0
4359,"penis",0,0,1,0
4360,"penis",2,0,2,0
4361,"penisring",2,0,2,0
4362,"penisse",2,0,2,0
4363,"penner",2,0,2,0
4364,"pervers",2,0,2,0
4365,"pervers",2,0,3,0
4366,"perverse",2,0,2,0
4367,"perverser",2,0,2,0
4368,"perversion",2,0,3,0
4369,"perverti",2,0,3,0
4370,"pétasse",2,0,3,0
4371,"phallus",1,0,3,0
4372,"phalus",0,0,1,0
4373,"phalus",0,0,2,0
4374,"phalus",1,0,3,0
4375,"phuck",2,0,2,0
4376,"phucker",2,0,2,0
4377,"pimmel",0,0,1,0
4378,"pimmel",2,0,2,0
4379,"pimmellutscher",2,0,2,0
4380,"pimpern",2,0,2,0
4381,"pine",2,0,3,0
4382,"piné",2,0,3,0
4383,"piner",2,0,3,0
4384,"pines",2,0,3,0
4385,"pipes",2,0,3,0
4386,"pisse",2,0,2,0
4387,"pissen",2,0,2,0
4388,"pisser",2,0,2,0
4389,"pisser",2,0,3,0
4390,"pisses",2,0,3,0
4391,"pisseur",2,0,3,0
4392,"pissnelke",2,0,2,0
4393,"pissnelken",2,0,2,0
4394,"playboy",0,0,1,0
4395,"pnis",2,0,3,0
4396,"poilpubien",2,0,3,0
4397,"poilspubiens",2,0,3,0
4398,"polpot",0,0,1,0
4399,"poppe",2,0,2,0
4400,"poppen",2,0,2,0
4401,"porno",2,0,2,0
4402,"porno",2,0,3,0
4403,"pornographique",2,0,3,0
4404,"pornos",2,0,2,0
4405,"pouffiasse",2,0,3,0
4406,"pouffiasses",2,0,3,0
4407,"pubien",2,0,3,0
4408,"puff",2,0,2,0
4409,"puffs",2,0,2,0
4410,"punze",2,0,2,0
4411,"punzen",2,0,2,0
4412,"putain",2,0,3,0
4413,"putains",2,0,3,0
4414,"putassier",2,0,3,0
4415,"putassiers",2,0,3,0
4416,"pute",2,0,3,0
4417,"putes",2,0,3,0
4418,"raboter",2,0,3,0
4419,"raca",2,0,3,0
4420,"race",2,0,3,0
4421,"racial",2,0,3,0
4422,"racisme",2,0,3,0
4423,"raciste",2,0,3,0
4424,"racistes",2,0,3,0
4425,"radasse",2,0,3,0
4426,"radasses",2,0,3,0
4427,"raia",2,0,3,0
4428,"raias",2,0,3,0
4429,"rassenschande",2,0,2,0
4430,"rassisch",2,0,2,0
4431,"ratichon",2,0,3,0
4432,"ratichons",2,0,3,0
4433,"rectum",2,0,2,0
4434,"rectum",2,0,3,0
4435,"reinedusexe",2,0,3,0
4436,"rektum",2,0,2,0
4437,"renoi",2,0,3,0
4438,"renois",2,0,3,0
4439,"ribouis",2,0,3,0
4440,"ritze",2,0,2,0
4441,"ritzen",2,0,2,0
4442,"roberts",2,0,3,0
4443,"roidusexe",2,0,3,0
4444,"romanichel",2,0,3,0
4445,"romanichelle",2,0,3,0
4446,"romanichelles",2,0,3,0
4447,"romanichels",2,0,3,0
4448,"romano",2,0,3,0
4449,"romanos",2,0,3,0
4450,"roubignole",2,0,3,0
4451,"roubignoles",2,0,3,0
4452,"roubignolle",2,0,3,0
4453,"roubignolles",2,0,3,0
4454,"roupette",2,0,3,0
4455,"roupettes",2,0,3,0
4456,"rouston",2,0,3,0
4457,"roustons",2,0,3,0
4458,"rumbumsen",2,0,2,0
4459,"rumhuren",2,0,2,0
4460,"sackgesicht",2,0,2,0
4461,"sackratte",2,0,2,0
4462,"sacksuppe",2,0,2,0
4463,"sado",2,0,3,0
4464,"sadomaso",2,0,2,0
4465,"sadomaso",2,0,3,0
4466,"sadomasochisme",2,0,3,0
4467,"salaud",2,0,3,0
4468,"salaude",2,0,3,0
4469,"salaudes",2,0,3,0
4470,"salauds",2,0,3,0
4472,"salepute",2,0,3,0
4473,"salesputes",2,0,3,0
4474,"salop",2,0,3,0
4475,"salope",2,0,3,0
4476,"saloperie",2,0,3,0
4477,"saloperies",2,0,3,0
4478,"salopes",2,0,3,0
4479,"salops",2,0,3,0
4480,"saphique",2,0,3,0
4481,"sappho",2,0,3,0
4482,"sapphos",2,0,3,0
4483,"saracemaudite",2,0,3,0
4484,"sarrazin",2,0,2,0
4486,"satan",2,0,3,0
4487,"sauhund",2,0,2,0
4488,"scatologique",2,0,3,0
4489,"schamhaar",2,0,2,0
4490,"schamhaare",2,0,2,0
4491,"schamlippe",2,0,2,0
4492,"schamlippen",2,0,2,0
4493,"scheide",2,0,2,0
4494,"scheidensaft",2,0,2,0
4495,"scheiss",2,0,2,0
4496,"scheisse",2,0,2,0
4497,"scheissen",2,0,2,0
4498,"scheisser",2,0,2,0
4499,"schifferscheisse",2,0,2,0
4500,"schlampe",2,0,2,0
4501,"schlampen",2,0,2,0
4502,"schlampig",2,0,2,0
4503,"schleimfotze",2,0,2,0
4504,"schleimscheisser",2,0,2,0
4505,"schleu",2,0,3,0
4506,"schleue",2,0,3,0
4507,"schleues",2,0,3,0
4508,"schleus",2,0,3,0
4509,"schlitzauge",2,0,2,0
4510,"schlitzaugen",2,0,2,0
4511,"schnaxeln",2,0,2,0
4512,"schwachkopf",2,0,2,0
4513,"schwachköpfe",2,0,2,0
4514,"schwanzlos",2,0,2,0
4515,"schwanzloser",2,0,2,0
4516,"schwanzlutschen",2,0,2,0
4517,"schwanzlutscher",2,0,2,0
4518,"schwanzring",2,0,2,0
4519,"schweinepriester",2,0,2,0
4520,"schwuchtel",2,0,2,0
4521,"schwulette",2,0,2,0
4522,"sebranler",2,0,3,0
4523,"sechsmaschine",2,0,2,0
4524,"sein",2,0,3,0
4525,"seins",2,0,3,0
4526,"sex",0,0,1,0
4527,"sex",2,0,2,0
4528,"sex",2,0,3,0
4529,"sexaction",2,0,2,0
4530,"sexe",0,0,1,0
4531,"sexe",2,0,3,0
4532,"sexeanal",2,0,3,0
4533,"sexking",2,0,2,0
4534,"sexmachine",2,0,2,0
4535,"sexmachine",2,0,3,0
4536,"sexmaschine",2,0,2,0
4537,"sexorgie",2,0,2,0
4538,"sexparty",2,0,2,0
4539,"sexqueen",2,0,2,0
4540,"sexshow",2,0,2,0
4541,"sexuel",2,0,3,0
4543,"sexybitch",2,0,2,0
4544,"sexybitches",2,0,2,0
4545,"shice",2,0,2,0
4546,"shit",2,0,2,0
4547,"shit",2,0,3,0
4548,"shits",2,0,3,0
4549,"sida",1,0,3,0
4550,"siegheil",2,0,2,0
4551,"sodo",2,0,3,0
4552,"sodomie",2,0,2,0
4553,"sodomie",2,0,3,0
4554,"sodomiser",2,0,3,0
4555,"sodomist",2,0,2,0
4556,"sodomisten",2,0,2,0
4557,"sodomite",2,0,3,0
4558,"sodomites",2,0,3,0
4559,"soixanteneuf",2,0,3,0
4560,"soumis",2,0,3,0
4561,"soumise",2,0,3,0
4562,"soumission",2,0,3,0
4563,"spacko",2,0,2,0
4564,"spackomat",2,0,2,0
4565,"spackomaten",2,0,2,0
4566,"spackos",2,0,2,0
4567,"spaghettifresser",2,0,2,0
4568,"spast",2,0,2,0
4569,"spasti",2,0,2,0
4570,"spastiker",2,0,2,0
4573,"sperma",2,0,2,0
4574,"spermafotzen",2,0,2,0
4575,"spermaschlucker",2,0,2,0
4576,"sperme",2,0,3,0
4577,"spermicide",2,0,3,0
4578,"sphincter",2,0,3,0
4579,"ss",2,0,2,0
4580,"ss",2,0,3,0
4581,"staline",0,0,3,0
4583,"steifer",2,0,2,0
4584,"störkraft",2,0,2,0
4585,"stricher",2,0,2,0
4586,"strichjunge",2,0,2,0
4587,"strichjungen",2,0,2,0
4588,"sturmwehr",2,0,2,0
4589,"suce",2,0,3,0
4590,"sucerdesbites",2,0,3,0
4591,"suceur",2,0,3,0
4592,"suceurdebite",2,0,3,0
4593,"suceursdebite",2,0,3,0
4594,"suceuse",2,0,3,0
4595,"swastika",2,0,2,0
4596,"swinger",2,0,2,0
4597,"swingerclub",2,0,2,0
4598,"tachedefoutre",2,0,3,0
4599,"tachedesperme",2,0,3,0
4600,"tafiole",2,0,3,0
4601,"taillerunepipe",2,0,3,0
4602,"tailleurdepipe",2,0,3,0
4603,"tantouse",2,0,3,0
4604,"tantouses",2,0,3,0
4605,"tantouze",2,0,3,0
4606,"tantouzes",2,0,3,0
4607,"tapette",2,0,3,0
4608,"tapettes",2,0,3,0
4609,"tapin",2,0,3,0
4610,"tapine",2,0,3,0
4611,"tapiner",2,0,3,0
4612,"tapines",2,0,3,0
4613,"tapineuse",2,0,3,0
4614,"tapineuses",2,0,3,0
4615,"tapinez",2,0,3,0
4616,"tapins",2,0,3,0
4617,"tarlouse",2,0,3,0
4618,"tarlouze",2,0,3,0
4619,"tarteauxpoils",2,0,3,0
4620,"tartesauxpoils",2,0,3,0
4621,"tasdemerde",2,0,3,0
4622,"testicule",2,0,3,0
4623,"testicules",2,0,3,0
4624,"teube",2,0,3,0
4625,"teubes",2,0,3,0
4626,"teuch",2,0,3,0
4627,"teucha",2,0,3,0
4628,"tittchen",2,0,2,0
4629,"titte",2,0,2,0
4630,"titten",2,0,2,0
4631,"titties",2,0,2,0
4632,"transe",2,0,2,0
4633,"transen",2,0,2,0
4634,"transsexuel",2,0,3,0
4635,"transsexuels",2,0,3,0
4636,"travesti",2,0,3,0
4637,"travestis",2,0,3,0
4638,"tringler",2,0,3,0
4639,"trique",2,0,3,0
4640,"triques",2,0,3,0
4642,"troudeballe",2,0,3,0
4643,"trouduc",2,0,3,0
4644,"trouducul",2,0,3,0
4645,"trousducul",2,0,3,0
4646,"tucke",2,0,2,0
4647,"tunte",2,0,2,0
4648,"tunten",2,0,2,0
4649,"tusse",2,0,2,0
4650,"tussen",2,0,2,0
4651,"untermensch",2,0,2,0
4652,"untermenschen",2,0,2,0
4653,"vagin",2,0,3,0
4654,"vagina",2,0,2,0
4655,"vaginal",2,0,2,0
4656,"vaginal",2,0,3,0
4657,"vaginas",2,0,2,0
4658,"vagins",2,0,3,0
4659,"verarschen",2,0,2,0
4660,"verarscht",2,0,2,0
4661,"verdammt",2,0,2,0
4662,"verfickt",2,0,2,0
4663,"verfickte",2,0,2,0
4664,"vergasen",2,0,2,0
4665,"vergewaltigen",2,0,2,0
4666,"vergewaltiger",2,0,2,0
4667,"vergewaltigung",2,0,2,0
4668,"verjudet",2,0,2,0
4669,"viagra",2,0,2,0
4670,"vibrator",2,0,2,0
4671,"vibratoren",2,0,2,0
4672,"vibro",2,0,3,0
4673,"viol",2,0,3,0
4674,"violer",2,0,3,0
4675,"violeur",2,0,3,0
4676,"virusdusida",1,0,3,0
4677,"volldepp",2,0,2,0
4678,"volldeppen",2,0,2,0
4679,"vollgepisst",2,0,2,0
4680,"vollidiot",2,0,2,0
4682,"vollpissen",2,0,2,0
4684,"vorhaut",2,0,2,0
4685,"votze",2,0,2,0
4686,"votzen",2,0,2,0
4687,"voyeur",2,0,3,0
4688,"voyeurisme",2,0,3,0
4689,"voyeurs",2,0,3,0
4690,"vozze",2,0,2,0
4691,"vozzen",2,0,2,0
4692,"vulva",2,0,2,0
4693,"vulve",2,0,3,0
4694,"waffenss",2,0,2,0
4695,"wasserkopf",2,0,2,0
4696,"whore",2,0,2,0
4697,"wichse",2,0,2,0
4698,"wichsen",2,0,2,0
4699,"wichser",2,0,2,0
4700,"wichser",2,0,2,0
4701,"wichserei",2,0,2,0
4702,"wichsfleck",2,0,2,0
4703,"wichsfrosch",2,0,2,0
4704,"wixe",2,0,2,0
4705,"wixen",2,0,2,0
4706,"wixer",2,0,2,0
4707,"wixerei",2,0,2,0
4708,"wixfleck",2,0,2,0
4709,"wixfrosch",2,0,2,0
4710,"wixxer",2,0,2,0
4711,"youpin",2,0,3,0
4712,"youpine",2,0,3,0
4713,"zob",2,0,3,0
4714,"zobs",2,0,3,0
4715,"zoophile",2,0,3,0
4716,"zoophilie",2,0,3,0
4717,"MrSmiley",0,0,1,0
4718,"dotcom",2,0,1,3
4719,"Allah",0,0,1,0
4720,"bootlip",0,0,1,0
4721,"chinaman",0,0,1,0
4722,"cameljockey",0,0,1,0
4723,"coon",0,0,1,0
4724,"Kushi",0,0,1,0
4725,"Dothead",0,0,1,0
4726,"Kaffir",0,0,1,0
4727,"niggress",0,0,1,0
4728,"nigette",0,0,1,0
4729,"zipperhead",0,0,1,0
4730,"JewKiller",0,0,1,4
4731,"Jewkiller",0,0,2,0
4732,"Jewkiller",0,0,3,0
4733,"jewkilla",0,0,1,0
4734,"jewkilla",0,0,2,0
4735,"jewkilla",0,0,3,0
4736,"Blitzkrieg",0,0,2,0
4737,"satan",2,0,1,0
4738,"satan",2,0,2,0
4739,"",2,0,3,0
4740,"scheiß",2,0,3,0
4741,"scheiße",2,0,3,0
4742,"scheißen",2,0,3,0
4743,"scheißer",2,0,3,0
4744,"jewbacca",0,0,1,0
4745,"jewbacca",0,0,2,0
4746,"jewbacca",0,0,3,0
4759,"cuntbot",0,0,1,0
4760,"cuntbot",0,0,2,0
4761,"cuntbot",0,0,3,0
4762,"kuntbot",0,0,1,0
4763,"kuntbot",0,0,2,0
