"ID","Description","HeightScale","HeightOffset","ParallaxScale","ParallaxOffset","MetersPerTextureTile","ColorMapPath","NormalMapPath","AverageColor","Projection","materialType","worldClutterId00","worldClutterId01","worldClutterId02","worldClutterId03","specularPower","emissiveGlow","scrollSpeed00","scrollSpeed01"
113,"Galeras_Road",3,0,0,0,8,"Art\Terrain\Road\Terrain_Road_Galeras_GreenBrown_000_Color.tex","Art\Terrain\Road\Terrain_Road_Galeras_GreenBrown_000_Normal.tex",2201631009,0,13,174,28,175,176,0,0,0,0
114,"Algoroc_Rock_Medium",3,0,-1,-0.5,16,"Art\Terrain\Rock\Terrain_Rock_MicroSandstoneSmooth_Rust_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_MicroSandstoneSmooth_Rust_000_Normal.tex",3295359274,0,11,0,0,0,0,0,0,0,0
115,"Ellevar_StoneFlattener_XY",0,1,-0.1,0.05,32,"Art\Terrain\Rock\Terrain_Rock_EllevarMicroSmooth_Grey_Color.tex","Art\Terrain\Dev\Terrain_Dev_1_Normal.tex",2152946267,1,11,0,0,0,0,0,0,0,0
116,"Ellevar_StoneFlattener_ZY",0,1,-0.1,0.05,32,"Art\Terrain\Rock\Terrain_Rock_EllevarMicroSmooth_Grey_Color.tex","Art\Terrain\Dev\Terrain_Dev_1_Normal.tex",2152946267,2,11,0,0,0,0,0,0,0,0
117,"Ellevar_RoundStones_Mossy",3,0,-1,0.5,8,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_Green_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_Green_000_Normal.tex",1681548850,0,11,20,0,0,0,0,0,0,0
118,"WhiteVale_Stones",3,0,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Normal.tex",2155111540,0,15,36,0,0,0,0,0,0,0
119,"WhiteVale_Stones_Snowy",0.5,0.5,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundSnowyIcy_Blue_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundSnowyIcy_Blue_000_Normal.tex",1987349149,0,11,0,0,0,0,0,0,0,0
120,"WhiteVale_Snow",1,0.5,-0.5,0,8,"Art\Terrain\Snow\Terrain_Snow_LightSoftPowder_BlueLight_000_Color.tex","Art\Terrain\Snow\Terrain_Snow_LightSoftPowderSoftRim_PurpleLight_000_Normal.tex",2176176103,0,6,0,199,200,201,0,0,0,0
121,"Whitevale_Rock_Large",2,0,0,0,32,"Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Normal.tex",2155638396,0,11,0,0,0,0,0,0,0,0
122,"Whitevale_Rock_Small",3,0,-1,0,8,"Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Normal.tex",2910613116,0,11,0,0,0,0,0,0,0,0
123,"WhiteVale_SnowRough",3,0,0,0,16,"Art\Terrain\_Whitevale\Terrain_Snow_Rough_Whitevale_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Snow_Rough_Whitevale_000_Normal.tex",2142617575,0,6,28,103,100,201,0,0,0,0
124,"Whitevale_Mud",3,1,-0.7,0.025,8,"Art\Terrain\Mud\Terrain_Mud_DriedBubbly_BrownPurple_000_Color.tex","Art\Terrain\Mud\terrain_mud_driedbubbly_brownpurple_000_dxtnormal.tex",2155113585,0,17,28,103,100,104,0,0,0,0
125,"Ellevar_RoundStones_Large",3,0,-4,2,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Normal.tex",2151696701,0,15,0,0,0,0,0,0,0,0
126,"Auroria_Gravel_Obsidian_with_Dirt2",3,0,0,0,8,"Art\Terrain\Gravel\Terrain_Gravel_ObsidianCutDirt_GreyDarkBrown_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_ObsidianCutDirt_GreyDarkBrown_000_Normal.tex",2152416587,0,15,35,276,0,0,0,0,0,0
127,"Celestion_Leaves",3,0,0,0,8,"Art\Terrain\Leaf\Terrain_Leaf_VinesMossy_Green_000_Color.tex","Art\Terrain\Leaf\Terrain_Leaf_VinesMossy_Green_000_Normal.tex",1966245434,0,8,30,0,0,0,0,0,0,0
128,"Celestion_Moss_Flat",1,0.3,0,0,8,"Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Normal.tex",1951108666,0,8,295,296,297,298,0,0,0,0
130,"Celestion_Pods",1,0,0,0,4,"Art\Terrain\Plant\Terrain_Plant_PodSpongyMoist_Green_000_Color.tex","Art\Terrain\Plant\Terrain_Plant_PodSpongyMoist_Green_000_Normal.tex",2154535474,0,8,29,299,300,301,0,0,0,0
134,"TEST_New_Layer",16,0,0,0,8,"Art\Terrain\_Deradune\Terrain_Sand_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Sand_Deradune_000_Normal.tex",2943041825,0,0,83,0,0,0,0,0,0,0
135,"Celestion_MossyStone",1,0,0,0,32,"Art\Terrain\Rock\Terrain_Rock_RoundPittedMossy_GreyGreen_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedMossy_GreyGreen_000_Normal.tex",2943055459,0,11,0,0,0,0,0,0,0,0
136,"New Layer",5,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",0,0,0,0,0,0,0,0,0,0,0
137,"Celestion_Moss_FlatDark",1,0,-2,1,8,"Art\Terrain\Moss\Terrain_Moss_FlatSoftSpiral_GreenDark_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_FlatSoftSpiral_GreenDark_000_Normal.tex",2151326266,0,8,0,349,350,351,0,0,0,0
138,"Celestion_MossCoveredStone",0.4,0.6,-3,-1.5,16,"Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Normal.tex",2150789674,0,8,31,292,293,294,0,0,0,0
139,"New Layer131",5,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",2208154558,0,0,0,0,0,0,0,0,0,0
166,"Eldan_Rubble",3,0,0,0,16,"Art\Terrain\Rubble\Terrain_Rubble_EldanBrokenBits_Tan_000_Color.tex","Art\Terrain\Rubble\Terrain_Rubble_EldanBrokenBits_Tan_000_Normal.tex",1786540627,0,15,131,0,0,0,0,0,0,0
167,"Corruption_Black",8,0,-2,-1,8,"Art\Terrain\Corruption\Terrain_Corruption_PittedCracked_Black_000_Color.tex","Art\Terrain\Corruption\Terrain_Corruption_PittedCracked_Black_000_Normal.tex",1277239585,0,1,0,0,0,0,0,0,0,0
173,"Whitevale_Ice_Wall_XY",3,0,-4,-2,128,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",1852541605,1,9,0,0,0,0,0,0,0,0
180,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",2208154558,0,0,0,0,0,0,0,0,0,0
181,"Whitevale_Ice_Wall_ZY",3,0,-4,-2,128,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",1852541605,2,9,0,0,0,0,0,0,0,0
182,"Auroria_Stream_Gravel_large",1,0,-0.5,0.25,8,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundLargeStones_BrownGrey_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundLargeStones_BrownGrey_000_Normal.tex",2154189114,0,15,0,0,0,0,0,0,0,0
183,"Murkmire_Grass_Rusty",1,0,0,0,8,"Art\Terrain\Grass\Terrain_Grass_LongMessy_RustDark_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_LongMessy_RustDark_000_Normal.tex",1868247321,0,8,32,0,0,0,0,0,0,0
184,"Murkmire_Pods_Nasty",3,0,0,0,4,"Art\Terrain\Plant\Terrain_Plant_PodMushroomNasty_BrownOlive_000_Color.tex","Art\Terrain\Plant\Terrain_Plant_PodMushroomNasty_BrownOlive_000_Normal.tex",2153073937,0,8,0,0,0,0,0,0,0,0
185,"Murkmire_Roots_Withered",3,0,0,0,8,"Art\Terrain\Roots\Terrain_Roots_WitheredDirt_GreyBrown_000_Color.tex","Art\Terrain\Roots\Terrain_Roots_WitheredDirt_GreyBrown_000_Normal.tex",2150968604,0,7,0,0,0,0,0,0,0,0
186,"Murkmire_Mud_Nasty",1,0,-2,-1,8,"Art\Terrain\Mud\Terrain_Mud_NastyCracked_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyCracked_BrownDark_000_Normal.tex",2151100444,0,17,0,0,0,0,0,0,0,0
187,"Auroria_Mud_Goopy",1,0,0,0,8,"Art\Terrain\Mud\Terrain_Mud_NastyGoopy_BrownLight_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyBonesNBits_BrownDark_000_Normal.tex",2153271599,0,17,0,0,0,0,0,0,0,0
188,"Corruption_Goopy_Purple",1,0.0523599,-2,-1,8,"Art\Terrain\_Grimvault\Terrain_Strain_Base_000_Color.tex","Art\Terrain\_Grimvault\terrain_strain_base_000_dxtnormal.tex",2135635340,0,17,0,0,0,0,0,4286084983,0,0
189,"Murkmire_Mud_Straited_XY",1,0,-2,-1,16,"Art\Terrain\Mud\Terrain_Mud_NastyStraited_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyCracked_BrownDark_000_Normal.tex",1530540321,1,7,0,0,0,0,0,0,0,0
190,"Murkmire_Mud_Straited_ZY",1,0,-2,-1,16,"Art\Terrain\Mud\Terrain_Mud_NastyStraited_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyCracked_BrownDark_000_Normal.tex",1530540321,2,7,0,0,0,0,0,0,0,0
191,"Murkmire_CrackedMud",1,0,0,0,16,"Art\Terrain\Mud\Terrain_Mud_NastyDeepCracked_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyDeepCracked_BrownDark_000_Normal.tex",2151100444,0,7,0,0,0,0,0,0,0,0
192,"Murkmire_Grass_Mossy",1,0,0,0,4,"Art\Terrain\Grass\Terrain_Grass_NastyMossy_GreenOlive_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_NastyMossy_GreenOlive_000_Normal.tex",1146830097,0,8,33,0,0,0,0,0,0,0
193,"Copy of Celestion_MossCoveredStone",0.1,0.0872665,-1,-0.5,8,"Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Normal.tex",2335339050,0,8,31,0,0,0,0,0,0,0
194,"Copy of Whitevale_Ice_Wall_XY",3,0,-4,-2,64,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",1852541605,2,9,0,0,0,0,0,0,0,0
195,"Auroria_Hay+WildFlower",0,3,0,0,2,"Art\Terrain\Grass\Terrain_Grass_HayLongDirectional_Gold_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_HayLongDirectional_Gold_000_Normal.tex",765817394,0,8,34,0,0,0,0,0,0,0
196,"Copy of Celestion_Leaves",3,0,0,0,4,"Art\Terrain\Leaf\Terrain_Leaf_VinesMossy_Green_000_Color.tex","Art\Terrain\Leaf\Terrain_Leaf_VinesMossy_Green_000_Normal.tex",1966245434,0,8,30,0,0,0,0,0,0,0
197,"Copy of Auroria_ParchedEarth",3,0,0,0,4,"Art\Terrain\Dirt\Terrain_Dirt_CrackedParched_Tan_000_Color.tex","Art\Terrain\Dirt\Terrain_Dirt_CrackedParched_Tan_000_Normal.tex",3047518795,0,7,0,0,0,0,0,0,0,0
198,"Cory of Algoroc_Road",3,0,-1,1,8,"Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Color.tex","Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Normal.tex",2154513714,0,13,18,0,0,0,0,0,0,0
199,"Auroria_Hycrest_Road",5,0,-0.5,0.25,8,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundLargeStones_BrownGrey_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundLargeStones_BrownGrey_000_Normal.tex",2153992506,0,13,0,0,0,0,0,0,0,0
200,"Copy of Copy of Algoroc_Road",3,0,-1,-1,8,"Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Color.tex","Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Normal.tex",1231766834,0,13,18,0,0,0,0,0,0,0
201,"WhiteVale_Stones_Nasty",3,0,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRound_GreyGreen_000_Normal.tex",2155111540,0,15,36,0,0,0,0,0,0,0
202,"Whitevale_Terraformer_Dirt",3,1,0,0,16,"Art\Terrain\_Whitevale\terrain_dirt_crumbledpeebles_whitevale_000_color.tex","Art\Terrain\_Whitevale\terrain_dirt_crumbledpeebles_whitevale_000_normal.tex",2153464089,0,7,0,331,332,333,0,0,0,0
203,"Whitevale_Grass_Nasty",1,0,0,0,4,"Art\Terrain\Grass\Terrain_Grass_NastyMossy_GreenOlive_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_NastyMossy_GreenOlive_000_Normal.tex",1146830097,0,8,33,0,0,0,0,0,0,0
204,"Copy of Murkmire_Grass_Rusty",1,0,0,0,8,"Art\Terrain\Grass\Terrain_Grass_LongMessy_RustDark_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_LongMessy_RustDark_000_Normal.tex",1868247321,0,8,32,0,0,0,0,0,0,0
205,"Murkmire_Galeras_Road",3,0,0,0,8,"Art\Terrain\Road\Terrain_Road_Galeras_GreenBrown_000_Color.tex","Art\Terrain\Road\Terrain_Road_Galeras_GreenBrown_000_Normal.tex",1565215018,0,13,0,0,0,0,0,0,0,0
206,"PEI_Grass",3,0,0,0,4,"Art\Terrain\_Deradune\Terrain_Grass_HayLongDirectional_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Grass_HayLongDirectional_Deradune_000_Normal.tex",2154909988,0,8,42,0,0,0,0,0,0,0
208,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",2208154558,0,0,0,0,0,0,0,0,0,0
209,"PEI_DarkPods",1,0,0,0,4,"Art\Terrain\Plant\Terrain_Plant_PodSpongyMoist_DarkGreen_000_Color.tex","Art\Terrain\Plant\Terrain_Plant_PodSpongyMoist_Green_000_Normal.tex",2150784576,0,8,40,0,0,0,0,0,0,0
210,"PEI_DarkMoss",1,0,0,0,8,"Art\Terrain\Moss\Terrain_Moss_SpottySoft_DarkGreen_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Normal.tex",2150981437,0,8,0,0,0,0,0,0,0,0
211,"Ellevar_roundStone_Mossy_Large",3,0,-2,1,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Normal.tex",2151696701,0,11,20,0,0,0,0,0,0,0
212,"Celestion_Road",3,0,0,0,8,"Art\Terrain\_Celestian\Celestian_DirtPath_000_Color.tex","Art\Terrain\_Celestian\Celestian_DirtPath_000_Normal.tex",2155833149,0,7,364,323,324,325,0,0,0,0
213,"Murkmire_Roots_Withered_large",3,0,0,0,16,"Art\Terrain\Roots\Terrain_Roots_WitheredDirt_GreyBrown_000_Color.tex","Art\Terrain\Roots\Terrain_Roots_WitheredDirt_GreyBrown_000_Normal.tex",2150968604,0,7,0,0,0,0,0,0,0,0
214,"Celestion_Road_Test",1,0,0,0,8,"Art\Terrain\Road\Terrain_Road_CelestionRock_GreenGrey_Color.tex","Art\Terrain\Road\Terrain_Road_CelestionRock_GreenGrey_Normal.tex",2135647298,0,11,0,0,0,0,0,0,0,0
216,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",2208154558,0,0,0,0,0,0,0,0,0,0
217,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",2208154558,0,0,0,0,0,0,0,0,0,0
218,"Malgrave_DirtCrackedParched",3,0,-0.5,0,8,"Art\Terrain\_Malgrave\Terrain_Dirt_MalgraveCrackedParched_RedOrange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_MalgraveCrackedParched_RedOrange_Normal.tex",2157278525,0,7,47,0,0,0,0,0,0,0
219,"Malgrave_Dirt",1,2,0,0,8,"Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Normal.tex",2157278786,0,7,45,89,93,91,0,0,0,0
220,"Malgrave_SandFlat",5,-0.7,0,0,16,"Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Normal.tex",2058194779,0,10,46,90,99,92,0,0,0,0
221,"Malgrave_SandWispy",1,0,0,0,64,"Art\Terrain\_Malgrave\Terrain_Sand_DriftsDirty_Malgrave_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Normal.tex",2829947483,0,0,0,0,0,0,0,0,0,0
222,"Malgrave_Gravel",5,0,0,0,8,"Art\Terrain\_Malgrave\Terrain_Gravel_WavyCutSand_GreenBrown_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Gravel_WavyCutSand_GreenBrown_000_Normal.tex",1817924914,0,15,44,451,452,453,0,0,0,0
223,"Malgrave_WavyCracked",1,0,0,0,16,"Art\Terrain\_Malgrave\Terrain_Rock_WavyCracked_RedOrange_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_WavyCracked_Olive_000_Normal.tex",2240046144,0,11,0,0,0,0,0,0,0,0
224,"Deradune_Dirt_Smooth",1,0,0,0,8,"Art\Terrain\_Deradune\Terrain_Dirt_DryGravelBits_Rust_000_Color.tex","Art\Terrain\_Deradune\Terrain_Dirt_DryGravelBits_Deradune_000_Normal.tex",2154510617,0,7,85,84,98,209,0,0,0,0
225,"Deradune_Grass_Long",1,0,0,0,2,"Art\Terrain\_Deradune\Terrain_Grass_HayLongDirectional_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Grass_HayLongDirectional_Deradune_000_Normal.tex",611602721,0,8,42,0,0,0,0,0,0,0
226,"Deradune_Grass_Short",1,0,0,0,2,"Art\Terrain\_Deradune\Terrain_Grass_LongDirectional_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Grass_LongDirectional_Deradune_000_Normal.tex",2156156193,0,8,41,72,73,57,0,0,0,0
227,"Deradune_Mud_Riverbed",3,0.5,0,0,8,"Art\Terrain\_Deradune\Terrain_Mud_DriedBubbly_Deradune_000_Color.tex","Art\Terrain\Dirt\Terrain_Dirt_MudDriedBubbly_BrownDark_000_Normal.tex",2153658401,0,17,81,75,76,98,0,0,0,0
228,"Deradune_Rock_Smooth_XY",1,1,0,0,64,"Art\Terrain\_Deradune\Terrain_Rock_MicroTilingtSandstone_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Rock_MicroTilingtSandstone_Deradune_000_Normal.tex",2154512673,1,11,0,211,0,0,0,0,0,0
229,"Deradune_Rock_Cracked_XY",2,1,-1,0,64,"Art\Terrain\_Deradune\Terrain_Rock_StriatedCracked_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Rock_StriatedCracked_Deradune_000_Normal.tex",2104770858,1,11,0,0,0,0,0,0,0,0
230,"Deradune_Rock_Cracked_ZY",2,1,-1,0,64,"Art\Terrain\_Deradune\Terrain_Rock_StriatedCracked_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Rock_StriatedCracked_Deradune_000_Normal.tex",2104770858,2,11,0,0,0,0,0,0,0,0
231,"Deradune_Rock_Smooth_ZY",1,1,0,0,64,"Art\Terrain\_Deradune\Terrain_Rock_MicroTilingtSandstone_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Rock_MicroTilingtSandstone_Deradune_000_Normal.tex",2154512673,2,11,0,211,0,0,0,0,0,0
232,"Malgrave_Rock_Cliff_Smooth_ZY",1,0,0,0,32,"Art\Terrain\_Malgrave\Terrain_Rock_SquareCirclesCracks_brown_01_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Normal.tex",2910091851,2,11,0,0,0,0,0,0,0,0
233,"Malgrave_Rock_Cliff_Smooth_XY",1,0,0,0,8,"Art\Terrain\_Malgrave\Terrain_Rock_SquareCirclesCracks_brown_01_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedFlat_Grey_000_Normal.tex",2906801441,2,11,0,0,0,0,0,0,0,0
234,"Malgrave_Rock_Cracked_ZY",4,1,1,1,32,"Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_BrownDark_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_Malgrave_000_Normal.tex",3577889057,2,11,0,0,0,0,0,0,0,0
235,"Malgrave_Rock_Cracked_XZ",5,1,1,1,8,"Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_BrownDark_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_Malgrave_000_Normal.tex",3577889057,2,11,0,0,0,0,0,0,0,0
236,"Malgrave_Rock_Shattered",3,0,-1,0,32,"Art\Terrain\_Malgrave\Terrain_Rock_ShatteredSmooth_Malgrave_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_ShatteredSmooth_Olive_000_Normal.tex",3728884001,0,11,0,0,0,0,0,0,0,0
237," Malgrave_Rock_Shattered_Sm",3,0,-1,0,16,"Art\Terrain\_Malgrave\Terrain_Rock_ShatteredSmooth_Malgrave_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_ShatteredSmooth_Olive_000_Normal.tex",3728884001,0,11,0,0,0,0,0,0,0,0
238,"Malgrave_Rock_Cracked_XZ",4,1,1,1,32,"Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_BrownDark_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_Malgrave_000_Normal.tex",3577889057,1,11,0,0,0,0,0,0,0,0
239,"Malgrave_Rock_Cliff_Smooth_XZ",3,2,-0.5,0,32,"Art\Terrain\_Malgrave\Terrain_Rock_SquareCirclesCracks_brown_01_Color.tex","Art\Terrain\_Malgrave\Terrain_Rock_RoundPittedFlat_Malgrave_000_Normal.tex",4181869857,1,11,0,0,0,0,0,0,0,0
240,"Malgrave_Rock_Cliff_Smooth_XZ_SM",10,1,-2,1,32,"Art\Terrain\_Malgrave\Terrain_Rock_ShatteredSmooth_Malgrave_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_ShatteredSmooth_Olive_000_Normal.tex",2151825697,0,11,455,456,457,458,0,0,0,0
241,"Malgrave_Rock_Blend_LG",3,0,-1,-0.5,32,"Art\Terrain\Rock\Terrain_Rock_MicroSandstoneSmooth_Rust_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_MicroSandstoneSmooth_Rust_000_Normal.tex",3295359274,0,11,0,0,0,0,0,0,0,0
242,"Malgrave_DirtCrackedParched_LG",10,1,0,0,16,"Art\Terrain\_Malgrave\Terrain_Dirt_MalgraveCrackedParched_RedOrange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_MalgraveCrackedParched_RedOrange_Normal.tex",2157278778,0,7,450,92,91,90,0,0,0,0
243,"Malgrave_Scrub",3,0,0,0,16,"Art\Terrain\_Malgrave\Terrain_Plant_CloverBubbleySmall_Malgrave_000_Color.tex","Art\Terrain\Plant\Terrain_Plant_CloverBubbleySmall_GreenLight_000_Normal.tex",1233420891,0,8,23,0,0,0,0,0,0,0
244,"Malgrave_SandFlat_SM",1,0.5,0,0,32,"Art\Terrain\_Malgrave\Terrain_Sand_DriftsDirty_Malgrave_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_WavyPebbled_Brown_000_Normal.tex",2091946587,0,10,454,91,92,90,0,0,0,0
245,"PEI_Road",5,0,-0.003,0.015,8,"Art\Terrain\Road\Terrain_Road_Olyssia_Imperium_000_Color.tex","Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Normal.tex",2169195851,0,13,0,0,0,0,0,0,0,0
246,"PEI_Road_Alt",3,0,-1,-1,16,"Art\Terrain\Road\Terrain_Road_Olyssia_Defiance_000_Color.tex","Art\Terrain\Road\Terrain_Road_Algeroc_RustGrey_000_Normal.tex",2151826749,0,13,18,0,0,0,0,0,0,0
247,"Deradune_Road",3,0,0,0,8,"Art\Terrain\_Deradune\Terrain_Road_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Road_Deradune_000_Normal.tex",2202152217,0,13,215,212,213,214,0,0,0,0
248,"Deradune_Stones",3,0,0,0,16,"Art\Terrain\_Deradune\Terrain_Gravel_SmoothRound_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Gravel_SmoothRound_Deradune_000_Normal.tex",2154905375,0,15,98,206,207,208,0,0,0,0
249,"Malgrave_Runed",5,0,0,0,32,"Art\Terrain\Road\Terrain_Road_EldanRuneRoad_TanDark_000_Color.tex","Art\Terrain\Road\Terrain_Road_EldanRuneRoad_TanDark_000_Normal.tex",2269267250,0,11,0,0,0,0,0,0,0,0
250,"Malgrave_Road",8,-0.4,-1,0.5,16,"Art\Terrain\_Malgrave\Terrain_Road_Malgrave_GreenYellow_Color.tex","Art\Terrain\_Malgrave\Terrain_Road_Malgrave_GreenYellow_Normal.tex",2154517802,0,13,88,91,448,449,0,0,0,0
251,"Dreadmoor_Mud_Watery",2,0,-1,0,8,"Art\Terrain\_Dreadmoor\Terrain_Mud_Watery_000_Color.tex","Art\Terrain\_Dreadmoor\Terrain_Mud_Watery_000_Normal.tex",2119716663,0,17,189,157,158,159,0,0,0,0
252,"Dreadmoor_Grass_Droopy",3,0,0,0,8,"Art\Terrain\_Dreadmoor\Terrain_Grass_TallDroopy_GreenLight_000_Color.tex","Art\Terrain\_Dreadmoor\Terrain_Grass_TallDroopy_GreenLight_000_Normal.tex",424890657,0,8,53,0,0,0,0,0,0,0
253,"Dreadmoor_Dirt_FertilePebbly",2,1,0,0,8,"Art\Terrain\_Dreadmoor\Terrain_Dirt_FertilePebbly_000_Color.tex","Art\Terrain\_Dreadmoor\Terrain_Dirt_FertilePebbly_000_Normal.tex",828068146,0,7,55,0,0,0,0,0,0,0
