"ID","creature2Id","unitPropertyIndex","unitPropertyValue"
6797,35680,3,2000
6798,35680,7,50000
6799,35680,44,3
6800,35680,45,5000
6801,35680,46,1
6806,35717,0,1
6807,35717,1,1
6808,35717,2,1
6809,35717,3,1
6810,35717,4,1
6811,35717,35,4
6812,35717,36,4
6813,35717,138,0.1
6814,35717,139,0.1
6815,35717,140,0.1
6816,24489,7,275860
6818,35829,7,100000
6819,35830,7,100000
6820,35831,7,100000
6821,35141,100,3
6823,35868,7,500
6826,35906,44,4
6827,35906,45,7000
6828,35906,46,1
6829,35968,7,150
6832,36191,100,10
6836,36220,7,500
6838,36302,7,100
6839,36303,7,100
6840,17163,44,-1
6843,33406,44,-1
6848,36533,100,3
6849,23986,100,0.5
6851,34433,100,0.8
6852,36581,100,4
6855,36678,44,-1
6856,20388,163,0
6857,17163,7,185630
6861,19778,163,0
6865,19778,7,32000
6866,17166,44,-1
6868,17166,7,97880
6869,36855,7,100000000
6870,36855,40,1000
6882,26746,100,0.5
6883,26757,100,0.5
6885,36893,7,3000
6886,36939,7,9999999
6887,17160,7,78220
6889,37075,0,1
6890,37075,1,1
6891,37075,2,1
6892,37075,3,1
6893,37075,4,1
6894,37075,35,4
6895,37075,36,4
6896,37075,138,0.1
6897,37075,139,0.1
6898,37075,140,0.1
6899,37076,0,1
6900,37076,1,1
6901,37076,2,1
6902,37076,3,1
6903,37076,4,1
6904,37076,35,4
6905,37076,36,4
6906,37076,138,0.1
6907,37076,139,0.1
6908,37076,140,0.1
6919,37156,100,1
6921,32531,7,195830
6922,37208,40,460
6931,37510,42,900
6933,37524,7,20
6938,37632,33,-10000
6945,37662,100,0
6953,24189,7,1000
6954,24190,7,1000
6955,24191,7,1000
6960,24236,45,4000
6961,24236,46,1
6968,31225,44,2
6969,31225,45,4000
6970,31225,46,1
7003,37795,44,-1
7005,33682,163,0
7006,23391,44,3
7007,23391,45,4000
7008,23391,46,1
7009,20416,44,3
7010,20416,45,4000
7011,20416,46,1
7015,37958,100,0
7016,38043,102,1
7017,38186,44,2
7018,38186,45,10000
7019,38186,46,2
7020,38187,44,2
7021,38187,45,10000
7022,38187,46,2
7024,24475,44,-1
7025,24893,44,-1
7032,38740,7,1
7036,24898,7,862690
7038,39017,7,100
7039,39018,7,100
7043,38703,100,1.25
7044,39160,100,0.8
7046,38839,44,3
7047,38839,45,4000
7048,38839,46,1
7049,38835,44,2
7050,38835,45,4000
7051,38835,46,1
7052,38834,44,2
7053,38834,45,4000
7054,38834,46,1
7066,33767,45,4000
7067,33767,46,1
7086,39526,44,-1
7087,39526,46,-1
7088,39525,44,-1
7089,39525,46,-1
7090,39336,44,-1
7092,24126,44,2
7093,24126,45,12000
7094,24126,46,1
7095,12930,44,2
7096,12930,45,12000
7097,12930,46,1
7103,39717,159,0
7104,39717,160,0
7105,39717,161,0
7106,39627,100,1.5
7107,39774,26,0
7108,39774,27,0
7109,39774,28,0
7110,39774,40,0
7111,39774,42,0
7112,24740,44,-1
7113,32664,7,3000
7114,39832,7,100000
7116,24651,45,12000
7117,24651,46,1
7121,39170,7,200
7140,26677,44,2
7141,26677,45,10000
7142,26677,46,1
7143,29758,44,2
7144,29758,45,10000
7145,29758,46,1
7146,39910,100,1.5
7150,33156,7,300
7160,39839,7,4800
7180,39950,7,100000
7194,39944,100,1.3
7195,13541,44,2
7196,13541,45,10000
7197,13541,46,1
7246,24788,44,-1
7255,34600,7,100000000
7256,39997,7,1
7258,39613,40,0
7259,39613,42,0
7265,24486,7,248230
7266,24894,7,987850
7268,40175,7,1
7269,40175,40,0
7276,38426,7,1690
7277,24507,7,116360
7278,24508,7,116360
7279,24509,7,116360
7280,24905,7,156360
7281,24906,7,156360
7282,24907,7,156360
7289,30433,44,2
7290,30433,45,4000
7291,30433,46,1
7292,30755,44,2
7293,30755,45,4000
7294,30755,46,1
7298,30436,44,3
7299,30436,45,4000
7300,30436,46,1
7301,40287,7,100
7302,40288,7,100
7303,40328,7,150
7304,24475,7,276890
7312,31236,141,0.3
7313,31237,142,0.3
7314,31238,141,0.3
7315,31239,143,0.3
7322,28727,7,485000
7323,36758,44,0
7324,36758,45,0
7325,36758,46,0
7326,37140,44,0
7327,37140,45,0
7328,37140,46,0
7329,40458,40,0
7330,40512,105,0
7331,40512,33,5000
7332,40519,100,0.2
7333,40540,7,1
7334,40563,7,1
7335,40570,7,20
7336,31236,132,3
7337,31237,132,3
7338,31238,132,3
7339,31239,132,3
7340,32204,132,5
7341,32205,132,5
7342,32204,141,0.3
7343,32204,142,0.3
7344,32204,143,0.3
7345,32205,141,0.3
7346,32205,142,0.3
7347,32205,143,0.3
7348,31239,141,0.3
7349,31239,142,0.3
7350,31238,142,0.3
7351,31238,143,0.3
7352,31237,141,0.3
7353,31237,143,0.3
7354,31236,142,0.3
7355,31236,143,0.3
7364,28733,7,439160
7365,40783,7,24990
7366,40783,40,712.215
7367,30434,7,24990
7368,30434,40,712.215
7369,40784,44,3
7370,40784,45,4000
7371,40784,46,1
7372,30436,7,45360
7373,30436,40,1290
7374,30394,7,21310
7375,30394,40,607.392
7376,30394,44,2
7377,30394,45,5000
7378,30394,46,2
7379,30433,40,403.1
7380,30433,7,14144
7382,12526,44,0
7383,12526,45,0
7384,12526,46,0
7385,26349,100,0.5
7387,28597,7,531500
7388,28597,40,1000
7389,28599,7,525110
7391,28600,7,430000
7393,34419,100,0.5
7399,10563,7,209920
7401,40711,100,0.435
7403,38569,44,0
7404,38569,45,0
7405,38569,46,0
7406,36109,44,0
7407,36109,45,0
7408,36109,46,0
7409,38230,44,0
7410,38230,45,0
7411,38230,46,0
7412,29161,44,0
7413,29161,45,0
7414,29161,46,0
7415,32067,44,0
7416,32067,45,0
7417,32067,46,0
7418,39851,44,0
7419,39851,45,0
7420,39851,46,0
7421,30594,44,0
7422,30594,45,0
7423,30594,46,0
7424,22808,44,0
7425,22808,45,0
7426,22808,46,0
7427,38304,44,0
7428,38304,45,0
7429,38304,46,0
7430,39549,44,0
7431,39549,45,0
7432,39549,46,0
7433,39609,44,0
7434,39609,45,0
7435,39609,46,0
7436,13498,44,0
7437,13498,45,0
7438,13498,46,0
7442,26784,44,0
7443,26784,45,0
7444,26784,46,0
7445,28011,44,0
7446,28011,45,0
7447,28011,46,0
7448,39724,44,0
7449,39724,45,0
7450,39724,46,0
7451,26574,44,0
7452,26574,45,0
7453,26574,46,0
7454,36704,44,0
7455,36704,45,0
7456,36704,46,0
7457,38567,44,0
7458,38567,45,0
7459,38567,46,0
7460,25739,44,0
7461,25739,45,0
7462,25739,46,0
7463,24481,44,0
7464,24481,45,0
7465,24481,46,0
7466,23638,44,0
7467,23638,45,0
7468,23638,46,0
7469,36108,44,0
7470,36108,45,0
7471,36108,46,0
7472,29409,44,0
7473,29409,45,0
7474,29409,46,0
7475,38228,44,0
7476,38228,45,0
7477,38228,46,0
7478,41147,33,-10000
7479,29562,44,-1
7480,29562,46,-1
7481,29478,44,-1
7482,29478,46,-1
7483,28732,44,-1
7484,28733,44,-1
7485,23186,44,0
7486,23186,45,0
7487,23186,46,0
7488,39790,7,1
7492,32068,44,3
7497,24894,44,-1
7498,41389,7,150
7501,40393,7,9510
7502,40396,7,32200
7503,41403,7,150
7504,41538,7,1
7505,28721,7,1000000
7509,35027,44,0
7510,35027,45,0
7511,35027,46,0
7512,35078,44,0
7513,35078,45,0
7514,35078,46,0
7517,35030,44,0
7518,35030,45,0
7519,35030,46,0
7522,41809,44,4
7523,41809,45,7000
7524,41809,46,1
7525,41890,7,10000
7526,35023,44,0
7527,35023,45,0
7528,35023,46,0
7529,35037,44,0
7530,35037,45,0
7531,35037,46,0
7535,41950,7,100
7536,41950,40,1
7538,28735,7,370290
7539,35067,44,0
7540,35067,45,0
7541,35067,46,0
7542,41990,7,1
7546,42083,7,1
7547,42084,7,100
7548,42084,40,1
7549,42154,7,100000
7550,42154,44,3
7551,42154,45,10000
7552,42154,46,1
7553,42154,165,1
7558,42231,7,1000
7561,42342,7,75
7562,42349,7,500
7563,42349,40,0
7566,42385,7,100
7567,42342,0,4
7568,42342,1,4
7569,42342,2,4
7570,42342,3,4
7571,42342,4,4
7574,42286,7,2000
7575,42292,7,2000
7576,42412,100,0
7577,42414,7,500
7578,42414,40,0
7579,42415,7,500
7580,42415,40,0
7581,42416,7,500
7582,42416,40,0
7583,36810,44,0
7584,36810,45,0
7585,36810,46,0
7586,36798,44,0
7587,36798,45,0
7588,36798,46,0
7590,36839,44,0
7591,36839,45,0
7592,36839,46,0
7593,36783,44,0
7594,36783,45,0
7595,36783,46,0
7596,42703,100,0.5
7597,42766,44,-1
7598,42766,46,-1
7599,42767,44,-1
7600,42767,46,-1
7601,42768,44,-1
7602,42768,46,-1
7603,42770,44,-1
7604,42770,46,-1
7609,42487,44,-1
7610,42495,44,-1
7611,42497,44,-1
7615,42991,44,-1
7618,43075,7,161000
7619,43075,44,-1
7620,43076,7,539740
7621,43076,40,10000
7622,43078,7,125960
7623,43078,40,1000
7624,43078,44,-1
7627,43262,7,1
7628,43320,7,1000
7629,43390,26,0
7630,43390,27,0
7631,43390,28,0
7632,43390,40,0
7633,43390,42,0
7634,43403,44,0
7635,43403,45,0
7636,43403,46,0
7637,43409,7,1
7638,43404,40,29
7639,43404,7,1000
7644,43433,7,100000
7645,43433,26,50
7646,43433,27,25
7647,43433,28,500
7648,43436,100,1.5
7649,40393,40,500
7650,40396,40,1000
7651,38121,44,0
7652,38121,45,0
7653,38121,46,0
7654,39455,44,0
7655,39455,45,0
7656,39455,46,0
7657,39219,44,0
7658,39219,45,0
7659,39219,46,0
7660,41369,44,0
7661,41369,45,0
7662,41369,46,0
7663,39485,44,0
7664,39485,45,0
7665,39485,46,0
7666,42686,8,0
7667,38928,8,0
7669,39436,130,0.5
7670,39436,129,3
7672,42487,8,0
7673,42495,8,0
7674,42497,8,0
7675,43666,7,200
7676,43666,40,0
7677,40436,8,0
7678,43138,8,0
7679,43139,8,0
7680,43822,40,0
7681,43822,44,-1
7685,42705,8,0
7686,42793,8,0
7687,43011,8,0
7691,43928,7,1
7692,25703,38,200
7693,25703,39,1
7694,25704,38,200
7695,25704,39,1
7696,25705,38,200
7697,25705,39,1
7698,25706,38,200
7699,25706,39,1
7700,25707,38,200
7701,25707,39,1
7702,25708,38,200
7703,25708,39,1
7704,25709,38,200
7705,25709,39,1
7706,25710,38,200
7707,25710,39,1
7708,25711,38,400
7709,25711,39,1
7710,25714,38,200
7711,25714,39,1
7714,30495,44,-1
7717,30496,44,-1
7722,26046,8,0
7723,25930,8,0
7725,27759,8,0
7726,28796,44,2
7729,29252,44,2
7731,29252,46,2
7734,28647,44,2
7735,28647,46,2
7737,28796,46,2
7738,31170,8,0
7740,31170,40,0
7741,44132,7,1
7742,44132,40,0
7753,44177,7,100000
7754,44177,26,50
7755,44177,27,25
7756,44177,28,500
7757,44178,7,100000
7758,44178,26,50
7759,44178,27,25
7760,44178,28,500
7761,17173,8,0
7762,34702,8,0
7765,44232,7,500
7767,44269,7,8810
7768,44269,8,0.015
7769,44269,9,100
7770,44269,38,200
7771,44269,39,1
7772,44269,41,10800
7773,44280,7,8810
7774,44280,8,0.015
7775,44280,9,100
7776,44280,38,200
7777,44280,39,1
7778,44280,41,10800
7779,43504,44,-1
7780,43504,46,-1
7781,33156,8,0
7782,37517,8,0
7783,44308,7,500
7784,41203,44,1
7785,41203,45,5000
7786,41203,46,1
7787,41204,44,1
7788,41204,45,5000
7789,41204,46,1
7790,41214,44,1
7791,41214,45,5000
7792,41214,46,1
7793,41215,44,1
7794,41215,45,5000
7795,41215,46,1
7796,29303,44,2
7797,29303,46,2
7798,29304,44,2
7799,29304,46,2
7800,30498,44,-1
7801,28801,44,1
7802,28801,45,5000
7803,28801,46,1
7804,28829,44,1
7805,28829,45,5000
7806,28829,46,1
7807,27585,7,1
7808,21642,8,0
7810,21736,7,1
7811,21736,8,0
7812,21736,40,0
7813,21736,42,0
7814,44486,127,0
7815,44467,8,0
7816,44497,44,0
7817,44497,45,0
7818,44497,46,0
7821,28495,100,5
7822,44543,40,0
7823,44543,44,-1
7824,44566,44,1
7825,44566,45,5000
7826,44566,46,1
7833,44544,44,0
7834,44544,45,0
7835,44544,46,0
7836,37926,8,0
7837,39302,44,0
7838,39302,45,0
7839,39302,46,0
7840,654,8,0
7841,655,8,0
7842,656,8,0
7843,657,8,0
7844,658,8,0
7845,659,8,0
7846,660,8,0
7847,661,8,0
7848,662,8,0
7849,663,8,0
7850,664,8,0
7851,665,8,0
7852,666,8,0
7853,667,8,0
7854,668,8,0
7855,669,8,0
7856,1175,8,0
7857,1424,8,0
7858,1428,8,0
7859,1643,8,0
7860,1706,8,0
7861,1795,8,0
7862,1920,8,0
7863,2001,8,0
7864,2002,8,0
7865,2019,8,0
7866,2065,8,0
7867,2066,8,0
7869,2223,8,0
7870,2290,8,0
7871,2600,8,0
7873,2693,8,0
7874,2725,8,0
7875,3168,8,0
7876,3427,8,0
7878,3787,8,0
7879,3998,8,0
7880,4416,8,0
7881,4485,8,0
7882,4505,8,0
7883,4506,8,0
7885,4727,8,0
7886,5084,8,0
7887,5234,8,0
7888,5403,8,0
7889,5404,8,0
7890,5405,8,0
7891,5406,8,0
7892,5407,8,0
7893,5409,8,0
7894,5417,8,0
7895,5605,8,0
7896,5606,8,0
7897,5607,8,0
7898,5608,8,0
7900,6521,8,0
7901,6567,8,0
7902,6569,8,0
7903,6570,8,0
7904,6834,8,0
7905,6835,8,0
7906,6836,8,0
7907,6837,8,0
7908,6838,8,0
7909,6839,8,0
7910,6840,8,0
7911,6841,8,0
7912,6842,8,0
7913,6843,8,0
7914,6844,8,0
7915,6845,8,0
7916,6846,8,0
7917,6847,8,0
7918,6848,8,0
7919,6849,8,0
7920,6850,8,0
7921,6851,8,0
7922,6852,8,0
7923,6853,8,0
7924,6858,8,0
7925,6859,8,0
7926,6860,8,0
7927,6861,8,0
7928,6862,8,0
7929,6863,8,0
7930,6864,8,0
7931,6865,8,0
7932,6866,8,0
7933,6867,8,0
7934,6868,8,0
7935,6869,8,0
7936,6970,8,0
7938,7422,8,0
7940,7520,8,0
7941,7535,8,0
7942,7637,8,0
7943,7638,8,0
7944,7639,8,0
7945,7640,8,0
7946,7761,8,0
7947,7801,8,0
7948,7802,8,0
7949,7803,8,0
7950,7804,8,0
7951,7805,8,0
7952,8033,8,0
7953,8034,8,0
7954,8035,8,0
7955,8176,8,0
7956,8188,8,0
7957,8228,8,0
7958,8229,8,0
7959,8382,8,0
7960,8392,8,0
7962,8938,8,0
7963,8939,8,0
7964,8940,8,0
7965,8950,8,0
7966,9120,8,0
7967,9612,8,0
7968,9759,8,0
7969,10004,8,0
7970,10011,8,0
7971,10015,8,0
7972,10207,8,0
7973,10464,8,0
7974,10466,8,0
7975,10528,8,0
7976,11009,8,0
7977,11061,8,0
7978,11062,8,0
7979,11063,8,0
7980,11064,8,0
7981,11065,8,0
7982,11066,8,0
7983,11093,8,0
7984,11094,8,0
7985,11095,8,0
7986,11096,8,0
7988,11389,8,0
7989,11476,8,0
7990,11477,8,0
7991,11478,8,0
7992,11480,8,0
7993,11487,8,0
7994,11724,8,0
7995,11725,8,0
7996,11726,8,0
7997,11727,8,0
7998,11728,8,0
7999,11730,8,0
8000,11731,8,0
8001,11739,8,0
8002,12042,8,0
8003,12317,8,0
8004,12484,8,0
8005,12488,8,0
8006,12541,8,0
8007,12549,8,0
8008,12551,8,0
8009,12552,8,0
8010,12557,8,0
8011,12558,8,0
8012,12559,8,0
8013,12560,8,0
8015,12562,8,0
8016,12563,8,0
8017,12642,8,0
8018,12722,8,0
8019,12723,8,0
8020,12737,8,0
8021,12773,8,0
8022,12810,8,0
8023,12827,8,0
8024,12840,8,0
8025,12943,8,0
8026,12945,8,0
8027,12948,8,0
8028,12953,8,0
8029,12954,8,0
8030,12960,8,0
8031,12961,8,0
8032,12962,8,0
8033,12963,8,0
8034,12964,8,0
8035,12985,8,0
8036,12987,8,0
8037,12988,8,0
8038,12989,8,0
8039,12991,8,0
8040,13080,8,0
8041,13105,8,0
8042,13241,8,0
8043,13243,8,0
8044,13289,8,0
8047,13496,8,0
8048,13572,8,0
8049,13635,8,0
8050,13664,8,0
8051,13665,8,0
8052,13666,8,0
8054,13719,8,0
8056,13834,8,0
8057,13835,8,0
8058,13875,8,0
8059,13876,8,0
8060,13877,8,0
8061,13878,8,0
8062,13879,8,0
8063,13880,8,0
8064,14003,8,0
8065,14049,8,0
8066,14060,8,0
8067,14160,8,0
8068,14172,8,0
8069,14173,8,0
8070,14287,8,0
8071,14302,8,0
8072,14303,8,0
8073,14304,8,0
8074,14305,8,0
8075,14306,8,0
8076,14307,8,0
8077,14308,8,0
8078,14309,8,0
8079,14319,8,0
8080,14320,8,0
8081,14321,8,0
8082,14322,8,0
8083,14323,8,0
8084,14329,8,0
8085,14330,8,0
8086,14331,8,0
8087,14332,8,0
8088,14333,8,0
8089,14475,8,0
8090,14476,8,0
8091,14591,8,0
8095,14948,8,0
8096,15002,8,0
8097,15005,8,0
8098,15170,8,0
8099,15220,8,0
8101,15340,8,0
8102,15480,8,0
8103,15481,8,0
8104,15482,8,0
8105,15483,8,0
8106,15484,8,0
8107,15485,8,0
8108,15486,8,0
8109,15538,8,0
8110,15550,8,0
8111,15551,8,0
8112,15552,8,0
8113,15553,8,0
8114,15554,8,0
8115,15601,8,0
8116,15646,8,0
8117,15651,8,0
8118,15661,8,0
8119,15672,8,0
8120,16059,8,0
8121,16569,8,0
8122,16687,8,0
8123,16722,8,0
8124,16805,8,0
8125,16817,8,0
8128,16953,8,0
8129,17031,8,0
8130,17036,8,0
8131,17093,8,0
8132,17095,8,0
8134,17213,8,0
8135,17214,8,0
8136,17219,8,0
8137,17345,8,0
8138,17419,8,0
8139,17420,8,0
8140,17422,8,0
8141,17495,8,0
8142,17496,8,0
8143,17920,8,0
8144,17936,8,0
8145,17945,8,0
8146,17950,8,0
8147,18327,8,0
8149,18701,8,0
8150,18883,8,0
8151,18884,8,0
8152,18885,8,0
8153,18951,8,0
8154,19041,8,0
8155,19043,8,0
8156,19044,8,0
8157,19045,8,0
8158,19046,8,0
8159,19049,8,0
8160,19050,8,0
8161,19147,8,0
8166,19235,8,0
8167,19754,8,0
8168,19756,8,0
8169,20015,8,0
8170,20056,8,0
8171,20418,8,0
8172,20813,8,0
8173,21264,8,0
8174,21413,8,0
8175,21836,8,0
8176,21854,8,0
8177,21856,8,0
8178,22089,8,0
8179,22130,8,0
8180,22321,8,0
8181,22322,8,0
8182,22323,8,0
8183,22365,8,0
8184,22366,8,0
8185,22367,8,0
8186,23029,8,0
8187,23090,8,0
8188,23161,8,0
8189,23180,8,0
8190,23181,8,0
8191,23574,8,0
8192,23668,8,0
8193,24011,8,0
8194,24012,8,0
8195,24013,8,0
8196,24066,8,0
8198,24178,8,0
8199,24271,8,0
8200,24328,8,0
8201,24426,8,0
8202,24527,8,0
8203,24650,8,0
8204,24929,8,0
8205,25070,8,0
8206,25078,8,0
8207,25616,8,0
8208,25944,8,0
8209,25945,8,0
8211,26069,8,0
8212,26070,8,0
8213,26138,8,0
8216,26696,8,0
8217,26895,8,0
8218,26927,8,0
8219,26945,8,0
8220,27455,8,0
8221,27456,8,0
8222,27545,8,0
8223,28228,8,0
8224,28252,8,0
8225,28253,8,0
8226,28297,8,0
8227,28519,8,0
8228,28538,8,0
8229,29562,8,0
8230,29775,8,0
8231,30053,8,0
8232,30303,8,0
8233,30691,8,0
8234,30908,8,0
8235,31110,8,0
8236,31112,8,0
8237,31114,8,0
8238,31132,8,0
8239,31133,8,0
8240,31193,8,0
8241,31211,8,0
8242,31265,8,0
8243,31289,8,0
8244,31483,8,0
8245,31484,8,0
8246,31492,8,0
8247,31506,8,0
8248,31523,8,0
8249,31524,8,0
8250,31525,8,0
8251,31526,8,0
8252,32370,8,0
8253,32406,8,0
8255,32664,8,0
8256,33179,8,0
8257,33180,8,0
8258,33181,8,0
8259,33182,8,0
8260,33340,8,0
8261,33460,8,0
8262,33565,8,0
8263,33655,8,0
8264,33656,8,0
8265,33657,8,0
8266,33733,8,0
8267,33775,8,0
8268,33777,8,0
8269,33778,8,0
8270,33779,8,0
8271,33780,8,0
8272,33837,8,0
8273,33852,8,0
8274,33853,8,0
8275,33916,8,0
8276,34200,8,0
8277,34201,8,0
8278,34202,8,0
8279,34216,8,0
8280,34217,8,0
8281,34219,8,0
8282,34220,8,0
8283,34221,8,0
8284,34222,8,0
8285,34223,8,0
8286,34224,8,0
8287,34225,8,0
8288,34226,8,0
8289,34227,8,0
8290,34228,8,0
8291,34229,8,0
8292,34230,8,0
8293,34231,8,0
8294,34232,8,0
8295,34233,8,0
8296,34234,8,0
8297,34288,8,0
8298,34291,8,0
8299,34292,8,0
8300,34293,8,0
8301,34294,8,0
8302,34295,8,0
8303,34296,8,0
8304,34297,8,0
8305,34299,8,0
8306,34300,8,0
8307,34302,8,0
8308,34396,8,0
8309,34397,8,0
8310,34398,8,0
8311,34666,8,0
8312,35424,8,0
8313,35444,8,0
8314,35538,8,0
8315,35795,8,0
8316,35824,8,0
8317,35859,8,0
8318,35860,8,0
8319,35861,8,0
8320,35862,8,0
8321,36407,8,0
8322,36420,8,0
8323,36898,8,0
8324,36969,8,0
8325,37857,8,0
8326,37934,8,0
8327,37935,8,0
8328,37953,8,0
8329,37955,8,0
8330,37956,8,0
8331,37961,8,0
8332,37985,8,0
8333,38065,8,0
8334,38176,8,0
8335,38178,8,0
8336,38458,8,0
8337,38592,8,0
8338,38670,8,0
8339,38671,8,0
8340,38980,8,0
8341,39190,8,0
8342,39336,8,0
8343,39342,8,0
8344,39343,8,0
8345,39344,8,0
8346,39345,8,0
8347,39458,8,0
8348,39474,8,0
8349,39483,8,0
8350,39790,8,0
8351,39881,8,0
8352,39882,8,0
8353,39883,8,0
8354,40174,8,0
8356,40281,8,0
8357,40285,8,0
8358,40382,8,1
8359,40517,8,0
8360,40549,8,0
8361,40683,8,0
8362,40727,8,0
8363,40728,8,0
8364,40729,8,0
8365,40742,8,0
8366,40743,8,0
8367,40884,8,0
8368,40891,8,0
8369,40967,8,0
8370,40990,8,0
8371,40998,8,0
8372,41006,8,0
8373,41015,8,0
8374,41174,8,0
8375,41225,8,0
8376,41255,8,0
8377,41257,8,0
8378,41938,8,0
8379,42169,8,0
8380,42231,8,0
8381,42332,8,0
8382,42333,8,0
8383,42339,8,0
8384,42340,8,0
8385,42473,8,0
8386,42556,8,0
8387,42557,8,0
8388,42558,8,0
8389,42774,8,0
8390,42903,8,0
8391,43396,8,0
8392,43444,8,0
8393,43463,8,0
8394,43474,8,0
8395,43475,8,0
8396,43504,8,0
8397,43899,8,0
8398,43953,8,0
8399,43989,8,0
8400,44050,8,0
8401,44051,8,0
8402,44602,7,100000
8403,44602,26,50
8404,44602,27,25
8405,44602,28,500
8414,44636,7,1
8415,44636,40,0
8416,44613,100,0.0001
8417,30505,8,0
8419,44650,7,100000
8420,44650,26,50
8421,44650,27,25
8422,44650,28,500
8423,44467,7,1
8424,30498,45,8000
8425,30498,46,15
8429,44743,40,0
8430,44769,8,0
8433,44810,7,1
8434,19388,8,0
8435,19389,8,0
8436,19390,8,0
8437,19391,8,0
8438,19392,8,0
8439,19393,8,0
8440,19394,8,0
8441,19395,8,0
8442,19396,8,0
8443,19397,8,0
8444,19398,8,0
8445,19399,8,0
8446,19400,8,0
8447,19401,8,0
8448,19402,8,0
8449,19403,8,0
8450,19404,8,0
8451,19405,8,0
8452,19406,8,0
8453,19407,8,0
8454,33173,8,0
8457,44569,44,2
8458,44569,46,2
8459,19388,40,230
8460,44987,7,600
8461,44987,23,20
8462,44998,7,1200
8463,44998,8,0
8464,44999,7,1200
8465,44999,8,0
8466,45000,7,1200
8467,45000,8,0
8468,45001,7,1200
8469,45001,8,0
8472,39839,8,0
8474,28477,8,0
8475,31170,7,1300000
8476,45251,7,1
8478,39373,7,343500
8479,39373,40,6450
8480,39545,40,5250
8481,39545,7,150000
8482,45261,7,1000
8483,45261,40,29
8484,24490,7,204610
8486,24896,7,470550
8490,45310,44,1
8491,45310,45,5000
8492,45310,46,1
8497,45344,7,1
8498,30498,7,21000000
8499,30498,40,1
8505,22288,7,310000
8506,22289,7,310000
8508,22288,8,0
8509,22289,8,0
8510,45484,8,0
8511,45484,176,0
8512,45535,8,0
8513,45537,8,0
8514,45581,8,0
8515,45556,8,0
8516,35141,35,0
8517,35141,36,0
8518,39016,35,0
8519,39016,36,0
8525,21287,40,479
8527,21287,7,25750
8528,21292,7,22850
8529,21292,40,559
8530,21286,178,4000
8531,21286,176,0.06
8532,32874,44,0
8533,32874,45,0
8534,32874,46,0
8539,30505,44,-1
8543,45709,8,0
8544,45710,8,0
8545,45711,8,0
8546,45712,8,0
8547,45723,7,20
8551,45741,44,-1
8555,45764,44,0
8556,45764,45,0
8557,45764,46,0
8560,45822,8,0
8561,45822,44,10
8562,45822,46,10
8563,45822,176,0
8567,45825,44,0
8568,45825,45,0
8569,45825,46,0
8571,17071,8,0
8572,17072,8,0
8573,35850,8,0
8574,35855,8,0
8575,35856,8,0
8577,45906,7,400
8578,45907,7,250000
8579,45907,8,0
8580,45907,40,1
8582,33588,44,0
8583,33588,45,0
8584,33588,46,0
8585,32512,8,0
8587,31144,44,0
8588,31144,45,0
8589,31144,46,0
8595,35617,100,1.2
8596,28995,7,358240
8597,28996,7,411700
8598,28985,7,346000
8599,28986,7,398000
8600,41219,7,352160
8601,41220,7,600300
8602,28774,7,358240
8603,28775,7,511750
8604,28993,7,754400
8605,28992,7,409210
8606,29198,7,358240
8607,29199,7,920000
8608,29254,7,200000
8609,29255,7,394500
8612,21497,100,0.25
8613,46189,7,1
8614,46208,8,0
8615,46210,8,0
8617,46212,8,0
8618,46215,100,0.0001
8619,33437,44,0
8620,33437,45,0
8621,33437,46,0
8622,30497,44,-1
8626,38973,8,0
8627,38974,8,0
8628,38975,8,0
8629,38976,8,0
8630,38977,8,0
8631,38978,8,0
8632,38981,8,0
8634,40097,8,0
8635,40098,8,0
8636,40102,8,0
8637,40103,8,0
8638,40104,8,0
8639,40106,8,0
8640,40110,8,0
8641,40111,8,0
8642,46141,8,0
8643,38054,8,0
8644,21568,100,0.75
8645,46272,8,0
8648,46220,8,0
8649,46270,8,0
8650,45805,8,0
8656,46328,100,0
8657,46464,8,0
8658,46466,8,0
8659,46431,100,0.8
8660,46520,8,0
8661,46538,8,0
8662,25706,10,10
8663,25708,10,10
8664,46590,8,0
8665,46630,8,0
8666,46652,44,0
8667,46652,45,0
8668,46652,46,0
8669,27524,44,0
8670,27524,45,0
8671,27524,46,0
8672,25703,35,2544
8673,25703,36,4640
8674,25704,35,3052
8675,25704,36,2560
8676,25705,35,3400
8677,25705,36,3060
8678,25706,35,2648
8679,25706,36,2648
8680,25707,35,2784
8681,25707,36,2784
8682,25708,35,5480
8683,25708,36,2468
8684,25709,35,3004
8685,25709,36,3004
8686,25710,35,2100
8687,25710,36,2100
8688,25711,35,5000
8689,25711,36,3400
8690,25714,35,4880
8691,25714,36,1852
8692,25705,102,0.03
8693,25705,104,0.01
8694,25705,127,1.55
8695,25708,102,0.07
8696,25709,105,0.05
8697,25709,104,0.02
8698,25710,101,0.07
8699,25710,105,0.05
8700,25714,102,0.04
8701,25714,101,0.04
8702,25711,44,1
8703,25710,44,1
8704,25709,44,1
8705,25707,44,1
8706,46670,8,0
8707,25703,43,120
8708,25703,32,71
8709,25703,34,82
8710,25703,40,1000
8712,46268,44,-1
8713,46267,44,-1
8714,46266,44,-1
8715,32272,44,-1
8716,45433,44,-1
8719,46700,7,400
8720,25714,34,130
8721,25714,47,160
8722,25714,32,90
8723,25705,32,60
8724,25705,34,53
8725,25705,47,65
