"ID","radius","maxVerticalDistance","position0","position1","position2","facing0","facing1","facing2","facing3","worldId","worldZoneId","phases"
4738,1,0,-26893.3,-1024.33,-32512,0,0,0,1,703,0,1
4739,1,0,-26904.2,-1023.91,-32504.9,0,0.707107,0,0.707107,703,0,1
4740,1,0,-31377.3,-1024.09,-32383.7,0,0,0,1,437,0,1
4742,1,0,-31280.4,-1024.09,-32382.6,0,0,0,1,437,0,1
4745,1,0,-27407,-1024.34,-32005.1,0,0,0,1,704,0,1
4746,1,0,-27414.4,-1024.13,-31985,0,0.749142,0,0.66241,704,0,1
4747,1,0,-27408.4,-1024.09,-31992.4,0,0.999953,0,0.00967525,704,0,1
4749,1,0,-31566.3,-1024.09,-32220.5,0,0,0,1,437,0,1
4752,1,0,760.914,-960.665,22.2923,0,-0.0783726,0,0.996924,669,657,3
4753,1,0,-26888.5,-1024.09,-32002.3,0,0,0,1,705,0,1
4754,1,0,-26896.1,-1024.09,-31993,0,0,0,1,705,0,1
4755,1,0,-26906.3,-1023.64,-32022.4,2.98023e-08,2.98023e-08,2.98023e-08,1,705,0,1
4756,1,0,-26885,-1023.64,-32022.1,2.98023e-08,2.98023e-08,2.98023e-08,1,705,0,1
4757,1,0,-26906.4,-1023.64,-32009.5,2.98023e-08,2.98023e-08,2.98023e-08,1,705,0,1
4758,1,0,-26884.7,-1023.64,-32009.8,2.98023e-08,2.98023e-08,2.98023e-08,1,705,0,1
4762,1,0,773.656,-957.476,-20.893,0,-0.0783726,0,0.996924,669,657,2
4765,1,0,-31472.2,-1024.09,-32317.3,0,0,0,1,437,0,1
4768,1,0,-31471.8,-1024.09,-32222.7,0,0,0,1,437,0,1
4769,1,0,-31376.2,-1024.09,-32320,0,0,0,1,437,0,1
4774,1,0,-31279.7,-1024.09,-32317.8,0,0,0,1,437,0,1
4775,1,0,-31568.8,-1024.09,-32093.3,0,0,0,1,437,0,1
4777,1,0,4075.62,-956.717,-2764.1,0,0,0,1,638,0,1
4779,1,0,-31471.6,-1024.09,-32094.8,0,0,0,1,437,0,1
4792,1,0,-31376.2,-1024.09,-32222.3,0,0,0,1,437,0,1
4799,1,0,-440.583,-757.06,-82.3315,0,0,0,1,670,364,1
4804,1,0,-31758.6,-1024.09,-32415.2,0,0,0,1,437,0,1
4805,1,0,-31279.2,-1024.09,-32222,0,0,0,1,437,0,1
4806,1,0,-353.631,-756.48,-180.699,0,0,0,1,670,657,1
4809,1,0,-31183.4,-1024.09,-32222.3,0,0,0,1,437,0,1
4811,1,0,4117.73,-1055.37,-4009.18,0,-0.185291,0,0.982684,647,21,253
4812,1,0,-203.165,-717.06,-28.1752,0,0,0,1,670,657,1
4813,1,0,-297.512,-731.958,-160.101,0,0,0,1,670,657,1
4814,1,0,-233.036,-717.06,-103.53,0,0,0,1,670,657,1
4815,1,0,-31280.5,-1024.09,-32125.1,0,0,0,1,437,0,1
4818,1,0,4120.67,-1055.68,-3971.84,0,0.46372,0,0.885982,647,21,1
4819,1,0,4125.37,-1055.29,-3979.82,0,0.603462,0,0.797392,647,21,1
4820,1,0,4117.25,-1056.56,-3994.58,0,0.962685,0,0.270623,647,21,1
4821,1,0,4110.66,-1056.5,-3996.47,0,0.976714,0,0.214545,647,21,1
4822,1,0,4105.9,-1055.97,-3999.4,0,0.99582,0,0.091334,647,21,1
4823,1,0,4120.28,-1056.31,-3989.12,0,0.879073,0,0.476688,647,21,1
4824,1,0,4101.52,-1055.89,-4001.28,0,0.996388,0,0.0849127,647,21,1
4825,1,0,4123.58,-1055.45,-3983.57,0,0.777983,0,0.628285,647,21,1
4826,1,0,4097.34,-1056.04,-4000.33,0,0.999967,0,-0.00810122,647,21,1
4827,1,0,4106.8,-1053.88,-3968.85,0,0,0,1,647,21,1
4828,1,0,4089.57,-1055.73,-4001.28,0,0.999926,0,-0.012171,647,21,1
4829,1,0,4089.41,-1054.78,-3978.19,0,-0.397124,0,0.917765,647,21,1
4830,1,0,4081.78,-1055.74,-4002.05,0,0.980571,0,-0.196162,647,21,1
4831,1,0,4073.06,-1054.82,-3988.57,0,-0.707063,0,0.70715,647,21,1
4832,1,0,4070.38,-1055.94,-3996.42,0,-0.850375,0,0.526177,647,21,1
4833,1,0,4081.89,-1055.81,-3987.3,0,-0.724922,0,0.688831,647,21,1
4841,1,0,299.695,-833.514,52.2182,0,0,0,1,670,657,1
4842,1,0,301.391,-796.454,51.951,0,0,0,1,670,657,1
4843,1,0,212.991,-837.06,-47.9251,0,0,0,1,670,657,1
4844,1,0,214.2,-800,-50.0646,0,0,0,1,670,657,1
4845,1,0,526.049,-830.544,-161.174,0,0,0,1,670,657,1
4846,1,0,528.712,-808.718,-161.836,0,0,0,1,670,657,1
4847,1,0,443.418,-800,-182.293,0,0,0,1,670,657,1
4848,1,0,490.264,-837.06,-228.805,0,0,0,1,670,657,1
4849,1,0,490.152,-800,-229.489,0,0,0,1,670,657,1
4850,1,0,393.593,-800,-136.886,0,0,0,1,670,657,1
4851,5,0,-2597.87,-863.096,-1924.14,6.61744e-24,1.04308e-07,7.44462e-24,1,22,1290,1
4852,1,0,426.656,-838.027,-17.4563,0,0,0,1,670,657,1
4853,1,0,426.8,-800,-17.3297,0,0,0,1,670,657,1
4854,1,0,277.91,-837.06,-164.325,0,0,0,1,670,657,1
4855,1,0,278.469,-800,-164.303,0,0,0,1,670,657,1
4856,1,0,422.146,-832.06,-267.36,0,0,0,1,670,364,1
4857,1,0,423.038,-812.928,-267.645,0,0,0,1,670,657,1
4858,1,0,390.235,-800,-194.086,0,0,0,1,670,657,1
4859,1,0,453.28,-800,-125.53,0,-8.9407e-08,0,1,670,657,1
4860,1,0,38.2154,-435.265,619.347,0,0,0,1,636,335,1
4861,1,0,4129.96,-1055.68,-3972.72,0,0.495662,0,0.868516,647,21,1
4862,1,0,4130.11,-1055.3,-3967.71,0,0.477673,0,0.878538,647,21,1
4863,1,0,4135.93,-1055.43,-3970.72,0,0.523237,0,0.852187,647,21,1
4865,1,0,4147.37,-1055.25,-4052.03,0,0,0,1,647,21,1
4870,1,0,451.842,-837.06,-101.361,0,0,0,1,670,657,1
4889,1,0,-0.0905008,-952.144,-358.031,0,0,0,1,670,657,1
4894,1,0,-32064.3,-1024.09,-32534.6,0,0,0,1,261,0,1
4895,1,0,-32321.1,-1024.09,-32403.8,0,0,0,1,261,0,1
4896,1,0,-32446.7,-1024.09,-32276.9,0,0,0,1,261,0,1
4897,1,0,-32576.3,-1024.09,-32276.6,0,0,0,1,261,0,1
4898,1,0,-32448.9,-1024.09,-32411.2,0,0,0,1,261,0,1
4899,1,0,-32721.7,-1024.09,-32509.3,0,0,0,1,261,0,1
4900,1,0,-32623.7,-1024.09,-32508.3,0,0,0,1,261,0,1
4901,1,0,-32239.4,-1024.09,-32223.3,0,0,0,1,261,0,1
4902,1,0,-32529.2,-1024.09,-32219.3,0,0,0,1,261,0,1
4903,1,0,-32432.2,-1024.09,-32213.1,0,0,0,1,261,0,1
4904,1,0,-32527.8,-1024.09,-32123.9,0,0,0,1,261,0,1
4905,1,0,-32722.7,-1024.09,-32026.9,0,0,0,1,261,0,1
4906,1,0,-31516.6,-1024.09,-32622.9,0,0,0,1,261,0,1
4907,1,0,-32048.6,-1024.09,-32219.8,0,0,0,1,261,0,1
4908,1,0,-31663.9,-1024.09,-32409.8,0,0,0,1,261,0,1
4909,1,0,-32194.4,-1024.09,-31766.1,0,0,0,1,261,0,1
4910,1,0,-32064.5,-1024.09,-31766.7,0,0,0,1,261,0,1
4911,1,0,-31809.7,-1024.09,-32150.9,0,0,0,1,261,0,1
4912,1,0,-31809.2,-1024.09,-32024.4,0,0,0,1,261,0,1
4913,1,0,-31473.6,-1024.09,-32510.5,0,0,0,1,261,0,1
4914,1,0,64.1189,-877.06,16.9319,0,0,0,1,670,657,1
4917,1,0,-65.9238,-877.06,23.7733,0,0,0,1,670,657,1
4918,1,0,-73.4053,-882.656,-112.764,0,0,0,1,670,657,1
4927,1,0,-2376.85,-903.151,-1067.88,0,0,0,1,22,385,1
4953,1,0,-2451.97,-922.703,-1673.55,0,0,0,1,22,1233,1
4957,1,0,-2452.72,-929.541,-1479.11,0,0,0,1,22,384,1
4961,1,0,786.216,-960.341,-72.7295,0,0,0,1,669,657,1
4990,1,0,-2382.84,-927.343,-1509.12,0,0.999836,0,-0.0181083,22,1277,1
4992,1,0,-2498.79,-918.155,-1672.31,0,0.926159,0,-0.377134,22,1233,1
4993,1,0,-2238.82,-927.547,-1578.16,0,0.996127,0,-0.0879268,22,1287,1
4996,1,0,-2354.41,-928.203,-1491.77,0,0,0,1,22,1277,1
5005,200,0,-2370.38,-919.984,-1414.25,0,0,0,1,22,384,1
5014,1,0,-32241,-1020.94,-32240.2,0,0,0,1,639,0,1
5076,1,0,562.384,-853.538,-523.59,0,0,0,1,669,657,1
5077,1,0,583.281,-854.922,-594.97,0,0,0,1,669,657,1
5078,1,0,619.746,-855.253,-565.15,0,0,0,1,669,657,1
5079,1,0,541.689,-854.563,-564.797,0,0,0,1,669,657,1
5105,1,0,123.723,-878.052,54.0791,0,0,0,1,670,364,1
5184,1,0,-211.079,-797.06,141.003,0,0,0,1,670,657,1
5255,1,0,1677.5,-956.717,-2653.59,0,0,0,1,638,0,1
5267,1,0,652.058,-837.892,-389.825,0,0,0,1,669,336,1
5300,1,0,692.335,-837.891,-390.178,0,0,0,1,669,336,1
5301,1,0,732.515,-837.935,-389.996,0,0,0,1,669,336,1
5324,1,0,-2505.52,-918.6,-1678.7,0,0.733904,0,0.679253,22,1233,1
5325,1,0,-2498.63,-924.349,-1647.4,0,0.333817,0,0.942638,22,1233,1
5326,1,0,-0.480579,-952.064,196.539,0,0,0,1,670,657,1
5328,1,0,0.52193,-897.06,351.73,0,0,0,1,670,657,1
5353,1,0,2680.57,-891.662,3798.54,0,-0.142017,0,0.989864,51,859,253
5362,1,0,2687.03,-914.885,3800.82,0,-0.15993,0,0.987128,51,859,253
5393,1,0,2047.9,-956.717,-4096.13,0,0,0,1,638,0,1
5404,1,0,-13.1045,-786.379,-44.2253,0,-0.473135,0,0.88099,669,336,1
5413,1,0,763.98,-936.398,37.608,0,-0.0783726,0,0.996924,669,336,1
5414,1,0,749.024,-937.127,34.3509,0,-0.0783726,0,0.996924,669,657,1
5415,1,0,754.926,-937.379,77.3576,0,-0.0783726,0,0.996924,669,657,1
5416,1,0,736.462,-938.12,72.7762,0,-0.0783726,0,0.996924,669,657,1
5417,1,0,742.214,-936.48,115.405,0,-0.0783726,0,0.996924,669,657,1
5418,1,0,728.201,-936.667,111.741,0,-0.0783726,0,0.996924,669,657,1
5419,1,0,736.42,-960.03,126.499,0,0.0973438,0,0.995251,669,657,1
5420,1,0,727.828,-960.048,123.711,0,-0.0783726,0,0.996924,669,657,1
5421,1,0,757.178,-934.983,36.0909,0,-0.0783726,0,0.996924,669,336,1
5422,1,0,746.147,-934.993,74.8172,0,-0.0783726,0,0.996924,669,336,1
5423,1,0,733.671,-960.03,120.051,0,0.0973438,0,0.995251,669,657,1
5428,1,0,688.183,-961.44,-414.754,0,0,0,1,669,657,1
5429,1,0,854.288,-960.694,-195.799,0,-0.796443,0,0.604714,669,657,1
5430,1,0,858.742,-960.694,-199.155,0,-0.796443,0,0.604714,669,657,1
5431,1,0,850.119,-960.694,-191.999,0,-0.796443,0,0.604714,669,657,1
5510,1,0,0.15517,-744.685,11.9603,0,1,0,-3.43719e-07,726,0,1
5520,1,0,-95.8415,-951.422,-704.783,0,0.707107,0,0.707107,691,0,1
5547,1,0,0,-1024.09,0,0,0,0,1,728,657,1
5554,1,0,794.958,-878.633,-391.25,0,0,0,1,669,657,1
5570,1,0,704.605,-947.029,384.539,0,0,0,1,669,657,1
5571,1,0,692.217,-947.029,386.793,0,0,0,1,669,657,1
5572,1,0,626.847,-947.029,368.453,0,0,0,1,669,657,1
5573,1,0,617.936,-947.029,359.029,0,0,0,1,669,657,1
5646,1,0,-1657.15,-923.371,-1444.27,0,0,0,1,22,1397,9
5647,1,0,-1728.55,-954.772,-1317.58,-0.0125521,-0.150705,-0.0147573,0.988389,22,43,1
5648,1,0,-1711.13,-932.378,-1399.27,0,0,0,1,22,43,1
5649,1,0,16.1895,-909.405,9.13177,0,0.436751,0,0.899582,630,294,1
5663,1,0,21.659,-801.567,-106.44,0,0,0,1,669,657,1
5668,1,0,595.245,-843.935,-536.374,0,0,0,1,669,336,1
5677,1,0,-29441.4,-1018.89,-29939.1,0,0.980493,0,0.196554,683,0,1
5678,1,0,-29456.8,-1520.09,-29933.8,0,2.98023e-08,0,1,683,434,1
5679,1,0,-30465.4,-1221.72,-30464.8,0,-0.320101,0,0.947383,666,412,1
5680,1,0,-30467.6,-1020.74,-30462.5,0,0.949408,0,0.314047,666,0,1
5686,1,0,-294.384,-797.062,57.444,0,0,0,1,670,364,1
5689,1,0,-245.324,-797.062,107.58,0,0,0,1,670,364,1
5690,1,0,-311.242,-797.062,47.5864,0,0,0,1,670,364,1
5778,1,0,-167.836,-724.46,-107.945,0,0,0,1,404,0,1
5798,1,0,-346.888,-754.774,-178.886,0,0,0,1,670,657,1
5800,1,0,-2429.11,-887.381,-6505.8,0,0,0,1,22,1304,1
5801,1,0,-2266.24,-848.241,-6377.93,0,0,0,1,22,1304,1
5802,1,0,-2240.78,-880.323,-6199.66,0,0,0,1,22,1304,1
5803,1,0,-1653.46,-934.39,-6546.13,0,0,0,1,22,3030,1
5804,1,0,-1776.75,-1024.09,-6614.17,0,0,0,1,22,3030,1
5805,1,0,-1633.11,-875.945,-6411.84,0,0,0,1,22,3030,1
5806,1,0,-1609.78,-843.022,-6127.85,0,0,0,1,22,3030,1
5807,1,0,-1837.21,-793.31,-6056.15,0,0,0,1,22,1304,1
5808,1,0,-2076.8,-855.931,-5910.91,0,0,0,1,22,1304,1
5828,1,0,-74.1849,-677.05,-241.758,0,0,0,1,670,657,1
5833,1,0,-41.0567,-676.141,-212.049,0,0,0,1,670,657,1
5834,1,0,-84.3051,-675.267,-227.676,0,0,0,1,670,657,1
5835,1,0,-48.9278,-677.05,-261.421,0,0,0,1,670,657,1
5836,1,0,-70.8047,-677.05,-271.469,0,0,0,1,670,657,1
5842,1,0,67.0327,-677.05,-246.572,0,0,0,1,670,657,1
5916,1,0,-11262.5,-21.225,-6065.47,0,0,0,1,728,657,1
5917,1,0,-0.12746,-813.866,339.218,0,0,0,1,670,657,1
5926,1,0,-134.755,-717.06,35.5718,0,0,0,1,670,657,3
5927,1,0,-188.154,-717.06,-15.6159,0,0,0,1,670,657,3
5928,1,0,-229.33,-717.062,-85.8381,0,0,0,1,670,657,3
5930,1,0,82.6543,-686.39,272.323,0,0,0,1,404,0,1
5931,1,0,-353.44,-754.184,-218.901,0,0,0,1,670,657,1
5932,1,0,-467.592,-756.574,-204.642,0,0,0,1,670,657,1
5933,1,0,-466.415,-756.574,-131.409,0,0,0,1,670,657,1
5934,1,0,-440.888,-756.574,-91.0685,0,0,0,1,670,657,1
5935,1,0,-386.741,-797.062,28.012,0,0,0,1,670,657,1
5936,1,0,-231.606,-797.06,156.778,0,0,0,1,670,657,1
5937,19.7972,0,-48.8609,-724.585,205.497,0,0,0,1,404,0,1
5954,1,0,-2068.85,-916.082,-348.286,0,0,0,1,22,664,1
5955,1,0,-1849.65,-921.521,-578.375,0,0,0,1,22,1391,1
5956,1,0,-1849.08,-921.179,-570.945,0,0,0,1,22,1391,1
5957,1,0,-1844.99,-922.206,-585.689,0,0,0,1,22,1391,1
5961,1,0,0.170934,-677.05,-153.945,0,0,0,1,670,657,0
5979,1,0,-1346.81,300,1568.4,0,0,0,1,738,657,1
6003,1,0,-109.12,-719.788,98.6854,0,0,0,1,404,0,1
6004,1,0,-161.642,-797.06,84.9514,0,0,0,1,670,657,1
6005,1,0,-1055.51,-882.529,-1136.69,0,0,0,1,22,41,1
6006,60,0,-987.175,-878.966,-1149.47,0,0,0,1,22,41,1
6009,1,0,-1252.21,-887.563,-1117.65,0,0,0,1,22,2622,17
6026,1,0,-60.9024,-958.023,-315.571,0,0,0,1,670,657,1
6029,1,0,-183.892,-717.06,115.212,0,0,0,1,670,657,1
6030,1,0,-43.1372,-717.06,29.2373,0,0,0,1,670,657,1
6031,1,0,58.2526,-797.06,27.9316,0,0,0,1,670,657,1
6032,1,0,-172.927,-797.06,89.3321,0,0,0,1,670,657,1
6033,1,0,-54.3828,-797.06,27.4649,0,0,0,1,670,657,1
6034,1,0,22.787,-797.06,15.3454,0,0,0,1,670,657,1
6035,1,0,110.322,-797.06,45.7279,0,0,0,1,670,657,1
6036,1,0,185.363,-797.06,116.876,0,0,0,1,670,657,1
6037,1,0,318.911,-838.056,50.6743,0,0,0,1,670,364,1
6038,1,0,375.67,-838.056,33.8242,0,0,0,1,670,364,1
6039,1,0,443.639,-838.056,-86.1193,0,0,0,1,670,364,1
6040,1,0,476.718,-837.609,-162.723,0,0,0,1,670,657,1
6041,1,0,453.155,-840.048,-204.036,0,0,0,1,670,657,1
6042,1,0,399.204,-837.609,-197.25,0,0,0,1,670,657,1
6043,1,0,428.908,-838.056,-142.128,0,0,0,1,670,364,1
6044,1,0,310.649,-838.625,-177.15,0,0,0,1,670,364,1
6045,1,0,258.25,-838.056,-145.562,0,0,0,1,670,364,1
6046,1,0,225.638,-838.625,-87.4662,0,0,0,1,670,364,1
6047,1,0,208.049,-838.047,-23.2051,0,0,0,1,670,657,1
6048,1,0,150.61,-878.052,75.6961,0,0,0,1,670,364,1
6049,1,0,211.053,-878.052,134.946,0,0,0,1,670,657,1
6050,1,0,15.188,-878.052,20.5237,0,0,0,1,670,657,1
6051,1,0,-81.2505,-878.052,24.3629,0,0,0,1,670,657,1
6052,1,0,-65.4789,-876.103,-101.393,0,0,0,1,670,657,1
6053,1,0,-38.9503,-958.023,-390.86,0,0,0,1,670,657,1
6054,1,0,-50.2247,-958.023,-341.477,0,0,0,1,670,657,1
6055,1,0,38.551,-957.605,-330.782,0,0,0,1,670,364,1
6056,1,0,37.7387,-957.605,-377.185,0,0,0,1,670,364,1
6057,1,0,-0.660995,-960.044,-381.033,0,0,0,1,670,364,1
6058,1,0,1.96222,-957.435,-239.902,0,0,0,1,670,364,1
6059,1,0,-36.0151,-959.452,-210.436,0,0,0,1,670,657,1
6060,1,0,37.6125,-959.452,-212.811,0,0,0,1,670,657,1
6061,1,0,-1.93329,-955.107,-167.488,0,0,0,1,670,657,1
6062,1,0,24.079,-953.839,-113,0,0,0,1,670,364,1
6063,1,0,-25.7801,-953.839,-111.676,0,0,0,1,670,364,1
6064,1,0,0.909508,-955.107,-72.2271,0,0,0,1,670,657,1
6070,1,0,-26.5054,-950.5,82.53,0,0.959538,0,-0.28158,744,0,1
6087,1,0,-16.3056,-721.074,139.916,0,0,0,1,404,0,1
6089,1,0,-0.0190725,-957.06,58.3934,0,0,0,1,670,657,1
6148,1,0,-32577.1,-1024.12,-32298.8,0,0,0,1,497,0,1
6149,1,0,-32598.1,-1024.08,-32310.8,0,0,0,1,497,0,1
6150,1,0,-32592.8,-1024.34,-32339.2,0,0,0,1,497,0,1
6152,1,0,-32567.1,-1023.36,-32336.1,0,0,0,1,497,0,1
6153,1,0,-32557,-1023.54,-32321.4,0,0,0,1,497,0,1
6154,1,0,-32560.9,-1023.99,-32303.5,0,0,0,1,497,0,1
6193,1,0,42.8791,-897.06,347.668,0,0,0,1,670,657,1
6194,1,0,0.994291,-897.06,311.751,0,0,0,1,670,657,1
6195,1,0,-39.5123,-897.06,349.822,0,0,0,1,670,657,1
6228,1,0,-34.4649,-724.46,86.8378,0,0,0,1,404,0,1
6237,1,0,2205.21,-956.717,-5142.17,0,0,0,1,638,0,1
6307,1,0,3705.1,-1018.92,-4653.66,0,0.942935,0,-0.332976,51,23,1048573
6308,1,0,3654.63,-1050.89,-4062.98,0,0.940221,0,0.340566,51,693,1048573
6310,1,0,4163.35,-1010.07,-3611.94,0,0.650856,0,0.759201,51,705,1048573
6315,1,0,4278.02,-741.574,-5652.04,0,0.0123077,0,0.999924,426,595,1
6316,1,0,4627.46,-730.27,-5538.66,0,0.82197,0,0.569532,426,597,1
6347,1,0,239.871,-972.847,3029.16,0,-0.326099,0,0.945336,51,2253,129
6370,1,0,414.514,115.769,-1329.75,0,0,0,1,46,0,1
6371,1,0,5.34547,174.526,-1565.64,0,0,0,1,46,0,1
6372,1,0,780.368,262.32,-2265.76,0,0,0,1,46,0,1
6407,1,0,905.313,62.1364,-2168.72,0,0,0,1,46,0,1
6442,1,0,6210.23,-838.062,-3003.38,0,0,0,1,750,976,1
6443,1,0,6211.57,-838.962,-3016.93,0,0,0,1,750,976,1
6450,1,0,-31502.8,-1010.52,-31501.7,0,0,0,1,261,0,1
6451,1,0,-32531.1,-1024.09,-31497.2,0,0,0,1,261,0,1
6452,1,0,6279.93,-868.46,-3013.51,0,0,0,1,750,976,1
6453,1,0,6264.37,-867.888,-3013.92,0,0,0,1,750,976,1
6454,1,0,6310.22,-855.232,-3001.22,0,0,0,1,750,976,1
6455,1,0,6315.71,-847.604,-2992.4,0,0,0,1,750,976,1
6456,1,0,6309.94,-864.632,-2994.87,0,0,0,1,750,976,1
6457,1,0,6283.27,-868.509,-3013.7,0,0,0,1,750,976,1
6460,1,0,6279.15,-868.411,-3017.35,0,0,0,1,750,976,1
6474,1,0,6291.45,-867.748,-3035.55,0,0,0,1,750,976,1
6475,1,0,6295.81,-867.55,-3045.08,0,0,0,1,750,976,1
6492,1,0,6181.85,-920.366,-2648.11,0,0.76415,0,0.645038,750,980,1
6493,1,0,6180.9,-919.332,-2660.21,0,0.788424,0,0.615132,750,980,1
6494,1,0,6189.25,-918.278,-2653.9,0,0.767674,0,0.640841,750,980,1
6495,1,0,6059.06,-918.591,-2614.83,0,0.894558,0,0.446952,750,980,1
6496,1,0,6136.8,-910.908,-2710.5,0,0.738171,0,0.674614,750,973,1
6497,1,0,6136.91,-908.546,-2721.14,0,0.771433,0,0.636311,750,973,1
6498,1,0,6015.59,-912.43,-2605.46,0,0.742829,0,0.669481,750,980,1
6500,1,0,6062.57,-894.607,-2703.44,0,0,0,1,750,982,1
6501,1,0,6101.39,-917.867,-2658.89,0,0,0,1,750,973,1
6502,1,0,6010.63,-899.984,-2571.61,0,0,0,1,750,973,1
6503,1,0,5956.23,-897.79,-2620.69,0,0,0,1,750,973,1
6520,1,0,1189.18,-889.715,-841.476,0,0.872441,0,0.48872,392,0,1
6521,1,0,925.213,-879.941,-763.87,0,0,0,1,392,0,1
6522,1,0,928.405,-911.844,-768.804,0,0,0,1,392,0,1
6525,1,0,6386.07,-928.716,-2507.34,0,0,0,1,750,980,1
6534,1,0,6412.21,-879.361,-2917.83,0,0,0,1,750,973,1
6535,1,0,6575.97,-864.371,-2830.83,0,0,0,1,750,975,1
6536,1,0,6574.51,-864.439,-2834.67,0,0,0,1,750,975,1
6537,1,0,6208.88,-877.525,-2935.34,0,0,0,1,750,974,1
6538,1,0,6387.51,-928.62,-2512.05,0,0,0,1,750,980,1
6549,1,0,5806.58,-1024.7,-2556.82,0,0,0,1,751,0,1
6550,1,0,5809.59,-1024.09,-2542.85,0,0,0,1,751,0,1
6551,1,0,5803.05,-1024.09,-2537.87,0,0,0,1,751,0,1
6555,1,0,6230.21,-841.624,-2997.9,0,0,0,1,750,976,1
6569,1,0,5936.95,-885.582,-2672.53,0,0,0,1,750,973,1
6570,1,0,5967.76,-894.548,-2545.08,0,0,0,1,750,981,1
6571,1,0,5936.9,-902.248,-2479.16,0,0,0,1,750,981,1
6572,1,0,5969.13,-911.645,-2416,0,0,0,1,750,973,1
6573,1,0,5873.88,-894.689,-2638.88,0,0,0,1,750,979,1
6576,1,0,6112.94,-926.37,-2607.07,0,0,0,1,750,980,1
6577,1,0,6072.53,-922.177,-2611.2,0,0,0,1,750,980,1
6579,1,0,5842.35,-891.003,-2589.48,0,0,0,1,750,979,1
6580,1,0,5857.11,-894.865,-2588.32,0,0,0,1,750,979,1
6584,1,0,5852.47,-895.84,-2547.95,0,0,0,1,750,979,1
6586,1,0,43.7284,38.181,-1773.88,0,0,0,1,46,0,1
6608,1,0,-2774.42,55.1931,-1286.97,0,0,0,1,46,0,1
6609,1,0,-4085.54,144.567,-580.229,0,0,0,1,46,0,1
6610,1,0,-102.39,37.6197,-1492.26,0,-0.403067,0,0.91517,46,0,1
6612,1,0,-1281.39,-1024.09,911.911,0,0,0,1,49,657,1
6613,1,0,-1480.08,-1024.09,843.12,0,0,0,1,49,657,1
6616,1,0,-790.605,-955.527,3455.74,0,0,0,1,49,657,1
6617,1,0,-2681.19,-382.086,3759.68,0,0,0,1,49,657,1
6618,1,0,-2374.17,-668.777,2844.22,0,0,0,1,49,657,1
6630,1,0,-359.985,-997.343,598.055,0,0,0,1,765,0,1
6631,1,0,-3095.2,-974.217,1031.18,0,0,0,1,49,657,1
6632,1,0,-1347.12,-939.915,760.939,0,0.66102,0,0.750368,765,0,1
6633,1,0,-725.534,-1045.91,953.96,0,0,0,1,49,657,1
6641,1,0,1516.34,-729.191,4255.84,0,0,0,1,49,657,1
6642,1,0,3057.88,-981.883,2478.74,0,0,0,1,49,657,1
6643,1,0,4503.86,-830.761,1614.77,0,0,0,1,49,657,1
6644,1,0,4827.43,42.3944,-10658,0,0,0,1,49,13,1
6652,1,0,390.168,-977.092,4246.79,0,0,0,1,768,0,1
6653,1,0,-525.018,-889.755,-7483.7,0,0,0,1,49,92,1
6655,1,0,2556.27,-1016.86,671.516,0,0,0,1,49,657,1
6656,1,0,2109.96,-911.939,-8226.24,0,0,0,1,49,109,1
6657,1,0,1442.12,-759.96,-9160.06,0,0,0,1,49,418,1
6658,1,0,1742.1,-552.444,-10221.9,0,0,0,1,49,99,1
6659,1,0,1440.69,-795.657,-10484.3,0,0,0,1,49,105,1
6660,1,0,2058.95,-935.157,-11646.9,0,0,0,1,49,222,1
6661,1,0,1950.17,-730.984,-12632.5,0,0,0,1,49,298,1
6662,1,0,6413.49,-895.465,-12450.6,0,0,0,1,49,298,1
6663,1,0,6420.84,-895.465,-12442,0,0,0,1,49,298,1
6665,1,0,5106.6,36.9462,-10810.1,0,0,0,1,49,13,1
6666,1,0,5006.4,34.8153,-10518.1,0,0,0,1,49,13,1
6668,1,0,5896.48,-669.444,4811.78,0,0,0,1,767,298,1
6670,1,0,42.6668,-973.914,-527.189,0,0,0,1,691,0,1
6680,1,0,-67.1562,-1005.84,795.832,0,0,0,1,773,0,1
6681,1,0,5009.49,34.6197,-10516.3,0,0,0,1,773,0,1
6682,1,0,5105.33,37.145,-10810,0,0,0,1,773,0,1
6683,1,0,4770.2,60.5489,-10443,0,0,0,1,773,0,1
6684,1,0,2107.32,-912.431,-8221.87,0,0,0,1,773,0,1
6685,1,0,-870.476,-959.371,3435.29,0,0,0,1,773,0,1
6686,1,0,-2356.55,-684.725,2738.18,0,0,0,1,773,0,1
6687,1,0,1440.47,-795.491,-10472.3,0,0,0,1,773,0,1
6688,1,0,1742.29,-552.304,-10219.9,0,0,0,1,773,0,1
6747,1,0,6052.61,-806.032,2063.4,0,0,0,1,49,657,1
6748,1,0,5646.25,-965.026,5071.49,0,0,0,1,772,0,1
6749,1,0,8206.28,-824.338,1800.58,0,0,0,1,49,657,1
6750,1,0,-4525.09,-974.256,-1843.57,0,0,0,1,782,0,1
6752,1,0,-272.085,-724.46,-76.7478,0,0,0,1,404,0,1
6753,1,0,-270.699,-724.46,-147.151,0,0,0,1,404,0,1
6754,1,0,384.758,-1024.09,672.412,0,0,0,1,392,0,1
6755,1,0,287.666,-1024.09,672.76,0,0,0,1,392,0,1
6761,1,0,-31891.9,-914.358,-31988.5,0,0,0,1,49,657,1
6762,1,0,-32124.7,-912.578,-32066.6,0,0,0,1,49,657,1
