"ID","quest2Id","questVOTextType","randomTextLineId"
11918,6927,1,9254
11919,6927,1,9251
11925,6927,3,9419
11926,6927,3,9416
11927,6927,3,9413
11928,6927,3,9410
11929,6927,3,9407
11930,6927,4,9401
11931,6927,4,9398
11932,6927,4,9395
11933,6927,4,9392
11934,6927,4,9404
11935,6927,5,9503
11936,6927,5,9497
11937,6927,5,9509
11938,6927,5,9506
11939,6927,6,9775
11940,6927,6,9772
11941,6927,6,9769
11942,6927,6,9766
11943,6927,6,9793
11944,6927,6,9790
11945,6927,6,9787
11946,6927,6,9784
11947,6927,6,9781
11948,6927,6,9778
11984,6928,0,4680
11985,6928,0,4674
11986,6928,0,4682
11987,6928,0,4676
11988,6928,0,4678
11989,6928,1,4748
11990,6928,1,4750
11991,6928,1,4744
11992,6928,1,4752
11993,6928,1,4746
11994,6928,3,4850
11995,6928,3,4844
11996,6928,3,4852
11997,6928,3,4846
11998,6928,3,4848
11999,6928,4,4842
12000,6928,4,4836
12001,6928,4,4838
12002,6928,4,4840
12003,6928,4,4834
12004,6928,5,4910
12005,6928,5,4904
12006,6928,5,4912
12007,6928,5,4906
12008,6928,5,4908
12009,6928,6,5100
12010,6928,6,5094
12011,6928,6,5108
12012,6928,6,5102
12013,6928,6,5096
12014,6928,6,5110
12015,6928,6,5104
12016,6928,6,5098
12017,6928,6,5092
12018,6928,6,5106
12019,7053,0,773
12020,7053,0,1917
12021,7053,1,1855
12022,7053,1,1869
12023,7053,4,1905
12024,7053,4,780
12025,7053,5,1884
12026,7053,5,817
12027,7053,5,1882
12087,6037,0,6738
12088,6037,1,6873
12089,6929,0,15118
12090,6929,0,15115
12091,6929,0,15117
12092,6929,0,15114
12093,6929,0,15116
12094,6929,1,15158
12095,6929,1,15155
12096,6929,1,15157
12097,6929,1,15154
12098,6929,1,15156
12099,6929,3,15212
12100,6929,3,15209
12101,6929,3,15211
12102,6929,3,15213
12103,6929,3,15210
12104,6929,4,15206
12105,6929,4,15208
12106,6929,4,15205
12107,6929,4,15207
12108,6929,4,15204
12109,6929,5,15243
12110,6929,5,15240
12111,6929,5,15242
12112,6929,5,15239
12113,6929,5,15241
12114,6929,6,15348
12115,6929,6,15345
12116,6929,6,15342
12117,6929,6,15339
12118,6929,6,15347
12119,6929,6,15344
12120,6929,6,15341
12121,6929,6,15346
12122,6929,6,15343
12123,6929,6,15340
12161,6930,1,6779
12162,6930,1,6773
12163,6930,1,6767
12164,6930,1,6778
12165,6930,1,6772
12166,6930,5,7034
12167,6930,5,7028
12168,6930,5,7039
12169,6930,5,7033
12170,6930,5,7027
12171,6930,6,7307
12172,6930,6,7321
12173,6930,6,7301
12174,6930,6,7318
12175,6930,6,7312
12176,6930,6,7295
12177,6930,6,7306
12178,6930,6,7300
12179,6930,6,7294
12180,6930,6,7313
12181,6931,0,5899
12182,6931,0,5896
12183,6931,0,5893
12184,6931,0,5890
12185,6931,0,5887
12186,6931,1,6779
12187,6931,1,6773
12188,6931,1,6767
12189,6931,1,6778
12190,6931,1,6772
12191,6931,3,6947
12192,6931,3,6938
12193,6931,3,6946
12194,6931,3,6943
12195,6931,3,6937
12196,6931,4,6932
12197,6931,4,6926
12198,6931,4,6920
12199,6931,4,6931
12200,6931,4,6925
12201,6931,5,7034
12202,6931,5,7028
12203,6931,5,7039
12204,6931,5,7033
12205,6931,5,7027
12206,6931,6,7307
12207,6931,6,7321
12208,6931,6,7301
12209,6931,6,7318
12210,6931,6,7312
12211,6931,6,7295
12212,6931,6,7306
12213,6931,6,7300
12214,6931,6,7294
12215,6931,6,7313
12251,6932,0,5978
12252,6932,0,5972
12253,6932,0,5974
12254,6932,0,5976
12255,6932,0,5970
12256,6932,1,6091
12257,6932,1,6088
12258,6932,1,6085
12259,6932,1,6082
12260,6932,1,6079
12261,6932,3,6258
12262,6932,3,6255
12263,6932,3,6252
12264,6932,3,6249
12265,6932,3,6246
12266,6932,4,6243
12267,6932,4,6240
12268,6932,4,6237
12269,6932,4,6234
12270,6932,4,6231
12271,6932,5,6348
12272,6932,5,6345
12273,6932,5,6342
12274,6932,5,6339
12275,6932,5,6336
12276,6932,6,6661
12277,6932,6,6658
12278,6932,6,6655
12279,6932,6,6652
12280,6932,6,6649
12281,6932,6,6646
12282,6932,6,6643
12283,6932,6,6640
12284,6932,6,6637
12285,6932,6,6634
12321,6933,0,5978
12322,6933,0,5972
12323,6933,0,5974
12324,6933,0,5976
12325,6933,0,5970
12326,6933,1,6091
12327,6933,1,6088
12328,6933,1,6085
12329,6933,1,6082
12330,6933,1,6079
12331,6933,3,6258
12332,6933,3,6255
12333,6933,3,6252
12334,6933,3,6249
12335,6933,3,6246
12336,6933,4,6243
12337,6933,4,6240
12338,6933,4,6237
12339,6933,4,6234
12340,6933,4,6231
12361,6933,5,6348
12362,6933,5,6345
12363,6933,5,6342
12364,6933,5,6339
12365,6933,5,6336
12366,6933,6,6661
12367,6933,6,6658
12368,6933,6,6655
12369,6933,6,6652
12370,6933,6,6649
12371,6933,6,6646
12372,6933,6,6643
12373,6933,6,6640
12374,6933,6,6637
12375,6933,6,6634
12376,6936,0,15118
12377,6936,0,15115
12378,6936,0,15117
12379,6936,0,15114
12380,6936,0,15116
12381,6936,1,15158
12382,6936,1,15155
12383,6936,1,15157
12384,6936,1,15154
12385,6936,1,15156
12386,6936,3,15212
12387,6936,3,15209
12388,6936,3,15211
12389,6936,3,15213
12390,6936,3,15210
12391,6936,4,15206
12392,6936,4,15208
12393,6936,4,15205
12394,6936,4,15207
12395,6936,4,15204
12396,6936,5,15243
12397,6936,5,15240
12398,6936,5,15242
12399,6936,5,15239
12400,6936,5,15241
12401,6936,6,15348
12402,6936,6,15345
12403,6936,6,15342
12404,6936,6,15339
12405,6936,6,15347
12406,6936,6,15344
12407,6936,6,15341
12408,6936,6,15346
12409,6936,6,15343
12410,6936,6,15340
12447,6937,0,10979
12448,6937,0,10978
12449,6937,0,10980
12450,6937,0,10977
12452,6937,1,11016
12453,6937,1,11018
12454,6937,1,11020
12455,6937,1,11017
12456,6937,1,11019
12457,6937,3,11075
12458,6937,3,11072
12459,6937,3,11074
12460,6937,3,11071
12461,6937,3,11073
12462,6937,4,11067
12463,6937,4,11069
12464,6937,4,11066
12465,6937,4,1614
12466,6937,4,11068
12467,6937,4,11070
12468,6937,5,11101
12469,6937,5,11103
12470,6937,5,11105
12471,6937,5,11102
12472,6937,5,11104
12473,6937,6,11203
12474,6937,6,11208
12475,6937,6,11205
12476,6937,6,11202
12477,6937,6,11210
12478,6937,6,11207
12479,6937,6,11204
12480,6937,6,11201
12481,6937,6,11209
12482,6937,6,11206
12519,6938,0,10979
12520,6938,0,10978
12521,6938,0,10980
12522,6938,0,10977
12523,6938,1,11016
12524,6938,1,11018
12525,6938,1,11020
12526,6938,1,11017
12527,6938,1,11019
12528,6938,3,11075
12529,6938,3,11072
12530,6938,3,11074
12531,6938,3,11071
12532,6938,3,11073
12533,6938,4,11067
12534,6938,4,11069
12535,6938,4,11066
12536,6938,4,1614
12537,6938,4,11068
12538,6938,4,11070
12539,6938,5,11101
12540,6938,5,11103
12541,6938,5,11105
12542,6938,5,11102
12543,6938,5,11104
12544,6938,6,11203
12545,6938,6,11208
12546,6938,6,11205
12547,6938,6,11202
12548,6938,6,11210
12549,6938,6,11207
12550,6938,6,11204
12551,6938,6,11201
12552,6938,6,11209
12553,6938,6,11206
12589,6939,0,3978
12590,6939,0,3975
12591,6939,0,3972
12592,6939,0,3969
12593,6939,0,3966
12594,6939,1,4101
12595,6939,1,4098
12596,6939,1,4095
12597,6939,1,4092
12598,6939,1,4089
12599,6939,3,4265
12600,6939,3,4262
12601,6939,3,4259
12602,6939,3,4256
12603,6939,3,4253
12604,6939,4,4251
12605,6939,4,4248
12606,6939,4,4245
12607,6939,4,4242
12608,6939,4,4239
12624,6940,0,3979
12625,6940,0,3976
12626,6940,0,3973
12627,6940,0,3970
12628,6940,0,3967
12629,6940,1,4101
12630,6940,1,4098
12631,6940,1,4095
12632,6940,1,4092
12633,6940,1,4089
12634,6940,3,4266
12635,6940,3,4263
12636,6940,3,4260
12637,6940,3,4257
12638,6940,3,4254
12639,6940,4,4251
12640,6940,4,4248
12641,6940,4,4245
12642,6940,4,4242
12643,6940,4,4239
12644,6940,5,4352
12645,6940,5,4349
12646,6940,5,4346
12647,6940,5,4343
12648,6940,5,4355
12649,6940,6,4624
12650,6940,6,4621
12651,6940,6,4618
12652,6940,6,4615
12653,6940,6,4612
12654,6940,6,4639
12655,6940,6,4636
12656,6940,6,4633
12657,6940,6,4630
12658,6940,6,4627
12694,6939,5,4352
12695,6939,5,4349
12696,6939,5,4346
12697,6939,5,4343
12698,6939,5,4355
12699,6939,6,4624
12700,6939,6,4621
12701,6939,6,4618
12702,6939,6,4615
12703,6939,6,4612
12704,6939,6,4639
12705,6939,6,4636
12706,6939,6,4633
12707,6939,6,4630
12708,6939,6,4627
12796,6901,5,13651
12797,6901,6,13765
12804,6908,0,7575
12805,6908,1,8136
12806,6908,2,7746
12807,6908,5,6966
12808,6908,6,7239
12809,6910,1,6771
12810,6910,3,6942
12811,6910,0,5889
12817,6908,3,7773
12821,6910,4,6924
12823,6910,5,6981
12824,6910,6,6714
12825,6911,0,6886
12826,6911,3,6939
12827,6911,1,6870
12828,6911,4,6930
12829,6911,5,7020
12830,6911,6,6840
12831,6912,1,7212
12835,6912,0,6768
12836,6912,4,6933
12839,6912,5,6987
12840,6912,6,6831
12847,6913,0,7209
12848,6913,1,6863
12851,6913,3,6936
12852,6913,4,6901
12853,6913,5,6999
12854,6913,6,7296
12857,6914,3,4259
12859,6914,5,4313
12860,6914,6,4666
12861,6916,3,4262
12862,6916,0,3975
12863,6916,1,4091
12864,6916,4,4238
12865,6916,5,4343
12866,6916,6,4633
12867,6915,0,7496
12868,6915,1,7614
12869,6915,3,7776
12870,6915,4,7761
12871,6915,5,7869
12872,6915,6,8157
12907,6897,1,13590
12909,6897,5,13638
12952,6898,0,13569
12953,6898,1,13606
12998,6902,0,13548
12999,6902,1,13586
13000,6902,4,13616
13001,6902,5,13662
13038,5622,1,5356
13039,5622,2,5434
13040,5622,3,5449
13041,5622,4,6910
13042,5622,5,6960
13043,6906,5,14600
13050,3751,0,6762
13051,3751,1,6879
13052,3751,3,6948
13053,3751,4,6913
13054,3751,5,6951
13064,5630,0,6708
13065,5630,1,6870
13066,5630,3,6942
13067,5630,5,6990
13068,5630,6,7311
13070,7065,0,13552
13072,7065,4,13628
13079,3753,1,6795
13080,3753,2,6927
13081,3753,3,6936
13082,6892,1,4087
13101,3753,0,5921
13112,5640,0,6708
13113,5640,1,6837
13114,5640,2,6933
13115,5640,3,6945
13116,5640,4,7766
13117,5640,5,7871
13118,5640,6,7559
13126,5641,0,7501
13127,5641,1,7613
13128,5641,3,7778
13129,5641,4,7771
13130,5641,5,7834
13132,5643,0,6741
13133,5643,1,6846
13134,5643,2,6918
13135,5643,3,6939
13199,7070,0,7489
13207,7070,3,7774
13214,7070,4,7762
13451,7071,3,8665
13456,7071,4,8650
13675,7067,5,8208
13681,2599,4,6929
13682,2599,5,6989
13683,2599,6,6832
13691,5648,0,5920
13692,5648,1,6794
13693,5648,3,6935
13694,5648,4,6903
13695,5648,5,7001
13696,5658,0,6764
13697,5658,1,6885
13698,5658,3,6949
13699,5658,4,6923
13700,5658,5,7024
13701,5658,6,6719
13713,5649,0,6757
13714,5649,1,6826
13715,5649,3,6949
13716,5649,4,6934
13717,5649,5,6956
14020,5678,5,7007
14021,5678,6,7315
14022,5662,0,6745
14023,5662,1,6843
14024,5662,3,6942
14025,5662,4,6891
14026,5662,5,7038
14027,5653,0,6696
14028,5653,1,6862
14029,5653,3,6948
14030,5653,4,6933
14031,5653,5,7005
14034,6892,6,4626
14042,6914,0,4023
14043,6914,1,3987
14044,5548,0,7494
14045,5548,1,7705
14046,5548,2,7806
14047,5548,3,7776
14048,5548,5,7815
14049,5548,6,7899
14056,5549,0,7533
14057,5549,1,7650
14058,5549,3,7773
14059,5549,4,7732
14060,5549,5,7866
14061,7089,0,5120
14062,7089,1,5130
14063,7089,3,4848
14071,6914,4,4379
14072,5554,0,4422
14073,5554,1,4177
14074,5554,3,4258
14075,5554,4,4240
14076,5554,5,4342
14077,5554,6,4623
14078,5553,0,7590
14079,5553,1,7702
14080,5553,3,7782
14081,5553,4,7764
14082,5553,5,7818
14102,5555,0,7506
14103,5555,1,7611
14104,5555,3,7782
14105,5555,4,7738
14106,5555,5,7863
14107,5555,6,8097
14138,5651,4,7739
14139,5651,5,7870
14147,5613,0,7272
14148,5613,1,6877
14149,5613,3,6939
14150,5613,5,7984
14151,5613,6,8147
14156,5614,4,7734
14157,5614,5,7835
14174,5616,0,5923
14175,5616,1,6877
14176,5616,3,6939
14177,5616,4,6901
14178,5616,5,7341
14184,5618,0,6720
14185,5618,1,6811
14186,5618,3,6942
14187,5618,4,6924
14188,5618,5,7029
14189,5618,6,5913
14198,5620,0,6708
14199,5620,1,6837
14200,5620,3,6948
14201,5620,4,6927
14202,5620,5,7008
14203,5620,6,7176
14215,5619,5,6990
14220,6895,3,789
14238,7107,0,4726
14241,7107,3,4848
14244,7107,5,4882
14303,7103,0,4724
14304,7103,1,4794
14362,5969,0,6015
14363,5969,1,6101
14364,5969,3,6256
14365,5969,4,6199
14366,5969,5,6289
14372,5970,0,6012
14373,5970,1,6196
14374,5970,3,6250
14375,5970,4,6232
14376,5970,5,6319
14377,5971,0,6003
14378,5971,1,6137
14379,5971,3,6244
14380,5971,4,6241
14381,5971,5,6346
14382,5971,6,6641
14388,6011,0,5895
14389,6011,1,7266
14390,6011,3,6939
14391,6011,4,6933
14392,6011,5,6960
14393,6011,6,6726
14404,6012,0,6711
14405,6012,1,6733
14406,6012,2,6918
14407,6012,3,6939
14446,3970,4,6913
14447,3970,5,7038
14485,3907,0,4414
14486,3907,1,4106
14487,3907,2,4250
14488,3907,3,4259
14508,5046,0,14799
14509,5046,1,14866
14510,5046,2,14885
14511,5046,3,14897
14514,5058,0,13560
14515,5058,1,13762
14516,5058,2,13623
14517,5058,3,13632
14555,5253,0,9898
14556,5253,1,10019
14557,5253,3,10169
14558,5253,4,10124
14559,5253,5,10259
14611,5452,0,7214
14612,5452,1,7202
14613,5452,2,6912
14614,5452,3,6941
14623,5367,0,3978
14624,5367,1,4136
14625,5367,3,4253
14626,5367,4,4247
14627,5367,5,4331
14628,5367,6,4465
14652,5369,0,5977
14653,5369,1,6197
14654,5369,3,6245
14655,5369,4,6236
14656,5369,5,6293
14657,5369,6,6642
14659,5363,0,6693
14660,5363,1,6804
14661,5363,3,6945
14662,5363,4,6822
14663,5363,5,7002
14664,5363,6,7068
14665,5368,0,4019
14666,5368,1,4138
14667,5368,3,4252
14668,5368,4,4554
14669,5368,5,4303
14670,5355,0,7191
14671,5355,1,6815
14672,5355,3,6948
14673,5355,4,6927
14674,5355,5,6963
14675,5355,6,6846
14676,5356,0,5909
14677,5356,1,7319
14678,5356,2,6903
14679,5356,3,6944
14680,5356,4,6901
14681,5356,5,6954
14690,5357,1,6840
14691,5357,2,6930
14692,5357,3,6942
14693,5357,4,6930
14694,5357,5,6990
14695,5357,6,6951
14702,5357,0,5898
14703,5362,0,6702
14704,5362,1,6879
14705,5362,3,6948
14706,5362,4,6924
14707,5362,5,7011
14709,5362,6,7329
14710,5359,0,5913
14711,5359,1,6786
14712,5359,3,6939
14713,5359,4,6898
14714,5359,5,6957
14715,5359,6,6714
14734,5400,6,7347
14735,5400,5,7056
14743,5358,0,3014
14744,5358,1,3228
14745,5358,2,3074
14746,5358,3,3090
14747,5358,4,3074
14748,5358,5,3110
14750,6955,1,14877
14754,6956,0,14582
14755,5377,0,4699
14756,5377,1,5123
14757,5377,3,4851
14758,5377,4,4817
14759,5377,5,4875
14760,5377,6,4963
14761,5464,0,4711
14762,5464,1,4769
14763,5464,3,4847
14764,5464,4,4813
14769,5464,5,4889
14770,5464,6,5101
14904,5182,4,13618
14905,5182,5,13652
14906,5182,6,13708
15108,7202,0,7576
15109,7202,1,10707
15110,7202,4,7753
15111,7202,5,7796
15112,7202,6,8146
15113,7204,0,8447
15114,7204,1,8573
15115,7204,4,8633
15116,7204,5,8751
15117,7204,6,9032
15282,4507,0,9122
15283,4507,3,9407
15284,4507,4,9398
15293,4506,0,9227
15294,4506,3,9413
15295,4506,4,9395
15296,4506,5,9491
15301,4606,4,9395
15302,4606,5,9488
15394,4506,1,9359
15410,4507,1,9248
15411,4507,5,9431
15412,4507,6,9425
15413,4508,0,9170
15414,4508,1,9242
15415,4508,2,9377
15416,4508,3,9413
15417,4508,4,9377
15418,4508,5,9554
15419,4508,6,9676
15446,4717,4,9395
15447,4717,5,9446
15448,4717,6,9173
15454,4512,0,9215
15455,4512,1,9332
15456,4512,3,9419
15457,4512,4,9401
15458,4512,5,9545
15459,4512,6,9769
15460,4510,0,9221
15461,4510,1,9335
15462,4510,3,9416
15463,4510,4,9398
15464,4510,5,9425
15465,4509,0,9218
15466,4509,1,9344
15467,4509,3,9407
15468,4509,4,9392
15469,4509,5,9452
15470,4615,5,13611
15484,4534,4,9395
15485,4534,5,9497
15486,4606,6,9793
15499,5500,4,9386
15500,5500,5,9500
15501,5500,6,9494
15526,4905,0,9871
15527,4905,1,10085
15528,4905,2,10127
15529,4905,3,10169
15547,4929,0,9874
15548,4929,1,10001
15549,4929,2,10145
15550,4929,3,10169
15551,4929,4,10145
15552,4929,5,10208
15553,4929,6,10603
15596,4732,4,8642
15597,4732,5,8718
15618,4665,0,9219
15619,4665,1,9339
15620,4665,3,9411
15621,4665,4,9381
15622,4665,5,9462
15623,4663,0,9159
15624,4663,1,9132
15625,4663,3,9420
15626,4663,4,9378
15627,4663,5,9547
15633,4664,0,9213
15634,4664,1,9360
15635,4664,3,9408
15636,4664,4,9396
15637,4664,5,9483
15638,4664,6,9306
15639,4666,0,9149
15640,4666,1,9326
15641,4666,2,9392
15642,4666,3,9413
15643,4666,4,2869
15645,4993,0,9131
15646,4993,3,9413
15647,4993,5,9503
15651,4667,0,2877
15652,4667,1,2849
15653,4667,3,2857
15654,4667,4,2871
15728,7006,5,11087
15729,5002,4,9372
15730,5002,5,9507
15731,5002,6,9547
15732,4696,0,2874
15733,4696,1,2848
15734,4696,2,2870
15735,4696,3,2856
15736,4696,4,9404
15737,4696,5,9479
15747,4694,0,9224
15748,4694,1,9284
15749,4694,3,9419
15750,4694,4,9362
15751,4694,5,9461
15752,4733,0,9434
15753,4733,1,9317
15754,4733,2,9401
15755,4733,3,9413
15756,4733,4,9396
15757,4733,5,9477
15764,4726,3,9411
15766,4726,0,9183
15767,4726,1,9201
15768,4726,2,9384
15852,6603,4,6933
15853,6603,5,6975
15855,6604,1,6886
15856,6604,3,6948
15862,6604,4,6927
15863,6604,5,6993
15864,6605,0,6746
15865,6605,1,6870
15866,6605,4,6921
15867,6605,5,7298
15868,6607,0,6693
15869,6607,1,6798
15870,6607,4,6898
15871,6607,5,6972
15878,5332,0,8387
15879,5332,1,8510
15880,5332,3,8666
15881,5332,4,8612
15882,5332,5,8748
15883,5332,6,9026
15897,5333,0,8480
15898,5333,1,8495
15899,5333,3,8657
15900,5333,4,8645
15901,5333,5,8757
15912,7341,0,7497
15913,7341,1,7661
15915,7341,5,7807
15916,7341,6,7801
15917,7342,0,8375
15918,7342,1,8498
15920,7342,5,8691
15921,7342,6,8429
15937,6051,6,7298
15938,6051,5,7176
15984,6188,3,5443
15989,6188,4,5422
16053,4930,5,9465
16054,4930,6,9767
16056,6207,0,5199
16063,6207,1,5319
16068,6207,3,5446
16073,6207,4,5425
16115,6245,0,5202
16122,6245,1,5322
16125,6245,3,5440
16132,6245,4,5428
16218,6265,0,5184
16225,6265,1,5304
16236,6265,3,5437
16244,6265,4,5392
16268,6295,0,5169
16275,6295,1,5289
16283,6295,3,5446
16288,6295,4,5395
16307,6315,0,5187
16324,6315,1,5307
16331,6315,4,5401
16389,6521,0,5226
16394,6521,1,5347
16395,6521,3,5440
16574,4993,1,9296
16575,4993,4,9401
16582,5492,0,11925
16583,5492,1,11932
16584,5492,3,12020
16585,5492,4,12014
16586,5492,5,12049
16587,5492,6,12152
16588,7051,0,15130
16594,7051,6,15282
16720,6981,0,15148
16723,6981,1,15145
16724,6981,2,15207
16726,6981,3,15210
16728,6981,4,13627
16730,6981,5,13659
16733,6981,6,13636
16751,6982,0,13612
16753,6982,1,13707
16757,6982,3,13633
16758,6982,4,13627
16763,6982,5,13657
16764,6982,6,13573
16784,6983,0,13568
16833,6983,3,13634
16834,6983,4,13594
16842,6983,6,13635
16852,6989,0,13848
16856,6989,1,13878
16857,6989,3,13943
16858,6989,4,13906
16862,6989,5,13963
16863,6989,6,14037
16892,7347,5,9432
16893,7347,6,9510
16919,6984,3,13631
16921,6984,4,13626
16934,7348,0,9177
16935,7348,1,9261
16936,7348,2,9366
16937,7348,3,9411
16940,6984,0,13554
16943,6984,1,13580
16948,6984,5,13555
16949,6985,3,13632
16950,4780,3,8655
16952,6985,0,13543
16954,6985,1,13548
16957,6985,4,13616
16982,6986,0,13544
16983,6986,1,13576
16984,6986,4,13608
16986,6986,3,13689
17002,6990,0,13744
17004,6990,1,13596
17005,6990,3,13627
17007,6990,4,13674
17010,6990,5,13664
17013,6987,0,15130
17016,6987,1,15193
17019,6987,3,15255
17022,6987,4,15360
17023,6987,5,15232
17085,5327,4,16477
17086,5327,5,16515
17089,5491,0,16399
17090,5491,1,16468
17091,5491,3,16493
17092,5491,5,16498
17097,4963,0,8460
17098,4963,1,8592
17099,4963,2,8646
17100,4963,3,8655
17101,4963,5,9749
17102,4963,6,9429
17103,6296,1,11026
17163,7385,5,13664
17166,7385,6,13704
17210,6962,0,10596
17213,6962,5,10593
17215,6962,1,10443
17216,6962,6,10231
17223,6963,0,10590
17224,6963,1,10599
17225,6963,4,10599
17226,6963,5,10258
17238,7453,0,12243
17252,7453,3,12329
17258,7453,4,12317
17261,7453,5,12361
17337,6307,0,10999
17338,6307,1,11032
17339,6307,2,11066
17340,6307,3,11074
17341,6307,4,11066
17342,6307,5,11119
17354,7456,0,4000
17372,7456,3,4263
17379,7456,4,4212
17382,7456,5,4353
17529,7454,0,12240
17541,7454,1,12282
17554,7454,3,12328
17557,7454,4,12315
17654,6632,6,6074
17671,7455,0,14178
17682,7455,3,14254
17689,7455,4,14252
17701,6634,4,6241
17704,6634,6,6394
17706,6635,0,6059
17710,6635,6,6190
17714,6636,3,6256
17715,6637,3,6253
18021,4744,5,9448
18022,4745,0,9130
18023,4745,1,9250
18024,4745,2,9397
18025,4745,3,9415
18026,4745,4,9381
18027,4745,5,9507
18028,4747,0,8422
18029,4747,1,8539
18030,4747,3,8656
18031,4747,4,8653
18032,4747,5,8747
18049,4748,0,9124
18050,4748,1,9244
18051,4748,3,9418
18052,4748,4,9370
18053,4748,5,9472
18062,4749,0,9133
18063,4749,1,9768
18064,4749,2,9400
18065,4749,3,9421
18111,7572,0,17033
18115,7572,1,17073
18119,7572,3,17116
18124,7572,4,17110
18130,7572,5,17146
18138,7572,6,17134
18252,7510,6,3590
18276,7116,0,2174
18277,7116,1,1765
18278,7116,3,2191
18279,7116,4,1984
18280,7116,5,2046
18331,5159,0,9139
18332,5159,1,9268
18333,5159,3,9421
18334,5159,4,9376
18335,5159,5,9502
18336,4746,0,9154
18337,4746,1,9277
18338,4746,3,9418
18339,4746,4,9364
18340,4746,5,9481
18346,6953,5,14516
18347,6953,6,14627
18348,6955,5,14539
18349,6956,1,14521
18350,6956,2,14574
18351,6956,4,14574
18352,6956,3,14576
18353,6959,0,14500
18354,6959,4,14572
18355,6959,5,14605
18363,6959,2,14572
18365,6960,2,14567
18367,6960,0,14512
18368,6960,1,14549
18369,6957,0,14481
18370,6957,1,14558
18371,6957,4,14561
18372,6957,5,14605
18373,6957,6,14599
18374,6957,2,14561
18375,6964,0,14493
18376,6964,2,14564
18377,6964,4,14564
18378,6964,5,14598
18380,6904,1,17465
18381,6904,0,15505
18382,6904,4,15505
18383,6649,5,6969
18384,6649,6,6720
18387,6650,2,6924
18388,6650,3,6948
18389,6650,5,6762
18390,6778,0,3033
18391,6778,2,3084
18392,6778,3,3087
18393,6778,4,5892
18394,6778,5,6987
18402,6652,4,6927
18411,5307,4,8644
18412,5307,5,8756
18415,5001,0,8380
18416,5001,1,8518
18417,5001,3,8665
18418,5001,4,8644
18419,5001,5,8720
18425,6904,5,15609
18426,4758,4,9403
18427,4758,5,9475
18428,5713,0,4734
18429,5713,1,4686
18430,5713,3,4848
18431,5713,4,4828
18432,5713,5,4906
18438,6904,6,15694
18442,6964,1,14529
18445,6964,3,14576
18447,4760,0,12237
18448,4760,1,12304
18449,4760,3,12330
18450,4760,4,12325
18451,4760,5,12361
18452,4762,4,15565
18453,4762,5,15608
18454,4814,4,15572
18455,4814,5,15599
18495,7065,6,13574
18497,7065,1,13607
18498,7065,1,13609
18499,4876,0,9132
18500,4876,1,9294
18501,4876,3,9420
18502,4876,4,9396
18503,4876,5,9510
18504,6897,0,13586
18510,6897,4,13615
18515,7065,5,13641
18520,6897,6,13571
18521,6898,2,13599
18528,4877,5,12074
18529,4877,6,12072
18594,4980,0,8804
18595,4980,1,8496
18596,4980,3,8667
18597,4980,4,8643
18598,4980,5,8755
18599,4980,6,9030
18602,7120,4,8832
18603,4990,4,8832
18604,4990,5,8753
18606,7120,5,8753
18607,7120,6,9046
18610,4990,6,9046
18664,4847,0,8370
18665,4847,1,8493
18666,4847,3,8661
18667,4847,4,8613
18668,4847,5,8840
18669,4847,6,8752
18686,4846,0,8379
18687,4846,1,8541
18688,4846,2,8646
18689,4846,3,8658
18690,4846,5,8692
18691,4846,6,8807
18702,5003,0,8816
18703,5003,1,8598
18704,5003,3,8655
18705,5003,4,8634
18706,5003,5,8731
18720,5003,6,8677
18721,4850,0,8418
18722,4850,1,8577
18723,4850,3,8661
18724,4850,4,8637
18725,4850,5,8722
18726,4850,6,8876
18775,3777,0,9170
18776,3777,1,9293
18777,3777,4,9377
18799,4851,0,8556
18800,4851,1,8538
18801,4851,3,8667
18802,4851,4,8646
18803,4851,5,8819
18804,4851,6,8804
18805,4541,0,9125
18806,4541,1,9290
18807,4541,4,9395
19200,6706,3,3532
19208,6708,3,6941
19211,6711,0,3264
19214,6711,3,3535
19228,6822,0,6713
19229,6822,3,6944
19230,6822,4,6923
19231,6822,5,7001
19235,6714,5,7007
19241,5849,0,23216
19243,5849,4,23255
19244,5849,5,23330
19245,5850,0,23256
19247,5850,4,23259
19248,5850,5,23230
19249,5851,0,23220
19250,5851,4,23215
19254,5852,5,23283
19256,5853,4,23232
19257,5853,5,23281
19258,5854,0,23223
19259,5854,4,23243
19260,5854,5,23282
19264,5853,0,23331
19268,5852,0,23217
19270,5882,4,23242
19271,5882,5,23271
19275,5884,0,23385
19276,5884,4,23366
19278,7079,0,4056
19279,7079,4,4238
19282,7079,5,4316
19283,5929,0,23358
19285,5929,1,23382
19286,5929,4,23399
19287,5929,5,23473
19290,5947,0,23228
19291,5947,2,23258
19292,5947,1,23245
19294,5947,5,24276
19361,6602,0,19946
19363,6602,1,19987
19364,6602,2,20003
19367,6602,5,19163
19368,6602,6,19058
19369,6603,0,19055
19370,6603,1,19096
