"ID","localizedTextIdName","housingPlotTypeId","localizedTextIdTooltip","worldIdPlug00","worldIdPlug01","worldIdPlug02","worldIdPlug03","flags","housingResourceIdProvided00","housingResourceIdProvided01","housingResourceIdProvided02","housingResourceIdProvided03","housingResourceIdProvided04","housingResourceIdPrerequisite00","housingResourceIdPrerequisite01","housingResourceIdPrerequisite02","housingFeatureTypeFlags","housingContributionInfoId00","housingContributionInfoId01","housingContributionInfoId02","housingContributionInfoId03","housingContributionInfoId04","housingPlugItemIdNextUpgrade","localizedTextIdPrereqTooltip00","localizedTextIdPrereqTooltip01","localizedTextIdPrereqTooltip02","prerequisiteId00","prerequisiteId01","prerequisiteId02","prerequisiteIdUnlock","housingBuildId","housingUpkeepTypeEnum","upkeepCharges","upkeepTime","housingContributionInfoIdUpkeepCost00","housingContributionInfoIdUpkeepCost01","housingContributionInfoIdUpkeepCost02","housingContributionInfoIdUpkeepCost03","housingContributionInfoIdUpkeepCost04","gameFormulaIdHousingBuildBonus","screenshotSprite00","screenshotSprite01","screenshotSprite02","screenshotSprite03","screenshotSprite04","housingPlugTypeEnum","accountItemIdUpsell"
455,422153,49,511616,2370,2370,2450,2370,0,0,0,0,0,0,0,0,0,3,292,316,0,0,0,0,530584,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_FrizletPen_01","Icon_Warplots_Warplots_FrizletPen_02","Icon_Warplots_Warplots_FrizletPen_03","","",0,0
456,422154,49,511617,2369,2369,2451,2369,0,0,0,0,0,0,0,0,0,3,293,317,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_FrizletPen_01","Icon_Warplots_Warplots_FrizletPen_02","Icon_Warplots_Warplots_FrizletPen_03","","",0,0
457,422156,49,511618,2368,2368,2452,2368,0,0,0,0,0,0,0,0,0,3,294,318,0,0,0,0,530585,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_FrizletPen_01","Icon_Warplots_Warplots_FrizletPen_02","Icon_Warplots_Warplots_FrizletPen_03","","",0,0
458,422158,49,511619,2361,2361,2473,2361,0,0,0,0,0,0,0,0,0,3,290,319,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MoodiePen_01","Icon_Warplots_Warplots_MoodiePen_02","Icon_Warplots_Warplots_MoodiePen_03","","",0,0
459,422159,49,511620,2226,2226,2475,2226,0,0,0,0,0,0,0,0,0,3,291,320,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MoodiePen_01","Icon_Warplots_Warplots_MoodiePen_02","Icon_Warplots_Warplots_MoodiePen_03","","",0,0
460,422160,49,511621,2227,2227,2476,2227,0,0,0,0,0,0,0,0,0,3,292,321,0,0,0,0,530590,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MoodiePen_01","Icon_Warplots_Warplots_MoodiePen_02","Icon_Warplots_Warplots_MoodiePen_03","","",0,0
461,422161,49,511622,2228,2228,2477,2228,0,0,0,0,0,0,0,0,0,3,293,322,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MoodiePen_01","Icon_Warplots_Warplots_MoodiePen_02","Icon_Warplots_Warplots_MoodiePen_03","","",0,0
462,422163,49,511623,2229,2229,2478,2229,0,0,0,0,0,0,0,0,0,3,294,323,0,0,0,0,530591,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MoodiePen_01","Icon_Warplots_Warplots_MoodiePen_02","Icon_Warplots_Warplots_MoodiePen_03","","",0,0
463,422164,49,511636,2095,2095,2433,2095,0,0,0,0,0,0,0,0,0,3,295,324,0,0,0,0,530592,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_SwordMaiden_01","Icon_Warplots_Warplots_SwordMaiden_02","Icon_Warplots_Warplots_SwordMaiden_03","","",0,0
464,422166,49,511637,2274,2274,2434,2274,0,0,0,0,0,0,0,0,0,3,296,325,0,0,0,0,530593,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_SwordMaiden_01","Icon_Warplots_Warplots_SwordMaiden_02","Icon_Warplots_Warplots_SwordMaiden_03","","",0,0
465,422167,49,511639,2276,2276,2436,2276,0,0,0,0,0,0,0,0,0,3,298,327,0,0,0,0,530594,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_SwordMaiden_01","Icon_Warplots_Warplots_SwordMaiden_02","Icon_Warplots_Warplots_SwordMaiden_03","","",0,0
466,422169,49,511635,2277,2277,2437,2277,0,0,0,0,0,0,0,0,0,3,299,328,0,0,0,0,530595,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_SwordMaiden_01","Icon_Warplots_Warplots_SwordMaiden_02","Icon_Warplots_Warplots_SwordMaiden_03","","",0,0
467,422170,49,511634,2100,2100,2438,2100,0,0,0,0,0,0,0,0,0,3,295,329,0,0,0,0,530597,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Osun_01","Icon_Warplots_Warplots_Osun_02","Icon_Warplots_Warplots_Osun_03","","",0,0
468,422171,49,511644,2280,2280,2439,2280,0,0,0,0,0,0,0,0,0,3,296,330,0,0,0,0,530598,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Osun_01","Icon_Warplots_Warplots_Osun_02","Icon_Warplots_Warplots_Osun_03","","",0,0
469,422173,49,511638,2275,2275,2435,2275,0,0,0,0,0,0,0,0,0,3,297,326,0,0,0,0,530596,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_SwordMaiden_01","Icon_Warplots_Warplots_SwordMaiden_02","Icon_Warplots_Warplots_SwordMaiden_03","","",0,0
470,422174,49,511645,2281,2281,2440,2281,0,0,0,0,0,0,0,0,0,3,297,331,0,0,0,0,530599,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Osun_01","Icon_Warplots_Warplots_Osun_02","Icon_Warplots_Warplots_Osun_03","","",0,0
471,422175,49,511646,2282,2282,2441,2282,0,0,0,0,0,0,0,0,0,3,298,332,0,0,0,0,530601,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Osun_01","Icon_Warplots_Warplots_Osun_02","Icon_Warplots_Warplots_Osun_03","","",0,0
472,422176,49,511642,2283,2283,2442,2283,0,0,0,0,0,0,0,0,0,3,299,333,0,0,0,0,530602,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Osun_01","Icon_Warplots_Warplots_Osun_02","Icon_Warplots_Warplots_Osun_03","","",0,0
473,422177,49,511656,2105,2105,2453,2105,0,0,0,0,0,0,0,0,0,3,132,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Nuclear_01","Icon_Warplots_Warplots_Nuclear_02","Icon_Warplots_Warplots_Nuclear_03","","",0,0
474,422178,49,511657,2366,2366,2454,2366,0,0,0,0,0,0,0,0,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Nuclear_01","Icon_Warplots_Warplots_Nuclear_02","Icon_Warplots_Warplots_Nuclear_03","","",0,0
475,422180,49,511660,2367,2367,2455,2367,0,0,0,0,0,0,0,0,0,3,134,0,0,0,0,0,530603,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Nuclear_01","Icon_Warplots_Warplots_Nuclear_02","Icon_Warplots_Warplots_Nuclear_03","","",0,0
476,422181,49,511670,2108,2108,2456,2108,0,0,0,0,0,0,0,0,0,3,135,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_GasProcessing_01","Icon_Warplots_Warplots_GasProcessing_02","Icon_Warplots_Warplots_GasProcessing_03","","",0,0
477,422182,49,511671,2338,2338,2457,2338,0,0,0,0,0,0,0,0,0,3,136,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_GasProcessing_01","Icon_Warplots_Warplots_GasProcessing_02","Icon_Warplots_Warplots_GasProcessing_03","","",0,0
478,422183,49,511672,2339,2339,2458,2339,0,0,0,0,0,0,0,0,0,3,137,0,0,0,0,0,530604,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_GasProcessing_01","Icon_Warplots_Warplots_GasProcessing_02","Icon_Warplots_Warplots_GasProcessing_03","","",0,0
479,422184,49,511663,2111,2111,2459,2111,0,0,0,0,0,0,0,0,0,3,129,334,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Furnace_01","Icon_Warplots_Warplots_Furnace_02","Icon_Warplots_Warplots_Furnace_03","","",0,0
480,422185,49,511664,2334,2334,2460,2334,0,0,0,0,0,0,0,0,0,3,130,335,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Furnace_01","Icon_Warplots_Warplots_Furnace_02","Icon_Warplots_Warplots_Furnace_03","","",0,0
481,422186,49,511665,2335,2335,2461,2335,0,0,0,0,0,0,0,0,0,3,131,336,0,0,0,0,530605,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Furnace_01","Icon_Warplots_Warplots_Furnace_02","Icon_Warplots_Warplots_Furnace_03","","",0,0
482,422424,51,511803,2232,2232,2402,2232,0,0,0,0,0,0,0,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_OrbitalStrike_01","Icon_Warplots_Warplots_OrbitalStrike_02","Icon_Warplots_Warplots_OrbitalStrike_03","","",0,0
483,422425,51,511805,2233,2233,2403,2233,0,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,530724,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_OrbitalStrike_01","Icon_Warplots_Warplots_OrbitalStrike_02","Icon_Warplots_Warplots_OrbitalStrike_03","","",0,0
484,422427,51,511807,2234,2234,2404,2234,0,0,0,0,0,0,0,0,0,3,140,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_OrbitalStrike_01","Icon_Warplots_Warplots_OrbitalStrike_02","Icon_Warplots_Warplots_OrbitalStrike_03","","",0,0
485,422428,51,511808,2235,2235,2405,2235,0,0,0,0,0,0,0,0,0,3,141,0,0,0,0,0,530729,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_OrbitalStrike_01","Icon_Warplots_Warplots_OrbitalStrike_02","Icon_Warplots_Warplots_OrbitalStrike_03","","",0,0
486,422429,51,511787,2046,2046,2386,2046,0,0,0,0,0,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MultipleRocketLauncher_01","Icon_Warplots_Warplots_MultipleRocketLauncher_02","Icon_Warplots_Warplots_MultipleRocketLauncher_03","","",0,0
487,422430,51,511788,2315,2315,2387,2315,0,0,0,0,0,0,0,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MultipleRocketLauncher_01","Icon_Warplots_Warplots_MultipleRocketLauncher_02","Icon_Warplots_Warplots_MultipleRocketLauncher_03","","",0,0
488,422431,51,511789,2316,2316,2388,2316,0,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,530700,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MultipleRocketLauncher_01","Icon_Warplots_Warplots_MultipleRocketLauncher_02","Icon_Warplots_Warplots_MultipleRocketLauncher_03","","",0,0
489,422432,51,511791,2317,2317,2389,2317,0,0,0,0,0,0,0,0,0,3,140,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MultipleRocketLauncher_01","Icon_Warplots_Warplots_MultipleRocketLauncher_02","Icon_Warplots_Warplots_MultipleRocketLauncher_03","","",0,0
490,422433,51,511794,2318,2318,2390,2318,0,0,0,0,0,0,0,0,0,3,141,0,0,0,0,0,530705,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MultipleRocketLauncher_01","Icon_Warplots_Warplots_MultipleRocketLauncher_02","Icon_Warplots_Warplots_MultipleRocketLauncher_03","","",0,0
491,422434,51,511814,2049,2049,2396,2049,0,0,0,0,0,0,0,0,0,3,300,337,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AttackShip_01","Icon_Warplots_Warplots_AttackShip_02","Icon_Warplots_Warplots_AttackShip_03","","",0,0
492,422435,51,511815,2264,2264,2397,2264,0,0,0,0,0,0,0,0,0,3,301,338,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AttackShip_01","Icon_Warplots_Warplots_AttackShip_02","Icon_Warplots_Warplots_AttackShip_03","","",0,0
493,422436,51,511816,2265,2265,2398,2265,0,0,0,0,0,0,0,0,0,3,302,339,0,0,0,0,530732,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AttackShip_01","Icon_Warplots_Warplots_AttackShip_02","Icon_Warplots_Warplots_AttackShip_03","","",0,0
494,422437,51,511817,2266,2266,2399,2266,0,0,0,0,0,0,0,0,0,3,303,340,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AttackShip_01","Icon_Warplots_Warplots_AttackShip_02","Icon_Warplots_Warplots_AttackShip_03","","",0,0
495,422438,51,511819,2267,2267,2400,2267,0,0,0,0,0,0,0,0,0,3,304,341,0,0,0,0,530733,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AttackShip_01","Icon_Warplots_Warplots_AttackShip_02","Icon_Warplots_Warplots_AttackShip_03","","",0,0
496,422439,51,511822,2052,2052,2391,2052,0,0,0,0,0,0,0,0,0,3,107,0,0,0,0,0,530734,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_EldanBeacon_01","Icon_Warplots_Warplots_EldanBeacon_02","Icon_Warplots_Warplots_EldanBeacon_03","","",0,0
497,422440,51,511823,2380,2380,2392,2380,0,0,0,0,0,0,0,0,0,3,138,0,0,0,0,0,530735,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_EldanBeacon_01","Icon_Warplots_Warplots_EldanBeacon_02","Icon_Warplots_Warplots_EldanBeacon_03","","",0,0
498,422441,51,511824,2379,2379,2393,2379,0,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,530736,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_EldanBeacon_01","Icon_Warplots_Warplots_EldanBeacon_02","Icon_Warplots_Warplots_EldanBeacon_03","","",0,0
499,422442,51,511825,2378,2378,2394,2378,0,0,0,0,0,0,0,0,0,3,140,0,0,0,0,0,530737,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_EldanBeacon_01","Icon_Warplots_Warplots_EldanBeacon_02","Icon_Warplots_Warplots_EldanBeacon_03","","",0,0
500,422443,51,511826,2377,2377,2395,2377,0,0,0,0,0,0,0,0,0,3,141,0,0,0,0,0,530738,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_EldanBeacon_01","Icon_Warplots_Warplots_EldanBeacon_02","Icon_Warplots_Warplots_EldanBeacon_03","","",0,0
501,422444,53,511831,3000,3000,3002,3000,0,0,0,0,0,0,0,0,0,3,127,0,0,0,0,0,530739,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Boss_01","Icon_Warplots_Warplots_Boss_02","Icon_Warplots_Warplots_Boss_03","","",0,0
502,422445,53,511832,3001,3001,3003,3001,0,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,530740,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Boss_01","Icon_Warplots_Warplots_Boss_02","Icon_Warplots_Warplots_Boss_03","","",0,0
503,452646,1,452647,2180,2180,2180,2180,4,0,0,0,0,0,0,0,0,3,188,0,0,0,0,0,452648,523062,0,27903,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_2180_Creepy_Cave_Entrance_01","Icon_Housing1x1_2180_Creepy_Cave_Entrance_02","Icon_Housing1x1_2180_Creepy_Cave_Entrance_03","","",2,0
504,452651,1,452652,1927,1927,1927,1927,4,0,0,0,0,0,0,0,0,3,182,0,0,0,0,0,452653,523063,0,27893,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1904_Shuttle_Call_Console_01","Icon_Housing1x1_1904_Shuttle_Call_Console_02","Icon_Housing1x1_1904_Shuttle_Call_Console_03","","",2,0
505,453602,1,453603,2181,2181,2181,2181,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,453604,0,0,629,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
506,456876,2,456877,1877,1877,2192,1700,0,0,0,0,0,0,0,0,0,3,152,0,0,0,0,0,456878,463155,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2192_Everstar_Grove_Biome_01","Icon_Housing1x2_2192_Everstar_Grove_Biome_02","Icon_Housing1x2_2192_Everstar_Grove_Biome_03","","",1,0
507,462212,2,462213,1877,1877,2381,1700,0,0,0,0,0,0,0,0,0,3,179,0,0,0,0,0,536618,544151,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2381_Farside_Biome_01","Icon_Housing1x2_2381_Farside_Biome_02","Icon_Housing1x2_2381_Farside_Biome_03","","",1,0
508,462214,2,462215,1877,1877,2385,1700,0,0,0,0,0,0,0,0,0,3,189,0,0,0,0,0,536619,544152,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2385_Grimvault_Biome_01","Icon_Housing1x2_2385_Grimvault_Biome_02","Icon_Housing1x2_2385_Grimvault_Biome_03","","",1,0
509,463070,2,463071,1877,1877,3007,1700,0,0,0,0,0,0,0,0,0,3,209,0,0,0,0,0,536620,544153,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_3007_Wilderrun_Biome_01","Icon_Housing1x2_3007_Wilderrun_Biome_02","Icon_Housing1x2_3007_Wilderrun_Biome_03","","",1,0
515,580083,1,580084,3036,3036,3036,3036,4,0,0,0,0,0,0,0,0,3,347,0,0,0,0,0,580085,0,0,27903,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_3036_Sore_Luck_Pit_01","Icon_Housing1x1_3036_Sore_Luck_Pit_02","Icon_Housing1x1_3036_Sore_Luck_Pit_03","","",2,0
516,580090,2,580091,3039,3039,3039,3039,4,0,0,0,0,0,0,0,0,3,348,0,0,0,0,0,580092,0,0,27903,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_3039_Corrupted_Laboratory_01","Icon_Housing1x2_3039_Corrupted_Laboratory_02","Icon_Housing1x2_3039_Corrupted_Laboratory_03","","",2,0
517,583958,1,583959,3048,3048,3048,3048,8,0,0,0,0,0,0,0,0,3,343,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,244,0,0,0,0,0,"Icon_Housing1x1_695_Mineral_Deposit_Tier4_01","Icon_Housing1x1_695_Mineral_Deposit_Tier4_02","Icon_Housing1x1_695_Mineral_Deposit_Tier4_03","","",1,0
518,583960,1,583961,3051,3051,3051,3051,8,0,0,0,0,0,0,0,0,3,344,0,0,0,0,0,583962,0,0,0,0,0,0,1,1,0,30,244,0,0,0,0,0,"Icon_Housing1x1_3051_Excavation_Site_Tier4_Elite_01","Icon_Housing1x1_3051_Excavation_Site_Tier4_Elite_02","Icon_Housing1x1_3051_Excavation_Site_Tier4_Elite_03","","",1,0
519,583967,1,583968,3052,3052,3052,3052,32,0,0,0,0,0,0,0,0,3,345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1583_Garden_Tier4_01","Icon_Housing1x1_1583_Garden_Tier4_02","Icon_Housing1x1_1583_Garden_Tier4_03","","",1,0
520,583976,1,583977,3053,3053,3053,3053,8,0,0,0,0,0,0,0,0,3,346,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,244,0,0,0,0,0,"Icon_Housing1x1_1541_Survivalist_Tier4_01","Icon_Housing1x1_1541_Survivalist_Tier4_02","Icon_Housing1x1_1541_Survivalist_Tier4_03","","",1,0
521,612836,2,612837,3093,3093,3093,3093,4,0,0,0,0,0,0,0,0,3,348,0,0,0,0,0,612838,0,0,27903,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_3093_Boxing_Ring_01","Icon_Housing1x2_3093_Boxing_Ring_02","Icon_Housing1x2_3093_Boxing_Ring_03","","",2,0
522,616953,1,616954,3096,3096,3096,3096,4,0,0,0,0,0,0,0,0,3,349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_3096_Runecrafting_station_01","Icon_Housing1x1_3096_Runecrafting_station_02","Icon_Housing1x1_3096_Runecrafting_station_03","","",1,0
524,620903,2,620904,3103,3103,3103,3103,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,741930,0,0,0,0,0,38443,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_3103_Shades_Eve_01","Icon_Housing1x2_3103_Shades_Eve_02","Icon_Housing1x2_3103_Shades_Eve_03","","",0,602
525,621884,1,621885,3113,3113,3113,3113,4,0,0,0,0,0,0,0,0,3,351,0,0,0,0,0,0,0,0,0,0,0,38441,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_3113_Shades_Eve_01","Icon_Housing1x1_3113_Shades_Eve_02","Icon_Housing1x1_3113_Shades_Eve_03","","",2,0
526,630999,1,631000,3224,3224,3224,3224,2,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,631001,0,0,27903,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1920_Power_Generator_01","Icon_Housing1x1_1920_Power_Generator_02","Icon_Housing1x1_1920_Power_Generator_03","","",2,0
527,632115,1,632116,3177,3177,3177,3177,4,0,0,0,0,0,0,0,0,3,352,0,0,0,0,0,632117,0,0,27873,0,0,38442,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_3177_Shades_Eve_Bonefire_01","Icon_Housing1x1_3177_Shades_Eve_Bonefire_02","Icon_Housing1x1_3177_Shades_Eve_Bonefire_03","","",2,0
528,632315,2,632316,3231,3231,3231,3231,6,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,632317,0,0,27888,0,0,0,2,1,0,7,259,0,0,0,0,0,"Icon_Housing1x2_1837_Hobo_Train_01","Icon_Housing1x2_1837_Hobo_Train_02","Icon_Housing1x2_1837_Hobo_Train_03","","",2,0
529,639378,1,639379,3238,3238,3238,3238,4,0,0,0,0,0,0,0,0,3,353,0,0,0,0,0,0,0,0,0,0,0,38440,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_Winterfest_Protostar_Snowfield_01","Icon_Housing1x1_Winterfest_Protostar_Snowfield_02","Icon_Housing1x1_Winterfest_Protostar_Snowfield_03","","",2,0
530,641350,44,641351,3175,3175,3175,3175,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_UndergroundBunker_House_02","Icon_Housing2x2_UndergroundBunker_House_03","Icon_Housing2x2_UndergroundBunker_House_01","","",0,0
531,643109,43,0,3281,3281,3281,3281,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"","","","","",0,0
534,680157,44,680158,3343,3343,3343,3343,0,0,0,0,0,0,0,0,0,3,215,0,0,0,0,0,0,0,0,0,0,0,38796,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Blackhole_House_01","Icon_Housing2x2_Blackhole_House_02","Icon_Housing2x2_Blackhole_House_03","","",0,0
535,691358,2,691359,3409,3409,3409,3409,0,0,0,0,0,0,0,0,0,3,355,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_Lopp_Treasure_Paradise_01","Icon_Housing1x2_Lopp_Treasure_Paradise_02","Icon_Housing1x2_Lopp_Treasure_Paradise_03","","",0,0
536,691376,2,691377,3410,3410,3410,3410,0,0,0,0,0,0,0,0,0,3,356,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_Marauders_Cove_01","Icon_Housing1x2_Marauders_Cove_02","Icon_Housing1x2_Marauders_Cove_03","","",0,0
537,691388,1,691389,3411,3411,3411,3411,0,0,0,0,0,0,0,0,0,3,357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_Geyser_Gully_01","Icon_Housing1x1_Geyser_Gully_02","Icon_Housing1x1_Geyser_Gully_03","","",0,0
538,691390,1,691391,3412,3412,3412,3412,0,0,0,0,0,0,0,0,0,3,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_Pumera_Matriarch_Den_01","Icon_Housing1x1_Pumera_Matriarch_Den_02","Icon_Housing1x1_Pumera_Matriarch_Den_03","","",0,0
543,700872,44,700873,3408,3408,3408,3408,0,0,0,0,0,0,0,0,0,3,215,0,0,0,0,0,731012,0,0,38741,0,0,0,3,0,0,0,0,0,0,0,0,0,"Icon_Housing2x2_Osun_House_03","Icon_Housing2x2_Osun_House_02","Icon_Housing2x2_Osun_House_01","","",0,0
545,719462,2,719463,3240,3240,3240,3240,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40307,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_Winterfest_Protostar_MiniHouse_01","Icon_Housing1x2_Winterfest_Protostar_MiniHouse_02","Icon_Housing1x2_Winterfest_Protostar_MiniHouse_03","","",0,639
546,719909,2,719910,3415,3415,3415,3415,0,0,0,0,0,0,0,0,0,3,360,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_3415_Arcterra_Biome_01","Icon_Housing1x2_3415_Arcterra_Biome_02","Icon_Housing1x2_3415_Arcterra_Biome_03","","",1,0
547,741316,2,741317,3441,3441,3441,3441,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40420,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_3441_Snowman_Land_01","Icon_Housing1x2_3441_Snowman_Land_02","Icon_Housing1x2_3441_Snowman_Land_03","","",0,771
