"ID","description","prerequisiteId"
2476,"SeekerAlpha_StandStates",0
2478,"dormant logic tendril action set - pei w2a2 - twh",0
2479,"W2183 - PE446 - Gauntlet Hologram Shader (Blue)",0
2482,"Platform Flickering - Grimvault T1 settler - RVN",0
2483,"M3067 - Rootbrute burrow up",0
2484,"Strain Spawn - Grimvault - T1E1 - JBN",0
2485,"W2183 - PE446 - Plushie Product - TDG",0
2486,"Wilderrun 1 - Q8910 - Creature 49549 - SPB",0
2487,"Wilderrun 1 - Q8910 - Creature 49551 - SPB",0
2488,"Wilderrun 1 - Q8910 - Creature 49553 - SPB",0
2489,"Generic_BaseHolo_BLU_1o5W_3H (Base) [Inf] (0.7)",0
2490,"PE314 - Turret Spawn - Grimvault T1E1 - JBN/MLB6",0
2491,"W2183 - Forcefield Activate and Deactivate - CM1",0
2492,"Teleporter ACtive",0
2493,"Housing - Chronium Lab - Energy Trap - BEAX",0
2494,"W2183 - PE446 - Hanging Skull Product - TDG",0
2496,"M1576 Eldan Protectors Offline",0
2497,"M1576 - Shock Floor",0
2498,"Wilderrun 1 - Q8914 - Lab Rat On Birth - SPB",0
2499,"Wilderrun - T1 - m1631 - Bot Spawn FX",0
2500,"Wilderrun - T1 - m1631 - Base Station Spawn FX",0
2501,"Wilderrun - T1 - m1631 - Science Bot",0
2502,"Wilderrun - T1 - m3059 - Blinking Datachron",0
2503,"Wilderrun - T1 - m3059 - Skeleton FX",0
2504,"Wilderrun - T1 - m3052 - Dead Ekose FX",0
2505,"Ascendancy Glow - Isle of Eternity - ARY",0
2506,"Jump Platform - Global - Explorer Trampoline - WG",0
2508,"W2189 - Room C - Boss Malverine - Datacube Eaten",0
2509,"Q6306 - Terminite Slime visuals",0
2510,"Q5029 - Explosion",0
2511,"Ship Hand-DSD-PE447-Drowned Anim-DJU",0
2512,"mote of life action set - w2b2-3 - twh",0
2513,"Celestion - Celestial Vind - Random - KMS",0
2514,"[Non-Combat] Default_Hover_Stand [Infinite] - KMS",0
2515,"OnBirth - State1_State0",0
2516,"life energy fissure action set - w2b1-3 - twh",0
2517,"Housing - 1x1 AA Tower - Tornado - BEAX",0
2518,"Q6541 - Pell High Shaman",0
2519,"Q6541 - Pell High Shaman Hologram (1)",0
2520,"spreading flame action set - w2b1-4 - twh",0
2521,"Shield Q8923 - Settler - ARY",0
2522,"W2189 - Baneslime Blister - On Death Burst",0
2523,"PEI - WS2 - Logic Capacitor - HCon",0
2524,"W2183 - TV Effect - CM1",0
2525,"PEI - WS2 - B1-1 Logical Overflow - HCon",0
2526,"PEI - WS2 - Aggitated Thought - On Birth - HCon",0
2527,"PE446 - beartrap - BirthLoop",0
2528,"PEI - WS2 - B1-2 - Unbuilt Platform - HCon",0
2530,"Time Beam Rift - ARY",0
2531,"Generic - I'm Invisible - TDG",0
2532,"Housing - 1x1 Helipad - Flying Airship - BEAX",0
2533,"Explorer Leaf Platform - Global - Leaf FX (30s)",0
2534,"Explorer Leaf Platform - Global - Leaf FX (60s)",0
2535,"Camera Base Station - Explorer - Spawn FX",0
2536,"Camera Bot - Global - Bot Spawn FX - WG",0
2537,"Torn Rift Unstable - Isle of Eternity - ARY",0
2538,"Q8935 - Ascendancy Surveillance - Q Glow - MRD",0
2539,"Add Holo Weapon on Birth",0
2540,"Deep Freeze - Birth Death Anim",0
2541,"fire lord action set - pei w2b1-4 - twh",0
2542,"Glowy Eyes and Fists",0
2543,"w2173 - Logic Elemental Spawn",0
2544,"PEI - WS2 - Chaos Data  - HCon",0
2545,"Astrovoid Adv - Hologram - All Visuals",0
2546,"Shivering Box - Grimvault - Q8129/7672 - JBN",0
2547,"M2340 - Fire Essence - Item FX",0
2549,"Housing - 1x1 AA Tower - Flying Shellark - BEAX",0
2550,"Creature 49611-  On Birth",0
2551,"Wilderrun - T2 - m2284 - Inactive Visuals",0
2552,"Holo mordesh - SPB",0
2553,"w2173 - Life Elemental Spawn",0
2554,"M2340 - Water Essence - Item FX",0
2555,"M2340 - Storm Essence - Item FX",0
2556,"M2340 - Earth Essence - Item FX",0
2557,"PE446 - beartraps pop-up - TDG",0
2558,"w2173 - Life Elemental Visuals",0
2559,"Halon Ring - T1 - Necro Creatures - Large - KMS",0
2560,"Ship Hand-DSD-PE447-Hookfoot Attacks-DJU",0
2561,"Wilderrun - Torine Holo - 8894 - SPB",0
2562,"Q7761 - Tresayne Obj 1 -Stasis",0
2563,"Aura_Light_YLW.m3 (Double)",0
2564,"Hellrose Bowl - AP_State1_Idle",0
2565,"[DS] Mini-Gronyx SpawnFX",0
2566,"Teleport+Ready - Shiphand DSD - 2 - WK",0
2568,"PEI - WS2 - B1-2 - Boundless Gale - HCon",0
2569,"Q8936 - Radiation Cloud - MRD",0
2570,"Fire Body FX [Infinite]",0
2572,"M698 - Falkrin Feather - Item FX",0
2573,"Wilderrun - T2 - m2347 - Base Station - Stealthed",0
2574,"Dancing Moodies - Animation and Shader",0
2575,"Housing - 1x1 Cubig Feed - Cubig Golden - BEAX",0
2576,"Ikthian Laser Invis FX - PE447 - W2188 - WK",0
2577,"Machine Blue Static Hover - Grimvault T2E1 - MLB2",0
2578,"[GA] e410 - Platform - Helix 2",0
2579,"Housing - Mannequin - AAC",0
2580,"Q8945 - Medivac - Grimvault T2 - CSC ",0
2581,"Q7376/Q7377 - Augmented Kevo Teleport Out",0
2582,"Dominion Arkship Tutorial - Brain Scan FX - LST",0
2583,"e392 - Datascape - Void Desert - Node - Mod - Sm",0
2584,"e392 - Datascape - Void Desert - Node - Mod - Med",0
2585,"e392 - Datascape - Void Desert - Node - Mod - Lg",0
2586,"e392 - Datascape - Void Desert - Intestine - Mod",0
2587,"Housing - Mayday - Power Core - BEAX",0
2588,"[GA] e410 - Platform - Helix 2a",0
2589,"W2189 - Strain Suspension",0
2590,"Ship Hand-DSD--PE447-Gold Glowy Effect-DJU",0
2591,"Swarm_Vortex_GRN (Base) [Infinite] (Size 2) Any",0
2592,"Q8894 - Science Bot - on Birth - SPB",0
2593,"W2173 - Hologram Shader",0
2594,"TP FLuff stuff",0
2595,"Q3902 - Fire Ground Line - MRD",0
2596,"TP Cannon Fluff ",0
2597,"Blood_Splatter_Decal_01 (Weapon_Mass)[Infinite]",0
2598,"Blindness Sigil - Hycrest Adventure",0
2599,"Disorient Sigil - Hycrest Adventure",0
2600,"Knockdown Sigil - Hycrest Adventure",0
2601,"Q8939 - Beam-In - Farside T2 - CSC ",0
2602,"Holo Visions - RVN",0
2603,"Q7683 Q8097 - Friendly NPC Spawn FX - MLB1",0
2604,"Mobile Ligthing Rod Birth",0
2605,"Q5172 - Security Warbot - Idle Sleep Mode - TDG",0
2606,"PO1849 - PE447 - Explosion + Sparks - VEW",0
2607,"PO1849 - Self-destruction Large Fire - VEW",0
2608,"PO1849 - Burnt Ground - VEW",0
2609,"PO1849 - Explosion Smoulder - VEW",0
2610,"PO1849 - Leaking Tanks - VEW",0
2611,"Wisp visuals",0
2612,"M711 - Toxic Waste",0
2613,"Grumpel - Default_Ready - Infinite (151)",0
2614,"Flare on Birth VFX attach - SPB",0
2615,"Housing - Kel Voreth - Karg the Overseer - BEAX",0
2616,"PO1849 - Damaged Tanks - VEW",0
2617,"PO1849 - Smoldered Tanks - VEW",0
2618,"PO1852 - Goliath Death - VEW",0
2619,"Corrupted Waste - Grimvault T1E3 - MLB1",0
2620,"Fire Ward - 2HL_Hover_Talk_4sec",0
2621,"Q8910 Explosives Action Set",0
2622,"PO1849 - Drowned Nerid - VEW",0
2623,"Wilderrun 1 - Q8896- hidden bomb explosion - SPB",0
2624,"Eldan Defense Probe",0
2625,"Wire Sparks - Flavor - ARY",0
2626,"Northern Wilds - Doctor Bennett - Flask - MRD",0
2627,"Everstar Grove - Rootbrute LeaveCombat",0
2628,"Northern Wilds - Sadie Brightland - MRD",0
2630,"NW_PUZZLE_CONSOLE_SPARKS",0
2631,"Red Hologram",0
2632,"Q8939 - Smoking Corpse - CSC1",0
2633,"Death Explosion - PE429 Merciful 4 - HycrestAdv",0
2634,"Purple Bubbly Shader",0
2636,"[DS] Fire Room - Dracus - Lavalanche Invisible",0
2637,"Housing - 1x2 Blasted Landscape - Beam In - VTD",0
2638,"Stormcaller Dagun - Levian Bay",0
2639,"Q8939 - Smalloprojector - CSC1",0
2640,"Teleport In/out - CM1",0
2641,"DOminion CAnnon TP",0
2642,"Q5856 Complete - ZinCambots Birth envelop",0
2643,"Corruptive Aura buff station",0
2644,"Lighting",0
2645,"Levian Bay Eldan Protector FX - TDG",0
2647,"Q8539 - Captain Sabes Bowing Spawn - MLB1",0
2648,"State3_Idle [Infinite]",0
2649,"Q6306 Mender birth - Celestion - T2 - WK",0
2651,"Vorion Corruption Aura - Grimvault - T2 - JBN",0
2652,"Conjure Elemental",0
2653,"PlagueWyrm_Auroria_Plagued_Effect",0
2654,"Hycrest Adventure - Warbot Drop",0
2655,"Q7499/8804 - Science Scans - VEW",0
2656,"W2352 - Eyeball Laser Target",0
2657,"use the cannon RVN",0
2658,"Granok/Draken Cheering",0
2659,"Aurin/mechari enjoying  - RVN",0
2660,"Human Tp cheer - rvn",0
2661,"Housing - Eldan Test Lab - Rock Whirlwind - BEAX",0
2662,"lone flower - action set - twh",0
2664,"Levian Bay - Vomit - CM1",0
2665,"Everstar Grove-Q6307-Dead Villagers-DJU",0
2666,"Q8356 - Entity - Grimvault Tract 2.3 - BB8",0
2667,"Jury Rigged Datachron",0
2668,"Everstar Grove-Q6306-Butterfly VFX-DJU",0
2669,"Elderoot Enraged FX - Everstar Grove - WK",0
2670,"Bazooka Fire stuff",0
2671,"C694 - Shaking Crate - Grimvault T!E3 - MLB1",0
2672,"Butterfly Box",0
2673,"MEcahri female Cheering",0
2674,"PE 491 - Primal Charge - DY",0
2676,"Q8025 - Fridgelet Spawn - Grimvault T1E3 - MLB1",0
2677,"PE 491 - Life Buff - DY",0
2678,"sitting around campfire - Aurin",0
2679,"sitting around campfire- human",0
2680,"Dominion Arkship - Aurin Treehuggers - JDT",0
2681,"Primal Sacrifice - PE 491 - DY",0
2682,"Mask Dispencer",0
2683,"Everstar - Overrun Guard - Attack Actions - VEW",0
2684,"Levian Bay - Flare Light - CM1",0
2685,"Dominion Arkship - Q7017 - Eviction Notice - JDT",0
2686,"Probe bomb station",0
2687,"W2352 - Entity Birth - CSG",0
2688,"Northern Wilds - Sadie Brightland Laying Down",0
2689,"Girrok NPCTelegraph_Loop_01 Inf",0
2690,"Northern Wilds - Deadeye Smoking Gun - MRD",0
2691,"Girrok Vulnerable Loop - Wilderrun - 2",0
2693,"Randomized - Generic Dead States [Infinite] - MRD",0
2694,"Augmentor NPCTelegraph_Loop_01 Inf",0
2695,"Probed Citizen Female - Ellevar T3 - JGP",0
2696,"Q8573 - System Board - Grimvault T2E1 - MLB2",0
2697,"Probed Citizen Male - Ellevar T3 - JGP",0
2698,"Q5101 - Agitated Buzzbing - Drool - TDG",0
2699,"W2352 -  Corrupted Peep - Birth and Eye Glow",0
2700,"Generic - Drusera Birth Anim",0
2701,"Unstable Razordisk",0
2702,"w2352 - Goo Explosion",0
2703,"Dominion Arkship - Eviction Notice Paper - JDT",0
2705,"Exile Ark Ship Tutorial - Sick Spew - TDG",0
2706,"Q4525_WaterSpray_FX",0
2707,"Drusera - Birth and Despawn Anims",0
2708,"Q4525_WaterSplash_AND_Smoke",0
2709,"Q4525_Airship_SirenFX",0
2710,"Q7689 - Sentry Spot Light - Grimvault T1E3 - MLB!",0
2711,"Q7768 - Red Ore Glow - Wilderrun - 2 - MB",0
2712,"Green Glowing",0
2713,"State_Dead (Anim 1213) ",0
2714,"Adventures - Teleport In",0
2715,"Q8973 - Dreg Teleport on Spawn",0
2716,"Everstar - Naturalist Flutterfree's Staff - VEW",0
2717,"Generic - Sleep - Infinite",0
2718,"Q8784 - Burning Alchemist Assistant - VEW",0
2719,"Arkship - Cliff Carry Medpack - TDG",0
2720,"Everstar Grove-Settler-Construction Cloud-DJU",0
2721,"Dominion Ship - Exile Arkship - Bridge - HCon",0
2722,"Aura_Light_YLW.m3 (Double)",0
2723,"Drusera - Grimvault Tract 2.3 - BB8",0
2724,"OT_Esper_Shader_Override_BLU.m3 (Base) [Infinite]",0
2725,"Q7754 - Jabbits Eating",0
2726,"Shade of Fire - FX - Grimvault Tract 2.3 - BB8",0
2727,"Shade of Water - FX - Grimvault Tract 2.3 - BB8",0
2728,"Shade of Logic - FX - Grimvault Tract 2.3 - BB8",0
2729,"Shade of Life - FX - Grimvault Tract 2.3 - BB8",0
2730,"Shade of Earth - FX - Grimvault Tract 2.3 - BB8",0
2731,"Shade of Air - FX - Grimvault Tract 2.3 - BB8",0
2732,"Arkship - Use Anim with Container in Hand - TDG",0
2733,"Wilderrun 2 - Q7768 - Eldan Control Panel - SPB",0
2734,"Q8077 - Jabbits Eating",0
2735,"Q7685 - Sabes in Helm - Grimvault T1E3 - MLB1",0
2736,"Warplot Minion - Stormtalon - Cyclone - BEAX",0
2737,"Q4987 - Augmentor Spawner Despawn - MRD",0
2738,"tremor ridge miner - vignette exile female - twh",0
2739,"tremor ridge miner - vignette male granok - twh",0
2740,"Q5941 - Freed Aurin",0
2741,"Eldan Data Node Arrow - Grimvault Tract 2.3 - BB8",0
2742,"Q8600 - Jigawatt - Shader and Static - MLB2",0
2743,"Galeras Adventure Hub Holograms",0
2744,"M1731 - Teleport In",0
2746,"Q8980 - Assistant on the Ground",0
2747,"Arkship - Exile - Guard Holding BotHead - TDG",0
2748,"Q8980 - Camera Spawn/Despawn",0
2749,"Strain Suppression Field - Settler Bonus",0
2750,"Q8574 Q8984 - Giant Turret FX - MLB2",0
2751,"Adventure Hub - Simulation Entrance",0
2752,"Q8574 Q8984 - Eldan Probe FX - MLB2",0
2753,"Arkship - Exile - Victor Scibot Scanning - TDG",0
2754,"Gib - Small Meat + Metal",0
2755,"OnBrith Dirt Explosion",0
2756,"Dominus Parable - JGP",0
2757,"Evindra Parable - JGP",0
2758,"Q6672 - Greenbough Guardian - Attacks random",0
2759,"Q6672 - Greenbough Guardian - Attacks random test",0
2760,"Q6890 - Webbed datapad - CM1",0
2761,"Q5582 Hologram",0
2762,"Celestion - Tract 1 - Q6981 - Decloak FX - DJU",0
2763,"Q6311 - Poisoned Drilltech Chua",0
2765,"Warplot Boss - Murderbot Clone - BEAX",0
2766,"Exile Ark Ship Tutorial - Frozen and Dead Coffin",0
2768,"Data Node - Grimvault Tract 2.3 - BB8",0
2769,"Default_Emote_Kneel (_Start, _Loop) [Infinite]",0
2770,"Q8600 - Gigawatt - Shader and Static - MLB2",0
2771,"[Generic] Ravenous Mordesh",0
2772,"Any - Any - Default_Swim_Stand (Infinite)",0
2773,"Any - Any - Anim - Default_Hover_Stand - INFINITE",0
2774,"Default Birth",0
2775,"Defiled Probebot - The Core - Grimvault Tract 2.3",0
2776,"Data Node Access Point - Grimvault T2.3 - BB8",0
2777,"Bottle of Slush - Item FX",0
2778,"Celestion-T1-Q6666-Scan Bot Invis Spawn In-DJU",0
2779,"Shadow - Grimvault - Q8159 - JBN",0
2780,"Algoroc T3 - Augmentor Prison Bot Corpse - MRD",0
2781,"Q8583 - Clone - Grimvault T2E1 - MLB2",0
2782,"Any - Any - ShockPaddles_Wound_D2U - Infinite",0
2783,"Q7025 Greater Primal Life Anomaly Celestion - T2",0
2784,"Corrupted Remains - Item FX",0
2785,"Any - Any - Emote Shout - Infinite",0
2787,"Any - Any - Emote Shout (Flicker Light)- Infinite",0
2788,"Holographic Pedastal - Grimvault Tract 2.3 - BB8",0
2789,"Q5501 - Witch Doctor",0
2790,"Combat Speed (FX-Misc01) [Infinite]",0
2792,"Stealth Buffer (FX-Misc01) [Infinite]",0
2793,"Exp Buffer (FX-Misc01) [Infinite] (Sized Up)",0
2794,"Health Regen (FX-Misc01) [Infinite] (Sized Up)",0
2795,"Dodge Buffer (FX-Misc01) [Infinite] (Sized Up)",0
2796,"Rep Booster (FX-Misc01) [Infinite] (Sized Up)",0
2797,"Magic Proc (FX-Misc01) [Infinite] (Sized Up)",0
2798,"Physic Proc (FX-Misc01) [Infinite] (Sized Up)",0
2799,"Tech Proc (FX-Misc01) [Infinite] (Sized Up)",0
2800,"Stun Proc (FX-Misc01) [Infinite] (Sized Up)",0
2801,"Knockdown Proc (FX-Misc01) [Infinite] (Sized Up)",0
2802,"Weapon Power (FX-Misc01) [Infinite] (Sized Up)",0
2803,"Eldan Turret Target - Grimvault T2E1 - MLB2",0
2804,"Ellever Q6588 - Cargo Lifter Sparks - dws",0
2805,"Q6583 - Electricity - CM1",0
2806,"Reactive Shield (FX-Misc01) [Infinite] (Sized Up)",0
2807,"Reactive Healer (FX-Misc01) [Infinite] (Sized Up)",0
2808,"Q7003 - Burgaska Baby idle random",0
2814,"Whitevale Adventure Hub Teleport In/Out",0
2815,"Volcanic Fissure Spawn",0
2816,"Magic Resist (FX-Misc01) [Infinite] (Sized Up)",0
2817,"Physical Resist (FX-Misc01) [Infinite] (Sized Up)",0
2818,"Tech Res (FX-Misc01) [Infinite] (Sized Up)",0
2819,"Exile Arkship - M3141/ M3154 Platform Rez - HCon",0
2820,"Q7003 - Burgaska Baby idle random",0
2821,"[SETTLER-AURA] Green Healer Buff",0
2822,"Q6623 - Black Blood Splat - Celestion",0
2823,"Adventure Hub Holograms",0
2824,"Celestion T1- Pollenberry Grove Base Sparks - VEW",0
2825,"e479 - Deadringer Shallaos - Chime Appearance",0
2826,"Q5696 - Flame Spray",0
2827,"Celestion-T2-Q6987-Decrypting-DJU",0
2828,"Q6623 - Envelop DeRez Blu - Celestion - T1 - WK",0
2829,"Q9025 - Honey Blob - Nooks - Celesiton - T1 - WK",0
2830,"Drunk Standing Holding Cup",0
2831,"Dead Lord Voricus - Q5511 (post quest) - RBG",0
2832,"Malfunctioned Augmentor",0
2833,"Port Parts - Ellevar T2",0
2834,"[TS] Void Elemental",0
2836,"Q6970 - Avatar Spawn In - Celestion T2 - VEW",0
2837,"M71 - Accelerite - Item FX Large Accelerite",0
2838,"M71 - Accelerite - Item FX Accelerite",0
2839,"M71 - Accelerite - Item FX Small Accelerite",0
2840,"Any Any - TaxiMount_BasePose (7592) - Infinite",0
2841,"Any Any - Paddles_Cast_Channel_01 (1300)-Infinite",0
2846,"Invisible Assailant Logic - DEN1",0
2847,"Invisible Assailant Life - DEN1",0
2848,"Voodoo Ward Item FX",0
2849,"Agility of Gnarlfoot Item FX",0
2850,"Cheerleader Dance (Human Female)",0
2851,"Hoogle Protection Aura",0
2852,"Electrified Meat Item FX",0
2853,"Augmentation rep station actionset",0
2854,"depr_Loftite Lob - Tether",0
2855,"Generic - Infinite - Stand Use (NO SOUND)",0
2856,"Jump enhancer",0
2858,"Toxic Goo - Whitevale Adventure",0
2859,"Generic - Burrow_Up",0
2860,"Esper_Cast_Channel_11",0
2861,"Esper_Cast_Loop_07",0
2862,"Crazed Zubblehead - Whitevale - T4 - JBN",0
2863,"Pop-Up Drone Spawn",0
2864,"Q6735 - ON CSI Fail Visuals",0
2865,"Magnetic Mine Tether",0
2866,"C700 - Challenge Hologram - Grimvault T3E1 - MLB1",0
2870,"Green holo effect",0
2871,"Warplot Boss - Mordechai - Treasure - BEAX",0
2872,"Transmorphing Hoogle Totem",0
2873,"Q5625 - Spell Spawned Enhanced Pumera",0
2875,"Ch511 Race Arrow Birth and Death",0
2876,"Levian Bay - Broken Eldan Beam - CM1",0
2878,"Grimvault - chompacabra Staging - Q8993 - JBN",0
2881,"Augmented Creature Glow",0
2882,"Dominion Arkship - Holograms - HCon",0
2883,"Cankertube Forest - Globellum Statis Float - MLB7",0
2884,"Luminous Gardens - Nomad Beacon - DWS",0
2885,"Housing - w1895 Creeper Cave - Boss - BEAX",0
2886,"Q5926 - Witchwake Totem",0
2887,"Luminous Gardens - Cozmotron - DWS",0
2888,"Ellevar - T1 - m3145 - Pre-Mission In. Visuals",0
2889,"Ellevar - T1 - m3145 - Post-Mission Visual 01",0
2890,"Q5646_Lowborn_Protest",0
2891,"Q5883 - Ambush Moodies",0
2892,"Deradune - T3 - Necro Creatures - Medium - KMS",0
2893,"Smoke Screen - NWAdv - Pyromaniac",0
2894,"Q3655 Draken Resting Place",0
2896,"Hold staff and loop - rvn",0
2897,"Base Pose - Any - Infinite + Particle Birth",0
2898,"Q5920 - Eldan Energy Signature",0
2899,"Celestion - T2 - Q6986 - Ship Debris Fire - DJU",0
2900,"Thayd - Veggie Burrow and Effect - CM1",0
2901,"Thayd Settler Teleport Pad VFX",0
2902,"Fortune Teller - Aura",0
2903,"Exile Arkship - Brew Keg - HCon",0
2904,"Sprite Cast B",0
2905,"Sprite Cast A",0
2906,"Terrain Sampler - Success - Q8994 - Grimvault-JBN",0
2907,"Terrain Sampler - Fail - Q8994 - Grimvault-JBN",0
2908,"Warplot Boss - Metal Maw - Symbiote - BEAX",0
2909,"Gloomshroud FX",0
2911,"Celestion - Disabled Probe - VEW",0
2912,"Celestion T2 - Damaged Screen - VEW",0
2913,"CH1005 - Left Arrow - CM1",0
2914,"CH1005 - Down Arrow - CM1",0
2915,"CH1005 - Up Arrow - CM1",0
2916,"CH1005 - Right Arrow - CM1",0
2917,"Q9062 - Drone - MLB7",0
2918,"Default_Emote_WallPound (6705) [Infinite]",0
2920,"Auroria - T1 - Hycrest - Citizen - Neutral - MRD",0
2921,"Auroria - T1 - Hycrest - Citizen - Wealthy - MRD",0
2922,"Auroria - T1 - Hycrest - Citizen -Depressed - MRD",0
2924,"High priest creature - RVN",0
2925,"Q9062 Q9121 - Bombing Target - MLB7",0
2926,"Celestion - Tract 2 - Elderoot's Seed Aura - KMS",0
2927,"Eldan Wire Sparks - Levian bay",0
2928,"Q5501 Altar Skulls",0
2929,"Q6979 - Vitara Barrier - Celestion - T3E2 - WK",0
2930,"AnyAny - AP_State0_Idle(1118) [Infinite] - TDG",0
2931,"Celestion-T3-Ravenous Corpse Decaying FX #2-DJU",0
2932,"Q6979 - Scorch Decal - Celestion - T3E2 - WK",0
2933,"Warplot - Attack Ship - Fly Idle",0
2934,"Q9063 Q9122 - Astral Captive Stunned - MLB7",0
2935,"Deradune - T3 - Flavor - Shock Effect",0
2936,"Exile Arkship - Man in Water Tank - SPB",0
2937,"Warplot Superweapon - Parasitic Swarm - BEAX",0
2938,"W2352 - Strain Scythe Acid on Death",0
2939,"Celestion - T3 - A2805 - Pet Slank Bow - VEW",0
2940,"Q9063 - Teleporter - MLB7",0
2941,"Settler / Explorer Mile Marker",0
2942,"Logical Crystal glimmer",0
2943,"Earth crystal smoke",0
2944,"Air Crystal cyclone",0
2945,"Fire Crystal fiery",0
2946,"Water crystal splash",0
2947,"Bug Eyes",0
2948,"Q9064 - Globellum BrainEyes - MLB7",0
2949,"Mining Bot - Offline",0
2950,"Wire Sparks - Galeras",0
2951,"Dominion Arkship - Chroalist - HCon",0
2952,"Primal Essence of Air - Grimvault Tract 3.3 - BB9",0
2953,"Ellevar - T1 - m3145 - Lopp Clothes FX",0
2954,"Ellevar - T1 - m3145 - Power Map Creature FX",0
2955,"Scientist pell 01 - boogie",0
2956,"Drummer pell - RVN",0
2958,"visionseer- Pell RVN",0
2959,"Loud-screamer -pell  RVN",0
2960,"Dominion Arkship - Chorister Book - HCon",0
2961,"Malgrave Adv - Draken Ghost Angry",0
2962,"Malgrave Adv - Draken Ghost",0
2963,"Q9073 - Weave Knot - Celestion - T3 - WK",0
2964,"Grimvault - T3 - m3163 - Shock_Cloud_BLU",0
2965,"Any-State_Wounded_Ground_01 [Infinite]",0
2966,"Any-State_Wounded_Ground_02 [Infinite]",0
2967,"Any-State_Wounded_Ground_03 [Infinite]",0
2968,"Any-State_Dead_04 [Infinite]",0
2969,"Any-State_Dead_03 [Infinite]",0
2970,"Any-State_Dead_02 [Infinite]",0
2971,"Immovable Object - Tether",0
2973,"Celestion - Tract 1 - Rogum - VEW",0
2974,"Grand Statue Effect",0
2975,"M3160 - Vomited Grumpel - MLB7",0
2976,"Diagonal Air gush - RVN",0
2977,"Q8759 - Fireworks - random",0
2978,"PEI - WS2 - B1-2 - Platform Despawn Effect - HCon",0
2979,"Robolympics twirling - C1014 - RVN",0
2980,"Q8759 - Celestial Aura",0
2981,"Dominion Arkship - Hologram-ish fire - CSC/MLB3",0
2982,"Tether ",0
2983,"Q8759 - Matria's Flowers",0
2984,"Illium - Toric Flag Bearers - KLW",0
2985,"Grimvault - Lucy Lazarin Staging - JBN",0
2986,"Ellevar Tract 3 - Mutated Malverine",0
2987,"Dominion Arkship - Aurin Arbor Critters - MRD",0
2988," Hologram Shader and auras - Red",0
2989,"Dominion Arkship - Blue Holo with auras - courage",0
2990,"Green holo effect with red aura",0
2992,"Strain Warden - Tether - Display",0
2993,"Dracus (Boss)(Base - Tank) - Divide and Conquer",0
2994,"Generic Hologram with yellow aura",0
2995,"Dominion Ark Ship - Holodeck Recruits - MRD",0
2996,"Exanite Flower - Q8995 - Grimvault - T3E1 - JBN",0
2997,"Exanite Flower 2 - Q8995 - Grimvault - T3E1 - JBN",0
2998,"DomArkship - Holodeck Recruit Teleport In - MRD",0
2999,"Ellevar - Stormseeker Tech-Tome - CM1",0
3000,"Galeras - Talon of Osiric - CM1",0
3001,"AnyAny - Default_Chair_04 [Infinite]",0
3002,"Adventure Hub Vendor - Hologram Yellow Aura",0
3003,"Q9014 - Hologram Effect",0
3005,"Dominion Arkship - Blue with auras - Knowledge",0
3006,"e411- Mega Metal Maw Vulnerable On Start",0
3007,"AnyAny - Default_Chair_10 [Infinite]",0
3008,"Green holo effect with red aura - Purity",0
3009,"Moving Exanite Pillar Ground Effect - W2967",0
3010,"Trough - Water",0
3011,"Exanite Eruption - M3178 - Grimvault - T3E1 - JBN",0
3014,"Test",0
3015,"Envelop_DeRez_RED and Envelop_DeRez_Reverse_RED",0
3017,"Algoroc - T2 - m3180 - Fire FX on Birth",0
3018,"Quantum Materializer - Birth/Death Effect",0
3019,"Hamronious elder - RVN",0
3020,"A2805 - Brief Hearts - VEW",0
3021,"Quantum Materializer - Birth/Death Effect -Shield",0
3022,"Quantum Materializer - Birth/Death Effect -Weapon",0
3023,"TMNS - Eye",0
3024,"Mug_SCGlass_002 [Infinite] ->BROKEN<-(4 Use_Anim)",0
3025,"Osun Ore Deposit - MRD",0
3026,"State_Posed [Infinite]",0
3027,"Q9017 Elonya Illusion - Grimvault Tract 3.3 - BB9",0
3028,"Birth - State 0 - State 1",0
3029,"Warplot Boss - Selene -  Prison Shade - BEAX",0
3030,"PvP Warplot DropPodCrash_VFX",0
3031,"Galeras - T4 - m3205 - Base Station - Stealthed",0
3032,"Whitevale - T2 - m881 - Drill Bot FX (Failure)",0
3033,"C700 - Platform FX - Grimvault T3E1 - MLB1",0
3034,"PRP_GeneticArchives_Platform_A_000 (Chest) [Inf]",0
3035,"PRP_GeneticArchives_TesttubeStrain_000.m3 [Inf]",0
3036,"W2967 - Moving Pillar Spell Target",0
3037,"PRP_Eldan_Dome_HexPiece_001.m3 (Chest) [Inf]",0
3038,"PRP_Crystals_Pearl_Blue_FX_000.m3 (Chest) [Inf]",0
3039,"W2967 - Envelop Nature on Birth",0
3040,"AnyAny_Default_Emote_Cry_Loop",0
3041,"Farside - Primal Matrix Stabilizer - CM1",0
3042,"Grimvault - Genesis Prime Figurine - CM1",0
3043,"[KV] e449 - Trogun Flame Sphere Appearance",0
3044,"PRP_Bust_SkullwithTusks_Ivory_001 (Chest) [Inf]",0
3045,"Teleport in FX - Bot Summons",0
3046,"Golden Feather of Eyria - Relic Quest - DWS",0
3047,"AnyAny - Default_Loot_Loop [Infinite]",0
3048,"AnyAny - Journal_Loot_Loop [Infinite]",0
3049,"W2967 - Envelop Nature on Birth + Anim Change",0
