"ID","localizedTextIdTitle","localizedTextIdText","flags","conLevel","type","preq_level","preq_flags","preq_quest0","preq_quest01","preq_quest02","preq_race","preq_item","questPlayerFactionEnum","worldZoneId","localizedTextIdCompletionOverride","reward_xpOverride","reward_cashOverride","pushed_itemId0","pushed_itemId01","pushed_itemId02","pushed_itemId03","pushed_itemId04","pushed_itemId05","pushed_itemCount0","pushed_itemCount01","pushed_itemCount02","pushed_itemCount03","pushed_itemCount04","pushed_itemCount05","objective0","objective01","objective02","objective03","objective04","objective05","localizedTextIdGiverTextUnknown","localizedTextIdGiverTextAccepted","localizedTextIdReceiverTextAccepted","localizedTextIdReceiverTextAchieved","localizedTextIdGiverSayAccepted","localizedTextIdReceiverSayCompleted","preq_class","groupId","factionIdPreq0","factionIdPreq01","factionIdPreq02","factionLevelPreq0","factionLevelPreq01","factionLevelPreq02","factionLevelCompPreq0","factionLevelCompPreq01","factionLevelCompPreq02","questIdExclusionPreq0","questIdExclusionPreq1","questIdExclusionPreq2","localizedTextIdAcceptResponse","localizedTextIdCompleteResponse","WorldLocation2IdReceiver","worldLocation2IdAltReceiver00","worldLocation2IdAltReceiver01","worldLocation2IdAltReceiver02","prerequisiteIdAltReceiver00","prerequisiteIdAltReceiver01","prerequisiteIdAltReceiver02","questDirectionIdAltReceiver00","questDirectionIdAltReceiver01","questDirectionIdAltReceiver02","localizedTextIdCompletedSummary","localizedTextIdGiverIncompleteResponse","localizedTextIdReceiverIncompleteResponse","quest2DifficultyId","maxTimeAllowedMS","prerequisiteId","questShareEnum","subMissionPathType","localizedTextIdCompletedObjectiveShort","quest2SubTypeId","localizedTextIdMoreInfoSay00","localizedTextIdMoreInfoSay01","localizedTextIdMoreInfoSay02","localizedTextIdMoreInfoSay03","localizedTextIdMoreInfoSay04","localizedTextIdMoreInfoText00","localizedTextIdMoreInfoText01","localizedTextIdMoreInfoText02","localizedTextIdMoreInfoText03","localizedTextIdMoreInfoText04","virtualItemIdPushed00","virtualItemIdPushed01","virtualItemIdPushed02","virtualItemIdPushed03","virtualItemPushedCount00","virtualItemPushedCount01","virtualItemPushedCount02","virtualItemPushedCount03","virtualItemPushedObjectiveFlagsEnum00","virtualItemPushedObjectiveFlagsEnum01","virtualItemPushedObjectiveFlagsEnum02","virtualItemPushedObjectiveFlagsEnum03","questDirectionIdCompletion","faction2IdRewardReputation00","faction2IdRewardReputation01","rewardReputationOverride00","rewardReputationOverride01","questCategoryId","localizedTextIdGiverSayDecline","periodicQuestGroupId","periodicQuestWeight","questRepeatPeriodEnum","questContentFinderTypeEnum","groupSize"
2059,52944,53058,32,15,5,15,0,0,0,0,0,4086,2,1480,53055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,2294,0,0,0,0,53060,0,0,0,53061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53063,0,0,0,0,0,0,0,0,0,0,0,53059,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2073,53034,53038,32,15,5,15,0,0,0,0,0,4085,2,1480,53035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,2290,0,0,0,0,53040,0,0,0,53041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53045,0,0,0,0,0,0,0,0,0,0,0,53039,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2074,53064,53068,32,15,5,15,0,0,0,0,0,4086,2,1480,53065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,2296,0,0,0,0,53070,0,0,0,53071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53075,0,0,0,0,0,0,0,0,0,0,0,53069,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2075,53076,53080,32,15,5,15,0,0,0,0,0,4601,2,1480,53077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,2298,0,0,0,0,53082,0,0,0,53083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53085,0,0,0,0,0,0,0,0,0,0,0,53081,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2076,53086,53090,32,15,5,15,0,0,0,0,0,4601,2,1480,53087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,2300,0,0,0,0,53092,0,0,0,53093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53095,0,0,0,0,0,0,0,0,0,0,0,53091,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2077,53109,53113,32,15,5,15,0,0,0,0,0,4602,2,1480,53110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,2302,0,0,0,0,53115,0,0,0,53116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53118,0,0,0,0,0,0,0,0,0,0,0,53114,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2078,53119,53123,32,15,5,15,0,0,0,0,0,4602,2,1480,53120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,2304,0,0,0,0,53125,0,0,0,53126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53128,0,0,0,0,0,0,0,0,0,0,0,53124,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2079,53132,53136,32,15,5,15,0,0,0,0,0,4088,2,1480,53133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,2306,0,0,0,0,53138,0,0,0,53139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53141,0,0,0,0,0,0,0,0,0,0,0,53137,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2080,53144,53148,32,15,5,15,0,0,0,0,0,4088,2,1480,53145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,2308,0,0,0,0,53150,0,0,0,53151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53153,0,0,0,0,0,0,0,0,0,0,0,53149,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2081,53154,53158,32,15,5,15,0,0,0,0,0,4089,2,1480,53155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,2310,0,0,0,0,53160,0,0,0,53161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53163,0,0,0,0,0,0,0,0,0,0,0,53159,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2082,53166,53170,32,15,5,15,0,0,0,0,0,4089,2,1480,53167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311,2312,0,0,0,0,53172,0,0,0,53173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53175,0,0,0,0,0,0,0,0,0,0,0,53171,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2083,53188,53192,32,15,5,15,0,0,0,0,0,4603,2,1480,53189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,2314,0,0,0,0,53194,0,0,0,53195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53197,0,0,0,0,0,0,0,0,0,0,0,53193,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2084,53199,53203,32,15,5,15,0,0,0,0,0,4603,2,1480,53200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,2317,0,0,0,0,53205,0,0,0,53206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53208,0,0,0,0,0,0,0,0,0,0,0,53204,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2085,53209,53213,32,15,5,15,0,0,0,0,0,4604,2,1480,53210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318,2319,0,0,0,0,53215,0,0,0,53216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53218,0,0,0,0,0,0,0,0,0,0,0,53214,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2137,53567,53570,0,10,5,10,0,0,0,0,0,0,2,1480,53568,0,0,4504,0,0,0,0,0,1,0,0,0,0,0,2331,0,0,0,0,0,53572,0,53575,53576,53573,53577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53583,53584,0,0,0,0,0,0,0,0,0,0,53571,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,53574,0,1,0,0,0
2138,53600,53603,0,10,5,10,0,2137,0,0,0,0,2,1480,53601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,0,0,0,0,0,53605,0,53608,53609,53606,53610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53613,53614,0,0,0,0,0,0,0,0,0,0,53604,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,53607,0,1,0,0,0
2139,53664,53667,0,10,5,10,0,2138,0,0,0,0,2,1480,53665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,0,0,0,0,0,53669,0,53672,53673,53670,53674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53677,53678,0,0,0,0,0,0,0,0,0,0,53668,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,53671,0,1,0,0,0
2140,53689,53692,0,10,5,10,0,2139,0,0,0,0,2,1480,53690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,2351,2352,0,0,0,53694,0,53697,53698,53695,53699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53708,53709,0,0,0,0,0,0,0,0,0,0,53693,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,53696,0,1,0,0,0
2141,53822,53827,0,10,5,10,0,2140,0,0,0,0,2,1480,53823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,2357,2358,2364,2365,0,53829,0,53832,53833,53830,53834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53843,53844,0,0,0,0,0,0,0,0,0,0,53828,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,53831,0,1,0,0,0
2203,54603,54614,0,8,5,8,0,0,0,0,0,0,2,1480,54645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18154,0,0,0,0,0,54621,0,54624,54625,54622,54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54716,0,0,0,0,0,0,0,0,0,0,0,54615,0,0,1,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,54623,0,1,0,0,0
2206,54724,54727,0,8,5,8,8,0,0,0,0,0,2,1480,54725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54729,0,54732,54733,54730,54734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54737,0,0,0,0,0,0,0,0,0,0,0,54728,0,0,1,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,54731,0,1,0,0,0
2347,61034,0,0,1,0,1,0,0,0,0,0,0,2,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709,2710,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2356,61767,61770,0,5,5,5,1,2812,0,0,0,0,2,1480,61768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,3635,0,0,0,0,61772,0,61775,61776,61773,61777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61783,61784,0,0,0,0,0,0,0,0,0,0,61771,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,61774,0,1,0,0,0
2369,62640,62643,1,5,5,5,0,0,0,0,0,0,2,1480,62641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62645,0,62648,62649,62646,62650,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,62656,62657,0,0,0,0,0,0,0,0,0,0,62644,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,62647,0,1,0,0,0
2388,62906,62910,8,12,0,8,0,0,0,0,0,0,2,1480,62908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62912,0,62914,62915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62922,62923,0,0,0,0,0,0,0,0,0,0,62911,0,0,2,0,0,1,4294967295,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,62913,0,1,0,0,0
2417,63825,63981,8,12,6,9,0,0,0,0,0,0,2,1480,63850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63983,0,0,63990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63913,63991,0,0,0,0,0,0,0,0,0,0,63982,0,0,1,0,0,0,4294967295,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2418,63826,64002,1028,12,6,9,0,0,0,0,0,0,2,1480,63851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63992,63995,0,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63914,64001,0,0,0,0,0,0,0,0,0,0,64003,0,0,1,0,0,0,4294967295,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2473,66540,0,1028,15,6,15,0,0,0,0,0,0,2,1480,67596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67597,0,0,67685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67601,67686,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4294967295,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2474,66541,0,1028,20,6,20,0,0,0,0,0,0,2,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68097,0,0,68099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68103,68104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4294967295,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2497,67392,67441,0,42,7,38,0,0,0,0,0,0,0,1480,67438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930,0,0,0,0,0,67452,0,67460,67464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67457,67465,0,0,0,0,0,0,0,0,0,0,67442,0,0,5,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,67456,0,1,0,0,0
2498,67393,67466,8,42,7,38,0,0,0,0,0,0,0,1480,73448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,3184,0,0,0,0,67470,0,67472,67475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67469,67476,0,0,0,0,0,0,0,0,0,0,67467,0,0,5,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,67471,0,1,0,0,0
2499,67394,67444,0,42,7,38,0,0,0,0,0,0,1,1480,67486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,0,0,0,0,0,67496,0,67499,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67491,67494,0,0,0,0,0,0,0,0,0,0,67443,0,0,5,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,67497,0,1,0,0,0
2500,67395,67501,8,42,7,38,0,0,0,0,0,0,1,1480,73451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,3186,0,0,0,0,67508,0,67512,67514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67504,67507,0,0,0,0,0,0,0,0,0,0,67502,0,0,5,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,67510,0,1,0,0,0
2506,67646,0,512,10,6,10,0,0,0,0,0,0,0,1480,67651,0,0,5413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71168,71169,0,71170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71175,71176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4294967295,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2520,68179,0,45,1,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68184,0,0,68191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68185,68188,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2531,68977,68982,0,5,5,5,1,2369,2025,0,0,0,2,1480,68978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,2976,2977,2978,2986,2987,68984,0,68987,68988,68985,68989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68998,68999,0,0,0,0,0,0,0,0,0,0,68983,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,68986,0,1,1,0,0
2540,69725,69774,0,0,0,0,0,0,0,0,0,0,0,0,69810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69806,70296,69807,69809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69783,69784,0,0,0,0,0,0,0,0,0,0,69775,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2541,69726,70346,8,0,0,0,0,0,0,0,0,0,0,0,70363,0,0,5735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70348,0,70349,70350,75416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70356,70357,0,0,0,0,0,0,0,0,0,0,70347,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2542,69729,70369,0,0,0,0,0,0,0,0,0,0,0,0,70364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70371,70372,76947,70373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70378,70379,0,0,0,0,0,0,0,0,0,0,70370,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2543,69730,70656,0,0,0,0,0,0,0,0,0,0,0,0,72411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70671,0,0,70913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70675,70914,0,0,0,0,0,0,0,0,0,0,70665,0,0,1,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2544,69731,71604,0,36,0,32,0,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,0,0,0,71601,0,0,71608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71602,71609,0,0,0,0,0,0,0,0,0,0,71605,0,0,1,0,0,0,4294967295,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2545,69732,72280,0,36,0,0,0,0,0,0,0,0,0,1480,71323,0,0,5599,0,0,0,0,0,1,0,0,0,0,0,3095,3096,3097,0,0,0,71616,0,0,71619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71617,71620,0,0,0,0,0,0,0,0,0,0,72287,0,0,1,0,0,0,4294967295,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2546,69733,0,4,36,0,0,0,0,0,0,0,0,0,0,72589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71621,0,0,72317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71622,72318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2547,69734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72999,0,0,73002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,73003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2549,69744,71016,0,1,0,32,1,2695,2691,2690,0,0,0,1480,71020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71008,0,71009,71010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71014,71015,0,0,0,0,0,0,0,0,0,0,71017,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2550,69745,70291,0,1,0,1,0,0,0,0,0,0,0,1480,70515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70516,76021,70529,70530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70520,70531,0,0,0,0,0,0,0,0,0,0,70526,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2551,69747,70846,0,1,0,1,0,0,0,0,0,0,0,1480,70584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70842,0,70843,70844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70589,70845,0,0,0,0,0,0,0,0,0,0,70847,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2552,69748,70830,0,37,0,33,0,0,0,0,0,0,0,1480,70031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70832,0,70833,70834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70028,70029,0,0,0,0,0,0,0,0,0,0,70831,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2553,69752,70711,0,37,0,33,0,0,0,0,0,0,0,1480,69897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70713,72037,70714,70716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69891,69894,0,0,0,0,0,0,0,0,0,0,70712,0,0,3,0,0,0,4294967295,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
2554,69753,70970,0,0,0,1,0,0,0,0,0,0,0,1480,70925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70969,75088,70972,70973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70928,70974,0,0,0,0,0,0,0,0,0,0,70971,0,0,2,0,0,0,4294967295,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
