"ID","pathSettlerHubId","pathSettlerImprovementGroupFlags","creature2IdDepot","localizedTextIdName","settlerAvenueTypeEnum","contributionValue","perTierBonusContributionValue","durationPerBundleMs","maxBundleCount","pathSettlerImprovementGroupIdOutpostRequired","pathSettlerImprovementIdTier00","pathSettlerImprovementIdTier01","pathSettlerImprovementIdTier02","pathSettlerImprovementIdTier03","worldLocation2IdDisplayPoint"
2644,320,4,74843,753584,1,14,20,1800000,50,0,5089,5090,5091,0,52872
2645,320,4,74843,753585,1,22,22,1800000,50,0,5092,0,0,0,52872
2646,320,4,74843,753586,2,14,20,1800000,50,0,5093,5094,5095,0,52872
2647,320,4,74843,753587,0,12,12,1800000,50,0,5096,0,0,0,52872
2648,320,4,74841,753588,1,14,20,1800000,50,0,5097,5098,5099,0,52883
2649,320,4,74841,753589,2,14,20,1800000,50,0,5100,5101,5102,0,52883
2650,320,4,74841,753590,1,22,22,1800000,50,0,5103,0,0,0,52883
2651,320,4,74841,753591,0,12,12,1800000,50,0,5104,0,0,0,52883
2652,320,4,74845,753592,1,14,20,1800000,50,0,5105,5106,5107,0,52889
2653,320,4,74845,753593,2,14,20,1800000,50,0,5108,5109,5110,0,52889
2654,320,4,74845,753594,1,22,22,1800000,50,0,5111,0,0,0,52889
2655,320,4,74845,753595,0,12,12,1800000,50,0,5112,0,0,0,52889
2656,319,1,0,753629,2,0,0,3600000,0,0,5113,0,0,0,0
2657,320,1,0,753630,2,0,0,3600000,0,0,5114,0,0,0,0
