"ID","flags","item2Id","entitlementId","entitlementCount","entitlementScopeEnum","instantEventEnum","accountCurrencyEnum","accountCurrencyAmount","buttonIcon","prerequisiteId","accountItemCooldownGroupId","storeDisplayInfoId","storeIdentifierUpsell","creature2DisplayGroupIdGacha","entitlementIdPurchase","genericUnlockSetId"
2496,0,91154,0,1,0,0,0,0,"",0,0,1665,"",0,0,0
2497,0,91155,0,1,0,0,0,0,"",0,0,1666,"",0,0,0
2498,0,91156,0,1,0,0,0,0,"",0,0,1667,"",0,0,0
2499,0,91157,0,1,0,0,0,0,"",0,0,1668,"",0,0,0
2500,0,91158,0,1,0,0,0,0,"",0,0,1669,"",0,0,0
2501,0,91172,0,1,0,0,0,0,"",0,0,1670,"",0,0,0
2502,0,91173,0,1,0,0,0,0,"",0,0,1671,"",0,0,0
2503,0,91174,0,1,0,0,0,0,"",0,0,1672,"",0,0,0
2504,0,91175,0,1,0,0,0,0,"",0,0,1673,"",0,0,0
2505,0,91176,0,1,0,0,0,0,"",0,0,1674,"",0,0,0
2506,0,91177,0,1,0,0,0,0,"",0,0,1675,"",0,0,0
2507,0,91178,0,1,0,0,0,0,"",0,0,1676,"",0,0,0
2511,0,73708,0,1,0,0,0,0,"",43847,0,376,"",0,0,0
2512,0,73709,0,1,0,0,0,0,"",43848,0,376,"",0,0,0
2513,0,73710,0,1,0,0,0,0,"",43849,0,376,"",0,0,0
2514,2,73708,0,1,0,0,0,0,"",43847,0,376,"",0,0,0
2515,2,73709,0,1,0,0,0,0,"",43848,0,376,"",0,0,0
2516,2,73710,0,1,0,0,0,0,"",43849,0,376,"",0,0,0
2517,0,86193,0,1,0,0,0,0,"",43850,0,376,"",0,0,0
2518,0,86194,0,1,0,0,0,0,"",43851,0,376,"",0,0,0
2519,0,86195,0,1,0,0,0,0,"",43852,0,376,"",0,0,0
2520,2,86193,0,1,0,0,0,0,"",43850,0,376,"",0,0,0
2521,2,86194,0,1,0,0,0,0,"",43851,0,376,"",0,0,0
2522,2,86195,0,1,0,0,0,0,"",43852,0,376,"",0,0,0
2523,0,86893,0,1,0,0,0,0,"",43853,0,376,"",0,0,0
2524,0,86894,0,1,0,0,0,0,"",43854,0,376,"",0,0,0
2525,0,86895,0,1,0,0,0,0,"",43855,0,376,"",0,0,0
2526,2,86893,0,1,0,0,0,0,"",43853,0,376,"",0,0,0
2527,2,86894,0,1,0,0,0,0,"",43854,0,376,"",0,0,0
2528,2,86895,0,1,0,0,0,0,"",43855,0,376,"",0,0,0
2529,0,91180,0,1,0,0,0,0,"",43862,0,376,"",0,0,0
2530,0,91181,0,1,0,0,0,0,"",43863,0,376,"",0,0,0
2531,0,91182,0,1,0,0,0,0,"",43864,0,376,"",0,0,0
2532,2,91180,0,1,0,0,0,0,"",43862,0,376,"",0,0,0
2533,2,91181,0,1,0,0,0,0,"",43863,0,376,"",0,0,0
2534,2,91182,0,1,0,0,0,0,"",43864,0,376,"",0,0,0
2535,0,91183,0,1,0,0,0,0,"",43865,0,376,"",0,0,0
2536,0,91184,0,1,0,0,0,0,"",43866,0,376,"",0,0,0
2537,0,91185,0,1,0,0,0,0,"",43867,0,376,"",0,0,0
2538,2,91183,0,1,0,0,0,0,"",43865,0,376,"",0,0,0
2539,2,91184,0,1,0,0,0,0,"",43866,0,376,"",0,0,0
2540,2,91185,0,1,0,0,0,0,"",43867,0,376,"",0,0,0
2541,0,91186,0,1,0,0,0,0,"",43868,0,376,"",0,0,0
2542,0,91187,0,1,0,0,0,0,"",43869,0,376,"",0,0,0
2543,0,91188,0,1,0,0,0,0,"",43870,0,376,"",0,0,0
2544,2,91186,0,1,0,0,0,0,"",43868,0,376,"",0,0,0
2545,2,91187,0,1,0,0,0,0,"",43869,0,376,"",0,0,0
2546,2,91188,0,1,0,0,0,0,"",43870,0,376,"",0,0,0
2547,0,91189,0,1,0,0,0,0,"",43871,0,376,"",0,0,0
2548,0,91190,0,1,0,0,0,0,"",43872,0,376,"",0,0,0
2549,0,91191,0,1,0,0,0,0,"",43873,0,376,"",0,0,0
2550,2,91189,0,1,0,0,0,0,"",43871,0,376,"",0,0,0
2551,2,91190,0,1,0,0,0,0,"",43872,0,376,"",0,0,0
2552,2,91191,0,1,0,0,0,0,"",43873,0,376,"",0,0,0
2553,0,91195,0,1,0,0,0,0,"",0,0,1677,"",0,0,0
2554,0,91194,0,1,0,0,0,0,"",0,0,1678,"",0,0,0
2555,0,91196,0,1,0,0,0,0,"",0,0,1681,"",0,0,0
2556,0,91197,0,1,0,0,0,0,"",0,0,1682,"",0,0,0
2557,0,91207,0,1,0,0,0,0,"",0,0,1683,"",0,0,0
2558,0,91198,0,1,0,0,0,0,"",0,0,1684,"",0,0,0
2559,0,91199,0,1,0,0,0,0,"",0,0,1685,"",0,0,0
2560,0,91201,0,1,0,0,0,0,"",0,0,1686,"",0,0,0
2561,0,91200,0,1,0,0,0,0,"",0,0,1687,"",0,0,0
2562,0,91202,0,1,0,0,0,0,"",0,0,1688,"",0,0,0
2563,0,91203,0,1,0,0,0,0,"",0,0,1689,"",0,0,0
2564,0,91204,0,1,0,0,0,0,"",0,0,1690,"",0,0,0
2565,0,91205,0,1,0,0,0,0,"",0,0,1691,"",0,0,0
2566,0,91206,0,1,0,0,0,0,"",0,0,1692,"",0,0,0
2567,1,91210,0,1,0,0,0,0,"",0,0,0,"",41198,0,0
2568,3,91220,0,1,0,0,0,0,"",43909,0,0,"",0,0,0
2569,3,90174,0,1,0,0,0,0,"",43910,0,0,"",0,0,0
2570,3,91221,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Bag_01",0,0,0,"",0,0,0
2571,0,91232,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2572,0,91236,0,1,0,0,0,0,"",0,0,0,"",38714,0,0
2573,1,91241,0,1,0,0,0,0,"",0,0,0,"",41196,0,0
2574,1,91247,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2575,1,91231,0,1,0,0,0,0,"",0,0,0,"",41200,0,0
2576,1,90163,0,1,0,0,0,0,"",0,0,2071,"",0,0,0
2577,1,91248,0,1,0,0,0,0,"",0,0,2072,"",0,0,0
2578,1,91249,0,1,0,0,0,0,"",0,0,2073,"",0,0,0
2579,1,91250,0,1,0,0,0,0,"",0,0,2074,"",0,0,0
2580,1,91251,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2581,0,91257,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2582,0,91266,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2583,0,91267,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2584,1,0,71,250,1,0,0,0,"IconSprites:Icon_ItemMisc_GenericVoucher",43967,0,1693,"ExtraSupplyItemStack",0,0,0
2585,0,91274,0,1,0,0,0,0,"",43968,0,1694,"",0,0,0
2586,0,91275,0,1,0,0,0,0,"",43969,0,1695,"",0,0,0
2587,3,81900,0,1,0,0,0,0,"",43970,0,0,"",0,0,0
2588,3,91276,0,1,0,0,0,0,"",43975,0,0,"",0,0,0
2589,3,91277,0,1,0,0,0,0,"",43977,0,0,"",0,0,0
2591,0,91279,0,1,0,0,0,0,"",43981,0,1696,"",0,0,0
2592,0,91280,0,1,0,0,0,0,"",43985,0,1698,"",0,0,0
2593,0,91281,0,1,0,0,0,0,"",43988,0,1699,"",0,0,0
2594,0,91282,0,1,0,0,0,0,"",43992,0,1699,"",0,0,0
2595,0,91283,0,1,0,0,0,0,"",43993,0,1699,"",0,0,0
2596,0,91284,0,1,0,0,0,0,"",43994,0,1699,"",0,0,0
2597,2,91281,0,1,0,0,0,0,"",43988,0,1699,"",0,0,0
2598,2,91282,0,1,0,0,0,0,"",43992,0,1699,"",0,0,0
2599,2,91283,0,1,0,0,0,0,"",43993,0,1699,"",0,0,0
2600,2,91284,0,1,0,0,0,0,"",43994,0,1699,"",0,0,0
2601,0,91287,0,1,0,0,0,0,"",0,0,1700,"",0,0,0
2602,0,91288,0,1,0,0,0,0,"",0,0,1701,"",0,0,0
2603,0,91289,0,1,0,0,0,0,"",0,0,1702,"",0,0,0
2604,0,91290,0,1,0,0,0,0,"",0,0,1703,"",0,0,0
2605,0,91291,0,1,0,0,0,0,"",0,0,1704,"",0,0,0
2606,0,91292,0,1,0,0,0,0,"",0,0,1705,"",0,0,0
2607,0,91293,0,1,0,0,0,0,"",0,0,1706,"",0,0,0
2608,0,91294,0,1,0,0,0,0,"",0,0,1707,"",0,0,0
2609,0,91295,0,1,0,0,0,0,"",0,0,1708,"",0,0,0
2610,0,91296,0,1,0,0,0,0,"",0,0,1709,"",0,0,0
2611,0,91297,0,1,0,0,0,0,"",0,0,1710,"",0,0,0
2612,0,91298,0,1,0,0,0,0,"",0,0,1711,"",0,0,0
2613,0,91299,0,1,0,0,0,0,"",0,0,1712,"",0,0,0
2614,0,91300,0,1,0,0,0,0,"",0,0,1713,"",0,0,0
2615,0,91301,0,1,0,0,0,0,"",0,0,1714,"",0,0,0
2616,0,91302,0,1,0,0,0,0,"",0,0,1715,"",0,0,0
2617,0,91303,0,1,0,0,0,0,"",0,0,1716,"",0,0,0
2618,0,91304,0,1,0,0,0,0,"",0,0,1717,"",0,0,0
2619,0,91305,0,1,0,0,0,0,"",0,0,1718,"",0,0,0
2620,0,91306,0,1,0,0,0,0,"",0,0,1719,"",0,0,0
2621,0,91307,0,1,0,0,0,0,"",0,0,1720,"",0,0,0
2622,0,91308,0,1,0,0,0,0,"",0,0,1721,"",0,0,0
2623,0,91309,0,1,0,0,0,0,"",0,0,1722,"",0,0,0
2624,0,91310,0,1,0,0,0,0,"",0,0,1723,"",0,0,0
2625,0,91311,0,1,0,0,0,0,"",0,0,1724,"",0,0,0
2626,0,91312,0,1,0,0,0,0,"",0,0,1725,"",0,0,0
2627,0,91313,0,1,0,0,0,0,"",0,0,1726,"",0,0,0
2628,0,91314,0,1,0,0,0,0,"",0,0,1727,"",0,0,0
2629,0,91315,0,1,0,0,0,0,"",0,0,1728,"",0,0,0
2630,0,91316,0,1,0,0,0,0,"",0,0,1729,"",0,0,0
2631,0,91317,0,1,0,0,0,0,"",0,0,1730,"",0,0,0
2632,0,91318,0,1,0,0,0,0,"",0,0,1731,"",0,0,0
2633,0,91319,0,1,0,0,0,0,"",0,0,1732,"",0,0,0
2634,0,91320,0,1,0,0,0,0,"",0,0,1733,"",0,0,0
2635,0,91321,0,1,0,0,0,0,"",0,0,1734,"",0,0,0
2636,0,91322,0,1,0,0,0,0,"",0,0,1735,"",0,0,0
2637,0,91323,0,1,0,0,0,0,"",44000,0,1736,"",0,0,0
2638,0,91324,0,1,0,0,0,0,"",44001,0,1737,"",0,0,0
2639,2,91325,0,1,0,0,0,0,"",44006,0,1738,"",0,0,0
2640,2,91326,0,1,0,0,0,0,"",44007,0,1739,"",0,0,0
2641,2,91327,0,1,0,0,0,0,"",44008,0,1740,"",0,0,0
2642,2,91328,0,1,0,0,0,0,"",44009,0,1741,"",0,0,0
2644,2,91334,0,1,0,0,0,0,"",44012,0,0,"",0,0,0
2645,0,91335,0,1,0,0,0,0,"",44013,0,1743,"",0,0,0
2646,0,91339,0,1,0,0,0,0,"",44018,0,1744,"",0,0,0
2647,3,89026,0,1,0,0,0,0,"",43304,0,1474,"",0,0,0
2648,3,91142,0,1,0,0,0,0,"",43814,0,1658,"",0,0,0
2649,3,91341,0,1,0,0,0,0,"",44019,0,0,"",0,0,0
2650,3,89027,0,1,0,0,0,0,"",44020,0,0,"",0,0,0
2651,3,89015,0,1,0,0,0,0,"",44021,0,0,"",0,0,0
2652,3,78083,0,1,0,0,0,0,"",44022,0,0,"",0,0,0
2653,0,91352,0,1,0,0,0,0,"",0,0,1745,"",0,0,0
2654,0,91351,0,1,0,0,0,0,"",0,0,1746,"",0,0,0
2655,0,91353,0,1,0,0,0,0,"",0,0,1747,"",0,0,0
2656,0,91354,0,1,0,0,0,0,"",0,0,1748,"",0,0,0
2657,0,91355,0,1,0,0,0,0,"",0,0,1749,"",0,0,0
2658,0,91356,0,1,0,0,0,0,"",0,0,1750,"",0,0,0
2659,0,91357,0,1,0,0,0,0,"",0,0,1751,"",0,0,0
2660,0,91358,0,1,0,0,0,0,"",44035,0,1752,"",0,0,0
2661,2,91358,0,1,0,0,0,0,"",44035,0,1752,"",0,0,0
2662,0,91359,0,1,0,0,0,0,"",44036,0,1753,"",0,0,0
2663,2,91359,0,1,0,0,0,0,"",44036,0,1753,"",0,0,0
2664,0,91360,0,1,0,0,0,0,"",44037,0,1754,"",0,0,0
2665,2,91360,0,1,0,0,0,0,"",44037,0,1754,"",0,0,0
2666,0,91361,0,1,0,0,0,0,"",44038,0,1755,"",0,0,0
2667,2,91361,0,1,0,0,0,0,"",44038,0,1755,"",0,0,0
2668,0,91362,0,1,0,0,0,0,"",44039,0,1756,"",0,0,0
2669,2,91362,0,1,0,0,0,0,"",44039,0,1756,"",0,0,0
2670,0,91363,0,1,0,0,0,0,"",44044,0,1757,"",0,0,0
2671,2,91363,0,1,0,0,0,0,"",44044,0,1757,"",0,0,0
2672,0,91364,0,1,0,0,0,0,"",44045,0,1758,"",0,0,0
2673,2,91364,0,1,0,0,0,0,"",44045,0,1758,"",0,0,0
2674,0,91365,0,1,0,0,0,0,"",44046,0,1759,"",0,0,0
2675,0,91366,0,1,0,0,0,0,"",44047,0,1760,"",0,0,0
2676,0,91367,0,1,0,0,0,0,"",44049,0,1761,"",0,0,0
2677,2,91367,0,1,0,0,0,0,"",44049,0,1761,"",0,0,0
2682,0,91372,0,1,0,0,0,0,"",0,0,1764,"",0,0,0
2683,0,91373,0,1,0,0,0,0,"",0,0,1765,"",0,0,0
2684,0,91374,0,1,0,0,0,0,"",0,0,1766,"",0,0,0
2685,0,91375,0,1,0,0,0,0,"",0,0,1767,"",0,0,0
2686,0,91376,0,1,0,0,0,0,"",0,0,1768,"",0,0,0
2687,0,91377,0,1,0,0,0,0,"",44054,0,1769,"",0,0,0
2688,0,91378,0,1,0,0,0,0,"",44055,0,1769,"",0,0,0
2689,0,91379,0,1,0,0,0,0,"",44056,0,1769,"",0,0,0
2690,0,91380,0,1,0,0,0,0,"",44057,0,1769,"",0,0,0
2691,0,91381,0,1,0,0,0,0,"",44058,0,1769,"",0,0,0
2692,0,91382,0,1,0,0,0,0,"",44059,0,1769,"",0,0,0
2693,0,91383,0,1,0,0,0,0,"",44066,0,1775,"",0,0,0
2694,0,91384,0,1,0,0,0,0,"",44067,0,1775,"",0,0,0
2695,0,91385,0,1,0,0,0,0,"",44068,0,1775,"",0,0,0
2696,0,91386,0,1,0,0,0,0,"",44069,0,1775,"",0,0,0
2697,2,91383,0,1,0,0,0,0,"",44066,0,1775,"",0,0,0
2698,2,91384,0,1,0,0,0,0,"",44067,0,1775,"",0,0,0
2699,2,91385,0,1,0,0,0,0,"",44068,0,1775,"",0,0,0
2700,2,91386,0,1,0,0,0,0,"",44069,0,1775,"",0,0,0
2701,1,91387,0,1,0,0,0,0,"",0,0,424,"",0,0,0
2702,1,91388,0,1,0,0,0,0,"",0,0,426,"",0,0,0
2703,0,91390,0,1,0,0,0,0,"",44073,0,1776,"",0,0,0
2704,1,0,0,1,0,0,9,500,"IconSprites:Icon_Windows_UI_CRB_Coin_ServiceToken",0,0,18,"",0,0,0
2705,0,91392,0,1,0,0,0,0,"",44083,0,1777,"",0,0,0
2706,2,91392,0,1,0,0,0,0,"",44083,0,1777,"",0,0,0
2707,0,91393,0,1,0,0,0,0,"",0,0,1778,"",0,0,0
2708,0,91394,0,1,0,0,0,0,"",0,0,1779,"",0,0,0
2709,0,91395,0,1,0,0,0,0,"",0,0,1780,"",0,0,0
2710,0,91396,0,1,0,0,0,0,"",0,0,1781,"",0,0,0
2711,0,91397,0,1,0,0,0,0,"",0,0,1782,"",0,0,0
2712,0,91398,0,1,0,0,0,0,"",0,0,1783,"",0,0,0
2713,0,91399,0,1,0,0,0,0,"",0,0,1784,"",0,0,0
2714,0,91400,0,1,0,0,0,0,"",0,0,1785,"",0,0,0
2715,0,91401,0,1,0,0,0,0,"",0,0,1786,"",0,0,0
2716,0,91402,0,1,0,0,0,0,"",0,0,1787,"",0,0,0
2717,0,91403,0,1,0,0,0,0,"",0,0,1788,"",0,0,0
2718,0,91404,0,1,0,0,0,0,"",0,0,1789,"",0,0,0
2719,1,91405,0,1,0,0,0,0,"",0,0,0,"",41237,0,0
2721,0,91406,0,1,0,0,0,0,"",0,0,1791,"",0,0,0
2722,0,91407,0,1,0,0,0,0,"",0,0,1792,"",0,0,0
2723,0,91408,0,1,0,0,0,0,"",0,0,1793,"",0,0,0
2724,0,91409,0,1,0,0,0,0,"",0,0,1794,"",0,0,0
2725,0,91410,0,1,0,0,0,0,"",0,0,1795,"",0,0,0
2726,0,91411,0,1,0,0,0,0,"",0,0,1796,"",0,0,0
2727,0,91412,0,1,0,0,0,0,"",0,0,1797,"",0,0,0
2728,0,91413,0,1,0,0,0,0,"",0,0,1798,"",0,0,0
2729,0,91414,0,1,0,0,0,0,"",44102,0,1799,"",0,0,0
2730,2,91414,0,1,0,0,0,0,"",44102,0,1799,"",0,0,0
2731,0,91415,0,1,0,0,0,0,"",44103,0,1800,"",0,0,0
2732,2,91415,0,1,0,0,0,0,"",44103,0,1800,"",0,0,0
2733,0,91955,0,1,0,0,0,0,"",0,0,2066,"",0,0,0
2734,1,91962,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2735,1,91971,0,1,0,0,0,0,"",0,0,0,"",41239,0,0
2736,1,91973,0,1,0,0,0,0,"",0,0,2070,"",41235,0,0
2737,1,91974,0,1,0,0,0,0,"",0,0,2069,"",41234,0,0
2738,1,91975,0,1,0,0,0,0,"",0,0,2068,"",41236,0,0
2739,0,91976,0,1,0,0,0,0,"",44125,0,1801,"",0,0,0
2740,2,91976,0,1,0,0,0,0,"",44125,0,1801,"",0,0,0
2741,0,92065,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2742,0,92066,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2743,0,92070,0,1,0,0,0,0,"",0,0,0,"",38714,0,0
2744,0,92071,0,1,0,0,0,0,"",44131,0,1802,"",0,0,0
2745,2,92071,0,1,0,0,0,0,"",44131,0,1802,"",0,0,0
2746,0,92077,0,1,0,0,0,0,"",44144,0,1803,"",0,0,0
2747,2,92077,0,1,0,0,0,0,"",44144,0,1803,"",0,0,0
2748,0,92078,0,1,0,0,0,0,"",44146,0,1804,"",0,0,0
2749,2,92078,0,1,0,0,0,0,"",44146,0,1804,"",0,0,0
2750,0,92079,0,1,0,0,0,0,"",44147,0,1805,"",0,0,0
2751,0,92080,0,1,0,0,0,0,"",44148,0,1805,"",0,0,0
2752,0,92081,0,1,0,0,0,0,"",44149,0,1805,"",0,0,0
2753,0,92082,0,1,0,0,0,0,"",44150,0,1805,"",0,0,0
2754,0,92083,0,1,0,0,0,0,"",44151,0,1805,"",0,0,0
2755,0,92084,0,1,0,0,0,0,"",44152,0,1806,"",0,0,0
2756,0,92085,0,1,0,0,0,0,"",44153,0,1806,"",0,0,0
2757,0,92086,0,1,0,0,0,0,"",44154,0,1806,"",0,0,0
2758,0,92087,0,1,0,0,0,0,"",44155,0,1807,"",0,0,0
2759,0,92088,0,1,0,0,0,0,"",44156,0,1807,"",0,0,0
2760,0,92089,0,1,0,0,0,0,"",44157,0,1807,"",0,0,0
2761,0,92090,0,1,0,0,0,0,"",44158,0,1807,"",0,0,0
2762,0,92091,0,1,0,0,0,0,"",44159,0,1807,"",0,0,0
2763,1,92092,0,1,0,0,0,0,"",0,0,0,"",41342,0,0
2764,1,0,0,1,0,0,15,1,"",0,0,0,"",0,0,0
2765,1,0,0,1,0,0,16,1,"",0,0,0,"",0,0,0
2766,1,0,0,1,0,0,17,1,"",0,0,0,"",0,0,0
2767,1,0,0,1,0,0,18,1,"",0,0,0,"",0,0,0
2768,0,92100,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2769,1,92101,0,1,0,0,0,0,"",0,0,2067,"",0,0,0
2770,0,92102,0,1,0,0,0,0,"",44184,0,1808,"",0,0,0
2771,0,92103,0,1,0,0,0,0,"",44185,0,1808,"",0,0,0
2772,0,92104,0,1,0,0,0,0,"",44186,0,1808,"",0,0,0
2773,0,92105,0,1,0,0,0,0,"",44187,0,1808,"",0,0,0
2774,2,92102,0,1,0,0,0,0,"",44184,0,1808,"",0,0,0
2775,2,92103,0,1,0,0,0,0,"",44185,0,1808,"",0,0,0
2776,2,92104,0,1,0,0,0,0,"",44186,0,1808,"",0,0,0
2777,2,92105,0,1,0,0,0,0,"",44187,0,1808,"",0,0,0
2778,0,92106,0,1,0,0,0,0,"",44188,0,1809,"",0,0,0
2779,0,92107,0,1,0,0,0,0,"",44189,0,1809,"",0,0,0
2780,0,92108,0,1,0,0,0,0,"",44190,0,1809,"",0,0,0
2781,0,92109,0,1,0,0,0,0,"",44191,0,1809,"",0,0,0
2782,0,92110,0,1,0,0,0,0,"",44192,0,1809,"",0,0,0
2783,0,92111,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1810,"",0,0,0
2784,2,92111,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1810,"",0,0,0
2785,0,92112,0,0,0,0,0,0,"",0,0,1811,"",0,0,0
2786,2,92112,0,0,0,0,0,0,"",0,0,1811,"",0,0,0
2787,0,92113,0,1,0,0,0,0,"",44197,0,1812,"",0,0,0
2788,2,92113,0,1,0,0,0,0,"",44197,0,1812,"",0,0,0
2789,0,92129,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1813,"",0,0,0
2790,2,92129,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1813,"",0,0,0
2791,0,92131,0,1,0,0,0,0,"",0,0,1814,"",0,0,0
2793,0,92132,0,1,0,0,0,0,"",44202,0,1815,"",0,0,0
2794,0,92133,0,1,0,0,0,0,"",44203,0,1815,"",0,0,0
2795,0,92134,0,1,0,0,0,0,"",44204,0,1815,"",0,0,0
2796,0,92135,0,1,0,0,0,0,"",44205,0,1815,"",0,0,0
2797,0,92136,0,1,0,0,0,0,"",44206,0,1815,"",0,0,0
2798,0,92137,0,1,0,0,0,0,"",44207,0,1816,"",0,0,0
2799,0,92138,0,1,0,0,0,0,"",44208,0,1816,"",0,0,0
2800,0,92139,0,1,0,0,0,0,"",44209,0,1816,"",0,0,0
2801,0,92140,0,1,0,0,0,0,"",44210,0,1816,"",0,0,0
2802,0,92141,0,1,0,0,0,0,"",44211,0,1816,"",0,0,0
2803,0,92142,0,1,0,0,0,0,"",44212,0,1817,"",0,0,0
2804,0,92143,0,1,0,0,0,0,"",44213,0,1817,"",0,0,0
2805,0,92144,0,1,0,0,0,0,"",44214,0,1817,"",0,0,0
2806,0,92145,0,1,0,0,0,0,"",44215,0,1817,"",0,0,0
2807,0,92146,0,1,0,0,0,0,"",44216,0,1817,"",0,0,0
2808,0,92147,0,1,0,0,0,0,"",44221,0,1818,"",0,0,0
2809,0,92148,0,1,0,0,0,0,"",44222,0,1818,"",0,0,0
2810,0,92149,0,1,0,0,0,0,"",44223,0,1818,"",0,0,0
2811,0,92150,0,1,0,0,0,0,"",44224,0,1818,"",0,0,0
2812,2,92147,0,1,0,0,0,0,"",44221,0,1818,"",0,0,0
2813,2,92148,0,1,0,0,0,0,"",44222,0,1818,"",0,0,0
2814,2,92149,0,1,0,0,0,0,"",44223,0,1818,"",0,0,0
2815,2,92150,0,1,0,0,0,0,"",44224,0,1818,"",0,0,0
2816,3,92158,0,1,0,0,0,0,"",44102,0,0,"",0,0,0
2817,3,92159,0,1,0,0,0,0,"",41937,0,0,"",0,0,0
2818,0,92162,0,0,0,0,0,0,"",0,0,1819,"",0,0,0
2819,2,92162,0,0,0,0,0,0,"",0,0,1819,"",0,0,0
2821,2,78081,0,1,0,0,0,0,"",44259,0,1821,"",0,0,0
2822,2,78082,0,1,0,0,0,0,"",44258,0,1820,"",0,0,0
2823,0,92173,0,1,0,0,0,0,"",44281,0,1822,"",0,0,0
2824,2,92173,0,1,0,0,0,0,"",44281,0,1822,"",0,0,0
2825,0,92174,0,1,0,0,0,0,"",44284,0,1823,"",0,0,0
2826,2,92174,0,1,0,0,0,0,"",44284,0,1823,"",0,0,0
2827,0,92175,0,1,0,0,0,0,"",44289,0,1824,"",0,0,0
2828,2,92175,0,1,0,0,0,0,"",44289,0,1824,"",0,0,0
2829,0,92176,0,1,0,0,0,0,"",44290,0,1825,"",0,0,0
2830,2,92176,0,1,0,0,0,0,"",44290,0,1825,"",0,0,0
2831,0,92177,0,1,0,0,0,0,"",44291,0,1826,"",0,0,0
2832,2,92177,0,1,0,0,0,0,"",44291,0,1826,"",0,0,0
2833,1,92184,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2834,1,92191,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2835,1,92196,0,1,0,0,0,0,"",0,0,0,"",41336,0,0
2836,1,92266,0,1,0,0,0,0,"",0,0,0,"",41344,0,0
2837,1,92272,0,1,0,0,0,0,"",0,0,0,"",41337,0,0
2838,1,92273,0,1,0,0,0,0,"",0,0,0,"",41345,0,0
2839,1,92274,0,1,0,0,0,0,"",0,0,0,"",41343,0,0
2840,1,92275,0,1,0,0,0,0,"",0,0,0,"",41335,0,0
2841,1,92276,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2842,0,92280,0,1,0,0,0,0,"",0,0,0,"",38714,0,0
2843,0,92301,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2844,0,92302,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2845,0,92318,0,1,0,0,0,0,"",0,0,1827,"",0,0,0
2846,0,92317,0,1,0,0,0,0,"",0,0,1828,"",0,0,0
2847,0,92319,0,1,0,0,0,0,"",0,0,1829,"",0,0,0
2848,0,92320,0,1,0,0,0,0,"",0,0,1830,"",0,0,0
2849,0,92321,0,1,0,0,0,0,"",0,0,1831,"",0,0,0
2850,0,92322,0,1,0,0,0,0,"",0,0,1832,"",0,0,0
2851,0,92323,0,1,0,0,0,0,"",0,0,1833,"",0,0,0
2852,0,92324,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1834,"",0,0,0
2853,2,92324,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1834,"",0,0,0
2854,0,92325,0,0,0,0,0,0,"",0,0,1835,"",0,0,0
2855,0,92326,0,0,0,0,0,0,"",0,0,1836,"",0,0,0
2856,0,92327,0,0,0,0,0,0,"",0,0,1837,"",0,0,0
2857,0,92328,0,0,0,0,0,0,"",0,0,1838,"",0,0,0
2858,0,92329,0,0,0,0,0,0,"",0,0,1839,"",0,0,0
2859,0,92330,0,0,0,0,0,0,"",0,0,1840,"",0,0,0
2860,0,92331,0,0,0,0,0,0,"",0,0,1841,"",0,0,0
2861,0,92332,0,0,0,0,0,0,"",0,0,1842,"",0,0,0
2862,0,92333,0,0,0,0,0,0,"",0,0,1843,"",0,0,0
2863,0,92334,0,0,0,0,0,0,"",0,0,1844,"",0,0,0
2864,2,92335,0,1,0,0,0,0,"",0,0,1845,"",0,0,0
2865,2,92336,0,1,0,0,0,0,"",0,0,1846,"",0,0,0
2866,2,92337,0,1,0,0,0,0,"",0,0,1847,"",0,0,0
2867,2,92338,0,1,0,0,0,0,"",0,0,1848,"",0,0,0
2868,2,92339,0,1,0,0,0,0,"",0,0,1849,"",0,0,0
2869,2,92340,0,1,0,0,0,0,"",0,0,1850,"",0,0,0
2870,2,92341,0,1,0,0,0,0,"",0,0,1851,"",0,0,0
2871,2,92342,0,1,0,0,0,0,"",0,0,1852,"",0,0,0
