"ID","enumName","localizedTextId"
734,"CRB_HealthText",134582
735,"CRB_High",134583
736,"CRB_Hold",134584
737,"CRB_Human_Class_Level_99",134585
738,"CRB_IO",134586
739,"CRB_I_Have_Finished_this_Achievement",134587
740,"CRB_Dominion",134588
741,"CRB_InnateString1",134589
742,"CRB_InnateString2",134590
743,"CRB_InnateString3",134591
744,"CRB_InnateString4",134592
745,"CRB_Interface",134593
746,"CRB_Interface_Options",134594
747,"CRB_Interfaces",134595
748,"CRB_Invert_Mouse",134596
749,"CRB_Item",134597
750,"CRB_ItemTypeString",134598
751,"CRB_Item_History",134599
752,"CRB_Join_Group",134600
753,"CRB_Key_Bindings",134601
754,"CRB_Keybindings",134602
755,"CRB_Kill",134603
756,"CRB_L",134604
757,"CRB_LAND_MOUNTS",134605
758,"CRB_LOW",134606
759,"CRB_Landscape",134607
760,"CRB_Layered_Tap",134608
761,"CRB_Learn",134609
762,"CRB_LevelString",134610
763,"CRB_Locate",134611
764,"CRB_Location",134612
765,"CRB_Login",134613
766,"CRB_Low",134614
767,"CRB_MED",134615
768,"CRB_MMMMMMMMMMMMMMMM",134616
769,"CRB_MY_HOUSE",134617
770,"CRB_Macro_Name",134618
771,"CRB_Macro_Name_1",134619
772,"CRB_Macros",134620
773,"CRB_Mail",134621
774,"CRB_Male",134622
775,"CRB_Map",134623
776,"CRB_Master_Volume",134624
777,"CRB_Max_Camera_Distance",134625
778,"CRB_Maximized",134626
779,"CRB_Medic",134627
780,"CRB_Medium",134628
781,"CRB_Meridian_Credits",134629
782,"CRB_Meridian_Credits_1",134630
783,"CRB_Message",134631
784,"CRB_Messages",134632
785,"CRB_Meta",134633
786,"CRB_Monitor",134634
787,"CRB_Mount",134635
788,"CRB_Move",134636
789,"CRB_Move_In",134637
790,"CRB_Move_To_Activate",134638
791,"CRB_Multi_Targets",134639
792,"CRB_Music_Volume",134640
793,"CRB_My_Best_Time",134641
794,"CRB_N",134642
795,"CRB_NEAREST_HOLDOUTS",134643
796,"CRB_NEAREST_UPLINKS",134644
797,"CRB_Name",134645
798,"CRB_NameString",134646
799,"CRB_Name_1",134647
800,"CRB_Name_Generator",134648
801,"CRB_Name_Test_Name_Test_Name_Test",134649
802,"CRB_Name_Your_Property",134650
803,"CRB_Need",134651
804,"CRB_Neighborhood_Broker",134652
805,"CRB_New",134653
806,"CRB_New_Enhancement",134654
807,"CRB_Night_Scale",134655
808,"CRB_No",134656
809,"CRB_No_results_found__oops",134657
810,"CRB_None",134658
811,"CRB_OCCUPIED",134659
812,"CRB_OK",134660
813,"CRB_Objectives",134661
814,"CRB_Ok",134662
815,"CRB_Okay",134663
816,"CRB_Open",134664
817,"CRB_Open_Groups",134665
818,"CRB_Options",134666
819,"CRB_PETS",134667
820,"CRB_Pack",134668
821,"CRB_Party",134669
822,"CRB_Pass",134670
823,"CRB_Path",134671
824,"CRB_Pet_Book",134672
825,"CRB_Pet_Points_Used",134673
826,"CRB_Pets",134674
827,"CRB_Phase_0",134675
828,"CRB_Phase_1",134676
829,"CRB_Phase_2",134677
830,"CRB_Phase_3",134678
831,"CRB_Phase_4",134679
832,"CRB_Phase_5",134680
833,"CRB_Place",134681
834,"CRB_Play",134682
835,"CRB_Player_Name",134683
836,"CRB_Player_Trade",134684
837,"CRB_Player_has_declined",134685
838,"CRB_Player_wants_to_trade_with_you",134686
839,"CRB_Please_select_a_graveyard_to_spawn_a",134687
840,"CRB_Points_Invested_1000000",134688
841,"CRB_PowerTypeString",134689
842,"CRB_Preview",134690
843,"CRB_Problem_type",134691
844,"CRB_ProfString",134692
845,"CRB_PropertyName",134693
846,"CRB_Protostar_will_buy_back_your_propert",134694
847,"CRB_Purchase",134695
848,"CRB_Pvp",134696
849,"CRB_Quest",134697
850,"CRB_QuestLog",134698
851,"CRB_Quest_list",134699
852,"CRB_ROOF",134700
853,"CRB_Race",134701
854,"CRB_RaceString",134702
855,"CRB_Race_Selection",134703
856,"CRB_Radiant_Legion_Writ",134704
857,"CRB_Raid",134705
858,"CRB_Randomize",134706
859,"CRB_Rapid",134707
860,"CRB_Rarity",134708
861,"CRB_RarityString",134709
862,"CRB_Real_Estate_Broker",134710
863,"CRB_Realm",134711
864,"CRB_Recall",134712
865,"CRB_Recall_All",134713
866,"CRB_Recall_Points",134714
867,"CRB_Recharge",134715
868,"CRB_Recieved",134716
869,"CRB_Recieved_Message",134717
870,"CRB_Refresh",134718
871,"CRB_Reject",134719
872,"CRB_Remodel",134720
873,"CRB_Remove",134721
874,"CRB_Rename",134722
875,"CRB_Rename_1",134723
876,"CRB_Rename_Your_Pet",134724
877,"CRB_Render_Quality",134725
878,"CRB_Repair",134726
879,"CRB_Replace",134727
880,"CRB_Reply",134728
881,"CRB_Report_bug",134729
882,"CRB_Repossession",134730
883,"CRB_Request_COD",134731
884,"CRB_Res_at_caster",134732
885,"CRB_Resolution",134733
886,"CRB_Resolution_1",134734
887,"CRB_Respec_Points",134735
888,"CRB_Return",134736
889,"CRB_Roll_Results",134737
890,"CRB_Rotate",134738
891,"CRB_Run",134739
892,"CRB_S",134740
893,"CRB_SPEED",134741
894,"CRB_STAT_LABEL",134742
895,"CRB_Salvage",134743
896,"CRB_Save",134744
897,"CRB_Scale",134745
898,"CRB_Scan",134746
899,"CRB_Scan_Targets",134747
900,"CRB_Scanning",134748
901,"CRB_Schematic_change_me_please",134749
902,"CRB_Schematics",134750
903,"CRB_Scientist",134751
904,"CRB_Search",134752
905,"CRB_Search_1",134753
906,"CRB_Search_for_",134754
907,"CRB_Select",134755
908,"CRB_Select_1",134756
909,"CRB_Select_Character",134757
910,"CRB_Select_Icon",134758
911,"CRB_Select_Realm",134759
912,"CRB_Select_a_neighborhood_to_begin_your_",134760
913,"CRB_Select_a_plot_",134761
914,"CRB_Select_a_structure_to_be_fabricated_2",134762
915,"CRB_Select_the_Shortcut_Set_youd_like_to",134764
916,"CRB_Select_the_neighborhood_you_want_to_",134765
917,"CRB_Select_the_plot_you_want_to_build_on",134766
918,"CRB_Sell",134767
919,"CRB_SellBuyString",134768
920,"CRB_Send",134769
921,"CRB_Send_Money",134770
922,"CRB_Sent",134771
923,"CRB_Sent_Message",134772
924,"CRB_Set",134773
925,"CRB_Set_as_Default",134774
926,"CRB_Settler",134775
927,"CRB_Shadow_Monk",134776
928,"CRB_Share_quest",134777
929,"CRB_Shared_Items",134778
930,"CRB_Show_Labels",134779
931,"CRB_Show_Only",134780
932,"CRB_Show_Particle_Effects",134781
933,"CRB_Show_Quests_01",134782
934,"CRB_Show_all",134783
935,"CRB_Show_completed",134784
936,"CRB_Show_in_progress",134785
937,"CRB_Single_Target",134786
938,"CRB_Slay_500000_Girroks_in_the_North_Wat",134787
939,"CRB_Slay_500_Girroks",134788
940,"CRB_Snoopy",134789
941,"CRB_Soldier",134790
942,"CRB_Sorry",134791
943,"CRB_Sound",134792
944,"CRB_Sound_FX_Volume",134793
945,"CRB_Sound_Volumes",134794
946,"CRB_SpecialReqString",134795
947,"CRB_SpecialReqString2",134796
948,"CRB_SpecialReqString3",134797
949,"CRB_SpecialString",134798
950,"CRB_SpecialString1",134799
951,"CRB_SpecialString2",134800
952,"CRB_SpecialString3",134801
953,"CRB_SpecialString4",134802
954,"CRB_Specified_Zone",134803
955,"CRB_Speed",134804
956,"CRB_SpeedValue",134805
957,"CRB_SpellInfoString",134806
958,"CRB_Spellslinger",134807
959,"CRB_Stack_Count",134808
960,"CRB_Stat_1",134809
961,"CRB_Status",134810
962,"CRB_Status_Display",134811
963,"CRB_Step",134812
964,"CRB_Step_In",134813
965,"CRB_Step_Out",134814
966,"CRB_Stop",134815
967,"CRB_Subject",134816
968,"CRB_Subject_1",134817
969,"CRB_Summon",134818
970,"CRB_Super_Long_Pool_",134819
971,"CRB_TEXTURE",134820
972,"CRB_TRADE",134821
973,"CRB_TRIM",134822
974,"CRB_Take",134823
975,"CRB_Take_All_Attachments",134824
976,"CRB_Take_Me_Home",134825
977,"CRB_Take_cash",134826
978,"CRB_Talent_Name",134827
979,"CRB_Talent_Points",134828
980,"CRB_Talents",134829
981,"CRB_Tank",134830
982,"CRB_Tap",134831
983,"CRB_TargetName",134832
984,"CRB_Target_Previous_Friendly_Player",134833
985,"CRB_TempEnchantString",134834
986,"CRB_Temp_Enchant",134835
987,"CRB_TemplateString1",134836
988,"CRB_TemplateString2",134837
989,"CRB_TemplateString3",134838
990,"CRB_TemplateString4",134839
991,"CRB_TemplateString5",134840
992,"CRB_TemplateString6",134841
993,"CRB_Test_Set_name",134842
994,"CRB_Texture_Filtering",134843
995,"CRB_Texture_Resolution",134844
996,"CRB_That_cute_little_face__Just_give_it_",134845
997,"CRB_The_Exiles_are_a_looselyknit_allian",134846
998,"CRB_There_is_a_cinematic_available",134847
999,"CRB_These_are_all_of_the_things_Ive_done",134848
1000,"CRB_This_action_will_destroy_the_decorat",134849
1001,"CRB_This_message_is_COD_and_costs",134850
1002,"CRB_This_pool_is_locked_Invest_points_to",134851
1003,"CRB_Tier_1",134852
1004,"CRB_Tier_2",134853
1005,"CRB_Tier_3",134854
1006,"CRB_Time",134855
1007,"CRB_Time_to_next_wave",134856
1008,"CRB_Timed_Holdout_Next_wave_in",134857
1009,"CRB_Timer",134858
1010,"CRB_Title",134859
1011,"CRB_To",134860
1012,"CRB_Total_Pet_Points",134861
1013,"CRB_Total_Upgrade_Cost",134862
1014,"CRB_Trace",134863
1015,"CRB_Tradeskill",134864
1016,"CRB_Tradeskills",134865
1017,"CRB_Trading_With",134866
1018,"CRB_Treasure",134867
1019,"CRB_Trilinear",134868
1020,"CRB_Triple_Buffer",134869
1021,"CRB_UI_Scale",134870
1022,"CRB_UI_Sounds_Volume",134871
1023,"CRB_Unassigned_Text",134872
1024,"CRB_Unbind",134873
1025,"CRB_Unique",134874
1026,"CRB_Uplink_Locations",134875
1027,"CRB_Use_Shortcut_Set",134876
1028,"CRB_Value",134877
1029,"CRB_Vendor",134878
1030,"CRB_VendorReqString1",134879
1031,"CRB_VendorReqString2",134880
1032,"CRB_Vertical_Sync",134881
1033,"CRB_Video",134882
1034,"CRB_View",134883
1035,"CRB_View_Distance",134884
1036,"CRB_Visit",134885
1037,"CRB_Voice_Volume",134886
1038,"CRB_WALLS",134887
1039,"CRB_Waiting_for_approval_from_other_play",134888
1040,"CRB_Wake_At_Graveyard",134889
1041,"CRB_Wake_Here",134890
1042,"CRB_Wake_at_Eldan_Stone",134891
1043,"CRB_Warrior",134892
1044,"CRB_WeaponTypeString",134893
1045,"CRB_Window",134894
1046,"CRB_Window_Mode",134895
1047,"CRB_Work_in_progress_Decor_movements_wil",134896
1048,"CRB_Writ_Name",134897
1049,"CRB_Writ_of_Artistry",134898
1050,"CRB_Writ_of_Competition",134899
1051,"CRB_Writ_of_Conquest",134900
1052,"CRB_Writ_of_Exploration",134901
1053,"CRB_Writ_of_Heroism",134902
1054,"CRB_X",134903
1055,"CRB_XP",134904
1056,"CRB_Y",134905
1057,"CRB_Yes",134906
1058,"CRB_You_Are_Dead",134907
1059,"CRB_You_cant_place_this_plot_because_it_",134908
1060,"CRB_You_cant_strip_this_plot_because_oth",134909
1061,"CRB_You_havent_packed_all_your_stuff__Ar",134911
1062,"CRB_Youre_good_at_killing_Pumera_Can_you",134912
1063,"CRB_Zone",134913
1064,"CRB__1",134914
1065,"CRB__10",134915
1066,"CRB__11",134916
1067,"CRB__2",134917
1068,"CRB__3",134918
1069,"CRB__4",134919
1070,"CRB__5",134920
1071,"CRB__6",134921
1072,"CRB__7",134922
1073,"CRB__8",134923
1074,"CRB__9",134924
1075,"CRB__Cost_to_Resurrect_at_this_location",134925
1076,"CRB__Ravel_Error_",134926
1077,"CRB___Custom_Shortcut_Set__Account",134927
1078,"CRB___Custom_Shortcut_Set__Character",134928
1079,"CRB___Default_Shortcut_Set_1",134929
1080,"CRB___Default_Shortcut_Set_2",134930
1081,"CRB___Default_Shortcut_Set_3",134931
1082,"CRB_click_here",134932
1084,"CRB_of",134934
1085,"CRB_p",134935
1086,"CRB_x1",134936
1087,"CRB_you_OFFER",134937
1088,"CRB_you_must_be_near_a_crafting_station_",134938
1089,"CRB_Tier_",135293
1090,"CRB_Cast_Time_",135294
1091,"CRB_Range_",135295
1092,"CRB___",135296
1093,"CRB_Cooldown_",135297
1094,"CRB_Above_And_Beyond",135298
1095,"CRB_Mission_Complete",135299
1096,"CRB_The_Fame_Game",135300
1097,"CRB_A_New_Challenge",135301
1098,"CRB_Smells_Like_Success",135302
1099,"CRB_Whoops",135303
1100,"CRB_Youre_Entitled",135304
1101,"CRB_Dear_Sir_or_Madam",135305
1102,"CRB_Youve_received_a_new_mail_message_fr",135306
1103,"CRB_cannot_save_a_",135307
1104,"CRB_Breath_",135308
1105,"CRB_You_asked_me_to_repeat_this_",135309
1106,"CRB__exists_but_castbar_not_shown_",135310
1107,"CRB_Head",135311
1108,"CRB_Face",135312
1109,"CRB_Shoulder",135313
1110,"CRB_Neck",135314
1111,"CRB_Left_Ring",135315
1112,"CRB_Trinket_1",135316
1113,"CRB_Power_Source",135317
1114,"CRB_Weapon",135318
1115,"CRB_Chest",135319
1116,"CRB_Hands",135320
1117,"CRB_Buckle",135321
1118,"CRB_Legs",135322
1119,"CRB_Right_Ring",135323
1120,"CRB_Feet",135324
1121,"CRB_Trinket_2",135325
1122,"CRB_Empty_Slot",135326
1123,"CRB_Faction",135327
1124,"CRB___and_race__",135328
1125,"CRB__Level_",135329
1126,"CRB_Pets_set_to_Stay",135330
1127,"CRB_Pets_set_to_Follow",135331
1128,"CRB_Pets_set_to_Defensive",135332
1129,"CRB_Pets_set_to_Aggressive",135333
1130,"CRB_Unknown_Type",135334
1131,"CRB__Critical",135335
1132,"CRB__Copy",135336
1133,"CRB_Chatter",135337
1134,"CRB_Guilds",135338
1135,"CRB_Groups_1",135339
1136,"CRB_Channels",135340
1137,"CRB_Received_",135341
1138,"CRB_Zone_Objectives",135342
1139,"CRB_Housing_Options",135343
1140,"CRB_Acquiring_scan_data_2",135344
1141,"CRB_Scan_Completed",135345
1142,"CRB_Detecting_Signal_Strength",135346
1143,"CRB_Objective_Health",135347
1144,"CRB_Holdout_Failed",135348
1145,"CRB_Whoops_Somethings_gone_wrong_here",135349
1146,"CRB_The_Holdouts_initiator_has_shed_the_",135350
1147,"CRB_The_Holdouts_initiator_fled_in_terro",135351
1148,"CRB_Your_defenses_werent_enough_this_tim",135352
1149,"CRB_Time_has_expired_Remember_haste_make",135353
1150,"CRB_Whoops_Cancelled_by_script",135354
1151,"CRB_VICTORY",135355
1152,"CRB_Youve_taken_the_control_of_the_Holdout",135356
1153,"CRB_Great_execution",135357
1154,"CRB_You_maintained_a_successful_defense_",135358
1155,"CRB__waves_Well_done",135359
1156,"CRB_You_defended_yourself_for_",135360
1157,"CRB__Fine_work_soldier",135361
1158,"CRB_Next_wave_in",135362
1159,"CRB_Assault_Next_wave_in",135363
1160,"CRB_Defend_Next_wave_in",135364
1161,"CRB_Waves_Remaining_",135365
1162,"CRB_BOSS",135366
1163,"CRB_Holdout_starting",135367
1164,"CRB_Total_Waves_",135368
1165,"CRB_Holdout_Engaged",135369
1166,"CRB_Timed_Duration_remaining",135370
1167,"CRB_Local_resurrection_waiting_on_countd",135371
1168,"CRB_d_seconds",135372
1169,"CRB_You_do_not_have_enough_money_to_resu",135373
1170,"CRB__seconds",135374
1171,"CRB__heath_",135375
1172,"CRB_Ready_to_resurrect",135376
1173,"CRB_Resurrection_Penalty",135377
1174,"CRB_Each_time_a_player_dies_time_9_minut",135378
1175,"CRB_Time_Remaining_2",135379
1176,"CRB_m_",135380
1177,"CRB_s_2",135381
1178,"CRB_Failed_to_find_reward_d_for_quest_d",135382
1179,"CRB_enter_description",135383
1180,"CRB_Select_error_cat",135384
1181,"CRB_cant_find_window",135385
1182,"CRB_Select_sub_cat",135386
1183,"CRB_Dodged",135387
1184,"CRB_Blocked",135388
1185,"CRB_Fire",135389
1186,"CRB_Cold",135390
1187,"CRB_Electric",135391
1188,"CRB_Mental",135392
1189,"CRB_Nature",135393
1190,"CRB_Shadow",135394
1191,"CRB_Cut",135395
1192,"CRB_Crush",135396
1193,"CRB_Impale",135397
1194,"CRB_Heal",135398
1195,"CRB_Float_text_particle_effect_ON",135399
1196,"CRB_Float_text_particle_effect_OFF",135400
1197,"CRB_Experience",135401
1198,"CRB_Undecided",135402
1199,"CRB_to_Group_Loot",135403
1200,"CRB_AddItem_",135404
1201,"CRB_Group_loot_threshold_is_",135405
1202,"CRB_This_property_is_available_for_purch",135406
1203,"CRB_Unbelievable_square_footage_for_this",135407
1204,"CRB_Spectacular_golf_coarsecity_and_moun",135408
1205,"CRB_Light__open_interior_design_cathedra",135409
1206,"CRB_Beautiful_landscaped_front__back_lar",135410
1207,"CRB_Ocean_breezes_Newer_construction_and",135411
1208,"CRB_Association_offers_pool_tennis_24_hr",135412
1209,"CRB_This_property_is_really_ready_to_mov",135413
1210,"LevelFormat",16235
1211,"LevelArchetypeFormat",16236
1212,"UnitDifficulty_VeryEasy",16238
1213,"UnitDifficulty_Easy",16239
1214,"UnitDifficulty_EvenMatch",16240
1215,"UnitDifficulty_Difficult",16241
1216,"UnitDifficulty_Hard",16242
1217,"UnitDifficulty_Impossible",16243
1218,"Vendor",16248
1219,"Chat_LootedItem_You",16729
1220,"Chat_LootedMoney_You",16730
1221,"Chat_LootedItem_Party",16731
1222,"Chat_LootedMoney_Party",16732
1223,"CombatFloaterType_Loot",16737
1224,"CombatFloat_LootedItemFail_You",16780
1225,"CombatFloaterType_LootBase",16787
1226,"CombatFloaterType_LootAverage",16788
1227,"CombatFloaterType_LootGood",16789
1228,"CombatFloaterType_LootExcellent",16790
1229,"CombatFloaterType_LootSuperb",16791
1230,"CombatFloaterType_LootExquisite",16792
1231,"CombatFloaterType_LootPhenomenal",16793
1232,"CombatFloaterType_LootExtraordinary",16794
1233,"CombatFloaterType_LootLegendary",16795
1234,"CombatFloat_LootedItemFail",16796
1235,"CombatFloaterType_LootQuestActivation",16844
1236,"ObjectiveDesc_Activate",16944
1237,"SpellFailure_ActionBarSetDisallows",17161
1238,"WeaponPower",18314
1239,"WeaponSpeed",18325
1240,"UnitPropertyMight",18423
1241,"UnitPropertyAccuracy",18424
1242,"UnitPropertyInsight",18425
1243,"UnitPropertyEvasion",18426
1244,"UnitPropertyResolve",18427
1245,"UnitPropertyLuck",18428
1246,"UnitPropertyHealthMax",18429
1247,"UnitPropertyEnduranceMax",18430
1248,"CRB_Health_Regen_Factor",18445
1249,"Ravel_DebugFloater",18666
1250,"PrerequisiteComp_EqualsError",78678
1251,"PrerequisiteComp_NotEqualsError",78679
1252,"PrerequisiteComp_GreaterThanError",78680
1253,"PrerequisiteComp_GreaterThanEqualsError",78681
1254,"PrerequisiteComp_LessThanError",78682
1255,"PrerequisiteComp_LessThanEqualsError",78683
1256,"PrerequisiteComp_CannotBuyItem",78692
1257,"PrerequisiteComp_Level",78723
1258,"PrerequisiteComp_Race",78724
1259,"PrerequisiteComp_Class",78725
1260,"PrerequisiteComp_Faction",78727
1261,"PrerequisiteComp_Reputation",78729
1262,"PrerequisiteComp_QuestState",78731
1263,"PrerequisiteComp_AchievementState",78733
1264,"PrerequisiteComp_ItemProficiency",78738
1265,"PrerequisiteComp_EpisodeState",78858
1266,"PrerequisiteComp_Sex",78859
1267,"PrerequisiteComp_DeadState",78860
1268,"PrerequisiteComp_ItemEquipped",78861
1269,"PrerequisiteComp_ItemOnCharacter",78862
1270,"PrerequisiteComp_UnderSpell",78863
1271,"PrerequisiteComp_DistanceToWorldLocation",78864
1272,"PrerequisiteComp_ScheduledEvent",78865
1273,"PrerequisiteComp_TradeSkillProfession",78866
1274,"PrerequisiteComp_GroupSize",78867
1275,"PrerequisiteComp_TradeSkillSchematicLevel",78868
1276,"PrerequisiteComp_QuestObjective0",78869
1277,"PrerequisiteComp_QuestObjective1",78870
1278,"PrerequisiteComp_InPhase",78871
1279,"PrerequisiteComp_CanSeePhase",78872
1280,"PrerequisiteComp_InSubzone",78873
1281,"PrerequisiteComp_InTriggerVolume",78874
1282,"PrerequisiteComp_InCombat",78875
1283,"PrerequisiteComp_TimeOfDay",78876
1284,"PrerequisiteComp_FacilityWithinDistance",78877
1285,"PrerequisiteComp_CreatureWithinDistance",78878
1286,"PrerequisiteComp_QuestObjective2",78879
1287,"PrerequisiteComp_QuestObjective3",78880
1288,"PrerequisiteComp_QuestObjective4",78881
1289,"PrerequisiteComp_QuestObjective5",78882
1290,"PrerequisiteComp_RandomPercent",78883
1291,"PrerequisiteComp_IsCreature",78884
1292,"PrerequisiteComp_IsPlayer",78885
1293,"PrerequisiteComp_Health",78886
1294,"PrerequisiteComp_ZoneExplored",78887
1295,"PrerequisiteComp_IsGroupLeader",78888
1296,"PrerequisiteComp_IsObjectiveActive",78889
1297,"PrerequisiteComp_InTargetGroup",78890
1298,"CRB_Moxie",107195
1299,"CRB_No_Target",168164
1300,"CRB_Range_To_Target",168236
1301,"ProgressClick_Start",168328
1302,"CRB_Taxi_Vendor",194013
1303,"CRB_Select_a_zone",194124
1304,"CRB_Nearby_Quest_NPCs",194357
1305,"CRB_Nearby_Vendors",194358
1306,"CRB_Nearby_Instance_Portals",194359
1307,"CRB_Nearby_Bind_Points",194360
1308,"Command_Chat_MuteChannel",218116
1309,"CRB_Razortail_Island",239625
1310,"CommandUsage_GuildRenameRank",240162
1311,"CommandUsage_CircleRegister",240163
1312,"CommandUsage_CircleInvite",240219
1313,"SpellFailure_ItemTooHighLevel",15109
1314,"SpellFailure_Resource",15110
1315,"InventorySlot_Chest",15269
1316,"InventorySlot_Legs",15270
1317,"InventorySlot_Head",15271
1318,"InventorySlot_Shoulder",15272
1319,"InventorySlot_Feet",15273
1320,"InventorySlot_Hands",15274
1321,"InventorySlot_Arms",15275
1322,"InventorySlot_Waist",15276
1323,"InventorySlot_Ring",15277
1324,"InventorySlot_Earring",15278
1325,"InventorySlot_Face",15279
1326,"InventorySlot_Neck",15280
1327,"InventorySlot_Trinket",15281
1328,"InventorySlot_WeaponSecondary",15282
