"ID","housingDecorTypeId","hookTypeId","localizedTextIdName","flags","hookAssetId","cost","costCurrencyTypeId","creature2IdActiveProp","prerequisiteIdUnlock","spell4IdInteriorBuff","housingDecorLimitCategoryId","altPreviewAsset","altEditAsset","minScale","maxScale"
461,4,12,242777,0,489,1000,1,65811,0,0,0,"","",0.2,8
462,46,22,242778,0,490,10000,1,0,0,0,0,"","",0.2,8
463,46,22,242779,1,491,100,1,0,0,0,0,"","",0.2,8
464,46,22,242780,1,492,500,2,0,0,0,0,"","",0.2,8
465,13,12,242781,0,493,3000,2,0,0,38109,2,"","",0.2,8
466,10,12,242782,1,494,40000,1,4294967295,0,38111,0,"","",0.2,8
470,12,12,242786,1,498,750,2,34116,0,38102,0,"","",0.2,8
471,46,22,242787,0,499,7500,1,0,0,0,0,"","",0.2,8
472,46,22,242788,0,500,2500,2,0,0,0,0,"","",0.2,8
473,46,22,242789,1,501,100,1,0,0,0,0,"","",0.2,8
474,46,22,242790,1,503,100,1,0,0,0,0,"","",0.2,8
476,46,22,242792,1,504,100,1,35185,0,0,0,"","",0.2,8
477,46,22,242793,1,505,50000,2,35188,0,0,0,"","",0.2,8
478,46,22,242794,1,506,100,1,35189,0,0,0,"","",0.2,8
479,46,22,242795,1,507,50000,2,35190,0,0,0,"","",0.2,8
480,46,22,242796,1,508,100,1,35191,0,0,0,"","",0.2,8
481,33,22,242797,1,509,100,1,0,0,0,0,"","",0.2,8
482,20,12,242798,0,510,1000,2,0,0,38105,0,"","",0.2,8
483,13,12,242799,0,511,5000,2,59491,0,38100,2,"","",0.2,8
484,46,12,242800,1,512,100,1,0,0,38108,0,"","",0.2,8
485,20,12,242801,1,513,5000,1,0,0,38108,0,"","",0.2,8
486,46,12,242802,1,514,100,1,0,0,38108,0,"","",0.2,8
487,14,12,242803,1,515,100,1,0,0,38105,0,"","",0.2,8
488,20,12,242804,1,516,100,1,0,0,0,0,"","",0.2,8
489,20,12,242805,1,517,100,1,0,0,38106,0,"","",0.2,8
490,20,12,242806,1,518,100,1,0,0,38106,0,"","",0.2,8
491,20,12,242807,1,519,100,1,0,0,38106,0,"","",0.2,8
492,20,12,242808,1,520,100,1,0,0,38106,0,"","",0.2,8
493,20,12,242809,1,521,100,1,0,0,38106,0,"","",0.2,8
494,20,12,242810,1,522,100,1,0,0,0,0,"","",0.2,8
495,20,12,242811,1,523,100,1,0,0,38106,0,"","",0.2,8
496,20,12,242812,1,435,100,1,0,0,0,0,"","",0.2,8
497,20,12,242813,1,436,100,1,0,0,0,0,"","",0.2,8
498,46,12,242814,0,526,7500,1,0,0,0,0,"","",0.2,8
499,46,22,242815,1,527,100,1,0,0,0,0,"","",0.2,8
500,5,12,242816,1,528,100,1,0,0,38096,0,"","",0.2,8
501,4,12,242817,1,529,100,1,65840,0,38097,0,"","",0.2,8
502,51,12,242818,1,530,100,1,0,0,38098,0,"","",0.2,8
503,14,12,242819,1,531,100,1,0,0,38096,0,"","",0.2,8
504,14,12,242820,1,532,100,1,0,0,38096,0,"","",0.2,8
505,14,12,242821,1,533,100,1,0,0,38096,0,"","",0.2,8
506,14,12,242822,1,442,100,1,0,0,38096,0,"","",0.2,8
507,14,12,242823,1,535,100,1,0,0,38096,0,"","",0.2,8
508,14,12,242824,1,441,100,1,0,0,0,0,"","",0.2,8
509,14,12,242825,1,439,100,1,0,0,0,0,"","",0.2,8
510,14,12,242826,1,440,100,1,0,0,0,0,"","",0.2,8
511,14,12,242827,1,437,100,1,4294967295,0,0,0,"","",0.2,8
512,14,12,242828,1,190,100,1,0,0,38096,0,"","",0.2,8
513,14,12,242829,1,438,100,1,0,0,0,0,"","",0.2,8
514,15,12,242830,1,418,100,1,0,0,0,0,"","",0.2,8
515,15,12,242831,1,543,100,1,0,0,38097,0,"","",0.2,8
516,15,12,242832,0,544,20000,1,4294967295,0,38097,0,"","",0.2,8
517,15,12,242833,0,545,5000,1,0,0,38096,0,"","",0.2,8
518,9,12,242834,0,546,2500,2,0,0,0,0,"","",0.2,8
519,9,12,242835,1,547,100,1,0,0,0,0,"","",0.2,8
520,9,12,242836,0,548,5000,1,0,0,0,0,"","",0.2,8
521,9,12,242837,1,549,100,1,0,0,0,0,"","",0.2,8
522,46,22,242838,1,550,100,1,0,0,0,0,"","",0.2,8
523,46,22,242839,1,551,100,1,0,0,0,0,"","",0.2,8
524,46,22,242840,1,552,100,1,0,0,0,0,"","",0.2,8
525,46,22,242841,1,553,100,1,0,0,0,0,"","",0.2,8
526,46,22,242842,1,554,100,1,0,0,0,0,"","",0.2,8
527,10,12,242843,1,555,80000,1,4294967295,0,38097,0,"","",0.2,8
528,10,12,242844,0,556,15000,1,0,0,38096,0,"","",0.2,8
529,46,22,242845,0,557,1500,1,0,0,0,0,"","",0.2,8
530,46,22,242846,0,558,1500,1,0,0,0,0,"","",0.2,8
531,46,22,242847,1,559,100,1,0,0,0,0,"","",0.2,8
532,19,22,242848,1,560,2000,1,0,0,0,0,"","",0.2,8
533,46,22,242849,1,561,100,1,0,0,0,0,"","",0.2,8
534,46,22,242850,1,562,100,1,0,0,0,0,"","",0.2,8
535,46,22,242851,1,563,100,1,0,0,0,0,"","",0.2,8
536,46,22,242852,1,564,100,1,0,0,0,0,"","",0.2,8
537,46,22,242853,1,565,100,1,0,0,0,0,"","",0.2,8
538,46,22,242854,1,566,100,1,0,0,0,0,"","",0.2,8
539,46,22,242855,1,567,100,1,0,0,0,0,"","",0.2,8
540,46,22,242856,1,568,100,1,0,0,0,0,"","",0.2,8
548,1,27,344209,0,574,5000,1,72338,0,0,0,"","",0.2,8
549,3,28,344211,0,575,7500,2,0,0,0,0,"","",0.2,8
550,2,26,344213,0,576,50000,1,0,0,0,0,"","",0.2,8
551,1,24,346752,0,577,5000,1,72338,0,0,0,"","",0.2,8
552,3,25,346753,0,578,10000,1,0,0,0,0,"","",0.2,8
553,2,23,346754,0,579,50000,1,0,0,0,0,"","",0.2,8
555,3,25,349778,0,581,40000,1,0,0,0,0,"","",0.2,8
556,3,25,349779,0,582,7500,2,0,0,0,0,"","",0.2,8
557,2,23,349780,0,583,20000,1,0,0,0,0,"","",0.2,8
558,2,23,349781,0,584,10000,2,0,0,0,0,"","",0.2,8
559,1,24,358215,0,585,80000,1,72338,0,0,0,"","",0.2,8
560,1,24,358217,0,586,5000,2,72338,0,0,0,"","",0.2,8
561,5,12,362683,1,587,100,1,0,0,38097,0,"","",0.2,8
562,5,12,362692,0,588,5000,1,0,0,38096,0,"","",0.2,8
563,5,12,362724,0,589,10000,1,0,0,0,0,"","",0.2,8
564,41,12,363314,0,590,5000,2,0,0,0,0,"","",0.2,8
565,41,12,363490,0,591,40000,1,65864,0,0,0,"","",0.2,8
566,41,12,363491,0,592,250000,1,0,0,0,0,"","",0.2,8
567,41,12,363496,0,593,20000,1,0,0,0,0,"","",0.2,8
568,41,12,363497,0,594,15000,2,0,0,0,0,"","",0.2,8
569,41,12,363498,0,595,20000,1,0,0,0,0,"","",0.2,8
570,17,12,363550,1,596,100,1,0,0,0,0,"","",0.2,8
571,17,12,363554,1,597,5000,1,0,0,0,0,"","",0.2,8
572,38,12,363557,1,598,100,1,0,0,0,0,"","",0.2,8
573,17,12,363562,1,599,100,1,0,0,0,0,"","",0.2,8
574,17,12,363566,1,600,100,1,0,0,0,0,"","",0.2,8
575,28,22,363570,1,601,5000,1,0,0,0,0,"","",0.2,8
576,17,12,363572,0,602,10000,1,0,0,0,0,"","",0.2,8
577,17,12,363574,1,603,100,1,0,0,0,0,"","",0.2,8
578,17,12,363575,0,604,250,2,0,0,0,0,"","",0.2,8
579,17,12,363576,0,605,1000,1,0,0,0,0,"","",0.2,8
580,17,12,363580,0,606,10000,1,0,0,0,0,"","",0.2,8
581,17,12,363581,0,607,5000,1,0,0,0,0,"","",0.2,8
582,17,12,363583,0,608,1000,1,0,0,0,0,"","",0.2,8
583,17,12,363584,0,609,5000,1,0,0,0,0,"","",0.2,8
584,17,12,363585,0,610,10000,1,0,0,0,0,"","",0.2,8
585,17,12,363586,0,611,5000,1,0,0,0,0,"","",0.2,8
586,17,12,363588,0,612,10000,1,0,0,0,0,"","",0.2,8
587,17,12,363592,0,613,10000,1,0,0,0,0,"","",0.2,8
588,17,12,363595,0,614,80000,1,0,18,0,0,"","",0.2,8
589,17,12,363596,0,615,80000,1,0,0,0,0,"","",0.2,8
590,41,12,363598,0,65,40000,1,0,0,0,0,"","",0.2,8
591,17,12,363603,1,250,5000,1,0,0,0,0,"","",0.2,8
592,23,22,363904,1,341,0,1,0,0,0,0,"","",0.2,8
594,30,22,365465,1,230,0,1,0,0,0,0,"","",0.2,8
595,46,12,366380,1,617,0,1,0,0,0,0,"","",0.2,8
596,41,12,366408,1,591,0,1,65864,0,38106,0,"","",0.2,8
597,47,12,366413,1,81,10,1,0,0,0,0,"","",0.2,8
598,5,12,366414,1,37,10,1,0,0,38097,0,"","",0.2,8
599,9,12,366421,1,366,10,1,0,0,0,0,"","",0.2,8
600,37,12,366425,1,329,0,1,0,0,0,0,"","",0.2,8
601,46,12,366472,0,618,2500,2,0,0,0,0,"","",0.2,8
602,10,12,366521,1,207,10,1,0,0,0,0,"","",0.2,8
604,7,12,366552,1,343,10,1,0,0,0,0,"","",0.2,8
605,11,12,366556,1,371,10,1,0,0,0,0,"","",0.2,8
606,18,12,366564,1,84,0,1,0,0,0,0,"","",0.2,8
608,49,12,366597,1,622,0,1,0,0,0,0,"","",0.2,8
609,36,12,366623,1,352,0,1,0,0,0,0,"","",0.2,8
610,13,12,366624,1,211,0,1,0,0,38099,2,"","",0.2,8
611,51,12,366625,1,623,10,1,0,0,38096,0,"","",0.2,8
612,1,30,366631,0,619,5000,1,72338,0,0,0,"","",0.2,8
613,2,29,366638,0,621,5000,1,0,0,0,0,"","",0.2,8
614,3,31,366651,0,620,10000,1,0,0,0,0,"","",0.2,8
615,12,12,366675,0,348,5000,1,0,0,0,0,"","",0.2,8
616,15,12,366687,1,27,10,1,0,0,0,0,"","",0.2,8
617,4,12,366699,1,459,10,1,0,0,0,0,"","",0.2,8
618,46,22,366943,0,624,7500,2,0,0,0,0,"","",0.2,8
619,39,12,366949,0,625,10000,1,0,0,0,0,"","",0.2,8
620,6,12,366951,1,317,0,1,0,0,0,0,"","",0.2,8
621,16,12,366955,1,626,10,1,0,0,0,0,"","",0.2,8
622,14,12,366958,1,627,100,1,0,0,0,0,"","",0.2,8
623,53,12,366963,1,628,10,1,0,0,0,0,"","",0.2,8
624,46,12,366968,0,629,40000,1,0,0,0,0,"","",0.2,8
625,17,12,367111,1,630,0,1,0,0,0,0,"","",0.2,8
627,50,12,367135,1,368,0,1,0,0,0,0,"","",0.2,8
628,27,22,367170,1,626,0,1,0,0,0,0,"","",0.2,8
629,25,22,367242,1,631,0,1,0,0,0,0,"","",0.2,8
630,1,33,368635,0,574,5000,1,72338,0,0,0,"","",0.2,8
631,3,34,368737,0,641,40000,1,0,0,0,0,"","",0.2,8
632,2,32,368739,0,634,100000,1,0,0,0,0,"","",0.2,8
633,1,36,372877,0,619,5000,1,72338,0,0,0,"","",0.2,8
634,3,37,372879,0,635,5000,1,0,0,0,0,"","",0.2,8
635,3,37,372880,0,636,40000,1,0,0,0,0,"","",0.2,8
636,2,35,372881,0,637,5000,1,0,0,0,0,"","",0.2,8
637,3,34,375674,0,633,40000,1,0,0,0,0,"","",0.2,8
638,3,28,375676,0,638,20000,1,0,0,0,0,"","",0.2,8
639,2,38,376601,0,639,50000,1,0,0,0,0,"","",0.2,8
640,2,38,376604,0,640,40000,1,0,0,0,0,"","",0.2,8
641,1,27,377323,0,643,40000,1,72338,0,0,0,"","",0.2,8
642,1,33,377324,0,643,40000,1,72338,0,0,0,"","",0.2,8
643,1,27,377325,0,644,7500,2,72338,0,0,0,"","",0.2,8
644,1,33,377326,0,644,15000,2,72338,0,0,0,"","",0.2,8
645,1,28,377327,0,642,10000,2,0,0,0,0,"","",0.2,8
646,2,26,377348,0,645,7500,2,0,0,0,0,"","",0.2,8
647,2,32,377349,0,646,80000,1,0,0,0,0,"","",0.2,8
648,2,38,378491,0,647,20000,2,0,0,0,0,"","",0.2,8
649,3,34,378920,0,648,15000,2,0,0,0,0,"","",0.2,8
650,3,40,379041,0,649,10000,1,0,0,0,0,"","",0.2,8
651,3,40,379043,0,650,40000,1,0,0,0,0,"","",0.2,8
652,3,40,379045,0,651,15000,2,0,0,0,0,"","",0.2,8
653,3,31,379298,0,652,40000,1,0,0,0,0,"","",0.2,8
654,1,36,379867,0,653,5000,2,72338,0,0,0,"","",0.2,8
655,1,36,379871,0,654,80000,1,72338,0,0,0,"","",0.2,8
656,1,30,379873,0,654,80000,1,72338,0,0,0,"","",0.2,8
657,1,30,379905,0,653,5000,2,72338,0,0,0,"","",0.2,8
659,2,29,380516,0,655,10000,2,0,0,0,0,"","",0.2,8
660,2,35,380517,0,656,10000,2,0,0,0,0,"","",0.2,8
661,1,42,397240,0,658,100,1,72338,0,0,0,"","",0.2,8
662,2,41,401522,0,659,10000,1,0,0,0,0,"","",0.2,8
663,3,43,401536,0,660,10000,1,0,0,0,0,"","",0.2,8
664,1,45,404169,0,408,80000,1,72338,0,0,0,"","",0.2,8
665,1,45,404170,0,214,5000,1,72338,0,0,0,"","",0.2,8
666,1,45,404171,0,407,7500,2,72338,0,0,0,"","",0.2,8
667,2,44,404172,0,661,20000,2,0,0,0,0,"","",0.2,8
668,3,46,404173,0,662,5000,2,0,0,0,0,"","",0.2,8
669,3,15,406208,0,663,10000,1,0,0,0,0,"","",0.2,8
670,3,15,406209,0,664,7500,2,0,0,0,0,"","",0.2,8
671,3,49,406210,0,665,5000,1,0,0,0,0,"","",0.2,8
672,3,49,406234,0,666,2500,2,0,0,0,0,"","",0.2,8
673,1,48,406235,0,204,5000,1,72338,0,0,0,"","",0.2,8
674,1,48,406236,0,412,7500,2,72338,0,0,0,"","",0.2,8
675,2,47,406237,0,667,50000,1,0,0,0,0,"","",0.2,8
676,2,41,407525,0,668,40000,1,0,0,0,0,"","",0.2,8
677,3,43,407526,0,669,7500,2,0,0,0,0,"","",0.2,8
678,1,51,411487,0,670,5000,1,72338,0,0,0,"","",0.2,8
679,3,52,411488,0,671,5000,1,0,0,0,0,"","",0.2,8
680,2,50,411489,0,672,50000,1,0,0,0,0,"","",0.2,8
681,1,51,411847,0,673,7500,2,72338,0,0,0,"","",0.2,8
682,1,51,411853,0,674,20000,1,72338,0,0,0,"","",0.2,8
683,3,52,411898,0,675,10000,1,0,0,0,0,"","",0.2,8
684,2,50,413001,0,676,40000,1,0,0,0,0,"","",0.2,8
685,55,53,413704,0,611,6,1,22912,0,0,0,"","",0.2,8
686,2,44,414594,0,677,25000,1,0,0,0,0,"","",0.2,8
687,2,44,414595,0,678,100000,1,0,0,0,0,"","",0.2,8
688,2,44,414596,0,679,50000,1,0,0,0,0,"","",0.2,8
689,3,46,414903,0,680,20000,1,0,0,0,0,"","",0.2,8
690,2,47,415115,0,682,10000,2,0,0,0,0,"","",0.2,8
691,2,47,415120,0,681,20000,1,0,0,0,0,"","",0.2,8
692,3,49,417060,0,686,10000,1,0,0,0,0,"","",0.2,8
693,3,49,417061,0,684,10000,1,0,0,0,0,"","",0.2,8
694,3,49,417062,0,685,40000,1,0,0,0,0,"","",0.2,8
695,3,49,417063,0,683,40000,1,0,0,0,0,"","",0.2,8
696,58,53,418018,0,1597,8,1,45385,0,0,0,"","",0.2,8
697,3,15,418268,0,688,20000,1,0,0,0,0,"","",0.2,8
698,3,49,418292,0,689,2500,2,0,0,0,0,"","",0.2,8
699,3,49,418293,0,690,5000,1,0,0,0,0,"","",0.2,8
700,1,21,424223,0,691,40000,1,72338,0,0,0,"","",0.2,8
701,1,21,424228,0,692,1500,2,72338,0,0,0,"","",0.2,8
702,1,51,424311,0,693,1500,2,72338,0,0,0,"","",0.2,8
703,1,51,424324,0,694,40000,1,72338,0,0,0,"","",0.2,8
704,14,12,429016,1,695,0,1,0,0,0,0,"","",0.2,8
705,14,12,430112,1,696,100,1,0,0,0,0,"","",0.2,8
706,14,12,430114,1,697,100,1,0,0,0,0,"","",0.2,8
707,14,12,430119,1,698,100,1,0,0,0,0,"","",0.2,8
708,14,12,430121,1,699,100,1,0,0,0,0,"","",0.2,8
709,14,12,430146,1,704,100,1,0,0,0,0,"","",0.2,8
710,14,12,430147,1,700,100,1,0,0,0,0,"","",0.2,8
711,14,12,430148,1,701,100,1,0,0,0,0,"","",0.2,8
712,14,12,430152,1,702,100,1,0,0,0,0,"","",0.2,8
713,14,12,430154,1,703,100,1,0,0,0,0,"","",0.2,8
714,51,12,430211,0,705,1000,1,0,0,0,0,"","",0.2,8
715,51,12,430283,0,706,1000,1,0,0,0,0,"","",0.2,8
716,51,12,430285,0,708,1000,2,0,0,0,0,"","",0.2,8
717,51,12,430286,0,707,1000,1,0,0,0,0,"","",0.2,8
718,51,12,430287,0,709,1000,1,0,0,0,0,"","",0.2,8
719,51,12,430288,0,710,1000,1,0,0,0,0,"","",0.2,8
720,51,12,430289,0,711,5000,1,0,0,0,0,"","",0.2,8
721,51,12,430290,0,712,5000,1,0,0,0,0,"","",0.2,8
722,51,12,430291,0,713,500,2,0,0,0,0,"","",0.2,8
723,12,12,430292,0,714,20000,1,0,0,0,0,"","",0.2,8
724,12,12,430293,0,715,5000,1,0,0,0,0,"","",0.2,8
725,12,12,430299,1,716,100,1,0,0,0,0,"","",0.2,8
726,50,54,433627,0,2152,2000,2,47305,0,38109,1,"Art\Prop\Housing\Decor\Mannequin\PRP_MannequinPreview_000_Human_M.m3","",0.2,8
727,42,22,444665,1,718,0,1,0,0,0,0,"","",0.2,8
728,42,22,444667,1,719,0,1,0,0,0,0,"","",0.2,8
729,42,22,444668,1,720,0,1,0,0,0,0,"","",0.2,8
730,42,22,444669,0,721,5000,1,0,0,0,0,"","",0.2,8
731,42,22,444670,0,722,5000,1,0,0,0,0,"","",0.2,8
732,42,22,444671,0,723,2000,2,0,0,0,0,"","",0.2,8
733,42,22,444672,0,724,5000,1,0,0,0,0,"","",0.2,8
734,42,22,444673,0,725,5000,1,0,0,0,0,"","",0.2,8
735,42,22,444674,0,726,1000,1,0,0,0,0,"","",0.2,8
736,42,22,444675,1,727,0,1,0,0,0,0,"","",0.2,8
737,42,22,444677,1,728,0,1,0,0,0,0,"","",0.2,8
738,42,22,444678,1,729,0,1,0,0,0,0,"","",0.2,8
739,42,22,444679,1,730,0,1,0,0,0,0,"","",0.2,8
740,42,22,444680,1,731,0,1,0,0,0,0,"","",0.2,8
741,42,22,444683,1,732,0,1,0,0,0,0,"","",0.2,8
742,42,22,444685,1,733,0,1,0,0,0,0,"","",0.2,8
743,42,22,444692,1,734,0,1,0,0,0,0,"","",0.2,8
744,42,22,444694,1,735,0,1,0,0,0,0,"","",0.2,8
745,42,22,445063,1,736,0,1,0,0,0,0,"","",0.2,8
746,42,22,445180,1,737,0,1,0,0,0,0,"","",0.2,8
747,42,22,445193,1,738,0,1,0,0,0,0,"","",0.2,8
748,42,22,445196,1,739,0,1,0,0,0,0,"","",0.2,8
749,42,22,445198,1,740,0,1,0,0,0,0,"","",0.2,8
750,42,22,445201,1,741,0,1,0,0,0,0,"","",0.2,8
751,7,22,445257,0,742,20000,1,0,0,0,0,"","",0.2,8
752,7,22,445265,0,743,1000,2,0,0,0,0,"","",0.2,8
753,7,22,445270,1,744,0,1,0,0,0,0,"","",0.2,8
754,7,22,445285,1,745,0,1,0,0,0,0,"","",0.2,8
755,7,22,445290,1,746,0,1,0,0,0,0,"","",0.2,8
756,23,22,445592,1,747,0,1,0,0,0,0,"","",0.2,8
757,7,22,445597,1,748,0,1,0,0,38106,0,"","",0.2,8
758,7,22,445598,1,749,0,1,0,0,0,0,"","",0.2,8
759,17,22,445603,1,750,0,1,0,0,0,0,"","",0.2,8
760,23,22,445604,1,751,0,1,0,0,38107,0,"","",0.2,8
761,12,22,445608,1,752,0,1,0,0,0,0,"","",0.2,8
762,12,22,445609,1,753,0,1,0,0,0,0,"","",0.2,8
763,12,22,445612,1,754,0,1,0,0,0,0,"","",0.2,8
764,12,22,445614,1,755,0,1,0,0,0,0,"","",0.2,8
765,12,22,445619,1,756,0,1,0,0,0,0,"","",0.2,8
766,12,22,445624,1,757,0,1,0,0,0,0,"","",0.2,8
767,12,22,445625,1,758,0,1,0,0,0,0,"","",0.2,8
768,12,22,445626,1,759,0,1,0,0,0,0,"","",0.2,8
769,12,22,445627,0,760,1500,1,0,0,0,0,"","",0.2,8
770,12,22,445628,0,761,100,1,0,0,0,0,"","",0.2,8
771,12,22,445629,1,762,0,1,0,0,0,0,"","",0.2,8
772,12,22,445633,1,763,0,1,0,0,0,0,"","",0.2,8
773,12,22,445635,1,764,0,1,0,0,0,0,"","",0.2,8
774,12,22,445636,1,765,0,1,0,0,0,0,"","",0.2,8
775,12,22,445637,1,766,0,1,0,0,0,0,"","",0.2,8
776,12,22,445638,1,767,0,1,0,0,0,0,"","",0.2,8
777,12,22,445639,1,768,0,1,0,0,0,0,"","",0.2,8
778,12,22,445640,1,769,0,1,0,0,0,0,"","",0.2,8
779,12,22,445641,1,771,0,1,0,0,0,0,"","",0.2,8
780,12,22,445642,1,772,0,1,0,0,0,0,"","",0.2,8
781,12,22,445643,1,773,0,1,0,0,0,0,"","",0.2,8
782,44,22,445646,0,774,3000,1,0,0,0,0,"","",0.2,8
783,44,22,445647,1,775,0,1,0,0,0,0,"","",0.2,8
784,44,22,445648,1,776,0,1,0,0,0,0,"","",0.2,8
785,44,22,445649,1,777,1000,1,0,0,0,0,"","",0.2,8
786,44,22,445650,1,778,0,1,0,0,0,0,"","",0.2,8
787,44,22,445651,1,779,0,1,0,0,0,0,"","",0.2,8
788,44,22,445652,1,780,0,1,0,0,0,0,"","",0.2,8
789,44,22,445653,1,781,0,1,0,0,0,0,"","",0.2,8
790,44,22,445654,1,782,0,1,0,0,0,0,"","",0.2,8
791,46,22,445655,1,783,0,1,0,0,0,0,"","",0.2,8
792,46,22,445656,1,784,0,1,0,0,0,0,"","",0.2,8
793,46,22,445714,1,785,0,1,0,0,0,0,"","",0.2,8
794,46,22,445722,1,786,0,1,0,0,0,0,"","",0.2,8
795,46,22,447535,1,787,0,1,0,0,0,0,"","",0.2,8
796,46,22,447553,0,788,2500,2,0,0,0,0,"","",0.2,8
797,16,22,447564,1,789,0,1,0,0,0,0,"","",0.2,8
798,46,22,447572,1,790,0,1,0,0,0,0,"","",0.2,8
799,16,22,447614,1,791,0,1,0,0,0,0,"","",0.2,8
800,46,22,447617,1,792,0,1,0,0,0,0,"","",0.2,8
801,46,22,447625,1,793,0,1,0,0,0,0,"","",0.2,8
802,46,22,447631,1,794,0,1,0,0,0,0,"","",0.2,8
803,46,22,447646,1,795,0,1,0,0,0,0,"","",0.2,8
804,46,22,447663,1,796,0,1,0,0,0,0,"","",0.2,8
805,46,22,447668,1,797,0,1,0,0,0,0,"","",0.2,8
806,46,22,447674,1,798,0,1,0,0,38100,0,"","",0.2,8
807,46,22,447675,1,799,0,1,0,0,0,0,"","",0.2,8
808,46,22,447686,1,800,0,1,0,0,0,0,"","",0.2,8
809,46,22,447688,1,801,50000,2,35188,0,0,0,"","",0.2,8
810,11,22,447696,1,802,0,1,0,0,0,0,"","",0.2,8
811,11,22,447697,1,803,0,1,0,0,0,0,"","",0.2,8
812,11,22,447699,0,804,25000,1,4294967295,0,38096,0,"","",0.2,8
814,11,22,447703,1,806,0,1,0,0,38104,0,"","",0.2,8
815,24,22,447705,1,807,0,1,0,0,38103,0,"","",0.2,8
816,11,22,447707,1,808,0,1,0,0,0,0,"","",0.2,8
817,11,22,447716,0,809,1000,1,0,0,0,0,"","",0.2,8
818,11,22,447720,1,810,1000,1,0,0,0,0,"","",0.2,8
819,24,22,447723,1,811,0,1,0,0,0,0,"","",0.2,8
820,30,22,447724,1,812,0,1,0,0,0,0,"","",0.2,8
821,30,22,447726,1,813,0,1,0,0,0,0,"","",0.2,8
822,30,22,447730,1,814,0,1,0,0,0,0,"","",0.2,8
823,30,22,447731,1,815,0,1,0,0,0,0,"","",0.2,8
824,30,22,447733,1,816,0,1,0,0,0,0,"","",0.2,8
825,30,22,447734,1,817,0,1,0,0,0,0,"","",0.2,8
826,30,22,447735,1,818,0,1,0,0,0,0,"","",0.2,8
827,30,22,447736,1,819,0,1,65867,0,0,0,"","",0.2,8
828,30,22,447737,1,820,0,1,0,0,0,0,"","",0.2,8
829,30,22,447738,1,821,0,1,0,0,0,0,"","",0.2,8
830,30,22,448298,1,822,0,1,0,0,0,0,"","",0.2,8
831,30,22,448299,1,823,0,1,0,0,0,0,"","",0.2,8
832,30,22,448300,1,824,0,1,65845,0,0,0,"","",0.2,8
833,30,22,448301,1,825,0,1,0,0,0,0,"","",0.2,8
834,30,22,448302,1,826,0,1,0,0,0,0,"","",0.2,8
835,30,22,448303,1,827,0,1,59496,0,0,0,"","",0.2,8
836,30,22,448304,1,828,0,1,0,0,0,0,"","",0.2,8
837,30,22,448305,1,829,0,1,59497,0,0,0,"","",0.2,8
838,30,22,448307,1,831,0,1,0,0,0,0,"","",0.2,8
839,30,22,448308,1,1751,0,1,65869,0,0,0,"","",0.2,8
840,30,22,448309,1,833,0,1,0,0,0,0,"","",0.2,8
841,30,22,448310,1,834,0,1,0,0,0,0,"","",0.2,8
842,30,22,448311,1,835,0,1,0,0,0,0,"","",0.2,8
843,13,22,448312,1,836,0,1,0,0,0,2,"","",0.2,8
844,13,22,448313,1,837,0,1,4294967295,0,38100,2,"","",0.2,8
845,13,22,448314,1,838,0,1,0,0,0,2,"","",0.2,8
846,4,22,448587,1,839,0,1,65811,0,0,0,"","",0.2,8
847,4,22,448589,1,840,0,1,65826,0,0,0,"","",0.2,8
848,4,22,448592,1,841,0,1,65919,0,0,0,"","",0.2,8
850,6,22,448610,1,843,0,1,0,0,0,0,"","",0.2,8
851,6,22,448612,1,844,0,1,0,0,0,0,"","",0.2,8
852,6,22,448615,1,845,0,1,0,0,0,0,"","",0.2,8
853,6,22,448617,1,846,0,1,0,0,0,0,"","",0.2,8
854,6,22,448624,1,847,1000,1,0,0,0,0,"","",0.2,8
855,6,22,448626,0,848,5000,2,0,0,0,0,"","",0.2,8
856,22,22,448628,1,849,0,1,0,0,0,0,"","",0.2,8
857,6,22,448630,1,850,0,1,0,0,0,0,"","",0.2,8
858,22,22,448635,1,851,0,1,0,0,0,0,"","",0.2,8
859,16,22,448640,1,852,0,1,0,0,0,0,"","",0.2,8
860,16,22,448643,1,853,0,1,0,0,0,0,"","",0.2,8
861,16,22,448649,1,1378,0,1,0,0,0,0,"","",0.2,8
862,16,22,448652,1,855,0,1,0,0,0,0,"","",0.2,8
863,16,22,448658,1,856,0,1,0,0,0,0,"","",0.2,8
864,16,22,448663,1,857,0,1,0,0,0,0,"","",0.2,8
865,16,22,448666,1,858,0,1,0,0,0,0,"","",0.2,8
866,16,22,448667,0,859,80000,1,0,0,0,0,"","",0.2,8
867,46,22,448671,0,860,5000,1,0,0,0,0,"","",0.2,8
868,16,22,448675,1,861,0,1,0,0,0,0,"","",0.2,8
869,16,22,448690,1,862,0,1,0,0,0,0,"","",0.2,8
870,16,22,448691,1,863,0,1,65870,0,0,0,"","",0.2,8
871,16,22,448692,1,864,0,1,65871,0,0,0,"","",0.2,8
872,16,22,448693,1,865,0,1,0,0,0,0,"","",0.2,8
873,16,22,448702,0,866,30000,1,0,0,0,0,"","",0.2,8
874,16,22,448704,1,867,0,1,0,0,0,0,"","",0.2,8
875,16,22,448709,0,868,2500,2,0,0,0,0,"","",0.2,8
876,16,22,448710,1,869,0,1,0,0,0,0,"","",0.2,8
877,17,22,448712,1,870,0,1,0,0,0,0,"","",0.2,8
