"ID","phaseDelay","phaseFlags","orderIndex","spell4IdOwner"
1216,1000,36,5,35564
1217,1000,48,6,35564
1218,2000,32,7,35564
1219,1500,4,0,35569
1220,133,0,1,35569
1221,67,0,2,35569
1222,200,0,3,35569
1223,100,0,4,35569
1224,50,0,5,35569
1225,216,0,6,35569
1226,100,0,7,35569
1227,634,0,8,35569
1228,1000,4,0,35570
1229,133,0,1,35570
1230,67,0,2,35570
1231,200,0,3,35570
1232,100,0,4,35570
1233,50,0,5,35570
1234,216,0,6,35570
1235,100,0,7,35570
1236,634,0,8,35570
1237,133,0,9,35570
1238,67,0,10,35570
1239,200,0,11,35570
1240,100,0,12,35570
1241,50,0,13,35570
1242,216,0,14,35570
1243,100,0,15,35570
1244,500,4,0,35571
1245,133,0,1,35571
1246,67,0,2,35571
1247,200,0,3,35571
1248,100,0,4,35571
1249,50,0,5,35571
1250,216,0,6,35571
1251,100,0,7,35571
1252,634,0,8,35571
1253,133,0,9,35571
1254,67,0,10,35571
1255,200,0,11,35571
1256,100,0,12,35571
1257,50,0,13,35571
1258,216,0,14,35571
1259,100,0,15,35571
1260,3000,4,0,35580
1261,500,0,1,35580
1262,400,0,2,35580
1263,600,0,3,35580
1264,500,0,4,35580
1265,500,0,5,35580
1266,600,0,6,35580
1267,2900,0,7,35580
1268,1,0,0,35581
1269,1499,0,1,35581
1270,100,0,2,35581
1271,1,0,0,35582
1272,499,0,1,35582
1273,0,0,0,35601
1274,500,0,1,35601
1275,500,0,2,35601
1276,500,0,3,35601
1277,700,4,4,35601
1278,300,0,5,35601
1279,500,0,6,35601
1280,500,0,7,35601
1281,2500,0,0,35603
1282,100,0,1,35603
1283,100,0,2,35603
1284,100,0,3,35603
1285,100,0,4,35603
1286,100,0,5,35603
1287,100,0,6,35603
1288,0,16,0,35610
1289,500,0,1,35610
1290,600,0,2,35610
1291,0,16,0,35613
1292,500,0,1,35613
1293,600,0,2,35613
1294,0,16,0,35614
1295,600,0,1,35614
1296,500,0,2,35614
1297,0,0,0,35617
1298,1000,0,1,35617
1299,1000,0,2,35617
1300,1000,4,3,35617
1301,1000,16,4,35617
1302,2000,0,5,35617
1303,0,0,0,35618
1304,500,0,1,35618
1305,500,0,2,35618
1306,500,0,3,35618
1307,500,0,4,35618
1308,1000,4,5,35618
1309,1000,16,6,35618
1310,2000,0,7,35618
1311,0,0,0,35624
1312,500,0,1,35624
1313,500,0,2,35624
1314,500,0,3,35624
1315,500,0,4,35624
1316,1000,4,5,35624
1317,1000,16,6,35624
1318,2000,0,7,35624
1319,1,0,0,35627
1320,499,0,1,35627
1321,1500,4,0,35628
1322,50,0,1,35628
1323,50,0,2,35628
1324,50,0,3,35628
1325,50,0,4,35628
1326,300,0,5,35628
1327,2000,4,0,35631
1328,500,0,1,35631
1329,400,0,2,35631
1330,600,0,3,35631
1331,500,0,4,35631
1332,400,0,5,35631
1333,750,0,6,35631
1334,2850,0,7,35631
1335,0,0,0,35632
1336,500,0,1,35632
1337,400,0,2,35632
1338,0,0,0,35633
1339,600,0,1,35633
1340,500,0,2,35633
1341,0,0,0,35634
1342,400,0,1,35634
1343,750,0,2,35634
1344,0,0,0,35637
1345,3000,4,1,35637
1346,600,0,2,35637
1347,900,0,3,35637
1348,2000,4,0,35644
1349,300,0,1,35644
1350,500,0,2,35644
1351,300,16,3,35644
1352,1000,0,4,35644
1353,1000,0,5,35644
1354,1000,0,6,35644
1355,1000,0,7,35644
1356,1000,0,8,35644
1357,2000,4,0,35645
1358,300,0,1,35645
1359,500,0,2,35645
1360,300,16,3,35645
1361,1000,0,4,35645
1362,1000,0,5,35645
1363,1000,0,6,35645
1364,1000,0,7,35645
1365,1000,0,8,35645
1366,2000,4,0,35646
1367,300,0,1,35646
1368,500,0,2,35646
1369,300,0,3,35646
1370,2000,20,0,35647
1371,500,0,1,35647
1372,1000,0,2,35647
1373,1000,0,3,35647
1374,1000,0,4,35647
1375,1000,0,5,35647
1376,1000,0,6,35647
1377,1000,0,7,35647
1378,1000,0,8,35647
1379,1000,0,9,35647
1380,1000,0,10,35647
1381,1000,0,11,35647
1382,2100,20,0,35648
1383,900,0,1,35648
1384,1000,0,2,35648
1385,1000,0,3,35648
1386,1000,0,4,35648
1387,1000,0,5,35648
1388,1000,0,6,35648
1389,1000,0,7,35648
1390,1000,0,8,35648
1391,1000,0,9,35648
1392,1000,0,10,35648
1393,1000,0,11,35648
1394,2100,20,0,35649
1395,900,0,1,35649
1396,1000,0,2,35649
1397,1000,0,3,35649
1398,1000,0,4,35649
1399,1000,0,5,35649
1400,1000,0,6,35649
1401,1000,0,7,35649
1402,1000,0,8,35649
1403,1000,0,9,35649
1404,1000,0,10,35649
1405,1000,0,11,35649
1406,2500,4,0,35650
1407,300,0,1,35650
1408,1000,16,2,35650
1409,1000,0,3,35650
1410,1000,0,4,35650
1411,1000,0,5,35650
1412,1000,0,6,35650
1413,1000,0,0,35651
1414,500,0,1,35651
1415,500,4,2,35651
1416,300,16,3,35651
1417,1000,0,4,35651
1418,1000,0,5,35651
1419,1000,0,6,35651
1420,1000,0,7,35651
1421,1000,0,8,35651
1422,2000,0,0,35653
1423,400,0,1,35653
1424,200,0,2,35653
1425,400,0,3,35653
1426,300,0,4,35653
1427,200,0,5,35653
1428,300,0,6,35653
1429,200,0,7,35653
1430,400,0,8,35653
1431,300,0,9,35653
1432,300,0,10,35653
1433,300,0,11,35653
1434,300,0,12,35653
1435,300,0,13,35653
1436,500,4,0,35654
1437,500,0,1,35654
1438,250,0,2,35654
1439,667,0,0,35661
1440,467,0,1,35661
1441,333,0,2,35661
1442,800,0,3,35661
1443,733,0,4,35661
1444,334,0,5,35661
1445,0,0,0,35662
1446,2500,4,1,35662
1447,50,0,2,35662
1448,50,0,3,35662
1449,50,0,4,35662
1450,50,0,5,35662
1451,50,0,6,35662
1452,1000,0,0,35666
1453,500,0,1,35666
1454,500,4,2,35666
1455,300,16,3,35666
1456,1000,0,4,35666
1457,1000,0,5,35666
1458,1000,0,6,35666
1459,1000,0,7,35666
1460,1000,0,8,35666
1461,1000,20,0,35668
1462,0,0,0,35676
1463,1000,4,1,35676
1464,2500,4,0,35677
1465,333,0,1,35677
1466,200,0,2,35677
1467,200,0,3,35677
1468,200,0,4,35677
1469,167,0,5,35677
1470,0,0,0,35707
1471,2000,4,1,35707
1472,500,8,2,35707
1473,50,0,3,35707
1474,100,0,4,35707
1475,350,0,5,35707
1476,1200,0,6,35707
1477,300,0,7,35707
1478,2500,4,0,35715
1479,333,0,1,35715
1480,200,0,2,35715
1481,200,0,3,35715
1482,200,0,4,35715
1483,167,0,5,35715
1484,0,0,0,35716
1485,1400,4,1,35716
1486,1600,0,2,35716
1487,1000,0,0,35717
1488,150,0,1,35717
1489,150,0,2,35717
1490,150,0,3,35717
1491,150,0,4,35717
1492,150,0,5,35717
1493,150,0,6,35717
1494,150,0,7,35717
1495,150,0,8,35717
1496,150,0,9,35717
1497,150,0,10,35717
1498,150,0,11,35717
1499,150,0,12,35717
1500,1000,0,0,35718
1501,1000,0,1,35718
1502,1000,20,2,35718
1503,1500,0,3,35718
1504,1500,0,4,35718
1505,0,0,0,35727
1506,266,0,1,35727
1507,267,0,2,35727
1508,266,0,3,35727
1509,367,0,4,35727
1510,333,0,5,35727
1511,201,0,6,35727
1512,400,0,7,35727
1513,200,0,8,35727
1514,2500,4,0,35735
1515,333,0,1,35735
1516,200,0,2,35735
1517,200,0,3,35735
1518,200,0,4,35735
1519,167,0,5,35735
1520,0,0,0,35744
1521,1500,4,1,35744
1522,500,8,2,35744
1523,50,0,3,35744
1524,100,0,4,35744
1525,350,0,5,35744
1526,1200,0,6,35744
1527,300,0,7,35744
1528,0,0,0,35745
1529,1000,4,1,35745
1530,500,8,2,35745
1531,50,0,3,35745
1532,100,0,4,35745
1533,350,0,5,35745
1534,1200,0,6,35745
1535,300,0,7,35745
1536,0,0,0,35746
1537,500,4,1,35746
1538,500,8,2,35746
1539,50,0,3,35746
1540,100,0,4,35746
1541,350,0,5,35746
1542,1200,0,6,35746
1543,300,0,7,35746
1544,2000,0,0,35747
1545,100,0,1,35747
1546,100,0,2,35747
1547,100,0,3,35747
1548,100,0,4,35747
1549,100,4,5,35747
1550,500,16,6,35747
1551,750,0,7,35747
1552,500,0,8,35747
1553,500,0,9,35747
1554,500,0,10,35747
1555,400,0,0,35756
1556,933,0,1,35756
1557,867,0,2,35756
1558,966,0,3,35756
1559,1834,0,4,35756
1560,2000,0,0,35762
1561,100,0,1,35762
1562,100,0,2,35762
1563,100,0,3,35762
1564,100,0,4,35762
1565,100,4,5,35762
1566,500,16,6,35762
1567,750,0,7,35762
1568,500,0,8,35762
1569,500,0,9,35762
1570,500,0,10,35762
1571,300,0,11,35762
1572,1200,0,12,35762
1573,240,0,13,35762
1574,1000,4,0,35765
1575,500,0,1,35765
1576,250,0,2,35765
1577,2000,0,0,35766
1578,100,0,1,35766
1579,100,0,2,35766
1580,100,0,3,35766
1581,100,0,4,35766
1582,100,4,5,35766
1583,500,16,6,35766
1584,750,0,7,35766
1585,500,0,8,35766
1586,500,0,9,35766
1587,500,0,10,35766
1588,300,0,11,35766
1589,1200,0,12,35766
1590,240,0,13,35766
1591,2500,4,0,35770
1592,100,0,1,35770
1593,300,0,2,35770
1594,2500,4,0,35781
1595,100,0,1,35781
1596,300,0,2,35781
1597,200,0,3,35781
1598,2500,4,0,35782
1599,100,0,1,35782
1600,300,0,2,35782
1601,200,0,3,35782
1602,1500,0,0,35788
1603,1000,0,1,35788
1604,2500,4,0,35790
1605,200,0,1,35790
1606,200,0,2,35790
1607,300,0,3,35790
1608,500,0,4,35790
1609,300,0,5,35790
1610,0,0,0,35799
1611,750,0,1,35799
1612,500,0,2,35799
1613,500,0,3,35799
1614,500,0,4,35799
1615,500,0,5,35799
1616,500,0,6,35799
1617,500,0,7,35799
1618,500,0,8,35799
1619,500,4,9,35799
1620,2500,4,0,35809
1621,100,0,1,35809
1622,2500,4,0,35811
1623,100,0,1,35811
1624,2500,4,0,35813
1625,100,0,1,35813
1626,0,0,0,35815
1627,500,0,1,35815
1628,1000,0,2,35815
1629,500,0,3,35815
1630,200,4,4,35815
1631,300,0,5,35815
1632,500,0,6,35815
1633,500,0,7,35815
1634,0,0,0,35818
1635,500,0,1,35818
1636,1000,0,2,35818
1637,500,0,3,35818
1638,200,4,4,35818
1639,300,0,5,35818
1640,500,0,6,35818
1641,500,0,7,35818
1642,2200,4,0,35819
1643,300,0,1,35819
1644,500,0,2,35819
1645,500,16,3,35819
1646,200,0,4,35819
1647,300,0,5,35819
1648,500,0,6,35819
1649,500,0,7,35819
1650,2200,4,0,35820
1651,300,0,1,35820
1652,500,0,2,35820
1653,500,0,3,35820
1654,500,0,4,35820
1655,0,0,0,35827
1656,2433,4,1,35827
1657,67,16,2,35827
1658,27500,0,3,35827
1659,667,0,0,35841
1660,467,0,1,35841
1661,333,0,2,35841
1662,800,0,3,35841
1663,733,0,4,35841
1664,200,0,5,35841
1665,0,0,0,35844
1666,100,0,1,35844
1667,400,0,2,35844
1668,250,0,3,35844
1669,3000,4,0,35862
1670,233,0,1,35862
1671,933,0,2,35862
1672,1067,0,3,35862
1673,1100,16,0,35867
1674,1000,0,1,35867
1675,1000,0,2,35867
1676,1000,0,3,35867
1677,1000,0,4,35867
1678,1400,0,0,35871
1679,133,0,1,35871
1680,267,0,2,35871
1681,100,0,3,35871
1682,133,0,4,35871
1683,267,0,5,35871
1684,0,0,0,35872
1685,750,0,1,35872
1686,750,0,2,35872
1687,0,0,0,35873
1688,600,16,1,35873
1689,366,0,2,35873
1690,34,0,3,35873
1691,400,0,4,35873
1692,1000,4,0,35874
1693,300,16,1,35874
1694,200,0,2,35874
1695,400,0,3,35874
1696,300,0,4,35874
1697,300,0,5,35874
1698,0,0,0,35877
1699,400,0,1,35877
1700,400,0,2,35877
1701,700,16,3,35877
1702,1100,16,0,35884
1703,1000,0,1,35884
1704,1000,0,2,35884
1705,1000,0,3,35884
1706,1000,0,4,35884
1707,1100,16,0,35887
1708,1000,0,1,35887
1709,1000,0,2,35887
1710,1000,0,3,35887
1711,1000,0,4,35887
1712,2500,20,0,35901
1713,250,0,1,35901
1714,450,0,2,35901
1715,0,0,0,35902
1716,1000,0,1,35902
1717,0,4,0,35905
1718,933,0,1,35905
1719,0,4,0,35909
1720,766,0,1,35909
1721,1000,0,0,35910
1722,1000,0,1,35910
1723,1000,0,2,35910
1724,1000,0,3,35910
1725,1000,272,4,35910
1726,1500,0,5,35910
1727,3000,20,0,35912
1728,700,0,1,35912
1729,200,0,2,35912
1730,200,0,3,35912
1731,200,0,4,35912
1732,200,0,5,35912
1733,200,0,6,35912
1734,200,0,7,35912
1735,200,0,8,35912
1736,300,0,9,35912
1737,0,0,0,35915
1738,2000,0,1,35915
1739,1500,0,2,35915
1740,1500,20,3,35915
1741,1000,0,4,35915
1742,1000,4,0,35922
1743,533,0,1,35922
1744,533,0,2,35922
1745,533,0,3,35922
1746,533,0,4,35922
1747,533,0,5,35922
1748,533,0,6,35922
1749,533,0,7,35922
1750,566,0,8,35922
1751,2434,0,9,35922
1752,2000,20,0,35926
1753,1000,0,1,35926
1754,1000,0,0,35928
1755,1000,0,1,35928
1756,1000,0,2,35928
1757,1000,0,3,35928
1758,3500,4,0,35932
1759,400,0,1,35932
1760,533,0,2,35932
1761,67,0,3,35932
1762,1000,0,4,35932
1763,66,0,5,35932
1764,1134,0,6,35932
1765,2800,0,7,35932
1766,0,0,0,35934
1767,2000,0,1,35934
1768,1500,0,2,35934
1769,1500,20,3,35934
1770,1000,0,4,35934
1771,0,0,0,35938
1772,500,0,1,35938
1773,500,0,2,35938
1774,500,0,3,35938
1775,0,0,0,35939
1776,1750,0,1,35939
1777,0,0,0,35963
1778,633,0,1,35963
1779,467,0,2,35963
1780,300,0,3,35963
1781,1066,4,4,35963
1782,0,0,0,35970
1783,2000,4,1,35970
1784,233,0,2,35970
1785,900,0,3,35970
1786,400,0,4,35970
1787,970,0,5,35970
1788,96,0,6,35970
1789,601,0,7,35970
1790,0,0,0,35971
1791,1500,4,1,35971
1792,233,0,2,35971
1793,900,0,3,35971
1794,400,0,4,35971
1795,500,0,5,35971
1796,566,0,6,35971
1797,201,0,7,35971
1798,500,0,8,35971
1799,566,0,9,35971
1800,601,0,10,35971
1801,0,0,0,35972
1802,1000,4,1,35972
1803,233,0,2,35972
1804,900,0,3,35972
1805,400,0,4,35972
1806,500,0,5,35972
1807,566,0,6,35972
1808,201,0,7,35972
1809,500,0,8,35972
1810,566,0,9,35972
1811,201,0,10,35972
1812,500,0,11,35972
1813,566,0,12,35972
1814,601,0,13,35972
1815,0,0,0,35978
1816,2000,4,1,35978
1817,67,0,2,35978
1818,66,0,3,35978
1819,233,0,4,35978
1820,1500,0,0,35979
1821,0,0,0,35982
1822,500,0,1,35982
1823,500,0,2,35982
1824,500,0,3,35982
1825,500,0,4,35982
1826,500,0,5,35982
1827,500,0,6,35982
1828,500,0,7,35982
1829,500,0,8,35982
1830,500,0,9,35982
1831,500,0,10,35982
1832,500,0,11,35982
1833,500,0,12,35982
1834,2000,4,0,35985
1835,800,0,1,35985
1836,0,0,0,36001
1837,1000,0,1,36001
1838,500,0,2,36001
1839,200,0,3,36001
1840,300,0,4,36001
1841,166,0,5,36001
1842,500,0,6,36001
1843,566,0,7,36001
1844,234,0,8,36001
1845,0,0,0,36002
1846,1000,0,1,36002
1847,500,0,2,36002
1848,200,0,3,36002
1849,300,0,4,36002
1850,166,0,5,36002
1851,500,0,6,36002
1852,566,0,7,36002
1853,234,0,8,36002
1854,500,0,9,36002
1855,566,0,10,36002
1856,234,0,11,36002
1857,0,0,0,36003
1858,1000,0,1,36003
1859,500,0,2,36003
1860,200,0,3,36003
1861,300,0,4,36003
1862,166,0,5,36003
1863,500,0,6,36003
1864,566,0,7,36003
1865,234,0,8,36003
1866,500,0,9,36003
1867,566,0,10,36003
1868,234,0,11,36003
1869,500,0,12,36003
1870,566,0,13,36003
1871,234,0,14,36003
1872,2000,4,0,36005
1873,300,0,1,36005
1874,500,0,2,36005
1875,300,0,3,36005
1876,0,0,0,36019
1877,633,0,1,36019
1878,467,0,2,36019
1879,300,0,3,36019
1880,1066,0,4,36019
1881,1034,0,5,36019
1882,0,0,0,36020
1883,633,0,1,36020
1884,467,0,2,36020
1885,300,0,3,36020
1886,0,0,0,36021
1887,200,0,1,36021
1888,600,0,2,36021
1889,266,0,3,36021
1890,434,0,4,36021
1891,0,0,0,36028
1892,2000,4,1,36028
1893,1000,0,2,36028
1894,0,0,0,36031
1895,1000,4,1,36031
1896,67,0,2,36031
1897,66,0,3,36031
1898,67,0,4,36031
1899,2000,4,0,36045
1900,400,0,1,36045
1901,0,0,0,36048
1902,1500,0,1,36048
1903,300,4,2,36048
1904,1200,0,3,36048
1905,0,0,0,36056
1906,1000,0,1,36056
1907,200,0,2,36056
1908,100,0,3,36056
1909,1500,0,4,36056
1910,0,0,0,36057
1911,833,0,1,36057
1912,100,0,2,36057
1913,100,0,3,36057
1914,100,0,4,36057
1915,100,0,5,36057
1916,100,0,6,36057
1917,167,0,7,36057
1918,1000,0,0,36058
1919,533,0,1,36058
1920,100,0,2,36058
1921,100,0,3,36058
1922,100,0,4,36058
1923,100,0,5,36058
1924,100,0,6,36058
1925,0,0,0,36065
1926,1500,0,1,36065
1927,300,4,2,36065
1928,200,0,3,36065
1929,1700,0,4,36065
1930,0,0,0,36067
1931,2000,4,1,36067
1932,200,0,2,36067
1933,333,0,3,36067
1934,2000,0,4,36067
1935,200,0,5,36067
1936,734,0,6,36067
1937,0,0,0,36068
1938,1500,4,1,36068
1939,200,0,2,36068
1940,333,0,3,36068
1941,2000,0,4,36068
1942,200,0,5,36068
1943,600,0,6,36068
1944,2000,0,7,36068
1945,200,0,8,36068
1946,333,0,9,36068
1947,0,0,0,36069
1948,1500,4,1,36069
1949,200,0,2,36069
1950,333,0,3,36069
1951,2000,0,4,36069
1952,200,0,5,36069
1953,600,0,6,36069
1954,2000,0,7,36069
1955,200,0,8,36069
1956,333,0,9,36069
1957,2000,0,10,36069
1958,200,0,11,36069
1959,500,0,12,36069
1960,0,0,0,36082
1961,3500,0,1,36082
1962,400,0,2,36082
1963,100,0,3,36082
1964,100,0,4,36082
1965,100,0,5,36082
1966,1367,0,6,36082
1967,0,0,0,36083
1968,3000,0,1,36083
1969,400,0,2,36083
1970,100,0,3,36083
1971,100,0,4,36083
1972,100,0,5,36083
1973,1367,0,6,36083
1974,0,0,0,36084
1975,2500,0,1,36084
1976,400,0,2,36084
1977,100,0,3,36084
1978,100,0,4,36084
1979,100,0,5,36084
1980,1367,0,6,36084
1981,0,0,0,36087
1982,4000,0,1,36087
1983,0,0,0,36093
1984,1000,0,1,36093
1985,200,0,2,36093
1986,100,0,3,36093
1987,800,0,4,36093
1988,1900,0,5,36093
1989,0,0,0,36094
1990,800,0,1,36094
1991,0,4,0,36095
1992,200,0,1,36095
1993,933,0,2,36095
1994,100,0,3,36095
1995,100,0,4,36095
1996,100,0,5,36095
1997,100,0,6,36095
1998,100,0,7,36095
1999,167,0,8,36095
2000,500,8,0,36125
2001,1000,0,1,36125
2002,1000,0,2,36125
2003,1000,0,3,36125
2004,1000,0,4,36125
2005,1000,0,5,36125
2006,1000,0,6,36125
2007,1000,0,7,36125
2008,1000,0,8,36125
2009,1000,0,9,36125
2010,1000,0,10,36125
2011,0,0,0,36132
2012,750,0,1,36132
2013,500,0,2,36132
2014,500,0,3,36132
2015,500,0,4,36132
2016,500,0,5,36132
2017,500,0,6,36132
2018,500,0,7,36132
2019,500,0,8,36132
2020,500,4,9,36132
2021,2000,0,0,36153
2022,0,0,0,36154
2023,750,0,1,36154
2024,500,0,2,36154
2025,500,0,3,36154
2026,500,0,4,36154
2027,500,4,5,36154
2028,0,0,0,36157
2029,3500,0,1,36157
2030,3500,0,2,36157
2031,3500,0,3,36157
2032,2500,4,0,36158
2033,333,0,1,36158
2034,200,0,2,36158
2035,200,0,3,36158
2036,200,0,4,36158
2037,167,0,5,36158
2038,2500,4,0,36159
2039,200,0,1,36159
2040,800,16,2,36159
2041,400,0,3,36159
2042,400,0,4,36159
2043,400,0,5,36159
2044,400,0,6,36159
2045,400,0,7,36159
2046,400,0,8,36159
2047,1000,4,0,36160
2048,533,0,1,36160
2049,533,0,2,36160
2050,533,0,3,36160
2051,533,0,4,36160
2052,533,0,5,36160
2053,533,0,6,36160
2054,533,0,7,36160
2055,566,0,8,36160
2056,2434,0,9,36160
2057,1000,4,0,36161
2058,533,0,1,36161
2059,533,0,2,36161
2060,533,0,3,36161
2061,533,0,4,36161
2062,533,0,5,36161
2063,533,0,6,36161
2064,533,0,7,36161
2065,566,0,8,36161
2066,2434,0,9,36161
2067,1000,4,0,36162
2068,533,0,1,36162
2069,533,0,2,36162
2070,533,0,3,36162
2071,533,0,4,36162
2072,533,0,5,36162
2073,533,0,6,36162
2074,533,0,7,36162
2075,566,0,8,36162
2076,434,0,9,36162
2077,566,0,10,36162
2078,2434,0,11,36162
2079,2500,4,0,36171
2080,1000,0,1,36171
2081,2000,4,0,36172
2082,300,0,1,36172
2083,0,4,0,36173
2084,200,0,1,36173
2085,800,0,2,36173
2086,400,0,3,36173
2087,400,0,4,36173
2088,400,0,5,36173
2089,400,0,6,36173
2090,400,0,7,36173
2091,400,0,8,36173
2092,1600,0,9,36173
2093,0,0,0,36180
2094,700,0,1,36180
2095,700,0,2,36180
2096,700,0,3,36180
2097,400,4,4,36180
2098,300,0,5,36180
2099,700,16,6,36180
2100,700,0,7,36180
2101,700,0,8,36180
2102,700,0,9,36180
2103,2500,20,0,36185
2104,700,0,1,36185
2105,200,0,2,36185
2106,200,0,3,36185
2107,200,0,4,36185
2108,200,0,5,36185
2109,200,0,6,36185
2110,200,0,7,36185
2111,200,0,8,36185
2112,300,0,9,36185
2113,2000,20,0,36186
2114,700,0,1,36186
2115,200,0,2,36186
2116,200,0,3,36186
2117,200,0,4,36186
2118,200,0,5,36186
2119,200,0,6,36186
2120,200,0,7,36186
2121,200,0,8,36186
2122,300,0,9,36186
2123,2000,20,0,36187
2124,700,0,1,36187
2125,200,0,2,36187
2126,200,0,3,36187
2127,200,0,4,36187
2128,200,0,5,36187
2129,200,0,6,36187
2130,200,0,7,36187
2131,200,0,8,36187
2132,300,0,9,36187
2133,2000,4,0,36189
2134,200,0,1,36189
2135,115,0,2,36189
2136,230,0,3,36189
2137,230,0,4,36189
2138,225,0,5,36189
2139,3000,4,0,36191
2140,400,0,1,36191
2141,533,0,2,36191
2142,67,0,3,36191
2143,1000,0,4,36191
2144,66,0,5,36191
2145,1134,0,6,36191
2146,2800,0,7,36191
2147,3000,4,0,36192
2148,400,0,1,36192
2149,533,0,2,36192
2150,67,0,3,36192
2151,1000,0,4,36192
2152,66,0,5,36192
2153,1134,0,6,36192
2154,700,0,7,36192
2155,100,0,8,36192
2156,400,0,9,36192
2157,533,0,10,36192
2158,67,0,11,36192
2159,1000,0,12,36192
2160,66,0,13,36192
2161,1134,0,14,36192
2162,800,0,15,36192
2163,3000,4,0,36193
2164,400,0,1,36193
2165,533,0,2,36193
2166,67,0,3,36193
2167,1000,0,4,36193
2168,66,0,5,36193
2169,1134,0,6,36193
2170,700,0,7,36193
2171,100,0,8,36193
2172,400,0,9,36193
2173,533,0,10,36193
2174,67,0,11,36193
2175,1000,0,12,36193
2176,66,0,13,36193
2177,1134,0,14,36193
2178,800,0,15,36193
2179,2500,4,0,36208
2180,300,0,1,36208
2181,0,0,0,36209
2182,1000,8,1,36209
2183,2000,4,2,36209
2184,250,0,3,36209
2185,2500,4,0,36236
2186,133,0,1,36236
2187,200,0,2,36236
2188,200,0,3,36236
2189,200,0,4,36236
2190,167,0,5,36236
2191,2500,4,0,36238
2192,133,0,1,36238
2193,200,0,2,36238
2194,200,0,3,36238
2195,200,0,4,36238
2196,167,0,5,36238
2197,2500,4,0,36239
2198,133,0,1,36239
2199,200,0,2,36239
2200,200,0,3,36239
2201,200,0,4,36239
2202,167,0,5,36239
2203,2000,4,0,36242
2204,300,0,1,36242
2205,1500,4,0,36246
2206,300,0,1,36246
2207,2500,4,0,36278
2208,100,0,1,36278
2209,300,0,2,36278
2210,2500,4,0,36282
2211,100,0,1,36282
2212,300,0,2,36282
2213,200,0,3,36282
2214,0,0,0,36283
2215,1500,4,1,36283
2216,500,0,2,36283
2217,250,0,3,36283
2218,1750,0,4,36283
2219,2500,4,0,36284
2220,100,0,1,36284
2221,300,0,2,36284
2222,200,0,3,36284
2223,1000,4,0,36289
2224,1100,0,1,36289
2225,100,0,2,36289
2226,100,0,3,36289
2227,100,0,4,36289
2228,100,0,5,36289
2229,500,16,6,36289
2230,750,0,7,36289
2231,500,0,8,36289
2232,500,0,9,36289
2233,500,0,10,36289
2234,1000,4,0,36291
2235,1100,0,1,36291
2236,100,0,2,36291
2237,100,0,3,36291
2238,100,0,4,36291
2239,100,0,5,36291
2240,500,16,6,36291
2241,750,0,7,36291
2242,500,0,8,36291
2243,500,0,9,36291
2244,500,0,10,36291
2245,300,0,11,36291
2246,1200,0,12,36291
2247,240,0,13,36291
2248,1000,4,0,36303
2249,1100,0,1,36303
2250,100,0,2,36303
2251,100,0,3,36303
2252,100,0,4,36303
2253,100,0,5,36303
2254,500,16,6,36303
2255,750,0,7,36303
2256,500,0,8,36303
2257,500,0,9,36303
2258,500,0,10,36303
2259,300,0,11,36303
2260,1200,0,12,36303
2261,240,0,13,36303
2262,0,0,0,36304
2263,800,0,1,36304
2264,400,0,2,36304
2265,0,0,0,36305
2266,800,0,1,36305
2267,400,0,2,36305
2268,0,0,0,36306
2269,800,0,1,36306
2270,400,0,2,36306
2271,0,16,0,36309
2272,1400,0,1,36309
2273,0,16,0,36310
2274,1400,0,1,36310
2275,1500,20,0,36339
2276,1500,16,1,36339
2277,1000,0,2,36339
2278,1000,0,3,36339
2279,1000,0,4,36339
2280,1000,0,5,36339
2281,1000,0,6,36339
2282,1500,4,0,36341
2283,300,0,1,36341
2284,1000,0,2,36341
2285,2000,4,0,36343
2286,300,0,1,36343
2287,0,0,0,36386
2288,250,0,1,36386
2289,300,0,2,36386
2290,0,0,0,36390
2291,2000,4,1,36390
2292,700,0,2,36390
2293,100,0,3,36390
2294,100,0,4,36390
2295,66,0,5,36390
2296,67,0,6,36390
2297,100,0,7,36390
2298,100,0,8,36390
2299,600,0,9,36390
2300,0,0,0,36391
2301,1500,4,1,36391
2302,700,0,2,36391
2303,100,0,3,36391
2304,100,0,4,36391
2305,66,0,5,36391
2306,67,0,6,36391
2307,100,0,7,36391
2308,100,0,8,36391
2309,400,0,9,36391
2310,700,0,10,36391
2311,566,0,11,36391
2312,0,0,0,36392
2313,1000,4,1,36392
2314,700,0,2,36392
2315,100,0,3,36392
2316,100,0,4,36392
2317,66,0,5,36392
2318,67,0,6,36392
2319,100,0,7,36392
2320,100,0,8,36392
2321,400,0,9,36392
2322,700,0,10,36392
2323,566,0,11,36392
2324,500,0,12,36392
2325,767,0,13,36392
2326,1700,4,0,36400
2327,300,0,1,36400
2328,50,0,2,36400
2329,100,0,3,36400
2330,100,0,4,36400
2331,100,0,5,36400
2332,650,0,6,36400
2333,0,16,0,36408
2334,500,0,1,36408
2335,500,0,2,36408
2336,500,0,3,36408
2337,500,0,4,36408
2338,500,0,5,36408
2339,0,0,0,36414
2340,333,0,1,36414
2341,933,0,2,36414
2342,534,4,3,36414
2343,200,0,4,36414
2344,300,0,5,36414
2345,1000,0,0,36431
2346,500,0,1,36431
2347,500,4,2,36431
2348,100,0,3,36431
2349,200,0,4,36431
2350,200,0,5,36431
2351,200,0,6,36431
2352,0,0,0,36443
2353,300,0,1,36443
